Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_34.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1754830319
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_34.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
26000	-14.609999	501	1	7	'0 Z Z Z Z Z 0 0 0 Z 0 Z 	27.182008	0.000000	0.000000	0.000000	0.000000	0.000000	27.182008	27.182008	27.182008	0.000000	27.182008	0.000000	0.000000	0.000000	1.000000	0.000000	
27000	-14.568838	414	1	5	'Z Z 0 Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	28.236784	0.000000	28.236784	0.000000	28.236784	28.236784	28.236784	0.000000	28.236784	28.236784	0.000000	0.000001	0.999997	0.000002	
28000	-13.008936	738	1	1	'0 Z 0 0 0 0 0 0 0 0 0 0 	77.121267	0.000000	77.121267	77.121267	77.121267	77.121267	77.121267	77.121267	77.121267	77.121267	77.121267	77.121267	0.000001	0.000246	0.992811	0.006942	
29000	-14.176416	574	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	30.425336	0.000000	30.425336	30.425336	0.000000	30.425336	30.425336	30.425336	30.425336	30.425336	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
30000	-18.154121	157	1	1	'0 0 0 Z 0 0 0 0 0 0 0 0 	9.935212	9.935212	9.935212	0.000000	9.935212	9.935212	9.935212	9.935212	9.935212	9.935212	9.935212	9.935212	0.000003	0.000001	0.999737	0.000259	
31000	-12.145512	892	1	4	'0 0 Z 0 0 Z 0 0 0 Z Z 0 	64.365356	64.365356	0.000000	64.365356	64.365356	0.000000	64.365356	64.365356	64.365356	0.000000	0.000000	64.365356	0.000005	0.000005	0.999967	0.000023	
32000	-14.124455	164	1	3	'0 0 Z Z Z 0 0 0 0 0 0 0 	39.180287	39.180287	0.000000	0.000000	0.000000	39.180287	39.180287	39.180287	39.180287	39.180287	39.180287	39.180287	0.000000	0.000000	0.999999	0.000001	
33000	-14.987308	641	1	4	'0 0 Z 0 Z 0 0 0 0 Z Z 0 	16.884901	16.884901	0.000000	16.884901	0.000000	16.884901	16.884901	16.884901	16.884901	0.000000	0.000000	16.884901	0.000005	0.000000	0.999782	0.000214	
34000	-14.234079	197	1	6	'0 Z Z Z 0 Z 0 0 0 Z 0 Z 	53.858128	0.000000	0.000000	0.000000	53.858128	0.000000	53.858128	53.858128	53.858128	0.000000	53.858128	0.000000	0.000000	0.000010	0.999990	0.000000	
35000	-19.987958	184	1	6	'0 Z 0 Z Z Z 0 0 0 0 Z Z 	5.289740	0.000000	5.289740	0.000000	0.000000	0.000000	5.289740	5.289740	5.289740	5.289740	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
36000	-16.312122	856	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	15.420574	15.420574	15.420574	15.420574	15.420574	15.420574	0.000000	0.000000	15.420574	0.000000	0.000004	0.999414	0.000582	
37000	-15.193355	138	1	6	'0 Z 0 Z Z Z 0 0 0 Z Z 0 	25.538948	0.000000	25.538948	0.000000	0.000000	0.000000	25.538948	25.538948	25.538948	0.000000	0.000000	25.538948	0.000000	0.000000	0.999154	0.000846	
38000	-15.860482	396	1	3	'Z 0 0 Z 0 0 0 0 0 0 Z 0 	0.000000	22.317928	22.317928	0.000000	22.317928	22.317928	22.317928	22.317928	22.317928	22.317928	0.000000	22.317928	0.000012	0.000005	0.999463	0.000520	
39000	-13.498827	609	1	3	'0 Z 0 Z Z 0 0 0 0 0 0 0 	52.627679	0.000000	52.627679	0.000000	0.000000	52.627679	52.627679	52.627679	52.627679	52.627679	52.627679	52.627679	0.000000	0.000000	0.997697	0.002303	
40000	-12.285268	453	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	61.511188	0.000000	61.511188	61.511188	61.511188	61.511188	61.511188	0.000000	61.511188	61.511188	0.000000	0.000370	0.999259	0.000370	
41000	-15.853199	836	1	5	'Z 0 Z Z 0 Z 0 0 0 0 Z 0 	0.000000	18.282637	0.000000	0.000000	18.282637	0.000000	18.282637	18.282637	18.282637	18.282637	0.000000	18.282637	0.000005	0.000005	0.998682	0.001308	
42000	-13.486451	182	1	6	'Z 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	52.349895	52.349895	0.000000	0.000000	0.000000	52.349895	52.349895	52.349895	0.000000	52.349895	0.000000	0.000041	0.000000	0.999959	0.000000	
43000	-13.032053	501	1	3	'0 Z 0 0 0 Z 0 0 0 0 Z 0 	62.000950	0.000000	62.000950	62.000950	62.000950	0.000000	62.000950	62.000950	62.000950	62.000950	0.000000	62.000950	0.000000	0.000056	0.998491	0.001454	
44000	-13.644832	793	1	4	'0 Z 0 0 Z 0 0 0 0 Z Z 0 	30.530769	0.000000	30.530769	30.530769	0.000000	30.530769	30.530769	30.530769	30.530769	0.000000	0.000000	30.530769	0.000000	0.000000	0.999741	0.000259	
45000	-13.560054	746	1	4	'Z Z Z 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	38.619786	38.619786	0.000000	38.619786	38.619786	38.619786	38.619786	38.619786	38.619786	0.000000	0.000014	0.996033	0.003953	
46000	-14.329360	94	1	4	'0 Z 0 Z 0 Z 0 0 0 0 0 Z 	21.713152	0.000000	21.713152	0.000000	21.713152	0.000000	21.713152	21.713152	21.713152	21.713152	21.713152	0.000000	0.000000	0.000003	0.999997	0.000000	
47000	-17.167241	976	1	5	'Z Z Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	10.911304	10.911304	10.911304	10.911304	10.911304	10.911304	10.911304	0.000000	0.000000	0.000009	0.999991	0.000000	
48000	-14.453839	629	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	27.528104	0.000000	27.528104	27.528104	27.528104	27.528104	27.528104	27.528104	27.528104	0.000000	27.528104	0.000000	0.000000	0.000023	0.999977	0.000000	
49000	-14.335624	146	1	3	'0 Z 0 0 0 Z 0 0 0 0 Z 0 	31.573522	0.000000	31.573522	31.573522	31.573522	0.000000	31.573522	31.573522	31.573522	31.573522	0.000000	31.573522	0.000000	0.000011	0.997534	0.002455	
50000	-15.229125	274	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	19.018997	19.018997	19.018997	19.018997	19.018997	19.018997	19.018997	19.018997	19.018997	0.000000	19.018997	19.018997	0.000041	0.000013	0.999123	0.000823	
51000	-13.541520	870	1	3	'Z 0 0 Z 0 Z 0 0 0 0 0 0 	0.000000	37.289904	37.289904	0.000000	37.289904	0.000000	37.289904	37.289904	37.289904	37.289904	37.289904	37.289904	0.000631	0.000011	0.994700	0.004659	
52000	-13.115685	907	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	45.937733	45.937733	45.937733	45.937733	0.000000	45.937733	45.937733	45.937733	45.937733	0.000000	0.000000	0.000000	0.000002	0.000000	0.999998	0.000000	
53000	-14.906044	466	1	5	'Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	22.977396	0.000000	22.977396	22.977396	22.977396	22.977396	22.977396	22.977396	0.000000	0.000001	0.999940	0.000060	
54000	-11.987409	26	1	5	'Z 0 Z 0 0 Z 0 0 0 0 Z Z 	0.000000	91.781605	0.000000	91.781605	91.781605	0.000000	91.781605	91.781605	91.781605	91.781605	0.000000	0.000000	0.000048	0.000022	0.999919	0.000010	
55000	-16.589591	16	1	2	'0 0 Z 0 Z 0 0 0 0 0 0 0 	21.424908	21.424908	0.000000	21.424908	0.000000	21.424908	21.424908	21.424908	21.424908	21.424908	21.424908	21.424908	0.000002	0.000000	0.997773	0.002225	
56000	-12.727893	442	1	3	'Z Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	59.613977	59.613977	59.613977	0.000000	59.613977	59.613977	59.613977	59.613977	59.613977	59.613977	0.000000	0.000007	0.997370	0.002622	
57000	-12.984683	573	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	56.172115	0.000000	56.172115	56.172115	56.172115	56.172115	56.172115	56.172115	56.172115	0.000000	56.172115	0.000000	0.000000	0.000082	0.999918	0.000000	
58000	-14.191583	7	1	3	'0 0 0 Z 0 0 0 0 0 0 Z Z 	32.515028	32.515028	32.515028	0.000000	32.515028	32.515028	32.515028	32.515028	32.515028	32.515028	0.000000	0.000000	0.000107	0.000107	0.999786	0.000000	
59000	-15.602807	347	1	5	'Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	28.705780	0.000000	0.000000	28.705780	28.705780	28.705780	28.705780	28.705780	28.705780	0.000000	0.000000	0.000000	1.000000	0.000000	
60000	-13.397525	928	1	6	'Z Z 0 Z Z Z 0 0 0 0 0 Z 	0.000000	0.000000	47.757143	0.000000	0.000000	0.000000	47.757143	47.757143	47.757143	47.757143	47.757143	0.000000	0.000000	0.000000	1.000000	0.000000	
61000	-14.298595	7	1	6	'Z Z Z Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	31.509952	0.000000	31.509952	31.509952	31.509952	31.509952	0.000000	31.509952	0.000000	0.000101	0.999775	0.000123	
62000	-14.906949	722	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	27.712207	0.000000	27.712207	27.712207	0.000000	27.712207	27.712207	27.712207	0.000000	0.000000	27.712207	0.000011	0.000011	0.999967	0.000011	
63000	-12.745412	133	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	37.370793	0.000000	37.370793	0.000000	37.370793	37.370793	37.370793	37.370793	0.000000	37.370793	37.370793	0.000023	0.000000	0.999125	0.000852	
64000	-14.513763	205	1	6	'Z Z 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	44.296310	0.000000	0.000000	44.296310	44.296310	44.296310	44.296310	0.000000	0.000000	44.296310	0.000000	0.000000	0.997952	0.002048	
65000	-12.383783	36	1	5	'0 0 0 Z Z Z 0 0 0 Z Z 0 	77.466498	77.466498	77.466498	0.000000	0.000000	0.000000	77.466498	77.466498	77.466498	0.000000	0.000000	77.466498	0.000271	0.000000	0.992689	0.007040	
66000	-13.230699	316	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	52.665523	52.665523	52.665523	52.665523	52.665523	52.665523	52.665523	52.665523	52.665523	0.000000	0.000000	0.000114	0.000050	0.999836	0.000000	
67000	-13.415942	434	1	3	'Z 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	38.529920	0.000000	38.529920	38.529920	38.529920	38.529920	38.529920	38.529920	0.000000	38.529920	38.529920	0.000011	0.000021	0.999401	0.000567	
68000	-14.889255	271	1	5	'Z Z Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	32.407290	32.407290	32.407290	32.407290	32.407290	32.407290	32.407290	0.000000	0.000000	0.000082	0.999918	0.000000	
69000	-13.828580	349	1	4	'0 0 Z 0 0 Z 0 0 0 Z Z 0 	25.537694	25.537694	0.000000	25.537694	25.537694	0.000000	25.537694	25.537694	25.537694	0.000000	0.000000	25.537694	0.000011	0.000011	0.999186	0.000792	
70000	-16.289454	717	1	5	'Z 0 0 Z Z Z 0 0 0 0 Z 0 	0.000000	15.588435	15.588435	0.000000	0.000000	0.000000	15.588435	15.588435	15.588435	15.588435	0.000000	15.588435	0.000028	0.000000	0.999343	0.000629	
71000	-16.452821	830	1	2	'0 0 0 0 0 Z 0 0 0 Z 0 0 	14.929771	14.929771	14.929771	14.929771	14.929771	0.000000	14.929771	14.929771	14.929771	0.000000	14.929771	14.929771	0.000010	0.000003	0.999192	0.000795	
72000	-13.908858	146	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	37.015014	37.015014	0.000000	37.015014	0.000000	0.000000	37.015014	37.015014	37.015014	0.000000	0.000000	37.015014	0.000015	0.000000	0.997104	0.002881	
73000	-14.412805	727	1	4	'0 Z 0 0 0 0 0 0 0 Z Z Z 	23.416358	0.000000	23.416358	23.416358	23.416358	23.416358	23.416358	23.416358	23.416358	0.000000	0.000000	0.000000	0.000000	0.000021	0.999979	0.000000	
74000	-13.646992	895	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	30.926187	0.000000	30.926187	30.926187	30.926187	0.000000	30.926187	30.926187	30.926187	30.926187	30.926187	30.926187	0.000000	0.000004	0.999027	0.000968	
75000	-14.645769	208	1	6	'Z 0 Z 0 Z Z 0 0 0 0 Z Z 	0.000000	23.723795	0.000000	23.723795	0.000000	0.000000	23.723795	23.723795	23.723795	23.723795	0.000000	0.000000	0.000008	0.000000	0.999992	0.000000	
76000	-13.506607	511	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	47.299574	0.000000	0.000000	0.000000	47.299574	47.299574	47.299574	47.299574	47.299574	47.299574	47.299574	47.299574	0.000000	0.000034	0.998982	0.000984	
77000	-11.864572	794	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	84.973463	84.973463	84.973463	84.973463	84.973463	84.973463	84.973463	84.973463	84.973463	84.973463	0.000000	0.000000	0.000325	0.000167	0.999508	0.000000	
78000	-15.443942	113	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	24.059587	0.000000	24.059587	24.059587	0.000000	24.059587	24.059587	24.059587	0.000000	0.000000	24.059587	0.000002	0.000002	0.999992	0.000004	
79000	-13.835775	246	1	3	'0 Z 0 0 0 0 0 0 0 Z Z 0 	28.860651	0.000000	28.860651	28.860651	28.860651	28.860651	28.860651	28.860651	28.860651	0.000000	0.000000	28.860651	0.000000	0.000020	0.999447	0.000533	
80000	-15.441442	203	1	6	'0 0 Z 0 Z Z 0 0 0 Z Z Z 	16.839963	16.839963	0.000000	16.839963	0.000000	0.000000	16.839963	16.839963	16.839963	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
81000	-14.745467	635	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	26.235117	0.000000	26.235117	26.235117	26.235117	0.000000	26.235117	26.235117	26.235117	26.235117	0.000000	0.000000	0.000000	0.000007	0.999993	0.000000	
82000	-16.076496	59	2	4	'1 Z 0 Z 0 Z 0 0 0 0 Z 1 	11.925641	0.000000	19.872915	0.000000	19.872915	0.000000	19.872915	19.872915	19.872915	19.872915	0.000000	11.925641	0.000000	0.000000	0.999620	0.000380	
83000	-14.288626	793	1	4	'Z 0 0 0 0 Z 0 0 0 Z Z 0 	0.000000	23.795716	23.795716	23.795716	23.795716	0.000000	23.795716	23.795716	23.795716	0.000000	0.000000	23.795716	0.000052	0.000004	0.999743	0.000201	
84000	-12.966305	53	1	6	'0 Z Z Z 0 Z 0 0 0 Z 0 Z 	64.089072	0.000000	0.000000	0.000000	64.089072	0.000000	64.089072	64.089072	64.089072	0.000000	64.089072	0.000000	0.000000	0.000018	0.999982	0.000000	
85000	-15.399803	976	1	3	'Z 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	20.992180	0.000000	20.992180	20.992180	20.992180	20.992180	20.992180	20.992180	0.000000	20.992180	20.992180	0.000016	0.000043	0.996346	0.003595	
86000	-13.178061	93	1	2	'Z 0 0 0 0 0 0 0 0 0 0 Z 	0.000000	53.651236	53.651236	53.651236	53.651236	53.651236	53.651236	53.651236	53.651236	53.651236	53.651236	0.000000	0.000211	0.000076	0.999712	0.000001	
87000	-14.088741	869	1	6	'0 Z Z 0 Z Z 0 0 0 Z 0 Z 	28.778411	0.000000	0.000000	28.778411	0.000000	0.000000	28.778411	28.778411	28.778411	0.000000	28.778411	0.000000	0.000000	0.000000	1.000000	0.000000	
88000	-17.490700	684	1	2	'0 Z 0 0 0 0 Z 0 0 0 0 0 	32.804869	0.000000	32.804869	32.804869	32.804869	32.804869	0.000000	32.804869	32.804869	32.804869	32.804869	32.804869	0.000000	0.000098	0.992420	0.007481	
89000	-18.284206	547	1	7	'Z Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	9.321339	0.000000	0.000000	9.321339	9.321339	9.321339	9.321339	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
90000	-14.090427	846	1	4	'0 0 0 Z 0 0 0 0 0 Z Z Z 	43.451924	43.451924	43.451924	0.000000	43.451924	43.451924	43.451924	43.451924	43.451924	0.000000	0.000000	0.000000	0.000005	0.000005	0.999990	0.000000	
91000	-14.103316	683	1	2	'Z 0 0 0 0 0 0 0 0 Z 0 0 	0.000000	31.418675	31.418675	31.418675	31.418675	31.418675	31.418675	31.418675	31.418675	0.000000	31.418675	31.418675	0.000083	0.000043	0.996759	0.003115	
92000	-12.737541	641	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	41.984281	41.984281	0.000000	41.984281	41.984281	41.984281	41.984281	0.000000	41.984281	0.000000	0.000000	0.000000	1.000000	0.000000	
93000	-13.491121	71	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	41.452184	41.452184	41.452184	41.452184	41.452184	41.452184	41.452184	41.452184	41.452184	0.000000	0.000000	0.000000	0.000106	0.000055	0.999839	0.000000	
94000	-12.224871	464	1	4	'Z 0 Z Z 0 0 0 0 0 Z 0 0 	0.000000	72.250667	0.000000	0.000000	72.250667	72.250667	72.250667	72.250667	72.250667	0.000000	72.250667	72.250667	0.000042	0.000053	0.999578	0.000327	
95000	-15.082759	342	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	25.142344	25.142344	0.000000	0.000000	25.142344	0.000000	25.142344	25.142344	25.142344	0.000000	25.142344	0.000000	0.000003	0.000003	0.999994	0.000000	
96000	-15.786118	942	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	19.835555	0.000000	0.000000	19.835555	0.000000	19.835555	19.835555	19.835555	19.835555	19.835555	19.835555	0.000000	0.000000	0.000000	1.000000	0.000000	
97000	-13.085871	679	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	54.040335	54.040335	54.040335	54.040335	0.000000	0.000000	54.040335	54.040335	54.040335	54.040335	54.040335	54.040335	0.000160	0.000000	0.996515	0.003325	
98000	-15.672885	680	1	3	'0 Z Z 0 Z 0 0 0 0 0 0 0 	16.664246	0.000000	0.000000	16.664246	0.000000	16.664246	16.664246	16.664246	16.664246	16.664246	16.664246	16.664246	0.000000	0.000000	0.999101	0.000899	
99000	-13.658417	997	1	5	'Z 0 Z 0 0 Z 0 0 0 0 Z Z 	0.000000	42.476287	0.000000	42.476287	42.476287	0.000000	42.476287	42.476287	42.476287	42.476287	0.000000	0.000000	0.000034	0.000033	0.999932	0.000000	
100000	-16.965657	308	1	6	'0 0 Z Z Z Z 0 0 0 0 Z Z 	11.110937	11.110937	0.000000	0.000000	0.000000	0.000000	11.110937	11.110937	11.110937	11.110937	0.000000	0.000000	0.000002	0.000000	0.999998	0.000000	
101000	-16.177045	880	1	5	'0 Z 0 Z Z Z 0 0 0 0 0 Z 	14.389116	0.000000	14.389116	0.000000	0.000000	0.000000	14.389116	14.389116	14.389116	14.389116	14.389116	0.000000	0.000000	0.000000	1.000000	0.000000	
102000	-15.709266	664	1	5	'0 Z Z Z 0 0 0 0 0 Z Z 0 	18.202383	0.000000	0.000000	0.000000	18.202383	18.202383	18.202383	18.202383	18.202383	0.000000	0.000000	18.202383	0.000000	0.000008	0.999298	0.000693	
103000	-14.341863	574	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	28.206889	28.206889	28.206889	28.206889	28.206889	28.206889	28.206889	28.206889	28.206889	0.000000	0.000000	0.000000	0.000113	0.000113	0.999775	0.000000	
104000	-14.372705	80	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	32.324487	0.000000	0.000000	32.324487	0.000000	32.324487	32.324487	32.324487	32.324487	0.000000	32.324487	0.000000	0.000000	0.000000	1.000000	0.000000	
105000	-14.589938	691	1	3	'Z 0 Z Z 0 0 0 0 0 0 0 0 	0.000000	35.010811	0.000000	0.000000	35.010811	35.010811	35.010811	35.010811	35.010811	35.010811	35.010811	35.010811	0.000018	0.000025	0.999430	0.000528	
106000	-13.554192	834	1	5	'0 0 Z Z 0 Z 0 0 0 0 Z Z 	46.711350	46.711350	0.000000	0.000000	46.711350	0.000000	46.711350	46.711350	46.711350	46.711350	0.000000	0.000000	0.000028	0.000027	0.999945	0.000000	
107000	-11.779170	427	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	71.334184	71.334184	71.334184	0.000000	71.334184	71.334184	71.334184	71.334184	71.334184	71.334184	71.334184	0.000000	0.000056	0.000055	0.999889	0.000000	
108000	-14.836281	195	1	3	'0 Z 0 Z Z 0 0 0 0 0 0 0 	24.595346	0.000000	24.595346	0.000000	0.000000	24.595346	24.595346	24.595346	24.595346	24.595346	24.595346	24.595346	0.000000	0.000000	0.997373	0.002627	
109000	-12.979398	339	1	5	'0 Z 0 Z Z Z 0 0 0 0 0 Z 	44.903626	0.000000	44.903626	0.000000	0.000000	0.000000	44.903626	44.903626	44.903626	44.903626	44.903626	0.000000	0.000000	0.000000	1.000000	0.000000	
