Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
709	0.454161	120	0.166667	171	0.649123	5.000000	709	0.454161	0.453000	0.456049	
700	0.458571	134	0.231343	166	0.759036	5.000000	700	0.458571	0.478000	0.457879	
748	0.431818	108	0.222222	144	0.777778	5.000000	748	0.431818	0.459000	0.457965	
715	0.390210	125	0.232000	160	0.762500	5.000000	715	0.390210	0.430000	0.455967	
711	0.433193	123	0.268293	166	0.704819	5.000000	711	0.433193	0.458000	0.456103	
733	0.396999	113	0.212389	154	0.759740	5.000000	733	0.396999	0.432000	0.454597	
761	0.432326	102	0.254902	137	0.744526	5.000000	761	0.432326	0.457000	0.454738	
729	0.403292	107	0.158879	164	0.707317	5.000000	729	0.403292	0.427000	0.453197	
737	0.440977	109	0.275229	154	0.727273	5.000000	737	0.440977	0.467000	0.453923	
748	0.447861	110	0.181818	142	0.816901	5.000000	748	0.447861	0.471000	0.454777	
720	0.441667	119	0.218487	161	0.795031	5.000000	720	0.441667	0.472000	0.455597	
705	0.453901	127	0.188976	168	0.755952	5.000000	705	0.453901	0.471000	0.456297	
704	0.443182	135	0.185185	161	0.770186	5.000000	704	0.443182	0.461000	0.456502	
732	0.441257	122	0.237705	146	0.671233	5.000000	732	0.441257	0.450000	0.456231	
765	0.477124	109	0.137615	126	0.753968	5.000000	765	0.477124	0.475000	0.456982	
737	0.440977	99	0.202020	164	0.743902	5.000000	737	0.440977	0.467000	0.457367	
726	0.414601	144	0.194444	130	0.807692	5.000000	726	0.414601	0.434000	0.456502	
721	0.449376	133	0.240602	146	0.821918	5.000000	721	0.449376	0.476000	0.457198	
745	0.461745	109	0.284404	146	0.671233	5.000000	745	0.461745	0.473000	0.457743	
748	0.486631	105	0.238095	147	0.714286	5.000000	748	0.486631	0.494000	0.458951	
719	0.439499	107	0.252336	174	0.816092	5.000000	719	0.439499	0.485000	0.459792	
738	0.437669	116	0.206897	146	0.712329	5.000000	738	0.437669	0.451000	0.459517	
764	0.472513	88	0.170455	148	0.750000	5.000000	764	0.472513	0.487000	0.460350	
711	0.428973	120	0.216667	169	0.757396	5.000000	711	0.428973	0.459000	0.460310	
734	0.429155	102	0.215686	164	0.786585	5.000000	734	0.429155	0.466000	0.460473	
703	0.406828	123	0.276423	174	0.718391	5.000000	703	0.406828	0.445000	0.460043	
715	0.465734	134	0.238806	151	0.821192	5.000000	715	0.465734	0.489000	0.460825	
726	0.466942	148	0.128378	126	0.714286	5.000000	726	0.466942	0.448000	0.460488	
738	0.449864	120	0.225000	142	0.809859	5.000000	738	0.449864	0.474000	0.460834	
714	0.456583	141	0.163121	145	0.717241	5.000000	714	0.456583	0.453000	0.460638	
712	0.453652	125	0.280000	163	0.693252	5.000000	712	0.453652	0.471000	0.460891	
717	0.414226	133	0.203008	150	0.666667	5.000000	717	0.414226	0.424000	0.460013	
726	0.462810	99	0.181818	175	0.765714	5.000000	726	0.462810	0.488000	0.460664	
730	0.457534	99	0.242424	171	0.807018	5.000000	730	0.457534	0.496000	0.461467	
720	0.454167	121	0.165289	159	0.704403	5.000000	720	0.454167	0.459000	0.461412	
712	0.462079	126	0.150794	162	0.796296	5.000000	712	0.462079	0.477000	0.461751	
715	0.439161	123	0.260163	162	0.783951	5.000000	715	0.439161	0.473000	0.461990	
727	0.452545	135	0.229630	138	0.724638	5.000000	727	0.452545	0.460000	0.461949	
703	0.436700	140	0.200000	157	0.757962	5.000000	703	0.436700	0.454000	0.461786	
731	0.445964	120	0.258333	149	0.805369	5.000000	731	0.445964	0.477000	0.462091	
755	0.452980	95	0.210526	150	0.840000	5.000000	755	0.452980	0.488000	0.462599	
745	0.426846	105	0.190476	150	0.686667	5.000000	745	0.426846	0.441000	0.462183	
757	0.453104	107	0.261682	136	0.823529	5.000000	757	0.453104	0.483000	0.462576	
732	0.423497	127	0.275591	141	0.751773	5.000000	732	0.423497	0.451000	0.462362	
747	0.444444	105	0.285714	148	0.716216	5.000000	747	0.444444	0.468000	0.462464	
735	0.429932	115	0.226087	150	0.706667	5.000000	735	0.429932	0.448000	0.462206	
