Options:
Model:                           MultiState
Tree File Name:                  data/utoaztecan.bttrees
Data File Name:                  data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-13_08.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            558666691
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-13_08.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
234000	-15.080100	391	1	4	'0 0 Z 0 Z 0 0 0 0 Z 0 Z 	21.443438	21.443438	0.000000	21.443438	0.000000	21.443438	21.443438	21.443438	21.443438	0.000000	21.443438	0.000000	0.000006	0.000000	0.999994	0.000000	
235000	-15.637847	356	1	4	'Z 0 0 0 0 Z 0 0 0 0 Z Z 	0.000000	18.395731	18.395731	18.395731	18.395731	0.000000	18.395731	18.395731	18.395731	18.395731	0.000000	0.000000	0.000035	0.000003	0.999963	0.000000	
236000	-13.685375	635	1	7	'0 Z Z Z Z Z 0 0 0 Z 0 Z 	40.192749	0.000000	0.000000	0.000000	0.000000	0.000000	40.192749	40.192749	40.192749	0.000000	40.192749	0.000000	0.000000	0.000000	1.000000	0.000000	
237000	-12.637784	995	1	3	'Z 0 0 Z Z 0 0 0 0 0 0 0 	0.000000	73.035690	73.035690	0.000000	0.000000	73.035690	73.035690	73.035690	73.035690	73.035690	73.035690	73.035690	0.000336	0.000000	0.998022	0.001642	
238000	-13.768345	736	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	29.347877	29.347877	29.347877	29.347877	0.000000	0.000000	29.347877	29.347877	29.347877	29.347877	29.347877	0.000000	0.000042	0.000000	0.999958	0.000000	
239000	-13.715037	930	1	5	'Z 0 Z Z Z 0 0 0 0 0 Z 0 	0.000000	40.147227	0.000000	0.000000	0.000000	40.147227	40.147227	40.147227	40.147227	40.147227	0.000000	40.147227	0.000002	0.000000	0.999985	0.000013	
240000	-14.834062	368	1	5	'0 Z 0 Z Z Z 0 0 0 0 Z 0 	21.475718	0.000000	21.475718	0.000000	0.000000	0.000000	21.475718	21.475718	21.475718	21.475718	0.000000	21.475718	0.000000	0.000000	0.999839	0.000161	
241000	-14.955441	565	1	3	'Z 0 0 Z Z 0 0 0 0 0 0 0 	0.000000	19.811035	19.811035	0.000000	0.000000	19.811035	19.811035	19.811035	19.811035	19.811035	19.811035	19.811035	0.000030	0.000000	0.998346	0.001624	
242000	-16.279516	44	1	4	'0 0 0 0 0 Z 0 0 0 Z Z Z 	19.678056	19.678056	19.678056	19.678056	19.678056	0.000000	19.678056	19.678056	19.678056	0.000000	0.000000	0.000000	0.000029	0.000001	0.999971	0.000000	
243000	-14.684151	788	1	6	'Z Z Z 0 Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	24.603781	0.000000	0.000000	24.603781	24.603781	24.603781	0.000000	24.603781	24.603781	0.000000	0.000000	0.999453	0.000547	
244000	-14.476423	444	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	32.074088	32.074088	32.074088	0.000000	0.000000	0.000000	32.074088	32.074088	32.074088	32.074088	32.074088	0.000000	0.000012	0.000000	0.999988	0.000000	
245000	-12.899369	537	1	5	'0 0 Z 0 Z Z 0 0 0 Z 0 Z 	46.263444	46.263444	0.000000	46.263444	0.000000	0.000000	46.263444	46.263444	46.263444	0.000000	46.263444	0.000000	0.000012	0.000000	0.999988	0.000000	
246000	-19.473189	250	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	6.748423	6.748423	0.000000	6.748423	6.748423	6.748423	0.000000	6.748423	6.748423	0.000000	0.000000	0.999892	0.000107	
247000	-13.226248	243	1	4	'0 Z 0 0 0 0 0 0 0 Z Z Z 	51.623387	0.000000	51.623387	51.623387	51.623387	51.623387	51.623387	51.623387	51.623387	0.000000	0.000000	0.000000	0.000000	0.000109	0.999891	0.000000	
248000	-14.597872	374	1	5	'Z 0 0 Z Z 0 0 0 0 0 Z Z 	0.000000	37.742815	37.742815	0.000000	0.000000	37.742815	37.742815	37.742815	37.742815	37.742815	0.000000	0.000000	0.000221	0.000000	0.999779	0.000000	
249000	-14.409608	912	1	3	'0 Z Z 0 0 0 0 0 0 0 0 Z 	29.654946	0.000000	0.000000	29.654946	29.654946	29.654946	29.654946	29.654946	29.654946	29.654946	29.654946	0.000000	0.000000	0.000018	0.999982	0.000000	
250000	-14.838262	610	1	4	'Z 0 0 Z Z Z 0 0 0 0 0 0 	0.000000	24.941448	24.941448	0.000000	0.000000	0.000000	24.941448	24.941448	24.941448	24.941448	24.941448	24.941448	0.000031	0.000000	0.999784	0.000185	
251000	-13.073977	125	1	5	'Z Z Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	56.551488	56.551488	0.000000	56.551488	56.551488	56.551488	56.551488	0.000000	56.551488	0.000000	0.000025	0.994213	0.005762	
252000	-14.243822	265	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	29.253173	29.253173	29.253173	0.000000	0.000000	0.000000	29.253173	29.253173	29.253173	29.253173	29.253173	0.000000	0.000082	0.000000	0.999918	0.000000	
253000	-15.071077	283	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	25.051449	25.051449	25.051449	0.000000	25.051449	0.000000	25.051449	25.051449	25.051449	25.051449	0.000000	25.051449	0.000052	0.000008	0.998241	0.001699	
254000	-14.773339	612	1	5	'0 Z Z 0 0 Z 0 0 0 Z Z 0 	34.822371	0.000000	0.000000	34.822371	34.822371	0.000000	34.822371	34.822371	34.822371	0.000000	0.000000	34.822371	0.000000	0.000004	0.998117	0.001879	
255000	-13.020709	620	1	5	'Z 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	50.571830	0.000000	50.571830	50.571830	50.571830	50.571830	50.571830	50.571830	0.000000	0.000000	0.000000	0.000032	0.000040	0.999929	0.000000	
256000	-16.990979	471	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	14.728026	14.728026	14.728026	14.728026	14.728026	14.728026	0.000000	0.000000	14.728026	0.000000	0.000002	0.999778	0.000220	
257000	-12.453439	590	1	3	'Z 0 Z 0 0 0 0 0 0 0 Z 0 	0.000000	57.383026	0.000000	57.383026	57.383026	57.383026	57.383026	57.383026	57.383026	57.383026	0.000000	57.383026	0.000026	0.000249	0.988206	0.011519	
258000	-16.467821	617	1	3	'Z 0 Z 0 0 Z 0 0 0 0 0 0 	0.000000	17.082295	0.000000	17.082295	17.082295	0.000000	17.082295	17.082295	17.082295	17.082295	17.082295	17.082295	0.000009	0.000009	0.999974	0.000009	
259000	-12.770787	544	1	6	'0 Z 0 0 Z Z 0 0 0 Z Z Z 	43.938586	0.000000	43.938586	43.938586	0.000000	0.000000	43.938586	43.938586	43.938586	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
260000	-17.324013	341	1	3	'Z 0 0 0 0 0 0 0 0 Z Z 0 	0.000000	8.957838	8.957838	8.957838	8.957838	8.957838	8.957838	8.957838	8.957838	0.000000	0.000000	8.957838	0.000003	0.000001	0.999993	0.000002	
261000	-13.050508	892	1	3	'Z Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	42.934221	42.934221	42.934221	42.934221	42.934221	42.934221	42.934221	42.934221	42.934221	0.000000	0.000000	0.000002	0.999998	0.000000	
262000	-12.370012	172	1	3	'0 0 0 Z Z 0 0 0 0 Z 0 0 	63.227743	63.227743	63.227743	0.000000	0.000000	63.227743	63.227743	63.227743	63.227743	0.000000	63.227743	63.227743	0.000151	0.000000	0.999049	0.000801	
263000	-14.617075	875	1	4	'Z 0 0 0 0 Z 0 0 0 0 Z Z 	0.000000	28.501008	28.501008	28.501008	28.501008	0.000000	28.501008	28.501008	28.501008	28.501008	0.000000	0.000000	0.000041	0.000008	0.999951	0.000000	
264000	-13.364616	887	1	6	'Z Z Z 0 Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	38.863879	0.000000	0.000000	38.863879	38.863879	38.863879	0.000000	38.863879	38.863879	0.000000	0.000000	0.998920	0.001080	
265000	-17.706985	209	1	5	'Z Z Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	8.431041	8.431041	8.431041	8.431041	8.431041	8.431041	8.431041	0.000000	0.000000	0.000003	0.999997	0.000000	
266000	-18.934099	186	1	6	'0 0 0 Z Z Z Z 0 0 0 Z Z 	28.494634	28.494634	28.494634	0.000000	0.000000	0.000000	0.000000	28.494634	28.494634	28.494634	0.000000	0.000000	0.029248	0.000000	0.970743	0.000009	
267000	-15.539130	299	1	5	'0 0 Z Z Z Z 0 0 0 0 Z 0 	18.651597	18.651597	0.000000	0.000000	0.000000	0.000000	18.651597	18.651597	18.651597	18.651597	0.000000	18.651597	0.000001	0.000000	0.999489	0.000510	
268000	-12.727613	715	1	3	'0 0 Z Z 0 0 0 0 0 Z 0 0 	94.354429	94.354429	0.000000	0.000000	94.354429	94.354429	94.354429	94.354429	94.354429	0.000000	94.354429	94.354429	0.000038	0.000086	0.997458	0.002418	
269000	-12.616929	653	1	4	'0 0 0 Z 0 Z 0 0 0 Z Z 0 	50.823121	50.823121	50.823121	0.000000	50.823121	0.000000	50.823121	50.823121	50.823121	0.000000	0.000000	50.823121	0.000412	0.000086	0.996974	0.002528	
270000	-16.733443	356	1	3	'Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	12.455511	12.455511	12.455511	0.000000	0.000000	12.455511	12.455511	12.455511	12.455511	12.455511	12.455511	0.000023	0.000000	0.999759	0.000218	
271000	-13.302988	463	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	39.853292	39.853292	0.000000	39.853292	39.853292	39.853292	39.853292	39.853292	0.000000	0.000000	39.853292	0.000547	0.000021	0.999234	0.000198	
272000	-18.086432	509	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	6.368657	0.000000	0.000000	0.000000	0.000000	0.000000	6.368657	6.368657	6.368657	6.368657	0.000000	6.368657	0.000000	0.000000	0.999565	0.000435	
273000	-15.660399	34	1	7	'Z Z Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.027651	19.027651	19.027651	19.027651	0.000000	19.027651	0.000000	0.000000	0.998982	0.001018	
274000	-13.512319	280	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	34.882529	0.000000	34.882529	0.000000	0.000000	34.882529	34.882529	34.882529	34.882529	0.000000	34.882529	0.000000	0.000000	0.000000	1.000000	0.000000	
275000	-14.725134	575	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	29.495162	29.495162	29.495162	29.495162	29.495162	29.495162	29.495162	29.495162	29.495162	0.000000	29.495162	29.495162	0.000031	0.000010	0.999542	0.000417	
276000	-14.909203	12	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	23.131332	23.131332	23.131332	23.131332	0.000000	0.000000	23.131332	23.131332	23.131332	23.131332	0.000000	23.131332	0.000015	0.000000	0.999601	0.000384	
277000	-12.880927	965	1	6	'Z Z Z Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	50.190557	0.000000	50.190557	50.190557	50.190557	50.190557	0.000000	50.190557	0.000000	0.000034	0.998406	0.001560	
278000	-14.494098	957	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	32.059811	0.000000	32.059811	32.059811	32.059811	32.059811	32.059811	32.059811	0.000000	0.000000	32.059811	0.000016	0.000034	0.998451	0.001499	
279000	-14.572080	540	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	27.917122	27.917122	0.000000	0.000000	0.000000	27.917122	27.917122	27.917122	27.917122	0.000000	0.000000	0.000000	0.000010	0.000000	0.999990	0.000000	
280000	-15.132729	929	1	3	'0 0 0 0 Z Z 0 0 0 Z 0 0 	16.463266	16.463266	16.463266	16.463266	0.000000	0.000000	16.463266	16.463266	16.463266	0.000000	16.463266	16.463266	0.000011	0.000000	0.999551	0.000438	
281000	-13.572220	78	1	4	'0 Z 0 0 Z Z 0 0 0 0 0 Z 	42.263048	0.000000	42.263048	42.263048	0.000000	0.000000	42.263048	42.263048	42.263048	42.263048	42.263048	0.000000	0.000000	0.000000	1.000000	0.000000	
282000	-14.002609	104	1	6	'Z 0 Z Z Z Z 0 0 0 0 0 Z 	0.000000	35.585223	0.000000	0.000000	0.000000	0.000000	35.585223	35.585223	35.585223	35.585223	35.585223	0.000000	0.000009	0.000000	0.999991	0.000000	
283000	-13.808165	548	1	4	'0 0 0 0 Z Z 0 0 0 Z Z 0 	29.016587	29.016587	29.016587	29.016587	0.000000	0.000000	29.016587	29.016587	29.016587	0.000000	0.000000	29.016587	0.000114	0.000000	0.999456	0.000429	
284000	-13.245401	581	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	52.454272	52.454272	52.454272	52.454272	52.454272	52.454272	52.454272	52.454272	52.454272	52.454272	52.454272	52.454272	0.000743	0.000072	0.996566	0.002619	
285000	-16.863907	323	1	3	'0 Z 0 Z 0 0 0 0 0 Z 0 0 	10.727338	0.000000	10.727338	0.000000	10.727338	10.727338	10.727338	10.727338	10.727338	0.000000	10.727338	10.727338	0.000000	0.000005	0.998880	0.001115	
286000	-14.563403	350	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	24.798029	24.798029	0.000000	24.798029	24.798029	24.798029	0.000000	24.798029	24.798029	0.000000	0.000014	0.999274	0.000712	
287000	-15.074085	136	1	6	'Z 0 Z 0 Z Z 0 0 0 Z Z 0 	0.000000	26.241745	0.000000	26.241745	0.000000	0.000000	26.241745	26.241745	26.241745	0.000000	0.000000	26.241745	0.000011	0.000000	0.997827	0.002162	
288000	-13.253531	744	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	47.441466	0.000000	47.441466	47.441466	47.441466	47.441466	0.000000	47.441466	47.441466	0.000000	0.000000	0.999496	0.000504	
289000	-14.352238	841	1	6	'Z 0 Z Z Z Z 0 0 0 0 0 Z 	0.000000	26.479575	0.000000	0.000000	0.000000	0.000000	26.479575	26.479575	26.479575	26.479575	26.479575	0.000000	0.000007	0.000000	0.999993	0.000000	
290000	-14.198649	422	1	2	'Z 0 0 0 0 0 0 0 0 Z 0 0 	0.000000	36.114023	36.114023	36.114023	36.114023	36.114023	36.114023	36.114023	36.114023	0.000000	36.114023	36.114023	0.000099	0.000036	0.997612	0.002253	
291000	-15.733387	784	1	5	'0 Z 0 Z 0 Z 0 0 0 Z Z 0 	20.556978	0.000000	20.556978	0.000000	20.556978	0.000000	20.556978	20.556978	20.556978	0.000000	0.000000	20.556978	0.000000	0.000000	1.000000	0.000000	
292000	-14.753491	709	1	6	'0 Z 0 Z Z Z 0 0 0 Z Z 0 	31.069208	0.000000	31.069208	0.000000	0.000000	0.000000	31.069208	31.069208	31.069208	0.000000	0.000000	31.069208	0.000000	0.000000	0.998605	0.001395	
293000	-12.075132	902	1	4	'Z 0 Z Z 0 0 0 0 0 Z 0 0 	0.000000	73.473405	0.000000	0.000000	73.473405	73.473405	73.473405	73.473405	73.473405	0.000000	73.473405	73.473405	0.000096	0.000267	0.993386	0.006251	
294000	-15.114109	435	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	24.595019	0.000000	24.595019	0.000000	24.595019	0.000000	24.595019	24.595019	24.595019	24.595019	24.595019	24.595019	0.000000	0.000012	0.999292	0.000696	
295000	-14.508961	438	1	7	'Z 0 Z Z Z Z 0 0 0 0 Z Z 	0.000000	35.034485	0.000000	0.000000	0.000000	0.000000	35.034485	35.034485	35.034485	35.034485	0.000000	0.000000	0.000003	0.000000	0.999997	0.000000	
296000	-14.012541	658	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	36.688802	0.000000	0.000000	36.688802	36.688802	36.688802	36.688802	36.688802	36.688802	36.688802	0.000000	0.000007	0.000012	0.999981	0.000000	
297000	-15.163884	480	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	26.244571	26.244571	0.000000	26.244571	26.244571	26.244571	26.244571	26.244571	26.244571	0.000000	0.000000	26.244571	0.000013	0.000025	0.998450	0.001511	
298000	-16.596882	7	1	3	'Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	13.251755	13.251755	13.251755	0.000000	0.000000	13.251755	13.251755	13.251755	13.251755	13.251755	13.251755	0.000018	0.000000	0.999961	0.000022	
299000	-14.116513	908	2	4	'Z 1 0 Z 0 1 1 1 1 Z 0 Z 	0.000000	25.556874	3.911364	0.000000	3.911364	25.556874	25.556874	25.556874	25.556874	0.000000	3.911364	0.000000	0.000027	0.000001	0.999972	0.000000	
300000	-13.613240	574	1	7	'Z 0 Z Z Z Z 0 0 0 Z Z 0 	0.000000	38.700724	0.000000	0.000000	0.000000	0.000000	38.700724	38.700724	38.700724	0.000000	0.000000	38.700724	0.000216	0.000000	0.999567	0.000217	
301000	-16.696685	464	1	4	'Z Z 0 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	11.119596	11.119596	0.000000	11.119596	11.119596	11.119596	11.119596	11.119596	11.119596	0.000000	0.000000	0.000000	1.000000	0.000000	
302000	-13.774324	535	1	4	'Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	36.249973	36.249973	0.000000	0.000000	36.249973	36.249973	36.249973	36.249973	36.249973	36.249973	0.000000	0.000062	0.000000	0.999938	0.000000	
303000	-16.239298	665	1	6	'Z 0 Z Z Z Z 0 0 0 Z 0 0 	0.000000	13.641853	0.000000	0.000000	0.000000	0.000000	13.641853	13.641853	13.641853	0.000000	13.641853	13.641853	0.000002	0.000000	0.999143	0.000855	
304000	-15.090342	621	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	20.600571	20.600571	20.600571	20.600571	0.000000	0.000000	20.600571	20.600571	20.600571	20.600571	20.600571	0.000000	0.000065	0.000000	0.999935	0.000000	
305000	-13.696531	739	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	46.114391	0.000000	46.114391	46.114391	46.114391	46.114391	46.114391	46.114391	46.114391	46.114391	46.114391	0.000059	0.000116	0.996994	0.002831	
306000	-12.400256	161	1	6	'Z Z 0 Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	64.903835	0.000000	0.000000	0.000000	64.903835	64.903835	64.903835	64.903835	0.000000	64.903835	0.000000	0.000000	0.997128	0.002871	
307000	-13.998216	669	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	35.919459	35.919459	35.919459	35.919459	35.919459	35.919459	35.919459	35.919459	35.919459	0.000000	0.000000	0.000021	0.000011	0.999968	0.000000	
308000	-16.107687	847	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	16.086081	0.000000	0.000000	0.000000	16.086081	16.086081	16.086081	16.086081	16.086081	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
309000	-15.237148	373	1	5	'0 0 Z Z Z Z 0 0 0 Z 0 0 	18.362358	18.362358	0.000000	0.000000	0.000000	0.000000	18.362358	18.362358	18.362358	0.000000	18.362358	18.362358	0.000003	0.000000	0.999871	0.000125	
310000	-14.249194	74	1	6	'Z 0 0 0 Z Z 0 0 0 Z Z Z 	0.000000	34.293907	34.293907	34.293907	0.000000	0.000000	34.293907	34.293907	34.293907	0.000000	0.000000	0.000000	0.000244	0.000000	0.999756	0.000000	
311000	-13.831091	411	1	1	'Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	38.564069	38.564069	38.564069	38.564069	38.564069	38.564069	38.564069	38.564069	38.564069	38.564069	38.564069	0.000051	0.000010	0.999266	0.000674	
312000	-14.817531	60	1	6	'Z Z Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	31.828356	31.828356	0.000000	31.828356	31.828356	31.828356	0.000000	31.828356	0.000000	0.000000	0.000012	0.999988	0.000000	
313000	-14.007018	616	1	4	'0 0 Z Z 0 Z 0 0 0 Z 0 0 	35.692291	35.692291	0.000000	0.000000	35.692291	0.000000	35.692291	35.692291	35.692291	0.000000	35.692291	35.692291	0.000025	0.000025	0.997661	0.002289	
314000	-14.850960	753	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	37.174972	0.000000	0.000000	0.000000	37.174972	37.174972	37.174972	37.174972	37.174972	37.174972	0.000000	0.000000	0.999893	0.000107	
315000	-14.191128	999	1	3	'0 Z Z 0 0 Z 0 0 0 0 0 0 	40.769228	0.000000	0.000000	40.769228	40.769228	0.000000	40.769228	40.769228	40.769228	40.769228	40.769228	40.769228	0.000000	0.000001	0.999998	0.000001	
316000	-13.935885	346	1	5	'Z Z 0 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	40.182798	40.182798	0.000000	40.182798	40.182798	40.182798	40.182798	40.182798	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
317000	-14.856151	79	1	1	'0 0 0 0 Z 0 0 0 0 0 0 0 	30.639259	30.639259	30.639259	30.639259	0.000000	30.639259	30.639259	30.639259	30.639259	30.639259	30.639259	30.639259	0.000000	0.000000	0.999998	0.000001	
318000	-14.852531	280	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	20.542109	20.542109	20.542109	20.542109	20.542109	20.542109	20.542109	0.000000	0.000000	0.000000	0.000005	0.999995	0.000000	
319000	-15.116916	394	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	22.362968	22.362968	22.362968	22.362968	22.362968	22.362968	22.362968	22.362968	0.000000	0.000000	0.000000	0.000001	0.000001	0.999997	0.000000	
320000	-14.021471	863	1	1	'0 Z 0 0 0 0 0 0 0 0 0 0 	38.481251	0.000000	38.481251	38.481251	38.481251	38.481251	38.481251	38.481251	38.481251	38.481251	38.481251	38.481251	0.000000	0.000020	0.999349	0.000631	
321000	-16.988094	520	1	5	'0 Z Z Z Z 0 0 0 0 Z 0 0 	9.694537	0.000000	0.000000	0.000000	0.000000	9.694537	9.694537	9.694537	9.694537	0.000000	9.694537	9.694537	0.000000	0.000000	0.999918	0.000082	
322000	-15.226869	360	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	27.528185	0.000000	27.528185	0.000000	27.528185	27.528185	27.528185	27.528185	0.000000	27.528185	0.000000	0.000007	0.998541	0.001451	
323000	-12.968813	929	1	5	'Z 0 Z Z 0 0 0 0 0 Z Z 0 	0.000000	39.022785	0.000000	0.000000	39.022785	39.022785	39.022785	39.022785	39.022785	0.000000	0.000000	39.022785	0.000014	0.000032	0.998876	0.001078	
324000	-15.338672	212	1	6	'Z Z Z Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	22.223290	0.000000	22.223290	22.223290	22.223290	0.000000	22.223290	22.223290	0.000000	0.000012	0.997937	0.002050	
325000	-15.466057	175	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	21.438653	21.438653	0.000000	21.438653	21.438653	21.438653	21.438653	21.438653	21.438653	21.438653	0.000000	0.000021	0.000010	0.999969	0.000000	
326000	-14.131463	531	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	34.611283	34.611283	34.611283	34.611283	34.611283	34.611283	0.000000	0.000000	34.611283	0.000000	0.000008	0.999985	0.000008	
327000	-13.561515	277	1	6	'Z 0 Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	36.392434	0.000000	0.000000	36.392434	0.000000	36.392434	36.392434	36.392434	0.000000	36.392434	0.000000	0.000012	0.000012	0.999976	0.000000	
328000	-14.249878	199	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	31.492520	0.000000	0.000000	31.492520	0.000000	31.492520	31.492520	31.492520	31.492520	0.000000	31.492520	31.492520	0.000000	0.000000	0.998542	0.001458	
329000	-16.826769	678	1	4	'0 Z Z 0 Z Z 0 0 0 0 0 0 	13.010020	0.000000	0.000000	13.010020	0.000000	0.000000	13.010020	13.010020	13.010020	13.010020	13.010020	13.010020	0.000000	0.000000	0.999799	0.000201	
330000	-12.799240	917	1	3	'0 0 0 Z Z 0 0 0 0 Z 0 0 	52.651877	52.651877	52.651877	0.000000	0.000000	52.651877	52.651877	52.651877	52.651877	0.000000	52.651877	52.651877	0.000289	0.000000	0.997184	0.002526	
331000	-13.547200	828	1	6	'Z Z Z Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.273108	32.273108	32.273108	32.273108	32.273108	32.273108	0.000000	0.000000	0.999141	0.000859	
332000	-13.966488	739	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 Z 	0.000000	39.456546	0.000000	39.456546	39.456546	39.456546	39.456546	39.456546	39.456546	39.456546	39.456546	0.000000	0.000043	0.000071	0.999886	0.000000	
333000	-17.546688	204	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	12.186998	12.186998	0.000000	0.000000	0.000000	12.186998	12.186998	12.186998	12.186998	0.000000	0.000000	0.000003	0.000000	0.999997	0.000000	
334000	-13.296507	811	1	4	'0 Z 0 0 Z 0 0 0 0 Z 0 Z 	49.044513	0.000000	49.044513	49.044513	0.000000	49.044513	49.044513	49.044513	49.044513	0.000000	49.044513	0.000000	0.000000	0.000000	1.000000	0.000000	
335000	-14.898676	894	1	5	'0 0 Z Z Z Z 0 0 0 0 Z 0 	27.944528	27.944528	0.000000	0.000000	0.000000	0.000000	27.944528	27.944528	27.944528	27.944528	0.000000	27.944528	0.000006	0.000000	0.999094	0.000899	
336000	-16.776624	634	1	7	'0 Z Z Z 0 Z 0 0 0 Z Z Z 	9.593872	0.000000	0.000000	0.000000	9.593872	0.000000	9.593872	9.593872	9.593872	0.000000	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
337000	-12.718147	662	1	7	'Z Z Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	55.153427	0.000000	55.153427	55.153427	55.153427	0.000000	55.153427	0.000000	0.000000	0.000011	0.999989	0.000000	
338000	-15.415264	452	1	3	'Z Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	16.569732	16.569732	16.569732	16.569732	16.569732	16.569732	16.569732	16.569732	16.569732	0.000000	0.000000	0.000009	0.999991	0.000000	
339000	-14.763243	653	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	20.074701	20.074701	0.000000	20.074701	0.000000	0.000000	20.074701	20.074701	20.074701	0.000000	0.000000	20.074701	0.000013	0.000000	0.999024	0.000963	
