Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
31888	0.381774	3900	0.203333	7043	0.612949	7169	0.982564	9.859025	31888	0.381774	0.541318	0	0.000000	0.486560	0.486570	
32995	0.444098	3542	0.164596	6716	0.631030	6747	0.993182	9.859025	32995	0.444098	0.541318	0	0.000000	0.523500	0.505035	
32855	0.619206	3764	0.177471	6715	0.616083	6666	0.990399	5.000000	32855	0.619206	0.541318	0	0.000000	0.635020	0.548363	
32270	0.517044	4058	0.174717	6817	0.646032	6855	0.989788	5.000000	32270	0.517044	0.541318	0	0.000000	0.571660	0.554187	
32124	0.558087	4058	0.195663	6813	0.609863	7005	0.990293	5.000000	32124	0.558087	0.541318	0	0.000000	0.596280	0.562606	
30377	0.307930	4576	0.182474	7540	0.596419	7507	0.990542	5.000000	30377	0.307930	0.541318	0	0.000000	0.442440	0.542578	
30078	0.292606	4611	0.171329	7571	0.595958	7740	0.989535	5.000000	30078	0.292606	0.541318	0	0.000000	0.435240	0.527244	
29973	0.296100	4618	0.189043	7715	0.606740	7694	0.989212	5.000000	29973	0.296100	0.541318	0	0.000000	0.440800	0.516439	
31269	0.431098	4295	0.179744	7263	0.595209	7173	0.984525	5.000000	31269	0.431098	0.541318	0	0.000000	0.512740	0.516028	
32991	0.616501	3558	0.212479	6682	0.609249	6769	0.988181	5.000000	32991	0.616501	0.541318	0	0.000000	0.637100	0.528135	
32587	0.580262	3743	0.182474	6914	0.620769	6756	0.988751	5.000000	32587	0.580262	0.541318	0	0.000000	0.611280	0.535694	
32791	0.600012	3760	0.177660	6822	0.594694	6627	0.987174	5.000000	32791	0.600012	0.541318	0	0.000000	0.618840	0.542622	
32668	0.607445	3695	0.200541	6782	0.607048	6855	0.987017	5.000000	32668	0.607445	0.541318	0	0.000000	0.629360	0.549295	
30312	0.297539	4623	0.165693	7530	0.604781	7535	0.988321	5.000000	30312	0.297539	0.541318	0	0.000000	0.435720	0.541182	
29722	0.286320	4738	0.170958	7853	0.642175	7687	0.993886	5.000000	29722	0.286320	0.541318	0	0.000000	0.440060	0.534441	
30612	0.294362	4759	0.165371	7533	0.609186	7096	0.990135	5.000000	30612	0.294362	0.541318	0	0.000000	0.428260	0.527804	
29896	0.240634	5010	0.159082	7563	0.610208	7531	0.989244	5.000000	29896	0.240634	0.541318	0	0.000000	0.401120	0.520352	
32857	0.577503	3504	0.161815	6893	0.616422	6746	0.989475	5.000000	32857	0.577503	0.541318	0	0.000000	0.609320	0.525295	
32334	0.511845	3896	0.180441	7024	0.645644	6746	0.993033	5.000000	32334	0.511845	0.541318	0	0.000000	0.569740	0.527634	
28865	0.223835	4722	0.175561	8163	0.572951	8250	0.990545	5.000000	28865	0.223835	0.541318	0	0.000000	0.402780	0.521391	
30834	0.359311	3997	0.169877	7599	0.571391	7570	0.986526	5.000000	30834	0.359311	0.541318	0	0.000000	0.471360	0.519009	
33190	0.614522	3487	0.183826	6677	0.592482	6646	0.987361	5.000000	33190	0.614522	0.541318	0	0.000000	0.631100	0.524104	
33142	0.536872	2626	0.132140	7121	0.640500	7111	0.991562	5.000000	33142	0.536872	0.541318	0	0.000000	0.595040	0.527188	
30948	0.454407	4114	0.202722	7403	0.572471	7535	0.988321	5.000000	30948	0.454407	0.541318	0	0.000000	0.531640	0.527374	
31300	0.395495	3997	0.185889	7370	0.555631	7333	0.979545	5.000000	31300	0.395495	0.541318	0	0.000000	0.488000	0.525799	
29840	0.251005	4659	0.166989	7747	0.593004	7754	0.979237	5.000000	29840	0.251005	0.541318	0	0.000000	0.409100	0.521310	
30241	0.279455	4557	0.180162	7650	0.577778	7552	0.985567	5.000000	30241	0.279455	0.541318	0	0.000000	0.422700	0.517658	
31340	0.404563	4193	0.185070	7208	0.577275	7259	0.982918	5.000000	31340	0.404563	0.541318	0	0.000000	0.495020	0.516850	
33056	0.606183	3606	0.191348	6758	0.602545	6580	0.984347	5.000000	33056	0.606183	0.541318	0	0.000000	0.625540	0.520598	
32679	0.588543	3764	0.196068	6890	0.561103	6667	0.982901	5.000000	32679	0.588543	0.541318	0	0.000000	0.607800	0.523504	
29593	0.256040	4565	0.186637	7943	0.576608	7899	0.978605	5.000000	29593	0.256040	0.541318	0	0.000000	0.414780	0.519997	
30399	0.323794	4471	0.185641	7418	0.529927	7712	0.975363	5.000000	30399	0.323794	0.541318	0	0.000000	0.442520	0.517576	
31135	0.402891	4349	0.171074	7239	0.585164	7277	0.969493	5.000000	31135	0.402891	0.541318	0	0.000000	0.491580	0.516788	
30977	0.418472	4260	0.176526	7330	0.555935	7433	0.963003	5.000000	30977	0.418472	0.541318	0	0.000000	0.498960	0.516264	
31907	0.570502	3996	0.205205	7014	0.581123	7083	0.982211	5.000000	31907	0.570502	0.541318	0	0.000000	0.601120	0.518688	
32871	0.620364	3864	0.175983	6754	0.634143	6511	0.992014	5.000000	32871	0.620364	0.541318	0	0.000000	0.636280	0.521955	
32919	0.617364	3507	0.186769	6878	0.642338	6696	0.992832	5.000000	32919	0.617364	0.541318	0	0.000000	0.640880	0.525169	
32937	0.618544	3536	0.184955	6726	0.635742	6801	0.992501	5.000000	32937	0.618544	0.541318	0	0.000000	0.641060	0.528219	
32980	0.607914	3612	0.174972	6668	0.622975	6740	0.993175	5.000000	32980	0.607914	0.541318	0	0.000000	0.630580	0.530843	
31162	0.455908	4033	0.196628	7340	0.576158	7465	0.979102	5.000000	31162	0.455908	0.541318	0	0.000000	0.530760	0.530841	
30997	0.466755	4412	0.196963	7323	0.583914	7268	0.982251	5.000000	30997	0.466755	0.541318	0	0.000000	0.535040	0.530944	
32620	0.617995	3790	0.175989	6667	0.603120	6923	0.988878	5.000000	32620	0.617995	0.541318	0	0.000000	0.633860	0.533394	
32749	0.617301	3963	0.193288	6590	0.601821	6698	0.983876	5.000000	32749	0.617301	0.541318	0	0.000000	0.630760	0.535658	
32836	0.591942	3467	0.203923	6690	0.613154	7007	0.984301	5.000000	32836	0.591942	0.541318	0	0.000000	0.622860	0.537640	
32146	0.543582	3678	0.200653	7134	0.596580	7042	0.982107	5.000000	32146	0.543582	0.541318	0	0.000000	0.587680	0.538752	
32755	0.616272	3715	0.152894	6775	0.582288	6755	0.984308	5.000000	32755	0.616272	0.541318	0	0.000000	0.626960	0.540670	
31658	0.467812	4075	0.188957	7118	0.557600	7149	0.982655	5.000000	31658	0.467812	0.541318	0	0.000000	0.531480	0.540474	
31953	0.541389	4026	0.198957	6949	0.593323	7072	0.989112	5.000000	31953	0.541389	0.541318	0	0.000000	0.584360	0.541389	
32150	0.509487	4055	0.194821	6878	0.617185	6917	0.990747	5.000000	32150	0.509487	0.541318	0	0.000000	0.565360	0.541878	
