Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
37791	0.910772	4428	0.213415	7781	0.599666	0.154827	37792	0.910775	0.800600	0.800604	
38018	0.894813	4276	0.200187	7706	0.585518	0.193951	38018	0.894813	0.787740	0.794172	
37937	0.877455	4383	0.201688	7680	0.588281	0.240349	37937	0.877455	0.773800	0.787381	
37875	0.750627	4503	0.179214	7622	0.567305	0.478826	37875	0.750627	0.671220	0.758341	
37559	0.695253	4993	0.183657	7448	0.613856	0.566165	37559	0.695253	0.632040	0.733081	
37968	0.583544	4417	0.190627	7615	0.601445	0.896178	37968	0.583544	0.551560	0.702828	
37739	0.413471	4467	0.206403	7794	0.592892	1.408472	37739	0.413471	0.422940	0.662844	
37908	0.297193	4284	0.196312	7808	0.594903	2.095018	37908	0.297193	0.335040	0.621868	
37808	0.304512	4322	0.200602	7870	0.590851	2.095018	37808	0.304512	0.340600	0.590616	
37823	0.301245	4264	0.210600	7913	0.587009	2.095018	37823	0.301245	0.338740	0.565429	
38047	0.298026	4259	0.211082	7694	0.574344	2.095018	38047	0.298026	0.333140	0.544312	
37442	0.286523	4601	0.175614	7957	0.607767	2.095018	37442	0.286523	0.327440	0.526239	
36560	0.239907	5315	0.152587	8125	0.528123	2.095018	36560	0.239907	0.277460	0.507102	
37415	0.282454	4532	0.194837	8053	0.579660	2.095018	37415	0.282454	0.322380	0.493908	
37896	0.295783	4197	0.214677	7907	0.591501	2.095018	37896	0.295783	0.335740	0.483363	
37013	0.269176	4656	0.195876	8331	0.600648	2.095018	37013	0.269176	0.317580	0.473002	
37801	0.294886	4277	0.207388	7922	0.591012	2.095018	37801	0.294886	0.334320	0.464844	
37941	0.293746	4128	0.205426	7931	0.572311	2.095018	37941	0.293746	0.330640	0.457388	
37280	0.275322	4526	0.193769	8194	0.618379	2.095018	37280	0.275322	0.324160	0.450376	
37635	0.291617	4213	0.179445	8152	0.589671	2.095018	37635	0.291617	0.330760	0.444396	
37008	0.257647	4851	0.185941	8141	0.607788	2.095018	37008	0.257647	0.307700	0.437886	
37466	0.275877	4547	0.201891	7987	0.583072	2.095018	37466	0.275877	0.318220	0.432447	
37985	0.275161	4038	0.193908	7977	0.572897	2.095018	37985	0.275161	0.316100	0.427388	
36884	0.257076	4875	0.187077	8241	0.609999	2.095018	36884	0.257076	0.308420	0.422431	
37178	0.258406	4708	0.201784	8114	0.593665	2.095018	37178	0.258406	0.307480	0.417833	
36912	0.251707	4940	0.179555	8148	0.585052	2.095018	36912	0.251707	0.298900	0.413259	
37792	0.289876	4272	0.216760	7936	0.571195	2.095018	37792	0.289876	0.328280	0.410112	
37236	0.255505	4561	0.185266	8203	0.565769	2.095018	37236	0.255505	0.300000	0.406179	
37551	0.280365	4584	0.184337	7865	0.586014	2.095018	37551	0.280365	0.319640	0.403195	
37457	0.289345	4425	0.183955	8118	0.598054	2.095018	37457	0.289345	0.330140	0.400760	
38053	0.299424	3785	0.193395	8162	0.595197	2.095018	38053	0.299424	0.339680	0.398789	
37672	0.297542	4221	0.178157	8107	0.574565	2.095018	37672	0.297542	0.332380	0.396714	
37608	0.296506	4367	0.216854	8025	0.592274	2.095018	37608	0.296506	0.337020	0.394905	
37469	0.281486	4510	0.206208	8021	0.565266	2.095018	37469	0.281486	0.320220	0.392709	
37015	0.255221	4380	0.194292	8605	0.536549	2.095018	37015	0.255221	0.298300	0.390011	
36931	0.264168	4617	0.191900	8452	0.595717	2.095018	36931	0.264168	0.313540	0.387887	
37812	0.290490	4400	0.196136	7788	0.581793	2.095018	37812	0.290490	0.327560	0.386257	
37482	0.284216	4612	0.187337	7906	0.598912	2.095018	37482	0.284216	0.325040	0.384646	
36886	0.267202	4963	0.193028	8151	0.612808	2.095018	36886	0.267202	0.316180	0.382890	
37103	0.264399	4748	0.192502	8149	0.585961	2.095018	37103	0.264399	0.309980	0.381067	
36928	0.255551	4745	0.191359	8327	0.584965	2.095018	36928	0.255551	0.304320	0.379195	
37637	0.283604	4634	0.191843	7729	0.592185	2.095018	37637	0.283604	0.322800	0.377853	
37964	0.298283	4260	0.202817	7776	0.605324	2.095018	37964	0.298283	0.337900	0.376924	
37738	0.301924	4425	0.164520	7837	0.603292	2.095018	37738	0.301924	0.337000	0.376016	
37504	0.280823	4656	0.170747	7840	0.608036	2.095018	37504	0.280823	0.321880	0.374813	
37582	0.271540	4519	0.200266	7899	0.590454	2.095018	37582	0.271540	0.315480	0.373523	
37526	0.291611	4580	0.199345	7894	0.597162	2.095018	37526	0.291611	0.331400	0.372627	
37404	0.280933	4258	0.217708	8338	0.586352	2.095018	37404	0.280933	0.326480	0.371666	
37858	0.289952	4010	0.203242	8132	0.581161	2.095018	37858	0.289952	0.330360	0.370823	
37603	0.294657	4299	0.203768	8098	0.583354	2.095018	37603	0.294657	0.333600	0.370078	
37342	0.272321	4184	0.187141	8474	0.582016	2.095018	37342	0.272321	0.317680	0.369051	
37508	0.278821	4411	0.194060	8081	0.559584	2.095018	37508	0.278821	0.316720	0.368044	
37506	0.289954	4613	0.210275	7881	0.572643	2.095018	37506	0.289954	0.327160	0.367273	
37783	0.302411	4449	0.194201	7768	0.611869	2.095018	37783	0.302411	0.340860	0.366784	
37040	0.268035	4777	0.194683	8183	0.585849	2.095018	37040	0.268035	0.313040	0.365807	
37278	0.287784	4710	0.187049	8012	0.614703	2.095018	37278	0.287784	0.330680	0.365180	
