Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
36917	0.978519	5694	0.161047	7389	0.809176	0.163701	36918	0.978520	0.860400	0.860403	
36801	0.962555	5790	0.153541	7409	0.860170	0.323731	36801	0.962555	0.853700	0.857051	
37001	0.950109	5655	0.154730	7344	0.880583	0.422614	37001	0.950109	0.849940	0.854681	
36727	0.935933	5739	0.145321	7534	0.854526	0.604770	36727	0.935933	0.832920	0.849241	
36767	0.899801	5696	0.140801	7537	0.877537	1.027432	36767	0.899801	0.809980	0.841389	
36881	0.799165	5734	0.144576	7385	0.886391	1.736743	36881	0.799165	0.736980	0.823987	
36320	0.675303	5971	0.156590	7709	0.874951	3.402970	36320	0.675303	0.644140	0.798295	
36564	0.640056	5861	0.146050	7575	0.866271	4.755478	36564	0.640056	0.616420	0.775561	
36565	0.664898	5910	0.149746	7525	0.873355	5.000000	36565	0.664898	0.635380	0.759985	
36682	0.577368	5664	0.152719	7654	0.869872	5.000000	36682	0.577368	0.574040	0.741391	
36416	0.610226	5964	0.149899	7620	0.864304	5.000000	36416	0.610226	0.594040	0.727995	
36543	0.606272	5815	0.152021	7642	0.872939	5.000000	36543	0.606272	0.594200	0.716845	
36500	0.580685	5946	0.144635	7554	0.886285	5.000000	36500	0.580685	0.575000	0.705934	
36576	0.639490	5874	0.155941	7550	0.875629	5.000000	36576	0.639490	0.618340	0.699678	
36723	0.594042	5853	0.148471	7424	0.878502	5.000000	36723	0.594042	0.584120	0.691974	
36669	0.622324	5845	0.142515	7486	0.866150	5.000000	36669	0.622324	0.602740	0.686397	
36435	0.624702	5982	0.149950	7583	0.876962	5.000000	36435	0.624702	0.606160	0.681677	
36268	0.616632	6103	0.153531	7629	0.877048	5.000000	36268	0.616632	0.599840	0.677130	
36604	0.632062	5866	0.155131	7530	0.877025	5.000000	36604	0.632062	0.613000	0.673755	
36626	0.636133	5923	0.152963	7451	0.874245	5.000000	36626	0.636133	0.614380	0.670786	
36458	0.591804	5969	0.156475	7573	0.885778	5.000000	36458	0.591804	0.584360	0.666671	
36681	0.649519	5780	0.142734	7539	0.874121	5.000000	36681	0.649519	0.624800	0.664768	
36568	0.649912	5879	0.148665	7553	0.883490	5.000000	36568	0.649912	0.626260	0.663093	
36699	0.659146	5876	0.148911	7425	0.878923	5.000000	36699	0.659146	0.631820	0.661790	
36569	0.612377	5828	0.160776	7603	0.877154	5.000000	36569	0.612377	0.600000	0.659319	
36398	0.622809	6034	0.140868	7568	0.857558	5.000000	36398	0.622809	0.600180	0.657044	
