Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-crow-matrilocal.bttrees
Data File Name:                  ./data/bantu-crow-matrilocal.btdata
Log File Name:                   ./output/bantu-crow-matrilocal-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2270362536
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-crow-matrilocal-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.898551,0.043478,0.043478,0.014493)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
63000	-32.836928	398	2	0	'0 0 1 1 0 1 1 1 	D	1.053207	1.053207	33.305513	33.305513	1.053207	33.305513	33.305513	33.305513	0.901833	0.042695	0.041501	0.013971	
64000	-30.501521	231	2	0	'0 0 1 1 1 1 1 1 	D	0.761557	0.761557	16.583614	16.583614	16.583614	16.583614	16.583614	16.583614	0.898842	0.043361	0.043361	0.014435	
65000	-32.032649	380	2	1	'Z 0 1 0 0 1 1 1 	D	0.000000	1.722436	25.856745	1.722436	1.722436	25.856745	25.856745	25.856745	0.898668	0.043490	0.043371	0.014472	
66000	-29.754189	824	2	1	'0 0 1 0 Z 1 1 1 	D	1.542478	1.542478	66.662750	1.542478	0.000000	66.662750	66.662750	66.662750	0.898551	0.043478	0.043478	0.014493	
67000	-30.398130	437	2	0	'0 0 1 0 0 1 1 1 	D	0.551020	0.551020	22.904909	0.551020	0.551020	22.904909	22.904909	22.904909	0.899546	0.043541	0.042596	0.014318	
68000	-30.917050	230	2	2	'0 0 1 Z Z 1 1 1 	D	0.764962	0.764962	28.736808	0.000000	0.000000	28.736808	28.736808	28.736808	0.898709	0.043493	0.043333	0.014465	
69000	-31.478215	35	2	1	'0 0 1 0 Z 1 1 1 	D	0.801367	0.801367	27.633182	0.801367	0.000000	27.633182	27.633182	27.633182	0.898814	0.043496	0.043243	0.014447	
70000	-30.717647	284	2	1	'0 0 1 0 1 Z 0 0 	D	2.730901	2.730901	42.964283	2.730901	42.964283	0.000000	2.730901	2.730901	0.901097	0.043135	0.043633	0.012136	
71000	-30.605036	385	2	0	'0 0 1 1 1 0 1 0 	D	1.206108	1.206108	34.417861	34.417861	34.417861	1.206108	34.417861	1.206108	0.898602	0.043445	0.043480	0.014474	
72000	-34.193292	536	1	1	'0 0 0 0 0 0 Z 0 	D	0.447598	0.447598	0.447598	0.447598	0.447598	0.447598	0.000000	0.447598	0.996847	0.001573	0.001575	0.000005	
73000	-34.552460	246	1	2	'0 0 0 0 Z Z 0 0 	D	0.498071	0.498071	0.498071	0.498071	0.000000	0.000000	0.498071	0.498071	0.998167	0.001827	0.000000	0.000006	
74000	-35.125862	121	1	2	'0 0 0 Z Z 0 0 0 	D	0.181381	0.181381	0.181381	0.000000	0.000000	0.181381	0.181381	0.181381	0.999716	0.000284	0.000000	0.000000	
75000	-35.526639	51	1	2	'0 0 Z 0 0 Z 0 0 	D	0.222239	0.222239	0.000000	0.222239	0.222239	0.000000	0.222239	0.222239	0.999655	0.000000	0.000345	0.000000	
76000	-33.909458	841	1	2	'0 0 Z 0 0 Z 0 0 	D	0.340307	0.340307	0.000000	0.340307	0.340307	0.000000	0.340307	0.340307	0.999158	0.000000	0.000841	0.000001	
77000	-34.731599	717	1	1	'0 0 Z 0 0 0 0 0 	D	0.202111	0.202111	0.000000	0.202111	0.202111	0.202111	0.202111	0.202111	0.999704	0.000000	0.000296	0.000000	
78000	-33.184822	411	1	0	'0 0 0 0 0 0 0 0 	I	0.294945	0.294945	0.294945	0.294945	0.294945	0.294945	0.294945	0.294945	0.999112	0.000443	0.000443	0.000001	
79000	-36.458030	314	1	4	'0 0 Z 0 0 Z Z Z 	D	0.222146	0.222146	0.000000	0.222146	0.222146	0.000000	0.000000	0.000000	0.999551	0.000000	0.000449	0.000000	
80000	-34.804556	975	1	3	'0 0 0 Z 0 0 Z Z 	D	0.352264	0.352264	0.352264	0.000000	0.352264	0.352264	0.000000	0.000000	0.997828	0.001179	0.000993	0.000000	
81000	-34.564491	152	1	3	'0 0 0 0 0 Z Z Z 	D	0.282183	0.282183	0.282183	0.282183	0.282183	0.000000	0.000000	0.000000	0.998584	0.000659	0.000757	0.000000	
82000	-34.254621	165	1	1	'0 0 0 0 0 0 0 Z 	D	0.354037	0.354037	0.354037	0.354037	0.354037	0.354037	0.354037	0.000000	0.997894	0.001052	0.001052	0.000002	
83000	-34.809713	668	1	1	'0 0 Z 0 0 0 0 0 	D	0.274953	0.274953	0.000000	0.274953	0.274953	0.274953	0.274953	0.274953	0.999371	0.000000	0.000628	0.000001	
84000	-36.155314	785	1	2	'0 0 Z 0 0 Z 0 0 	D	0.389656	0.389656	0.000000	0.389656	0.389656	0.000000	0.389656	0.389656	0.998456	0.000000	0.001541	0.000003	
85000	-35.765165	889	1	1	'0 0 0 0 0 0 Z 0 	D	0.167959	0.167959	0.167959	0.167959	0.167959	0.167959	0.000000	0.167959	0.999233	0.000383	0.000383	0.000000	
86000	-34.250477	492	1	2	'0 0 0 Z Z 0 0 0 	D	0.243790	0.243790	0.243790	0.000000	0.000000	0.243790	0.243790	0.243790	0.999345	0.000654	0.000000	0.000001	
87000	-35.770688	795	1	3	'0 0 0 Z 0 0 Z Z 	D	0.248755	0.248755	0.248755	0.000000	0.248755	0.248755	0.000000	0.000000	0.999070	0.000492	0.000438	0.000000	
88000	-35.368017	253	1	4	'0 0 Z Z 0 0 Z Z 	D	0.446144	0.446144	0.000000	0.000000	0.446144	0.446144	0.000000	0.000000	0.998110	0.000000	0.001890	0.000000	
89000	-35.809576	402	1	3	'0 0 0 0 0 Z Z Z 	D	0.248495	0.248495	0.248495	0.248495	0.248495	0.000000	0.000000	0.000000	0.998928	0.000504	0.000568	0.000000	
90000	-33.316103	622	1	1	'0 0 0 0 0 0 Z 0 	D	0.356824	0.356824	0.356824	0.356824	0.356824	0.356824	0.000000	0.356824	0.998590	0.000704	0.000705	0.000001	
91000	-34.399452	872	1	2	'0 0 0 0 0 0 Z Z 	D	0.229920	0.229920	0.229920	0.229920	0.229920	0.229920	0.000000	0.000000	0.998729	0.000635	0.000635	0.000000	
92000	-36.661238	460	1	2	'0 0 0 Z Z 0 0 0 	D	0.137775	0.137775	0.137775	0.000000	0.000000	0.137775	0.137775	0.137775	0.999807	0.000193	0.000000	0.000000	
93000	-34.665849	409	1	1	'0 0 Z 0 0 0 0 0 	D	0.416655	0.416655	0.000000	0.416655	0.416655	0.416655	0.416655	0.416655	0.998849	0.000000	0.001148	0.000002	
94000	-35.246465	40	1	1	'0 0 0 Z 0 0 0 0 	D	0.322299	0.322299	0.322299	0.000000	0.322299	0.322299	0.322299	0.322299	0.998561	0.000764	0.000672	0.000003	
95000	-35.210373	52	1	2	'0 0 Z 0 Z 0 0 0 	D	0.273214	0.273214	0.000000	0.273214	0.000000	0.273214	0.273214	0.273214	1.000000	0.000000	0.000000	0.000000	
96000	-35.436624	514	1	3	'0 0 Z Z 0 0 Z 0 	D	0.357415	0.357415	0.000000	0.000000	0.357415	0.357415	0.000000	0.357415	0.999056	0.000000	0.000942	0.000002	
97000	-35.087686	585	1	1	'0 0 0 0 0 0 0 Z 	D	0.325714	0.325714	0.325714	0.325714	0.325714	0.325714	0.325714	0.000000	0.998869	0.000565	0.000566	0.000001	
98000	-34.279682	686	1	2	'0 0 0 0 Z Z 0 0 	D	0.282662	0.282662	0.282662	0.282662	0.000000	0.000000	0.282662	0.282662	0.999502	0.000497	0.000000	0.000000	
99000	-34.595373	600	1	1	'0 0 0 0 Z 0 0 0 	D	0.317682	0.317682	0.317682	0.317682	0.000000	0.317682	0.317682	0.317682	0.999103	0.000896	0.000000	0.000001	
100000	-34.959297	859	1	2	'0 0 Z 0 Z 0 0 0 	D	0.319527	0.319527	0.000000	0.319527	0.000000	0.319527	0.319527	0.319527	1.000000	0.000000	0.000000	0.000000	
101000	-36.861515	97	1	1	'0 0 Z 0 0 0 0 0 	D	0.672215	0.672215	0.000000	0.672215	0.672215	0.672215	0.672215	0.672215	0.996622	0.000001	0.003358	0.000020	
102000	-34.659649	594	1	1	'0 0 0 0 0 Z 0 0 	D	0.231986	0.231986	0.231986	0.231986	0.231986	0.000000	0.231986	0.231986	0.998975	0.000484	0.000539	0.000002	
103000	-35.392321	848	1	2	'0 0 Z 0 0 Z 0 0 	D	0.353657	0.353657	0.000000	0.353657	0.353657	0.000000	0.353657	0.353657	0.999249	0.000000	0.000750	0.000001	
104000	-36.797873	242	1	2	'0 0 Z Z 0 0 0 0 	D	0.492688	0.492688	0.000000	0.000000	0.492688	0.492688	0.492688	0.492688	0.998960	0.000000	0.001038	0.000002	
105000	-37.157268	138	1	2	'0 0 0 Z Z 0 0 0 	D	0.284581	0.284581	0.284581	0.000000	0.000000	0.284581	0.284581	0.284581	0.999307	0.000692	0.000000	0.000001	
106000	-33.416650	119	1	2	'0 0 0 0 0 0 Z Z 	D	0.300130	0.300130	0.300130	0.300130	0.300130	0.300130	0.000000	0.000000	0.998113	0.000943	0.000944	0.000000	
107000	-35.086203	958	1	0	'0 0 0 0 0 0 0 0 	I	0.407682	0.407682	0.407682	0.407682	0.407682	0.407682	0.407682	0.407682	0.998463	0.000766	0.000767	0.000004	
108000	-37.327824	700	1	2	'0 0 0 0 Z Z 0 0 	D	0.166279	0.166279	0.166279	0.166279	0.000000	0.000000	0.166279	0.166279	0.999822	0.000177	0.000000	0.000000	
109000	-35.659949	249	1	1	'0 0 0 0 0 Z 0 0 	D	0.524779	0.524779	0.524779	0.524779	0.524779	0.000000	0.524779	0.524779	0.994922	0.002258	0.002782	0.000038	
110000	-33.869676	584	1	0	'0 0 0 0 0 0 0 0 	I	0.349115	0.349115	0.349115	0.349115	0.349115	0.349115	0.349115	0.349115	0.998049	0.000972	0.000972	0.000007	
111000	-35.653537	175	1	2	'0 0 0 Z 0 0 Z 0 	D	0.292637	0.292637	0.292637	0.000000	0.292637	0.292637	0.000000	0.292637	0.998757	0.000660	0.000582	0.000001	
112000	-36.041561	522	1	2	'0 0 0 0 Z Z 0 0 	D	0.476045	0.476045	0.476045	0.476045	0.000000	0.000000	0.476045	0.476045	0.997849	0.002143	0.000000	0.000008	
113000	-34.731477	415	1	1	'0 0 0 0 0 0 0 Z 	D	0.297848	0.297848	0.297848	0.297848	0.297848	0.297848	0.297848	0.000000	0.999228	0.000386	0.000386	0.000000	
114000	-34.168475	714	1	1	'0 0 0 0 0 0 0 Z 	D	0.426991	0.426991	0.426991	0.426991	0.426991	0.426991	0.426991	0.000000	0.997135	0.001430	0.001431	0.000004	
115000	-35.732658	480	1	2	'0 0 Z 0 Z 0 0 0 	D	0.476336	0.476336	0.000000	0.476336	0.000000	0.476336	0.476336	0.476336	1.000000	0.000000	0.000000	0.000000	
116000	-35.178068	510	1	1	'0 0 0 0 0 0 Z 0 	D	0.388861	0.388861	0.388861	0.388861	0.388861	0.388861	0.000000	0.388861	0.996921	0.001537	0.001537	0.000005	
117000	-36.361208	548	1	1	'0 0 0 0 Z 0 0 0 	D	0.517842	0.517842	0.517842	0.517842	0.000000	0.517842	0.517842	0.517842	0.997632	0.002358	0.000000	0.000010	
118000	-34.859890	917	1	3	'0 0 0 Z 0 0 Z Z 	D	0.412062	0.412062	0.412062	0.000000	0.412062	0.412062	0.000000	0.000000	0.998343	0.000897	0.000760	0.000000	
119000	-32.665399	155	1	3	'0 0 0 0 0 Z Z Z 	D	0.283214	0.283214	0.283214	0.283214	0.283214	0.000000	0.000000	0.000000	0.999130	0.000410	0.000460	0.000000	
120000	-36.762111	215	1	2	'0 0 0 Z Z 0 0 0 	D	0.302144	0.302144	0.302144	0.000000	0.000000	0.302144	0.302144	0.302144	0.999194	0.000805	0.000000	0.000001	
121000	-35.046010	774	1	1	'0 0 0 Z 0 0 0 0 	D	0.465001	0.465001	0.465001	0.000000	0.465001	0.465001	0.465001	0.465001	0.996677	0.001797	0.001509	0.000017	
122000	-34.478178	113	1	4	'0 0 0 Z Z 0 Z Z 	D	0.332412	0.332412	0.332412	0.000000	0.000000	0.332412	0.000000	0.000000	0.998709	0.001291	0.000000	0.000000	
123000	-34.599262	629	2	2	'0 0 0 Z Z 1 1 0 	D	0.321934	0.321934	0.321934	0.000000	0.000000	15.941102	15.941102	0.321934	0.997374	0.001441	0.000813	0.000371	
124000	-31.504174	343	2	2	'0 0 1 1 1 Z 1 Z 	D	1.200562	1.200562	19.973135	19.973135	19.973135	0.000000	19.973135	0.000000	0.901077	0.041659	0.043786	0.013478	
125000	-31.903626	912	3	2	'Z 2 1 1 Z 1 1 0 	D	0.000000	0.689462	46.203738	46.203738	0.000000	46.203738	46.203738	53.417537	0.898317	0.043534	0.043619	0.014530	
126000	-33.141851	121	2	1	'Z 1 0 0 0 0 0 1 	D	0.000000	2.339966	17.709998	17.709998	17.709998	17.709998	17.709998	2.339966	0.901040	0.042508	0.042508	0.013945	
127000	-31.102319	500	2	2	'1 1 0 0 0 Z 0 Z 	D	1.412622	1.412622	25.568665	25.568665	25.568665	0.000000	25.568665	0.000000	0.898766	0.043325	0.043503	0.014407	
128000	-35.833935	158	2	1	'Z 1 0 0 1 0 0 0 	D	0.000000	0.508193	7.091432	7.091432	0.508193	7.091432	7.091432	7.091432	0.965172	0.024324	0.006778	0.003726	
129000	-31.638554	20	2	1	'Z 1 0 0 0 0 0 0 	D	0.000000	2.283826	28.090297	28.090297	28.090297	28.090297	28.090297	28.090297	0.898549	0.043479	0.043479	0.014493	
130000	-34.096532	989	2	3	'1 Z 0 0 Z Z 0 1 	D	2.654687	0.000000	26.375590	26.375590	0.000000	0.000000	26.375590	2.654687	0.949982	0.039171	0.000000	0.010847	
131000	-33.588722	252	2	2	'1 Z 0 0 1 Z 0 1 	D	1.541881	0.000000	23.432238	23.432238	1.541881	0.000000	23.432238	1.541881	0.928617	0.044860	0.011947	0.014577	
132000	-37.456949	976	2	3	'1 Z 0 0 Z Z 0 1 	D	0.589119	0.000000	8.052886	8.052886	0.000000	0.000000	8.052886	0.589119	0.948311	0.040201	0.000000	0.011489	
133000	-32.540232	25	2	0	'1 1 0 0 1 0 0 1 	D	1.026790	1.026790	42.012081	42.012081	1.026790	42.012081	42.012081	1.026790	0.898558	0.043477	0.043473	0.014492	
134000	-30.540574	368	2	2	'1 1 0 0 0 Z 0 Z 	D	1.059598	1.059598	28.262634	28.262634	28.262634	0.000000	28.262634	0.000000	0.898967	0.043186	0.043517	0.014330	
135000	-31.838644	650	2	1	'Z 1 0 0 1 0 0 0 	D	0.000000	1.393672	39.838028	39.838028	1.393672	39.838028	39.838028	39.838028	0.899904	0.043152	0.042666	0.014277	
136000	-34.517306	580	1	1	'0 0 Z 0 0 0 0 0 	D	0.368132	0.368132	0.000000	0.368132	0.368132	0.368132	0.368132	0.368132	0.999176	0.000000	0.000823	0.000001	
137000	-33.215744	57	1	1	'0 0 0 0 Z 0 0 0 	D	0.383910	0.383910	0.383910	0.383910	0.000000	0.383910	0.383910	0.383910	0.998949	0.001049	0.000000	0.000002	
138000	-37.097352	278	1	3	'0 0 Z Z 0 0 Z 0 	D	0.598030	0.598030	0.000000	0.000000	0.598030	0.598030	0.000000	0.598030	0.998095	0.000000	0.001898	0.000007	
139000	-36.672344	984	1	1	'0 0 0 0 Z 0 0 0 	D	0.366849	0.366849	0.366849	0.366849	0.000000	0.366849	0.366849	0.366849	0.999016	0.000982	0.000000	0.000002	
