Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-crow-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/bantu-crow-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/bantu-crow-matri.anvunclocalresidence-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3698918977
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-crow-matri.anvunclocalresidence-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.666667,0.275362,0.028986,0.028986)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-59.523082	507	1.584820	25.488763	21.696128	32.911303	0.666667	0.275362	0.028986	0.028986	
12000	-57.321113	121	0.402065	4.137515	2.447426	3.261409	0.699006	0.255014	0.024415	0.021565	
13000	-60.250889	625	0.715411	36.831050	9.473533	21.292318	0.666667	0.275362	0.028986	0.028986	
14000	-57.646869	229	2.257665	24.609414	3.824130	5.527337	0.669172	0.272997	0.029094	0.028737	
15000	-57.270084	575	0.536886	5.965092	2.406674	4.797638	0.675854	0.269703	0.027690	0.026753	
16000	-58.838988	300	0.562468	11.516137	7.544176	22.008985	0.666590	0.275331	0.029040	0.029040	
17000	-57.946109	841	0.452384	11.601279	4.044288	8.688966	0.666358	0.275369	0.029129	0.029143	
18000	-58.777577	679	2.177502	37.381520	2.836697	8.131201	0.664996	0.276939	0.028913	0.029152	
19000	-57.583517	957	1.966785	34.179174	3.015838	6.383661	0.667100	0.274953	0.029004	0.028942	
20000	-58.033093	895	2.402883	29.544628	7.886215	15.847270	0.666667	0.275362	0.028986	0.028985	
21000	-57.452274	58	1.246469	18.042246	3.296365	5.926076	0.667737	0.274352	0.029032	0.028879	
22000	-57.779925	622	2.719317	57.062393	10.508680	24.764358	0.666667	0.275362	0.028986	0.028986	
23000	-57.189873	553	2.703534	30.402494	2.722914	7.136166	0.664068	0.277815	0.028873	0.029244	
24000	-59.334846	703	1.995049	24.093228	1.510124	3.479169	0.645009	0.295810	0.028044	0.031138	
25000	-60.001936	718	0.710663	3.382549	2.747125	6.978662	0.677359	0.281719	0.020390	0.020532	
26000	-57.424105	680	2.023764	25.469586	5.749083	11.720483	0.666669	0.275360	0.028986	0.028985	
27000	-58.552708	835	0.946580	10.314510	4.797069	9.820494	0.666803	0.275405	0.028897	0.028895	
28000	-59.002161	88	1.915657	24.571585	9.029308	13.502180	0.666668	0.275361	0.028986	0.028985	
29000	-59.219044	77	0.405923	4.903924	5.987465	9.636520	0.669221	0.276393	0.027194	0.027192	
30000	-56.847844	178	0.825798	10.917520	1.869893	5.019648	0.653927	0.287480	0.028384	0.030210	
31000	-58.982737	709	0.457096	4.408115	2.925623	3.609942	0.697129	0.256684	0.024419	0.021768	
32000	-61.613320	425	4.854056	28.885879	3.017019	2.124356	0.747942	0.198631	0.032519	0.020908	
33000	-57.718532	543	2.253811	41.323233	3.537747	6.585107	0.667023	0.275026	0.029001	0.028950	
34000	-59.046544	532	0.413738	7.674987	3.813686	8.605459	0.666490	0.275608	0.028934	0.028968	
35000	-61.003263	379	0.223280	0.468683	3.800635	9.316155	0.705904	0.291726	0.001184	0.001185	
36000	-60.761661	131	0.320562	4.868399	3.103519	11.531171	0.669213	0.277113	0.026803	0.026871	
37000	-57.511227	59	1.500086	22.361381	3.007724	5.027223	0.670189	0.272037	0.029139	0.028635	
38000	-57.593364	312	0.413483	3.117082	2.089213	4.323482	0.676517	0.285928	0.018562	0.018993	
39000	-61.004460	869	0.179773	4.742524	6.017531	21.840271	0.654652	0.270400	0.037474	0.037474	
40000	-61.051768	67	0.510594	2.047606	3.896901	7.255876	0.696229	0.286039	0.008890	0.008842	
