Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-crow-matrilineal.bttrees
Data File Name:                  ./data/bantu-crow-matrilineal.btdata
Log File Name:                   ./output/bantu-crow-matrilineal-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            590674802
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-crow-matrilineal-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.623188,0.318841,0.028986,0.028986)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
23000	-60.550173	806	1	1	'0 Z 0 0 0 0 0 0 	D	2.476610	0.000000	2.476610	2.476610	2.476610	2.476610	2.476610	2.476610	0.761669	0.209766	0.017589	0.010976	
24000	-63.893202	566	1	2	'0 Z 0 0 Z 0 0 0 	D	1.863613	0.000000	1.863613	1.863613	0.000000	1.863613	1.863613	1.863613	0.841098	0.156268	0.000293	0.002341	
25000	-64.208729	694	1	2	'0 Z 0 0 Z 0 0 0 	D	1.483775	0.000000	1.483775	1.483775	0.000000	1.483775	1.483775	1.483775	0.847955	0.150366	0.000112	0.001567	
26000	-60.933214	415	1	1	'0 Z 0 0 0 0 0 0 	D	2.004545	0.000000	2.004545	2.004545	2.004545	2.004545	2.004545	2.004545	0.821507	0.163466	0.010368	0.004659	
27000	-63.172337	520	1	2	'0 Z 0 0 0 0 Z 0 	D	2.202296	0.000000	2.202296	2.202296	2.202296	2.202296	0.000000	2.202296	0.820523	0.163308	0.013106	0.003063	
28000	-59.662893	333	1	1	'0 Z 0 0 0 0 0 0 	D	2.352838	0.000000	2.352838	2.352838	2.352838	2.352838	2.352838	2.352838	0.824397	0.158805	0.011662	0.005137	
29000	-60.813988	545	1	2	'0 Z 0 0 Z 0 0 0 	D	2.655452	0.000000	2.655452	2.655452	0.000000	2.655452	2.655452	2.655452	0.836348	0.160598	0.000387	0.002668	
30000	-62.406002	460	1	2	'0 Z 0 0 0 0 Z 0 	D	2.526811	0.000000	2.526811	2.526811	2.526811	2.526811	0.000000	2.526811	0.795569	0.183712	0.015749	0.004970	
31000	-63.570360	650	1	3	'0 Z 0 0 Z Z 0 0 	D	1.586576	0.000000	1.586576	1.586576	0.000000	0.000000	1.586576	1.586576	0.880193	0.118984	0.000000	0.000823	
32000	-64.452393	373	1	2	'0 Z 0 0 Z 0 0 0 	D	3.360547	0.000000	3.360547	3.360547	0.000000	3.360547	3.360547	3.360547	0.801976	0.192374	0.001052	0.004598	
33000	-58.411259	594	2	0	'1 0 1 0 0 1 1 0 	D	2.729670	0.399441	2.729670	0.399441	0.399441	2.729670	2.729670	0.399441	0.681961	0.302952	0.004158	0.010929	
34000	-56.769612	414	2	1	'0 0 0 Z 1 1 0 1 	D	1.596403	1.596403	1.596403	0.000000	31.224918	31.224918	1.596403	31.224918	0.761885	0.164768	0.036683	0.036665	
35000	-58.536623	538	2	2	'Z Z 0 0 0 1 1 1 	D	0.000000	0.000000	4.011306	4.011306	4.011306	22.703746	22.703746	22.703746	0.000000	0.831043	0.083522	0.085435	
36000	-66.400354	701	1	2	'0 Z 0 0 0 0 Z 0 	D	0.984219	0.000000	0.984219	0.984219	0.984219	0.984219	0.000000	0.984219	0.872563	0.121934	0.005189	0.000314	
37000	-63.105504	418	1	3	'0 Z 0 0 Z Z 0 0 	D	2.842442	0.000000	2.842442	2.842442	0.000000	0.000000	2.842442	2.842442	0.851160	0.147104	0.000000	0.001736	
38000	-62.797627	352	1	2	'0 Z 0 0 Z 0 0 0 	D	1.818256	0.000000	1.818256	1.818256	0.000000	1.818256	1.818256	1.818256	0.864196	0.134233	0.000117	0.001453	
39000	-62.008876	125	1	1	'0 Z 0 0 0 0 0 0 	D	2.365660	0.000000	2.365660	2.365660	2.365660	2.365660	2.365660	2.365660	0.789822	0.187319	0.014818	0.008040	
40000	-62.424187	349	1	4	'0 Z 0 0 Z Z Z 0 	D	2.046228	0.000000	2.046228	2.046228	0.000000	0.000000	0.000000	2.046228	0.884392	0.115608	0.000000	0.000000	
41000	-57.034520	545	2	1	'0 Z 0 0 1 0 1 1 	D	3.983304	0.000000	3.983304	3.983304	16.577373	3.983304	16.577373	16.577373	0.625383	0.316495	0.029159	0.028963	
42000	-59.958795	195	1	1	'0 Z 0 0 0 0 0 0 	D	2.772819	0.000000	2.772819	2.772819	2.772819	2.772819	2.772819	2.772819	0.753749	0.216243	0.018256	0.011752	
43000	-61.723790	625	1	3	'0 Z 0 0 Z Z 0 0 	D	2.205467	0.000000	2.205467	2.205467	0.000000	0.000000	2.205467	2.205467	0.819066	0.178059	0.000000	0.002874	
44000	-61.747375	116	1	3	'0 Z 0 0 Z Z 0 0 	D	1.952923	0.000000	1.952923	1.952923	0.000000	0.000000	1.952923	1.952923	0.863309	0.135355	0.000000	0.001336	
45000	-63.814405	155	1	3	'0 Z 0 0 Z Z 0 0 	D	4.737785	0.000000	4.737785	4.737785	0.000000	0.000000	4.737785	4.737785	0.796526	0.199596	0.000000	0.003878	
46000	-63.010417	345	2	3	'1 Z Z 1 0 1 Z 0 	D	1.096686	0.000000	0.000000	1.096686	11.039206	1.096686	0.000000	11.039206	0.825040	0.076649	0.045229	0.053082	
47000	-60.104169	989	2	2	'1 Z 1 1 0 Z 1 0 	D	1.436181	0.000000	1.436181	1.436181	13.396721	0.000000	1.436181	13.396721	0.567841	0.382997	0.024788	0.024373	
48000	-60.678401	841	1	4	'0 Z 0 0 Z Z Z 0 	D	2.463717	0.000000	2.463717	2.463717	0.000000	0.000000	0.000000	2.463717	0.884608	0.115392	0.000000	0.000000	
49000	-62.077779	62	1	2	'0 Z 0 0 0 0 Z 0 	D	2.917794	0.000000	2.917794	2.917794	2.917794	2.917794	0.000000	2.917794	0.800922	0.178945	0.015459	0.004674	
50000	-62.543018	993	1	2	'0 Z 0 0 0 0 Z 0 	D	2.208115	0.000000	2.208115	2.208115	2.208115	2.208115	0.000000	2.208115	0.807863	0.173326	0.014687	0.004124	
51000	-62.286837	786	1	2	'0 Z 0 0 Z 0 0 0 	D	2.798110	0.000000	2.798110	2.798110	0.000000	2.798110	2.798110	2.798110	0.841738	0.155557	0.000312	0.002393	
52000	-61.055890	887	1	1	'0 Z 0 0 0 0 0 0 	D	2.827229	0.000000	2.827229	2.827229	2.827229	2.827229	2.827229	2.827229	0.756426	0.214425	0.017772	0.011377	
53000	-63.018429	928	1	2	'0 Z 0 0 0 0 Z 0 	D	2.364149	0.000000	2.364149	2.364149	2.364149	2.364149	0.000000	2.364149	0.838657	0.147284	0.011797	0.002263	
54000	-60.504084	37	1	1	'0 Z 0 0 0 0 0 0 	D	2.897884	0.000000	2.897884	2.897884	2.897884	2.897884	2.897884	2.897884	0.754741	0.214815	0.018557	0.011887	
55000	-63.491413	253	1	1	'0 0 0 Z 0 0 0 0 	D	1.583578	1.583578	1.583578	0.000000	1.583578	1.583578	1.583578	1.583578	0.691525	0.288900	0.011654	0.007920	
56000	-65.641649	850	1	2	'0 0 0 0 0 0 Z Z 	D	0.915261	0.915261	0.915261	0.915261	0.915261	0.915261	0.000000	0.000000	0.871073	0.124883	0.004044	0.000000	
57000	-56.415879	74	2	2	'Z 1 0 1 0 0 0 Z 	D	0.000000	0.942594	3.908873	0.942594	3.908873	3.908873	3.908873	0.000000	0.254287	0.637251	0.039832	0.068630	
58000	-57.562187	686	2	2	'1 1 0 1 Z Z 1 1 	D	0.460768	0.460768	3.320411	0.460768	0.000000	0.000000	0.460768	0.460768	0.358828	0.639947	0.000000	0.001225	
59000	-63.097763	631	1	3	'0 0 0 0 0 Z Z Z 	D	1.009081	1.009081	1.009081	1.009081	1.009081	0.000000	0.000000	0.000000	0.903900	0.090018	0.006082	0.000000	
60000	-60.981621	113	1	2	'0 Z 0 0 0 0 Z 0 	D	2.755873	0.000000	2.755873	2.755873	2.755873	2.755873	0.000000	2.755873	0.783352	0.193684	0.016898	0.006066	
61000	-62.171379	428	1	1	'0 Z 0 0 0 0 0 0 	D	2.450559	0.000000	2.450559	2.450559	2.450559	2.450559	2.450559	2.450559	0.740271	0.226842	0.019523	0.013364	
62000	-60.901194	697	1	1	'0 Z 0 0 0 0 0 0 	D	2.345199	0.000000	2.345199	2.345199	2.345199	2.345199	2.345199	2.345199	0.803319	0.175713	0.013969	0.006999	
63000	-62.978287	936	1	3	'0 Z 0 0 Z Z 0 0 	D	2.188741	0.000000	2.188741	2.188741	0.000000	0.000000	2.188741	2.188741	0.857099	0.141350	0.000000	0.001551	
64000	-60.657757	295	2	2	'Z Z 1 1 0 1 0 0 	D	0.000000	0.000000	3.148164	3.148164	19.646870	3.148164	19.646870	19.646870	0.000000	0.936438	0.009470	0.054092	
65000	-58.675280	382	2	1	'1 1 1 1 0 1 0 Z 	D	3.515308	3.515308	3.515308	3.515308	32.609216	3.515308	32.609216	0.000000	0.659089	0.284965	0.030594	0.025353	
66000	-63.593312	761	2	1	'1 1 1 1 0 1 1 Z 	D	0.887305	0.887305	0.887305	0.887305	4.219159	0.887305	0.887305	0.000000	0.850607	0.121080	0.027512	0.000800	
67000	-59.213874	861	2	2	'1 1 1 Z 0 1 Z 1 	D	2.079792	2.079792	2.079792	0.000000	45.348316	2.079792	0.000000	2.079792	0.741159	0.210063	0.034236	0.014542	
68000	-63.525094	346	2	2	'1 1 0 Z 0 0 Z 1 	D	0.222934	0.222934	3.016586	0.000000	3.016586	3.016586	0.000000	0.222934	0.276043	0.721505	0.002442	0.000010	
69000	-60.741275	806	1	1	'0 Z 0 0 0 0 0 0 	D	1.869313	0.000000	1.869313	1.869313	1.869313	1.869313	1.869313	1.869313	0.803840	0.176447	0.013080	0.006633	
70000	-62.162583	751	1	2	'0 Z 0 0 Z 0 0 0 	D	2.843473	0.000000	2.843473	2.843473	0.000000	2.843473	2.843473	2.843473	0.812218	0.183039	0.000799	0.003944	
71000	-63.691589	255	1	3	'0 Z 0 0 Z Z 0 0 	D	1.913323	0.000000	1.913323	1.913323	0.000000	0.000000	1.913323	1.913323	0.865891	0.132899	0.000000	0.001211	
72000	-59.760649	458	1	2	'0 Z 0 0 Z 0 0 0 	D	2.843754	0.000000	2.843754	2.843754	0.000000	2.843754	2.843754	2.843754	0.807220	0.187654	0.000902	0.004224	
73000	-57.269997	195	2	1	'Z 0 1 0 1 1 0 1 	D	0.000000	0.582895	3.438528	0.582895	3.438528	3.438528	0.582895	3.438528	0.008281	0.978473	0.003864	0.009382	
74000	-57.363205	253	2	1	'1 1 1 Z 0 1 1 1 	D	2.527981	2.527981	2.527981	0.000000	22.937151	2.527981	2.527981	2.527981	0.685009	0.258099	0.032018	0.024874	
75000	-58.443261	908	2	1	'1 1 1 1 0 1 Z 0 	D	3.224986	3.224986	3.224986	3.224986	30.950660	3.224986	0.000000	30.950660	0.622518	0.319633	0.028937	0.028913	
76000	-56.775010	967	2	1	'1 1 1 1 0 1 Z 0 	D	3.010262	3.010262	3.010262	3.010262	50.156658	3.010262	0.000000	50.156658	0.620728	0.321616	0.028844	0.028812	
77000	-59.745966	710	2	3	'1 Z Z 1 0 Z 1 0 	D	2.088086	0.000000	0.000000	2.088086	11.447045	0.000000	2.088086	11.447045	0.736920	0.180723	0.040651	0.041706	
78000	-57.783810	766	2	1	'1 1 1 Z 0 0 1 0 	D	3.188969	3.188969	3.188969	0.000000	43.624152	43.624152	3.188969	43.624152	0.655800	0.282428	0.030887	0.030885	
79000	-59.038930	515	2	3	'1 1 1 Z 0 1 Z Z 	D	1.541214	1.541214	1.541214	0.000000	28.935643	1.541214	0.000000	0.000000	0.825710	0.138002	0.036288	0.000000	
80000	-57.218177	469	2	2	'Z Z 1 1 0 1 0 0 	D	0.000000	0.000000	2.570453	2.570453	18.896374	2.570453	18.896374	18.896374	0.000000	0.936934	0.008686	0.054380	
81000	-61.367434	869	1	1	'0 Z 0 0 0 0 0 0 	D	1.600991	0.000000	1.600991	1.600991	1.600991	1.600991	1.600991	1.600991	0.842952	0.144662	0.008900	0.003487	
82000	-65.577082	71	1	3	'0 Z 0 0 Z Z 0 0 	D	2.889154	0.000000	2.889154	2.889154	0.000000	0.000000	2.889154	2.889154	0.810861	0.185909	0.000000	0.003230	
83000	-62.799808	813	1	2	'0 Z 0 0 Z 0 0 0 	D	2.804743	0.000000	2.804743	2.804743	0.000000	2.804743	2.804743	2.804743	0.817196	0.178499	0.000678	0.003627	
84000	-62.450746	314	1	1	'0 Z 0 0 0 0 0 0 	D	2.439116	0.000000	2.439116	2.439116	2.439116	2.439116	2.439116	2.439116	0.769347	0.204298	0.016419	0.009937	
85000	-61.345181	51	1	1	'0 Z 0 0 0 0 0 0 	D	3.027441	0.000000	3.027441	3.027441	3.027441	3.027441	3.027441	3.027441	0.750424	0.218291	0.018961	0.012323	
86000	-63.632149	330	1	2	'0 0 0 0 Z Z 0 0 	D	0.801891	0.801891	0.801891	0.801891	0.000000	0.000000	0.801891	0.801891	0.828542	0.170802	0.000000	0.000657	
87000	-62.551842	502	1	3	'0 Z 0 0 Z Z 0 0 	D	2.342228	0.000000	2.342228	2.342228	0.000000	0.000000	2.342228	2.342228	0.856527	0.141931	0.000000	0.001542	
88000	-61.407498	786	1	1	'0 Z 0 0 0 0 0 0 	D	2.802321	0.000000	2.802321	2.802321	2.802321	2.802321	2.802321	2.802321	0.781740	0.193155	0.016051	0.009054	
89000	-62.266925	153	1	2	'0 Z 0 0 0 0 Z 0 	D	2.168934	0.000000	2.168934	2.168934	2.168934	2.168934	0.000000	2.168934	0.841929	0.144218	0.011649	0.002204	
90000	-62.034919	886	1	1	'0 Z 0 0 0 0 0 0 	D	3.702554	0.000000	3.702554	3.702554	3.702554	3.702554	3.702554	3.702554	0.696444	0.261239	0.023456	0.018861	
91000	-58.778949	683	2	1	'Z 1 1 1 0 0 0 1 	D	0.000000	3.081403	3.081403	3.081403	22.876148	22.876148	22.876148	3.081403	0.558740	0.375895	0.030677	0.034688	
92000	-56.315144	425	2	3	'Z 1 1 Z 0 0 0 Z 	D	0.000000	2.468771	2.468771	0.000000	18.610761	18.610761	18.610761	0.000000	0.562852	0.371453	0.030938	0.034757	
93000	-56.863143	452	2	1	'Z 1 1 1 0 0 0 1 	D	0.000000	4.040442	4.040442	4.040442	35.136555	35.136555	35.136555	4.040442	0.590751	0.347653	0.029755	0.031842	
94000	-60.961664	342	2	1	'1 1 1 Z 1 0 0 1 	D	1.817584	1.817584	1.817584	0.000000	1.817584	28.132974	28.132974	1.817584	0.717458	0.240705	0.020852	0.020985	
95000	-57.436467	740	2	2	'Z 1 1 1 Z 0 0 1 	D	0.000000	2.484248	2.484248	2.484248	0.000000	45.535056	45.535056	2.484248	0.687079	0.265965	0.023237	0.023720	
96000	-57.222185	257	2	0	'1 1 1 1 0 0 0 0 	D	1.880919	1.880919	1.880919	1.880919	27.387456	27.387456	27.387456	27.387456	0.675863	0.268444	0.029094	0.026599	
97000	-57.021243	631	2	0	'1 1 1 1 0 1 0 0 	D	2.400890	2.400890	2.400890	2.400890	23.788897	2.400890	23.788897	23.788897	0.636397	0.305209	0.029702	0.028692	
98000	-56.544468	649	2	1	'1 1 1 1 0 Z 1 0 	D	1.840677	1.840677	1.840677	1.840677	30.864250	0.000000	1.840677	30.864250	0.600837	0.343760	0.027711	0.027692	
99000	-56.639666	596	2	1	'Z 1 1 1 0 0 0 0 	D	0.000000	3.112169	3.112169	3.112169	29.390833	29.390833	29.390833	29.390833	0.469761	0.463522	0.029787	0.036930	
100000	-57.941028	742	2	3	'Z 1 1 1 Z 0 0 Z 	D	0.000000	1.748282	1.748282	1.748282	0.000000	30.455054	30.455054	0.000000	0.718554	0.239828	0.020450	0.021169	
101000	-57.518495	159	2	2	'Z Z 1 1 0 0 0 0 	D	0.000000	0.000000	2.682267	2.682267	16.220976	16.220976	16.220976	16.220976	0.000000	0.893925	0.039038	0.067036	
102000	-60.547214	155	1	2	'0 Z 0 0 Z 0 0 0 	D	1.879250	0.000000	1.879250	1.879250	0.000000	1.879250	1.879250	1.879250	0.874924	0.123859	0.000075	0.001142	
103000	-64.785449	232	1	1	'0 Z 0 0 0 0 0 0 	D	1.434610	0.000000	1.434610	1.434610	1.434610	1.434610	1.434610	1.434610	0.806106	0.180174	0.009057	0.004662	
104000	-62.490571	350	1	1	'0 Z 0 0 0 0 0 0 	D	2.500415	0.000000	2.500415	2.500415	2.500415	2.500415	2.500415	2.500415	0.766401	0.206083	0.017082	0.010434	
105000	-61.831281	437	1	3	'0 Z 0 0 Z Z 0 0 	D	1.872888	0.000000	1.872888	1.872888	0.000000	0.000000	1.872888	1.872888	0.881542	0.117522	0.000000	0.000936	
106000	-62.147450	686	1	2	'0 Z 0 0 Z 0 0 0 	D	3.157031	0.000000	3.157031	3.157031	0.000000	3.157031	3.157031	3.157031	0.815340	0.180186	0.000721	0.003752	
107000	-63.871602	850	1	1	'0 Z 0 0 0 0 0 0 	D	4.077781	0.000000	4.077781	4.077781	4.077781	4.077781	4.077781	4.077781	0.687746	0.268328	0.024012	0.019914	
108000	-64.916701	944	1	2	'0 Z 0 0 0 0 Z 0 	D	3.291431	0.000000	3.291431	3.291431	3.291431	3.291431	0.000000	3.291431	0.792282	0.186024	0.016307	0.005388	
109000	-60.586753	155	1	2	'0 Z 0 0 Z 0 0 0 	D	3.242933	0.000000	3.242933	3.242933	0.000000	3.242933	3.242933	3.242933	0.822345	0.173711	0.000586	0.003358	
110000	-61.521196	57	1	1	'0 Z 0 0 0 0 0 0 	D	1.678739	0.000000	1.678739	1.678739	1.678739	1.678739	1.678739	1.678739	0.823354	0.161700	0.010296	0.004650	
111000	-59.657630	155	1	1	'0 Z 0 0 0 0 0 0 	D	2.939003	0.000000	2.939003	2.939003	2.939003	2.939003	2.939003	2.939003	0.772853	0.200065	0.017068	0.010013	
112000	-63.071484	449	1	2	'0 Z 0 0 0 0 Z 0 	D	1.694268	0.000000	1.694268	1.694268	1.694268	1.694268	0.000000	1.694268	0.846507	0.143860	0.008566	0.001067	
113000	-61.997604	424	1	2	'0 Z 0 0 Z 0 0 0 	D	3.877425	0.000000	3.877425	3.877425	0.000000	3.877425	3.877425	3.877425	0.769810	0.220611	0.002417	0.007163	
114000	-62.132634	474	1	2	'0 Z 0 0 0 0 Z 0 	D	3.045394	0.000000	3.045394	3.045394	3.045394	3.045394	0.000000	3.045394	0.797219	0.182315	0.015628	0.004838	
115000	-64.818390	38	1	2	'0 Z 0 0 0 0 Z 0 	D	3.361503	0.000000	3.361503	3.361503	3.361503	3.361503	0.000000	3.361503	0.772489	0.202480	0.017947	0.007084	
116000	-63.250184	548	1	1	'0 Z 0 0 0 0 0 0 	D	3.809888	0.000000	3.809888	3.809888	3.809888	3.809888	3.809888	3.809888	0.685658	0.269944	0.024194	0.020204	
117000	-63.585011	659	1	3	'0 Z 0 0 Z Z 0 0 	D	3.798701	0.000000	3.798701	3.798701	0.000000	0.000000	3.798701	3.798701	0.813851	0.183060	0.000000	0.003090	
118000	-59.939618	458	1	2	'0 Z 0 0 Z 0 0 0 	D	1.768931	0.000000	1.768931	1.768931	0.000000	1.768931	1.768931	1.768931	0.855358	0.142724	0.000167	0.001751	
119000	-60.436890	747	1	2	'0 Z 0 0 Z 0 0 0 	D	3.035489	0.000000	3.035489	3.035489	0.000000	3.035489	3.035489	3.035489	0.817333	0.178397	0.000664	0.003605	
120000	-61.721396	175	1	2	'0 Z 0 0 Z 0 0 0 	D	2.367310	0.000000	2.367310	2.367310	0.000000	2.367310	2.367310	2.367310	0.841510	0.155812	0.000304	0.002373	
121000	-58.058386	886	2	0	'1 1 1 1 0 1 1 0 	D	1.253875	1.253875	1.253875	1.253875	19.300111	1.253875	1.253875	19.300111	0.601270	0.343591	0.027623	0.027517	
122000	-62.501023	734	2	1	'1 1 Z 1 0 1 1 0 	D	2.046790	2.046790	0.000000	2.046790	17.563070	2.046790	2.046790	17.563070	0.761469	0.161453	0.038580	0.038497	
123000	-62.185522	77	1	2	'0 Z 0 0 0 0 Z 0 	D	1.951066	0.000000	1.951066	1.951066	1.951066	1.951066	0.000000	1.951066	0.827451	0.157313	0.012527	0.002709	
124000	-57.762981	471	2	0	'1 1 1 1 0 1 0 1 	I	2.114086	2.114086	2.114086	2.114086	16.057071	2.114086	16.057071	2.114086	0.682154	0.262276	0.031727	0.023842	
125000	-63.061281	422	1	1	'0 Z 0 0 0 0 0 0 	D	4.545705	0.000000	4.545705	4.545705	4.545705	4.545705	4.545705	4.545705	0.674393	0.278723	0.025136	0.021748	
126000	-58.629376	928	2	1	'1 Z 1 1 0 1 0 0 	D	3.802372	0.000000	3.802372	3.802372	15.283973	3.802372	15.283973	15.283973	0.626866	0.314923	0.029270	0.028941	
127000	-64.036494	141	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.234699	2.234699	2.234699	2.234699	2.234699	2.234699	0.000000	0.940849	0.017809	0.041341	
128000	-62.666981	394	1	1	'0 Z 0 0 0 0 0 0 	D	4.369799	0.000000	4.369799	4.369799	4.369799	4.369799	4.369799	4.369799	0.679594	0.274604	0.024746	0.021056	
129000	-63.228771	597	1	2	'0 Z 0 0 0 0 Z 0 	D	2.624504	0.000000	2.624504	2.624504	2.624504	2.624504	0.000000	2.624504	0.832343	0.152468	0.012538	0.002652	
130000	-57.658629	486	2	1	'1 1 1 1 0 1 0 Z 	D	1.919932	1.919932	1.919932	1.919932	31.863408	1.919932	31.863408	0.000000	0.724155	0.222737	0.033625	0.019484	
131000	-63.565860	378	2	1	'1 1 Z 1 0 1 1 1 	D	1.040618	1.040618	0.000000	1.040618	20.868475	1.040618	1.040618	1.040618	0.947107	0.002665	0.045074	0.005153	
132000	-59.796099	519	2	2	'Z 1 0 1 0 0 Z 1 	D	0.000000	0.276434	2.759776	0.276434	2.759776	2.759776	0.000000	0.276434	0.000000	1.000000	0.000000	0.000000	
133000	-64.908485	41	1	2	'0 0 0 0 0 0 Z Z 	D	0.981080	0.981080	0.981080	0.981080	0.981080	0.981080	0.000000	0.000000	0.855385	0.138872	0.005742	0.000000	
134000	-66.959277	423	1	4	'0 0 0 Z Z 0 Z Z 	D	0.836184	0.836184	0.836184	0.000000	0.000000	0.836184	0.000000	0.000000	0.903876	0.096124	0.000000	0.000000	
135000	-61.364501	371	1	2	'0 Z 0 0 0 0 Z 0 	D	2.382594	0.000000	2.382594	2.382594	2.382594	2.382594	0.000000	2.382594	0.845198	0.140962	0.011682	0.002159	
136000	-63.402936	755	1	2	'0 Z 0 0 0 0 Z 0 	D	2.049327	0.000000	2.049327	2.049327	2.049327	2.049327	0.000000	2.049327	0.833321	0.152216	0.012039	0.002424	
137000	-64.976933	746	1	1	'0 0 0 0 0 0 0 Z 	D	1.304270	1.304270	1.304270	1.304270	1.304270	1.304270	1.304270	0.000000	0.838777	0.153792	0.006122	0.001309	
138000	-58.064236	851	2	1	'1 0 1 0 1 Z 1 1 	D	1.803489	0.315859	1.803489	0.315859	1.803489	0.000000	1.803489	1.803489	0.734341	0.246499	0.012042	0.007118	
139000	-60.720600	29	2	0	'0 1 0 1 0 0 0 0 	I	1.899336	0.468019	1.899336	0.468019	1.899336	1.899336	1.899336	1.899336	0.751287	0.231919	0.010474	0.006320	
