Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-hawaiian-bi.localextendedfamily.bttrees
Data File Name:                  ./data/bantu-hawaiian-bi.localextendedfamily.btdata
Log File Name:                   ./output/bantu-hawaiian-bi.localextendedfamily-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            730630224
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-hawaiian-bi.localextendedfamily-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.652174,0.217391,0.086957,0.043478)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-67.655777	40	1.617230	16.661945	3.534838	12.083821	0.652116	0.217430	0.086962	0.043492	
12000	-66.639484	189	1.604762	14.115791	15.091231	36.123186	0.652114	0.217371	0.087010	0.043505	
13000	-66.768320	965	1.655721	13.532575	5.933042	15.195206	0.652121	0.217373	0.087004	0.043502	
14000	-65.166132	936	1.011274	0.196615	17.944607	49.233215	0.740629	0.246876	0.008329	0.004165	
15000	-66.191291	299	2.194251	10.220342	10.172893	21.970149	0.652332	0.217444	0.086816	0.043408	
16000	-68.312489	916	3.899911	13.160901	19.444643	41.006823	0.652198	0.217399	0.086935	0.043467	
17000	-65.806724	364	1.657757	10.496570	14.769365	49.322233	0.652011	0.217337	0.087101	0.043551	
18000	-67.629266	459	3.369418	34.887268	6.386032	17.566366	0.652174	0.217391	0.086957	0.043478	
19000	-67.020756	35	9.887370	51.955398	16.854837	37.428366	0.652174	0.217391	0.086957	0.043478	
20000	-65.515399	915	0.883702	2.075436	10.000198	33.593772	0.663714	0.221238	0.076699	0.038349	
21000	-66.334152	603	1.633647	8.971947	6.319399	22.550073	0.652159	0.217386	0.086969	0.043485	
22000	-67.744940	290	0.860035	2.402231	3.792229	8.867108	0.651543	0.216921	0.087725	0.043810	
23000	-67.762666	770	3.013417	20.167634	11.103539	19.861406	0.652174	0.217391	0.086957	0.043478	
24000	-66.540930	376	3.227078	21.271371	5.999983	18.361108	0.652174	0.217391	0.086957	0.043478	
25000	-68.779952	821	6.282962	47.479900	3.269524	11.217838	0.652148	0.217416	0.086953	0.043483	
26000	-66.403183	325	4.929372	28.778265	12.641065	31.592903	0.652174	0.217391	0.086957	0.043478	
27000	-69.531103	19	1.808257	2.207791	7.916690	13.340194	0.680537	0.226843	0.061747	0.030873	
28000	-66.453305	945	1.658873	10.439137	5.001524	14.356358	0.652116	0.217372	0.087008	0.043504	
29000	-67.844975	847	1.680921	16.231101	5.129792	13.924322	0.652166	0.217387	0.086965	0.043482	
30000	-66.626950	612	0.676359	2.712448	9.009802	31.387336	0.626275	0.208758	0.109978	0.054989	
31000	-65.869673	568	0.784941	5.051207	7.431627	22.039903	0.635045	0.211682	0.102182	0.051091	
32000	-66.234383	385	0.864528	1.858160	4.565902	12.855627	0.674498	0.224823	0.067120	0.033559	
33000	-65.919557	893	0.498808	1.075502	6.717359	14.840943	0.666077	0.222025	0.074598	0.037299	
34000	-69.954000	762	14.429914	46.005342	5.236081	11.335991	0.652211	0.217356	0.086961	0.043471	
35000	-67.700929	504	0.818351	10.067879	8.859019	25.367907	0.651266	0.217089	0.087764	0.043882	
36000	-65.677904	7	1.217389	4.945116	9.686517	29.871875	0.653481	0.217827	0.085795	0.042897	
37000	-66.054905	859	1.406317	8.391113	6.889698	23.280980	0.651715	0.217238	0.087365	0.043682	
38000	-65.836514	835	1.361471	1.903394	13.146312	40.945979	0.678421	0.226140	0.063626	0.031813	
39000	-65.768472	362	0.905891	0.479900	5.223094	17.967163	0.726456	0.242152	0.020928	0.010464	
40000	-66.991654	669	2.185376	16.697645	5.548538	11.695117	0.652179	0.217386	0.086958	0.043477	
41000	-65.668810	688	0.833117	0.737328	7.445553	17.821453	0.704491	0.234830	0.040453	0.020226	
42000	-67.468601	957	0.628838	0.461897	5.543571	26.986699	0.720788	0.240263	0.025966	0.012983	
43000	-67.701703	387	1.320731	3.656791	3.462498	11.707457	0.656198	0.218775	0.083346	0.041681	
44000	-67.782103	912	7.783231	58.938149	9.570670	18.449322	0.652174	0.217391	0.086957	0.043478	
45000	-67.126258	761	1.870765	7.463241	6.134240	11.500322	0.652650	0.217542	0.086540	0.043268	
46000	-65.163769	570	0.604553	1.364176	7.843452	22.788372	0.654103	0.218034	0.085242	0.042621	
47000	-65.692406	378	1.047161	3.842305	13.935544	32.542675	0.647715	0.215905	0.090920	0.045460	
48000	-68.264849	527	2.239751	5.830702	5.191348	11.588219	0.654928	0.218293	0.084522	0.042258	
49000	-67.081575	905	0.741980	1.499552	2.554744	5.739888	0.677303	0.222251	0.067313	0.033132	
