Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-eskimo-uni.linealdescent.bttrees
Data File Name:                  ./data/austronesian-eskimo-uni.linealdescent.btdata
Log File Name:                   ./output/austronesian-eskimo-uni.linealdescent-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3859052589
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-eskimo-uni.linealdescent-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.517647,0.317647,0.152941,0.011765)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       85
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
23000	-77.710166	765	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.054473	0.000000	3.054473	0.000000	3.054473	0.000000	3.054473	3.054473	0.000000	0.000000	0.000000	1.000000	
24000	-80.025046	384	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.984381	0.000000	4.984381	0.000000	4.984381	0.000000	4.984381	4.984381	0.000000	0.000000	0.000000	1.000000	
25000	-77.646810	687	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.808362	0.000000	3.808362	0.000000	3.808362	0.000000	3.808362	3.808362	0.000000	0.000000	0.000000	1.000000	
26000	-78.768279	424	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.369136	0.000000	4.369136	0.000000	4.369136	0.000000	4.369136	4.369136	0.000000	0.000000	0.000000	1.000000	
27000	-76.581806	18	2	3	'1 Z 0 Z 1 Z 0 0 	D	3.881355	0.000000	3.484247	0.000000	3.881355	0.000000	3.484247	3.484247	0.000000	0.000000	0.000000	1.000000	
28000	-77.271983	209	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.500148	0.000000	2.500148	0.000000	2.500148	0.000000	2.500148	2.500148	0.000000	0.000000	0.000000	1.000000	
29000	-77.156155	795	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.625089	0.000000	3.625089	0.000000	3.625089	0.000000	3.625089	3.625089	0.000000	0.000000	0.000000	1.000000	
30000	-76.099259	755	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.492011	0.000000	2.492011	0.000000	2.492011	0.000000	2.492011	2.492011	0.000000	0.000000	0.000000	1.000000	
31000	-76.413981	610	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.829758	0.000000	2.829758	0.000000	2.829758	0.000000	2.829758	2.829758	0.000000	0.000000	0.000000	1.000000	
32000	-78.454761	334	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.320580	0.000000	4.320580	0.000000	4.320580	0.000000	4.320580	4.320580	0.000000	0.000000	0.000000	1.000000	
33000	-78.120810	243	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.084064	0.000000	4.084064	0.000000	4.084064	0.000000	4.084064	4.084064	0.000000	0.000000	0.000000	1.000000	
34000	-77.577794	818	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.139624	0.000000	2.139624	0.000000	2.139624	0.000000	2.139624	2.139624	0.000000	0.000000	0.000000	1.000000	
35000	-76.633240	552	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.115717	0.000000	3.115717	0.000000	3.115717	0.000000	3.115717	3.115717	0.000000	0.000000	0.000000	1.000000	
36000	-77.014831	529	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.531009	0.000000	3.531009	0.000000	3.531009	0.000000	3.531009	3.531009	0.000000	0.000000	0.000000	1.000000	
37000	-76.784884	818	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.416024	0.000000	2.416024	0.000000	2.416024	0.000000	2.416024	2.416024	0.000000	0.000000	0.000000	1.000000	
38000	-75.935509	557	2	3	'1 Z 1 Z 1 Z 0 1 	D	3.184948	0.000000	3.184948	0.000000	3.184948	0.000000	1.265170	3.184948	0.000000	0.000000	0.000000	1.000000	
39000	-76.883615	668	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.193516	0.000000	3.193516	0.000000	3.193516	0.000000	3.193516	3.193516	0.000000	0.000000	0.000000	1.000000	
40000	-76.852056	773	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.258597	0.000000	2.258597	0.000000	2.258597	0.000000	2.258597	2.258597	0.000000	0.000000	0.000000	1.000000	
41000	-76.683951	233	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.948002	0.000000	2.948002	0.000000	2.948002	0.000000	2.948002	2.948002	0.000000	0.000000	0.000000	1.000000	
42000	-78.466763	402	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.333062	0.000000	4.333062	0.000000	4.333062	0.000000	4.333062	4.333062	0.000000	0.000000	0.000000	1.000000	
43000	-76.491378	600	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.948154	0.000000	3.948154	0.000000	3.948154	0.000000	3.948154	3.948154	0.000000	0.000000	0.000000	1.000000	
44000	-77.432928	294	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.492574	0.000000	2.492574	0.000000	2.492574	0.000000	2.492574	2.492574	0.000000	0.000000	0.000000	1.000000	
45000	-78.892375	480	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.589287	0.000000	2.589287	0.000000	2.589287	0.000000	2.589287	2.589287	0.000000	0.000000	0.000000	1.000000	
46000	-77.231935	576	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.928324	0.000000	3.928324	0.000000	3.928324	0.000000	3.928324	3.928324	0.000000	0.000000	0.000000	1.000000	
47000	-76.156571	107	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.277221	0.000000	3.277221	0.000000	3.277221	0.000000	3.277221	3.277221	0.000000	0.000000	0.000000	1.000000	
48000	-75.926788	344	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.325616	0.000000	3.325616	0.000000	3.325616	0.000000	3.325616	3.325616	0.000000	0.000000	0.000000	1.000000	
49000	-78.493563	568	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.791944	0.000000	4.791944	0.000000	4.791944	0.000000	4.791944	4.791944	0.000000	0.000000	0.000000	1.000000	
50000	-76.124228	13	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.036723	0.000000	3.036723	0.000000	3.036723	0.000000	3.036723	3.036723	0.000000	0.000000	0.000000	1.000000	
51000	-77.888400	282	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.724229	0.000000	3.724229	0.000000	3.724229	0.000000	3.724229	3.724229	0.000000	0.000000	0.000000	1.000000	
52000	-76.110236	860	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.766311	0.000000	2.766311	0.000000	2.766311	0.000000	2.766311	2.766311	0.000000	0.000000	0.000000	1.000000	
53000	-77.542848	32	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.641699	0.000000	2.641699	0.000000	2.641699	0.000000	2.641699	2.641699	0.000000	0.000000	0.000000	1.000000	
54000	-76.856568	829	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.842647	0.000000	3.842647	0.000000	3.842647	0.000000	3.842647	3.842647	0.000000	0.000000	0.000000	1.000000	
55000	-77.474118	624	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.732459	0.000000	3.732459	0.000000	3.732459	0.000000	3.732459	3.732459	0.000000	0.000000	0.000000	1.000000	
56000	-79.938615	980	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.917407	0.000000	4.917407	0.000000	4.917407	0.000000	4.917407	4.917407	0.000000	0.000000	0.000000	1.000000	
57000	-77.556715	686	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.998585	0.000000	3.998585	0.000000	3.998585	0.000000	3.998585	3.998585	0.000000	0.000000	0.000000	1.000000	
58000	-76.416965	945	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.790561	0.000000	3.790561	0.000000	3.790561	0.000000	3.790561	3.790561	0.000000	0.000000	0.000000	1.000000	
59000	-80.486360	828	1	2	'0 Z 0 Z 0 0 0 0 	I	1.552757	0.000000	1.552757	0.000000	1.552757	1.552757	1.552757	1.552757	0.000000	0.000000	0.986739	0.013261	
60000	-76.469594	562	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.336903	0.000000	3.336903	0.000000	3.336903	0.000000	3.336903	3.336903	0.000000	0.000000	0.000000	1.000000	
61000	-76.417669	763	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.845446	0.000000	2.845446	0.000000	2.845446	0.000000	2.845446	2.845446	0.000000	0.000000	0.000000	1.000000	
62000	-80.325307	439	2	3	'1 Z 1 Z 1 Z 1 0 	D	4.641556	0.000000	4.641556	0.000000	4.641556	0.000000	4.641556	9.439432	0.000000	0.000000	0.000000	1.000000	
63000	-77.462537	853	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.301951	0.000000	3.301951	0.000000	3.301951	0.000000	3.301951	3.301951	0.000000	0.000000	0.000000	1.000000	
64000	-76.490145	631	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.917691	0.000000	3.917691	0.000000	3.917691	0.000000	3.917691	3.917691	0.000000	0.000000	0.000000	1.000000	
65000	-77.992358	369	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.086291	0.000000	4.086291	0.000000	4.086291	0.000000	4.086291	4.086291	0.000000	0.000000	0.000000	1.000000	
66000	-77.362840	644	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.441228	0.000000	3.441228	0.000000	3.441228	0.000000	3.441228	3.441228	0.000000	0.000000	0.000000	1.000000	
67000	-77.731721	247	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.977341	0.000000	3.977341	0.000000	3.977341	0.000000	3.977341	3.977341	0.000000	0.000000	0.000000	1.000000	
68000	-77.959800	853	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.755021	0.000000	3.755021	0.000000	3.755021	0.000000	3.755021	3.755021	0.000000	0.000000	0.000000	1.000000	
69000	-77.570127	717	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.528364	0.000000	3.528364	0.000000	3.528364	0.000000	3.528364	3.528364	0.000000	0.000000	0.000000	1.000000	
70000	-76.382496	498	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.468804	0.000000	3.468804	0.000000	3.468804	0.000000	3.468804	3.468804	0.000000	0.000000	0.000000	1.000000	
71000	-76.708045	299	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.904311	0.000000	3.904311	0.000000	3.904311	0.000000	3.904311	3.904311	0.000000	0.000000	0.000000	1.000000	
72000	-76.293855	22	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.589470	0.000000	2.589470	0.000000	2.589470	0.000000	2.589470	2.589470	0.000000	0.000000	0.000000	1.000000	
73000	-76.082895	883	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.841889	0.000000	2.841889	0.000000	2.841889	0.000000	2.841889	2.841889	0.000000	0.000000	0.000000	1.000000	
74000	-77.403717	643	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.170718	0.000000	2.170718	0.000000	2.170718	0.000000	2.170718	2.170718	0.000000	0.000000	0.000000	1.000000	
75000	-80.592200	352	1	3	'0 Z 0 Z 0 Z 0 0 	D	5.109871	0.000000	5.109871	0.000000	5.109871	0.000000	5.109871	5.109871	0.000000	0.000000	0.000000	1.000000	
76000	-76.861883	295	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.479715	0.000000	2.479715	0.000000	2.479715	0.000000	2.479715	2.479715	0.000000	0.000000	0.000000	1.000000	
77000	-77.273738	318	2	4	'Z Z 0 Z 1 Z 1 1 	D	0.000000	0.000000	2.892324	0.000000	3.313038	0.000000	3.313038	3.313038	0.000000	0.000000	0.000000	1.000000	
78000	-80.247662	489	1	1	'0 0 0 Z 0 0 0 0 	D	1.854031	1.854031	1.854031	0.000000	1.854031	1.854031	1.854031	1.854031	0.865373	0.050311	0.082666	0.001650	
79000	-80.564553	799	2	2	'0 1 Z Z 0 1 0 0 	D	3.106065	0.306763	0.000000	0.000000	3.106065	0.306763	3.106065	3.106065	0.043325	0.000000	0.932343	0.024332	
80000	-75.951694	265	2	4	'0 Z Z Z 0 1 Z 1 	D	2.324687	0.000000	0.000000	0.000000	2.324687	0.685576	0.000000	0.685576	0.000000	0.000000	0.999113	0.000887	
81000	-79.449318	28	1	4	'0 Z Z Z 0 0 Z 0 	D	2.438678	0.000000	0.000000	0.000000	2.438678	2.438678	0.000000	2.438678	0.000000	0.000000	0.988938	0.011062	
82000	-79.030653	793	2	4	'0 Z Z Z 1 Z 0 0 	D	2.998883	0.000000	0.000000	0.000000	4.680953	0.000000	2.998883	2.998883	0.000000	0.000000	0.000000	1.000000	
83000	-75.118786	303	2	3	'Z Z 1 Z 1 1 0 0 	D	0.000000	0.000000	2.594955	0.000000	2.594955	2.594955	7.218113	7.218113	0.000000	0.000000	0.924667	0.075333	
84000	-74.842296	466	2	3	'Z Z 1 Z 1 1 0 0 	D	0.000000	0.000000	2.210963	0.000000	2.210963	2.210963	17.177414	17.177414	0.000000	0.000000	0.970634	0.029366	
85000	-82.800277	886	1	4	'Z Z 0 Z 0 0 0 Z 	D	0.000000	0.000000	2.569148	0.000000	2.569148	2.569148	2.569148	0.000000	0.000000	0.000000	1.000000	0.000000	
86000	-76.937259	848	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.672326	0.000000	2.672326	0.000000	2.672326	0.000000	2.672326	2.672326	0.000000	0.000000	0.000000	1.000000	
87000	-77.348560	556	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.571492	0.000000	3.571492	0.000000	3.571492	0.000000	3.571492	3.571492	0.000000	0.000000	0.000000	1.000000	
88000	-76.568114	851	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.437255	0.000000	3.437255	0.000000	3.437255	0.000000	3.437255	3.437255	0.000000	0.000000	0.000000	1.000000	
89000	-76.502601	290	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.717228	0.000000	3.717228	0.000000	3.717228	0.000000	3.717228	3.717228	0.000000	0.000000	0.000000	1.000000	
90000	-78.467084	755	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.661535	0.000000	4.661535	0.000000	4.661535	0.000000	4.661535	4.661535	0.000000	0.000000	0.000000	1.000000	
91000	-76.046347	195	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.559035	0.000000	2.559035	0.000000	2.559035	0.000000	2.559035	2.559035	0.000000	0.000000	0.000000	1.000000	
92000	-76.484309	95	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.556143	0.000000	2.556143	0.000000	2.556143	0.000000	2.556143	2.556143	0.000000	0.000000	0.000000	1.000000	
93000	-76.120681	13	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.077612	0.000000	3.077612	0.000000	3.077612	0.000000	3.077612	3.077612	0.000000	0.000000	0.000000	1.000000	
94000	-76.676561	683	2	4	'1 Z 1 Z 0 Z Z 1 	D	4.457054	0.000000	4.457054	0.000000	3.902828	0.000000	0.000000	4.457054	0.000000	0.000000	0.000000	1.000000	
95000	-76.583985	802	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.544460	0.000000	2.544460	0.000000	2.544460	0.000000	2.544460	2.544460	0.000000	0.000000	0.000000	1.000000	
96000	-76.900439	248	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.677321	0.000000	2.677321	0.000000	2.677321	0.000000	2.677321	2.677321	0.000000	0.000000	0.000000	1.000000	
97000	-76.732714	771	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.941743	0.000000	2.941743	0.000000	2.941743	0.000000	2.941743	2.941743	0.000000	0.000000	0.000000	1.000000	
98000	-79.255599	573	1	2	'0 Z 0 Z 0 0 0 0 	I	3.017142	0.000000	3.017142	0.000000	3.017142	3.017142	3.017142	3.017142	0.000000	0.000000	0.972716	0.027284	
99000	-79.258257	548	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.571250	0.000000	4.571250	0.000000	4.571250	0.000000	4.571250	4.571250	0.000000	0.000000	0.000000	1.000000	
100000	-79.177298	218	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.629823	0.000000	4.629823	0.000000	4.629823	0.000000	4.629823	4.629823	0.000000	0.000000	0.000000	1.000000	
101000	-78.084046	274	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.539862	0.000000	3.539862	0.000000	3.539862	0.000000	3.539862	3.539862	0.000000	0.000000	0.000000	1.000000	
102000	-76.113910	147	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.625705	0.000000	3.625705	0.000000	3.625705	0.000000	3.625705	3.625705	0.000000	0.000000	0.000000	1.000000	
103000	-76.478217	52	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.188649	0.000000	3.188649	0.000000	3.188649	0.000000	3.188649	3.188649	0.000000	0.000000	0.000000	1.000000	
104000	-76.037530	568	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.383819	0.000000	3.383819	0.000000	3.383819	0.000000	3.383819	3.383819	0.000000	0.000000	0.000000	1.000000	
105000	-78.958169	926	2	4	'0 Z 0 Z 1 Z Z 0 	D	3.975474	0.000000	3.975474	0.000000	4.615618	0.000000	0.000000	3.975474	0.000000	0.000000	0.000000	1.000000	
106000	-75.427134	395	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.939981	0.000000	2.939981	0.000000	2.939981	0.000000	2.939981	2.939981	0.000000	0.000000	0.000000	1.000000	
107000	-80.758676	670	1	1	'0 0 0 Z 0 0 0 0 	D	1.802576	1.802576	1.802576	0.000000	1.802576	1.802576	1.802576	1.802576	0.821819	0.091843	0.084442	0.001895	
108000	-81.855301	30	1	3	'0 0 0 Z 0 0 Z Z 	D	1.566842	1.566842	1.566842	0.000000	1.566842	1.566842	0.000000	0.000000	0.958030	0.013877	0.028093	0.000000	
109000	-81.392601	735	1	2	'0 0 0 Z 0 0 Z 0 	D	1.716816	1.716816	1.716816	0.000000	1.716816	1.716816	0.000000	1.716816	0.896730	0.068461	0.034757	0.000053	
110000	-81.273626	584	1	1	'0 0 0 Z 0 0 0 0 	D	1.871431	1.871431	1.871431	0.000000	1.871431	1.871431	1.871431	1.871431	0.836325	0.054759	0.106984	0.001932	
111000	-82.050886	329	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	3.171786	3.171786	0.000000	3.171786	3.171786	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	
112000	-82.948225	178	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	3.258736	3.258736	0.000000	3.258736	3.258736	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	
113000	-80.841195	110	1	1	'0 0 0 Z 0 0 0 0 	D	1.774300	1.774300	1.774300	0.000000	1.774300	1.774300	1.774300	1.774300	0.844274	0.062151	0.091390	0.002185	
114000	-80.811353	536	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	2.942893	2.942893	0.000000	2.942893	2.942893	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	
115000	-82.444221	869	1	2	'0 0 0 Z 0 0 Z 0 	D	1.157621	1.157621	1.157621	0.000000	1.157621	1.157621	0.000000	1.157621	0.964077	0.009941	0.025966	0.000015	
116000	-76.181207	376	2	2	'1 0 1 Z 1 0 Z 1 	D	4.489513	0.326748	4.489513	0.000000	4.489513	0.326748	0.000000	4.489513	0.031420	0.001415	0.849678	0.117487	
117000	-82.019807	327	2	4	'0 1 1 Z Z 0 Z Z 	D	0.916683	1.805138	1.805138	0.000000	0.000000	0.916683	0.000000	0.000000	0.898276	0.101724	0.000000	0.000000	
118000	-81.266413	936	1	1	'0 0 0 Z 0 0 0 0 	D	1.796031	1.796031	1.796031	0.000000	1.796031	1.796031	1.796031	1.796031	0.856547	0.053512	0.088443	0.001499	
119000	-81.172143	811	1	1	'0 0 0 Z 0 0 0 0 	D	2.026656	2.026656	2.026656	0.000000	2.026656	2.026656	2.026656	2.026656	0.847253	0.049581	0.100632	0.002534	
120000	-81.838308	186	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	3.022241	3.022241	0.000000	3.022241	3.022241	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	
121000	-75.654332	929	2	2	'0 Z 0 1 0 1 Z 0 	D	3.893291	0.000000	3.893291	0.170077	3.893291	0.170077	0.000000	3.893291	0.001785	0.016247	0.902417	0.079550	
122000	-75.447148	484	2	1	'0 1 0 1 0 1 1 Z 	D	3.675208	0.095459	3.675208	0.095459	3.675208	0.095459	0.095459	0.000000	0.009021	0.000310	0.990669	0.000000	
123000	-76.066537	668	2	2	'0 Z 0 1 0 Z 0 0 	D	4.218554	0.000000	4.218554	0.475559	4.218554	0.000000	4.218554	4.218554	0.006500	0.037605	0.887959	0.067936	
124000	-74.474933	118	2	2	'0 Z 0 1 0 1 0 Z 	D	2.882111	0.000000	2.882111	0.286494	2.882111	0.286494	2.882111	0.000000	0.000000	0.000000	1.000000	0.000000	
125000	-74.125332	66	2	3	'0 Z 0 Z 0 1 0 Z 	D	2.549654	0.000000	2.549654	0.000000	2.549654	0.337122	2.549654	0.000000	0.000000	0.000000	1.000000	0.000000	
126000	-76.818952	800	2	3	'1 Z 1 0 1 Z 0 Z 	D	4.491919	0.000000	4.491919	0.102964	4.491919	0.000000	0.102964	0.000000	0.000000	0.000000	1.000000	0.000000	
127000	-74.572993	413	2	1	'1 Z 1 0 1 0 0 1 	D	3.581683	0.000000	3.581683	0.108313	3.581683	0.108313	0.108313	3.581683	0.000240	0.003578	0.848265	0.147917	
128000	-74.189064	166	2	1	'1 Z 1 0 1 0 0 1 	D	3.622358	0.000000	3.622358	0.081510	3.622358	0.081510	0.081510	3.622358	0.000406	0.008419	0.847544	0.143631	
129000	-75.858885	369	2	2	'1 Z 1 0 1 0 1 Z 	D	2.900687	0.000000	2.900687	0.018055	2.900687	0.018055	2.900687	0.000000	0.000000	0.000000	1.000000	0.000000	
130000	-75.756104	287	2	3	'1 Z 1 0 1 0 Z Z 	D	2.176252	0.000000	2.176252	0.039781	2.176252	0.039781	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
131000	-74.368958	22	2	3	'1 Z 1 0 1 0 Z Z 	D	2.456473	0.000000	2.456473	0.154179	2.456473	0.154179	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
132000	-74.009727	696	2	2	'1 Z 1 0 1 0 Z 0 	D	2.686515	0.000000	2.686515	0.109037	2.686515	0.109037	0.000000	0.109037	0.000002	0.000025	0.999959	0.000013	
133000	-80.960114	249	1	1	'0 0 0 Z 0 0 0 0 	D	1.878546	1.878546	1.878546	0.000000	1.878546	1.878546	1.878546	1.878546	0.877592	0.036579	0.084321	0.001508	
134000	-85.477558	152	1	2	'0 0 0 Z Z 0 0 0 	D	1.301981	1.301981	1.301981	0.000000	0.000000	1.301981	1.301981	1.301981	0.986422	0.013244	0.000031	0.000303	
135000	-81.256898	504	1	2	'0 0 0 Z 0 0 Z 0 	D	1.715187	1.715187	1.715187	0.000000	1.715187	1.715187	0.000000	1.715187	0.922778	0.028231	0.048900	0.000091	
136000	-75.941845	365	2	2	'1 0 1 0 1 0 Z Z 	D	3.612859	0.106375	3.612859	0.106375	3.612859	0.106375	0.000000	0.000000	0.007072	0.001244	0.991684	0.000000	
137000	-75.125649	952	2	2	'1 Z 1 0 1 Z 1 1 	D	2.788580	0.000000	2.788580	0.178253	2.788580	0.000000	2.788580	2.788580	0.004653	0.044396	0.766173	0.184777	
