Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-eskimo-uni.linealdescent.bttrees
Data File Name:                  ./data/austronesian-eskimo-uni.linealdescent.btdata
Log File Name:                   ./output/austronesian-eskimo-uni.linealdescent-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            862814824
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-eskimo-uni.linealdescent-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.517647,0.317647,0.152941,0.011765)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.085378
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       85
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-78.459364	544	0.043514	3.384045	2.590583	3.753411	0.005302	0.003209	0.921575	0.069915	
12000	-76.678427	589	0.108981	2.790134	1.060224	2.978047	0.002005	0.004635	0.770168	0.223191	
13000	-80.264410	533	0.648040	2.895340	0.158762	3.257101	0.017539	0.732385	0.040112	0.209964	
14000	-78.201670	697	0.251410	3.017396	1.741262	3.934547	0.034040	0.048898	0.777125	0.139936	
15000	-79.298476	230	0.105026	1.996774	1.693450	2.226625	0.015893	0.003801	0.951775	0.028531	
16000	-78.591263	303	0.372605	3.010470	0.957019	3.973896	0.035867	0.174432	0.490605	0.299096	
17000	-78.931871	257	0.134609	3.669229	1.994512	2.305813	0.025815	0.005599	0.942950	0.025636	
18000	-79.613043	760	0.062739	2.431101	1.391840	5.215336	0.014492	0.029998	0.758653	0.196857	
19000	-77.995688	665	0.104758	2.996716	1.802655	2.685794	0.001544	0.000735	0.941509	0.056211	
20000	-78.931817	75	0.276207	3.311064	0.700978	2.866894	0.007621	0.051799	0.507879	0.432701	
21000	-80.734009	685	0.839026	2.407097	0.678689	3.771139	0.101472	0.766661	0.067724	0.064143	
22000	-80.217656	930	0.278497	4.253340	0.614704	2.752161	0.023620	0.175688	0.414346	0.386347	
23000	-77.672869	522	0.061345	3.176756	2.501026	3.375210	0.007743	0.003891	0.929791	0.058575	
24000	-79.340567	673	0.230725	4.283097	0.464349	2.795649	0.004906	0.083309	0.291429	0.620356	
25000	-81.476695	505	0.109450	4.272273	0.330073	4.580855	0.000728	0.040400	0.120490	0.838382	
26000	-79.144642	703	0.462222	2.528928	0.317676	3.487914	0.020626	0.547675	0.099734	0.331965	
27000	-82.871769	827	0.531624	3.278114	1.062316	5.667608	0.072460	0.307291	0.404964	0.215285	
28000	-77.936781	626	0.062474	3.838591	0.798247	3.404317	0.011867	0.052594	0.601413	0.334126	
29000	-81.202293	556	0.006013	2.332148	2.758739	1.446969	0.000029	0.000001	0.994514	0.005457	
30000	-83.159729	376	0.957118	3.119118	2.136665	6.334742	0.278611	0.378365	0.293123	0.049901	
31000	-80.563153	35	0.164822	2.798541	0.613466	1.713101	0.001230	0.001323	0.878966	0.118481	
32000	-78.141800	840	0.006221	2.618794	0.294826	2.812588	0.000326	0.013183	0.162564	0.823927	
33000	-76.494003	639	0.001133	3.188158	0.683082	2.471983	0.000192	0.000865	0.638647	0.360296	
34000	-80.036896	936	0.718804	2.858129	0.821411	3.640417	0.103684	0.551251	0.207063	0.138002	
35000	-77.510116	414	0.237415	3.309092	1.137688	3.962584	0.006571	0.025117	0.654640	0.313672	
36000	-79.983194	156	0.136347	4.683607	1.671736	3.673264	0.005672	0.006890	0.856942	0.130497	
37000	-81.667958	633	0.100046	3.076299	4.875183	11.412389	0.014464	0.009023	0.905692	0.070821	
38000	-78.901080	183	0.018508	2.281457	1.847840	1.957800	0.004024	0.000507	0.979992	0.015477	
39000	-80.302994	206	0.102179	4.203080	1.432650	4.887998	0.000882	0.002243	0.755923	0.240951	
40000	-76.702876	389	0.026456	2.121041	1.341111	3.759480	0.007858	0.018914	0.747642	0.225586	
41000	-82.224065	182	1.150156	3.063758	1.054100	2.301720	0.379652	0.403778	0.191093	0.025477	
42000	-76.969921	122	0.015465	3.580141	1.102390	3.169268	0.000058	0.000137	0.770683	0.229122	
43000	-80.214075	114	0.369935	4.485615	0.426747	2.391543	0.013811	0.214563	0.261792	0.509834	
44000	-76.496839	975	0.006771	3.492349	1.231987	3.552089	0.000001	0.000003	0.745213	0.254783	
45000	-77.548595	665	0.014100	3.726193	1.141695	3.636236	0.000017	0.000045	0.751670	0.248268	
46000	-77.807045	291	0.021260	3.135836	0.831161	2.359132	0.002935	0.005839	0.793350	0.197876	
47000	-82.870787	652	0.251758	2.269576	1.451613	6.437695	0.008923	0.028864	0.684606	0.277607	
48000	-79.182964	134	0.201925	3.977256	2.131812	3.767916	0.010819	0.009071	0.886894	0.093216	
49000	-78.712363	865	0.168455	3.553134	1.900101	4.938109	0.016961	0.027416	0.794613	0.161010	
50000	-77.915237	498	0.057857	2.130155	0.775056	2.368711	0.000438	0.001199	0.743387	0.254976	
51000	-77.844760	423	0.171299	3.982348	1.028152	2.561334	0.048375	0.066791	0.754285	0.130550	
52000	-83.727129	727	0.116699	6.387527	3.326105	4.921747	0.011881	0.007428	0.909414	0.071277	
53000	-79.990910	569	0.085369	2.757339	3.558316	4.492490	0.005194	0.002637	0.932813	0.059356	
54000	-80.334523	905	0.439448	3.724394	1.134097	2.749786	0.116086	0.178827	0.590966	0.114120	
55000	-80.683405	337	0.575103	4.509785	2.192198	4.255380	0.141043	0.130516	0.652725	0.075716	
56000	-78.720306	642	0.249860	2.586165	0.641378	2.552239	0.005525	0.031989	0.557691	0.404795	
57000	-78.048645	173	0.231574	2.697182	1.261821	3.332074	0.005266	0.013381	0.744288	0.237065	
58000	-79.689714	115	0.201914	3.225142	0.382042	2.045903	0.013284	0.135241	0.374082	0.477393	
59000	-80.570300	770	0.232975	5.826480	2.006067	3.453882	0.046746	0.039443	0.826401	0.087409	
60000	-78.973917	918	0.067620	3.446286	2.280018	3.527678	0.007875	0.005060	0.913478	0.073587	
61000	-80.149473	548	0.170441	3.685857	2.062922	1.926209	0.005163	0.000542	0.981374	0.012920	
62000	-77.859514	883	0.182561	2.624492	0.749409	2.265035	0.004238	0.008273	0.793341	0.194149	
63000	-80.169697	975	0.550049	2.790144	1.466322	1.977962	0.125157	0.023401	0.831943	0.019499	
64000	-81.213112	691	0.296487	1.916435	1.371604	2.151005	0.053722	0.022096	0.878868	0.045314	
65000	-77.124069	945	0.144376	2.654106	1.549346	2.673565	0.028956	0.019569	0.877165	0.074310	
66000	-78.651552	893	0.342019	2.773604	1.102316	2.982854	0.050198	0.097521	0.685370	0.166911	
67000	-78.089738	631	0.218059	2.758671	1.046515	2.284500	0.009238	0.009709	0.866848	0.114205	
68000	-78.371648	493	0.072410	3.849654	1.603431	3.541031	0.006854	0.008920	0.846171	0.138055	
69000	-77.219063	815	0.020409	2.431265	0.727916	2.998870	0.000008	0.000054	0.548044	0.451893	
70000	-81.703250	645	1.109126	3.542676	1.945522	3.727303	0.322934	0.383188	0.255825	0.038053	
71000	-78.829320	696	0.011101	3.581605	2.381904	6.537445	0.001992	0.002010	0.884168	0.111830	
72000	-83.390576	994	1.438240	3.138343	2.561582	4.402157	0.489339	0.360878	0.137108	0.012675	
73000	-78.114511	361	0.289645	2.667040	0.637420	3.576609	0.024379	0.241392	0.327602	0.406627	
74000	-78.314666	949	0.060393	2.962700	2.347012	2.271083	0.010606	0.001528	0.970337	0.017529	
75000	-81.335691	612	0.739530	1.600978	0.653972	3.390717	0.073403	0.877932	0.019471	0.029193	
76000	-77.604339	568	0.170202	4.070557	0.843018	2.825779	0.011412	0.046019	0.626094	0.316475	
77000	-80.400450	790	0.232564	5.069951	1.791356	3.602066	0.019157	0.020250	0.848202	0.112391	
78000	-79.496585	688	0.123989	2.088574	0.836309	3.057578	0.005030	0.022977	0.618073	0.353920	
79000	-79.660035	346	0.018785	2.157959	1.048822	5.335276	0.000005	0.000028	0.597784	0.402183	
80000	-80.110809	996	0.900167	2.562174	0.415263	3.151650	0.025019	0.892542	0.015066	0.067374	
81000	-80.064317	716	0.487146	3.803198	0.278785	2.270692	0.012729	0.569519	0.063212	0.354541	
82000	-79.731037	920	0.074711	4.607235	3.201515	5.451343	0.003417	0.002511	0.910206	0.083866	
83000	-78.042613	792	0.070258	2.381178	2.557629	4.074272	0.000369	0.000252	0.920600	0.078779	
84000	-79.243532	11	0.363761	4.126316	0.319655	2.796666	0.010831	0.314221	0.145569	0.529378	
85000	-79.686697	450	0.020334	1.908956	0.250869	2.569455	0.001683	0.051483	0.195847	0.750987	
86000	-77.985920	994	0.215908	3.484109	0.829600	3.381144	0.040740	0.156716	0.541450	0.261094	
87000	-80.407324	632	0.087404	4.263091	3.837297	4.848170	0.001594	0.000836	0.936039	0.061531	
88000	-79.771882	119	0.433675	2.832557	1.658688	1.396647	0.108198	0.009162	0.873370	0.009271	
89000	-79.634223	723	0.324561	2.196496	0.053543	3.031735	0.000267	0.240088	0.006675	0.752970	
90000	-80.178838	384	0.369385	2.440257	2.281059	2.979995	0.057076	0.023531	0.874213	0.045180	
91000	-81.040038	216	0.107343	4.698607	0.924624	4.669039	0.000960	0.004862	0.608058	0.386120	
92000	-78.097432	779	0.083364	1.971315	0.835220	3.849674	0.000225	0.001779	0.501722	0.496273	
93000	-79.861723	306	0.003389	3.693268	3.273867	7.223403	0.000203	0.000149	0.915451	0.084197	
94000	-81.021566	900	0.035131	5.274358	2.750069	3.880936	0.000431	0.000245	0.932906	0.066418	
95000	-78.964901	160	0.191659	2.409313	0.995629	4.033706	0.008376	0.033778	0.636219	0.321628	
96000	-79.938656	564	0.648896	3.831995	1.286815	3.458593	0.119336	0.259180	0.488490	0.132994	
97000	-78.676821	594	0.152807	4.427239	2.058326	3.846145	0.043167	0.040557	0.819730	0.096546	
98000	-77.145463	332	0.146403	3.564628	1.733425	4.075546	0.013665	0.023038	0.795232	0.168065	
99000	-80.599313	154	1.103104	4.014131	0.359418	3.266800	0.024029	0.870227	0.019088	0.086656	
100000	-80.479024	356	0.044109	2.219392	5.075248	9.556609	0.000083	0.000052	0.927123	0.072743	
101000	-77.372040	886	0.046191	3.526538	1.431567	3.381572	0.000145	0.000229	0.834484	0.165142	
102000	-80.984931	236	0.519357	1.935025	0.218313	2.834157	0.005762	0.809903	0.009900	0.174434	
103000	-78.599810	692	0.091095	2.371717	1.866084	4.942866	0.001493	0.002209	0.840410	0.155888	
104000	-79.861876	571	0.103720	2.584789	3.990587	5.272622	0.007147	0.004175	0.921222	0.067456	
105000	-79.629819	794	0.632037	4.263659	1.362435	3.392307	0.106942	0.250958	0.496148	0.145952	
106000	-81.959421	273	0.014269	5.651604	0.082618	2.556296	0.000205	0.029598	0.050839	0.919357	
107000	-79.428516	251	0.408169	3.031174	0.483622	2.611291	0.024844	0.227822	0.347676	0.399657	
108000	-81.504567	537	0.580917	2.489405	2.071378	5.162374	0.164909	0.202981	0.547615	0.084495	
109000	-85.457260	89	3.690508	11.267758	1.169388	3.907555	0.236335	0.669903	0.069180	0.024582	
110000	-80.653502	413	1.105894	4.097235	0.617890	3.286287	0.078645	0.778121	0.063936	0.079299	
111000	-78.258915	3	0.251568	2.706585	0.742479	4.077250	0.039970	0.223988	0.432333	0.303710	
112000	-79.498865	22	0.122192	2.340756	2.034548	5.999021	0.011918	0.016451	0.828306	0.143324	
113000	-80.785820	237	0.344486	2.944201	1.361929	5.572100	0.079129	0.171272	0.589619	0.159980	
114000	-77.718908	870	0.053018	2.267969	0.376887	2.696221	0.000034	0.001056	0.203537	0.795373	
115000	-81.568240	651	0.049643	2.206029	4.941338	7.291063	0.000487	0.000295	0.928569	0.070649	
116000	-79.029363	413	0.319898	4.111997	1.302327	2.728947	0.029738	0.030375	0.833204	0.106683	
117000	-79.150015	87	0.206017	2.740048	1.822794	3.401191	0.013534	0.013271	0.866665	0.106530	
118000	-78.351789	146	0.213306	2.656259	0.389404	3.297446	0.001400	0.055506	0.157956	0.785138	
119000	-78.549233	751	0.103573	3.213451	0.872647	4.125447	0.004488	0.024700	0.574502	0.396310	
120000	-76.921899	962	0.084016	2.908939	0.838888	3.266845	0.012688	0.062183	0.573067	0.352062	
121000	-82.318679	755	1.349688	4.623115	2.396605	3.238956	0.503059	0.229154	0.253322	0.014465	
122000	-79.162619	970	0.189333	2.671426	1.890637	5.142713	0.031337	0.053121	0.755086	0.160456	
123000	-84.681237	10	3.351067	12.909918	0.474700	3.485644	0.050173	0.901475	0.014867	0.033485	
124000	-78.985314	576	0.645183	4.124188	0.728568	3.109631	0.097971	0.447612	0.288935	0.165482	
125000	-79.396881	848	0.011449	2.592642	3.607841	5.416746	0.000020	0.000013	0.927190	0.072776	
126000	-77.267038	123	0.026500	3.662150	1.184539	1.802392	0.000111	0.000076	0.920737	0.079076	
