Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-crow-matrilocal.strict.bttrees
Data File Name:                  ./data/bantu-crow-matrilocal.strict.btdata
Log File Name:                   ./output/bantu-crow-matrilocal.strict-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4223895303
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-crow-matrilocal.strict-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.898551,0.043478,0.043478,0.014493)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-35.276605	996	4.230033	18.897381	1.495420	19.417304	0.898551	0.043478	0.043478	0.014493	
52000	-33.881807	62	0.357360	6.172903	1.555489	9.311428	0.898889	0.042767	0.043942	0.014402	
53000	-31.198769	910	2.334407	25.490056	1.895131	36.331440	0.898551	0.043478	0.043478	0.014493	
54000	-37.082797	476	10.237789	43.903425	0.923269	8.005637	0.900755	0.041745	0.043585	0.013915	
55000	-34.702087	2	0.579126	12.399919	3.987368	20.602288	0.898518	0.043477	0.043504	0.014501	
56000	-31.152013	133	1.376655	17.644575	1.260042	20.177936	0.898553	0.043478	0.043476	0.014492	
57000	-37.601252	427	2.174656	12.943796	0.125691	13.340812	0.893582	0.047429	0.043196	0.015794	
58000	-32.232525	424	2.768796	19.312547	2.606485	31.862638	0.898551	0.043478	0.043478	0.014493	
59000	-32.190914	3	3.747876	46.559560	0.429608	0.697461	0.949569	0.003363	0.045947	0.001121	
60000	-31.828824	148	1.239842	21.112727	0.426283	3.744735	0.916892	0.029057	0.044366	0.009686	
61000	-32.358290	203	1.284380	17.034368	0.503283	7.397620	0.903872	0.039300	0.043730	0.013098	
62000	-30.423237	624	1.446750	25.428251	0.424588	8.071527	0.900774	0.041730	0.043586	0.013910	
63000	-33.846164	24	0.832644	12.219907	1.483767	11.227657	0.899249	0.043010	0.043431	0.014310	
64000	-30.521825	869	0.997889	15.788503	0.761023	9.192577	0.899852	0.042456	0.043540	0.014152	
65000	-31.326190	226	0.889564	21.743888	1.910106	30.071662	0.898551	0.043478	0.043478	0.014493	
66000	-31.562761	776	0.625796	8.623962	0.483973	17.636984	0.898873	0.043510	0.043209	0.014408	
67000	-34.293642	645	2.593561	18.687876	2.704134	17.895376	0.898553	0.043477	0.043478	0.014492	
68000	-33.409478	320	3.161535	27.770939	0.433962	18.781904	0.898534	0.043492	0.043477	0.014497	
69000	-32.370953	525	3.247691	29.476770	2.120995	22.359210	0.898551	0.043478	0.043478	0.014493	
70000	-31.979302	264	1.072608	10.641454	0.798166	6.940533	0.904868	0.038813	0.043473	0.012846	
71000	-32.033941	889	0.354250	9.819857	3.568523	36.860960	0.898305	0.043466	0.043671	0.014557	
72000	-31.066228	277	1.868578	40.679001	0.308052	11.224307	0.897424	0.044364	0.043424	0.014788	
73000	-35.938060	572	4.390885	19.959541	0.896837	15.060951	0.898559	0.043472	0.043478	0.014491	
74000	-31.751683	111	0.596327	6.044784	0.675320	4.686503	0.912833	0.034740	0.041537	0.010890	
75000	-32.739211	920	1.300040	18.098508	1.117230	7.258663	0.902689	0.040226	0.043677	0.013408	
76000	-31.857514	218	1.067411	14.195104	1.038367	12.446694	0.898597	0.043447	0.043476	0.014481	
77000	-33.672829	916	0.594640	13.221003	0.148927	9.330658	0.893147	0.047692	0.043251	0.015910	
78000	-32.429061	590	1.656500	15.270900	0.406646	2.950646	0.920186	0.026469	0.044523	0.008822	
79000	-32.183358	826	0.386105	2.706891	1.221696	15.312050	0.923923	0.044699	0.023534	0.007844	
80000	-32.516389	534	0.602610	27.012897	0.426655	7.502436	0.901575	0.041100	0.043625	0.013700	
81000	-34.037544	513	0.717129	37.552565	1.428367	10.205912	0.899072	0.043068	0.043503	0.014356	
82000	-31.778652	789	0.778738	19.850727	2.104034	25.047277	0.898550	0.043478	0.043479	0.014493	
83000	-32.838442	16	0.241428	0.177295	0.594800	9.029698	0.954059	0.045561	0.000286	0.000094	
84000	-32.041814	957	4.518708	53.244775	1.378643	15.340398	0.898568	0.043465	0.043479	0.014488	
85000	-32.486709	610	2.136191	28.084238	1.886204	12.820747	0.898637	0.043411	0.043482	0.014470	
86000	-31.007880	996	0.768770	16.151841	1.741577	23.009738	0.898545	0.043478	0.043482	0.014494	
87000	-32.066048	209	1.301872	19.781127	0.880289	7.214520	0.902269	0.040555	0.043658	0.013518	
88000	-31.142219	78	1.153978	27.592848	1.134594	17.462877	0.898551	0.043478	0.043478	0.014493	
89000	-34.269049	977	0.194712	1.567967	0.450221	7.274894	0.944875	0.042029	0.010024	0.003072	
90000	-31.623528	351	0.368787	4.402686	5.117977	58.002563	0.907388	0.043906	0.036530	0.012177	
91000	-32.475008	618	0.805436	6.624312	0.251919	6.664223	0.906132	0.039647	0.041663	0.012558	
92000	-34.169696	156	0.496694	39.617955	0.354277	9.127125	0.898923	0.043186	0.043496	0.014395	
93000	-31.038381	98	1.619653	33.690200	0.340140	6.380132	0.904671	0.038666	0.043774	0.012889	
94000	-32.281879	964	0.854885	8.377804	0.642480	20.772970	0.899789	0.043542	0.042501	0.014168	
95000	-30.834751	546	0.943533	16.740263	1.149113	18.952779	0.898550	0.043478	0.043478	0.014493	
96000	-32.364545	841	0.480407	5.201966	4.047559	29.266261	0.904700	0.043776	0.038643	0.012881	
97000	-30.796389	823	1.702580	30.358477	4.606346	54.246746	0.898551	0.043478	0.043478	0.014493	
98000	-31.830588	414	3.965255	48.522934	1.626367	13.478827	0.898581	0.043455	0.043480	0.014485	
99000	-31.375056	940	2.118252	25.827671	0.814879	24.355561	0.898551	0.043478	0.043478	0.014493	
100000	-30.939444	213	0.706792	12.861826	1.354979	18.360609	0.898539	0.043477	0.043488	0.014496	
101000	-32.247858	87	0.555514	17.069042	3.690808	32.409897	0.898540	0.043478	0.043487	0.014496	
102000	-33.360767	989	0.599845	7.095954	0.281931	3.287071	0.924340	0.024306	0.043478	0.007876	
103000	-32.257441	220	4.249056	44.317808	0.924540	9.163354	0.900309	0.042095	0.043563	0.014032	
104000	-32.890224	18	2.098013	44.888480	0.323870	3.049311	0.924864	0.022788	0.044752	0.007596	
105000	-32.758693	756	0.338920	11.080269	1.113852	8.716784	0.899468	0.042151	0.044134	0.014247	
106000	-31.437511	455	0.976995	12.225687	0.776820	8.956287	0.899411	0.042828	0.043494	0.014267	
107000	-32.019127	442	1.634068	27.589702	0.658269	5.039091	0.908178	0.035908	0.043944	0.011969	
108000	-35.171735	594	1.266482	3.162662	1.077678	11.727103	0.915359	0.044220	0.030328	0.010093	
109000	-33.509202	536	0.120282	3.994227	0.618456	9.879985	0.875936	0.042078	0.061600	0.020385	
110000	-32.866306	341	2.152791	20.750225	1.370541	10.162769	0.898986	0.043136	0.043499	0.014379	
111000	-31.979245	964	2.179398	25.354625	3.718148	28.935265	0.898551	0.043478	0.043478	0.014493	
112000	-32.473330	653	1.194529	27.462760	1.319371	9.085849	0.899993	0.042344	0.043548	0.014115	
