Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/uto-hawaiian-bi.localextendedfamily.bttrees
Data File Name:                  ./data/uto-hawaiian-bi.localextendedfamily.btdata
Log File Name:                   ./output/uto-hawaiian-bi.localextendedfamily-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2570650495
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-hawaiian-bi.localextendedfamily-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.181818,0.136364,0.454545,0.227273)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.121603
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
41000	-26.336817	320	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	97.856829	0.000000	0.000000	97.856829	97.856829	97.856829	0.000000	0.000000	0.266961	0.733039	
42000	-28.723568	836	1	2	'0 0 0 Z Z 0 0 0 	D	46.364710	46.364710	46.364710	0.000000	0.000000	46.364710	46.364710	46.364710	0.029360	0.000556	0.132424	0.837659	
43000	-27.603697	10	1	1	'0 0 0 0 Z 0 0 0 	D	93.471432	93.471432	93.471432	93.471432	0.000000	93.471432	93.471432	93.471432	0.235054	0.173673	0.095054	0.496219	
44000	-31.565286	359	1	1	'0 Z 0 0 0 0 0 0 	D	28.256490	0.000000	28.256490	28.256490	28.256490	28.256490	28.256490	28.256490	0.000005	0.002055	0.906165	0.091775	
45000	-27.579462	793	1	1	'0 Z 0 0 0 0 0 0 	D	62.819204	0.000000	62.819204	62.819204	62.819204	62.819204	62.819204	62.819204	0.000125	0.010437	0.779327	0.210111	
46000	-26.761621	16	1	3	'0 0 Z Z 0 0 Z 0 	D	73.912000	73.912000	0.000000	0.000000	73.912000	73.912000	0.000000	73.912000	0.058172	0.000000	0.821473	0.120355	
47000	-28.054283	259	1	2	'0 0 0 Z 0 0 Z 0 	D	59.746569	59.746569	59.746569	0.000000	59.746569	59.746569	0.000000	59.746569	0.060580	0.000738	0.891456	0.047226	
48000	-28.391501	895	1	1	'0 0 0 Z 0 0 0 0 	D	54.742562	54.742562	54.742562	0.000000	54.742562	54.742562	54.742562	54.742562	0.003061	0.000004	0.678319	0.318617	
49000	-26.889754	836	1	1	'0 0 0 Z 0 0 0 0 	D	54.609369	54.609369	54.609369	0.000000	54.609369	54.609369	54.609369	54.609369	0.044157	0.001083	0.657759	0.297001	
50000	-30.829568	153	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	41.552706	0.000000	0.000000	41.552706	41.552706	41.552706	0.000000	0.000000	0.031667	0.968333	
51000	-30.529103	395	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	64.366116	64.366116	64.366116	64.366116	64.366116	64.366116	64.366116	0.000641	0.049405	0.294893	0.655061	
52000	-26.659324	203	1	1	'0 0 0 Z 0 0 0 0 	D	73.783931	73.783931	73.783931	0.000000	73.783931	73.783931	73.783931	73.783931	0.065343	0.002475	0.657739	0.274443	
53000	-28.539587	805	1	3	'0 0 0 Z 0 0 Z Z 	D	56.446324	56.446324	56.446324	0.000000	56.446324	56.446324	0.000000	0.000000	0.049375	0.000378	0.950247	0.000000	
54000	-28.709069	519	1	1	'0 0 Z 0 0 0 0 0 	D	48.607248	48.607248	0.000000	48.607248	48.607248	48.607248	48.607248	48.607248	0.061839	0.000110	0.902832	0.035219	
55000	-29.355028	840	1	2	'0 0 Z Z 0 0 0 0 	D	40.997434	40.997434	0.000000	0.000000	40.997434	40.997434	40.997434	40.997434	0.003753	0.000000	0.841422	0.154825	
56000	-30.235635	116	1	1	'0 0 Z 0 0 0 0 0 	D	48.298812	48.298812	0.000000	48.298812	48.298812	48.298812	48.298812	48.298812	0.039949	0.000060	0.921214	0.038778	
57000	-26.919585	196	1	2	'0 Z 0 0 0 0 Z 0 	D	62.237654	0.000000	62.237654	62.237654	62.237654	62.237654	0.000000	62.237654	0.000583	0.022447	0.866112	0.110857	
58000	-28.507430	715	1	2	'0 Z 0 0 0 0 0 Z 	D	54.062216	0.000000	54.062216	54.062216	54.062216	54.062216	54.062216	0.000000	0.000000	0.000000	1.000000	0.000000	
59000	-29.124273	168	1	2	'0 0 0 0 0 0 Z Z 	D	52.587216	52.587216	52.587216	52.587216	52.587216	52.587216	0.000000	0.000000	0.052484	0.000817	0.946699	0.000000	
60000	-30.673701	726	1	2	'0 0 Z 0 0 Z 0 0 	D	17.514965	17.514965	0.000000	17.514965	17.514965	0.000000	17.514965	17.514965	0.181818	0.136364	0.454545	0.227273	
61000	-30.284198	74	1	1	'0 0 Z 0 0 0 0 0 	D	41.029329	41.029329	0.000000	41.029329	41.029329	41.029329	41.029329	41.029329	0.048060	0.000039	0.928317	0.023584	
62000	-31.731904	170	1	2	'0 Z 0 0 0 0 0 Z 	D	36.985581	0.000000	36.985581	36.985581	36.985581	36.985581	36.985581	0.000000	0.000000	0.000000	1.000000	0.000000	
63000	-27.391656	302	1	3	'0 0 Z Z 0 0 Z 0 	D	81.376796	81.376796	0.000000	0.000000	81.376796	81.376796	0.000000	81.376796	0.052572	0.000000	0.896058	0.051371	
64000	-32.397322	330	1	0	'0 0 0 0 0 0 0 0 	I	34.963996	34.963996	34.963996	34.963996	34.963996	34.963996	34.963996	34.963996	0.001170	0.000438	0.798937	0.199455	
65000	-34.083457	92	1	2	'0 Z 0 0 Z 0 0 0 	D	41.774106	0.000000	41.774106	41.774106	0.000000	41.774106	41.774106	41.774106	0.000038	0.020943	0.031917	0.947102	
66000	-28.722540	997	1	0	'0 0 0 0 0 0 0 0 	I	53.134418	53.134418	53.134418	53.134418	53.134418	53.134418	53.134418	53.134418	0.012583	0.004210	0.803906	0.179302	
67000	-28.673583	425	1	2	'0 0 0 Z 0 0 Z 0 	D	49.931008	49.931008	49.931008	0.000000	49.931008	49.931008	0.000000	49.931008	0.025433	0.000089	0.923409	0.051070	
68000	-28.049932	237	1	3	'0 0 0 Z 0 0 Z Z 	D	55.301655	55.301655	55.301655	0.000000	55.301655	55.301655	0.000000	0.000000	0.128861	0.003014	0.868125	0.000000	
69000	-28.131494	242	1	2	'0 Z 0 0 0 0 0 Z 	D	41.033106	0.000000	41.033106	41.033106	41.033106	41.033106	41.033106	0.000000	0.000000	0.000000	1.000000	0.000000	
70000	-30.265332	229	1	2	'0 0 0 0 0 0 Z Z 	D	44.855060	44.855060	44.855060	44.855060	44.855060	44.855060	0.000000	0.000000	0.090503	0.001115	0.908382	0.000000	
71000	-28.272403	247	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	60.367099	0.000000	0.000000	60.367099	60.367099	60.367099	0.000000	0.000000	0.171975	0.828025	
72000	-31.328045	389	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	41.464629	41.464629	41.464629	41.464629	41.464629	41.464629	41.464629	0.000270	0.036983	0.247732	0.715015	
73000	-29.136646	819	2	4	'1 Z Z 0 1 1 Z Z 	D	54.206919	0.000000	0.000000	2.171873	54.206919	54.206919	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
74000	-31.725073	48	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	45.761868	45.761868	45.761868	45.761868	45.761868	0.000000	0.000000	0.000000	1.000000	0.000000	
75000	-27.689067	275	1	1	'0 0 0 0 0 0 Z 0 	D	83.218658	83.218658	83.218658	83.218658	83.218658	83.218658	0.000000	83.218658	0.126228	0.053363	0.766997	0.053413	
76000	-27.049698	784	1	1	'0 Z 0 0 0 0 0 0 	D	59.785163	0.000000	59.785163	59.785163	59.785163	59.785163	59.785163	59.785163	0.000013	0.002188	0.849770	0.148030	
77000	-30.350111	970	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	47.912809	47.912809	47.912809	47.912809	47.912809	47.912809	47.912809	0.000479	0.048302	0.253197	0.698022	
78000	-30.311469	342	1	3	'0 0 Z Z 0 0 Z 0 	D	39.894206	39.894206	0.000000	0.000000	39.894206	39.894206	0.000000	39.894206	0.049386	0.000000	0.890094	0.060520	
79000	-28.982483	47	1	1	'0 0 0 Z 0 0 0 0 	D	44.032253	44.032253	44.032253	0.000000	44.032253	44.032253	44.032253	44.032253	0.035493	0.000193	0.768937	0.195377	
80000	-27.963075	331	1	1	'0 0 Z 0 0 0 0 0 	D	49.318473	49.318473	0.000000	49.318473	49.318473	49.318473	49.318473	49.318473	0.074602	0.000060	0.894083	0.031255	
81000	-28.174421	698	1	1	'0 0 Z 0 0 0 0 0 	D	52.531446	52.531446	0.000000	52.531446	52.531446	52.531446	52.531446	52.531446	0.107636	0.000153	0.864586	0.027625	
82000	-27.871055	985	1	1	'0 0 0 Z 0 0 0 0 	D	52.014656	52.014656	52.014656	0.000000	52.014656	52.014656	52.014656	52.014656	0.033211	0.000371	0.684327	0.282090	
83000	-30.638728	811	1	1	'0 0 Z 0 0 0 0 0 	D	35.574541	35.574541	0.000000	35.574541	35.574541	35.574541	35.574541	35.574541	0.026180	0.000021	0.949312	0.024488	
84000	-27.013084	533	1	1	'0 Z 0 0 0 0 0 0 	D	58.231405	0.000000	58.231405	58.231405	58.231405	58.231405	58.231405	58.231405	0.000233	0.011188	0.786357	0.202222	
85000	-29.516994	466	1	2	'0 0 0 Z 0 0 Z 0 	D	47.093453	47.093453	47.093453	0.000000	47.093453	47.093453	0.000000	47.093453	0.043892	0.000191	0.935243	0.020674	
86000	-28.404451	181	1	1	'0 0 0 0 0 0 Z 0 	D	63.668110	63.668110	63.668110	63.668110	63.668110	63.668110	0.000000	63.668110	0.015457	0.022851	0.718913	0.242779	
87000	-27.156101	520	1	1	'0 0 0 Z 0 0 0 0 	D	44.719166	44.719166	44.719166	0.000000	44.719166	44.719166	44.719166	44.719166	0.020221	0.000304	0.884664	0.094811	
88000	-29.046318	622	1	1	'0 0 0 0 0 0 Z 0 	D	53.101915	53.101915	53.101915	53.101915	53.101915	53.101915	0.000000	53.101915	0.047148	0.013852	0.913939	0.025061	
89000	-30.168008	861	1	1	'0 0 Z 0 0 0 0 0 	D	51.037117	51.037117	0.000000	51.037117	51.037117	51.037117	51.037117	51.037117	0.005167	0.000043	0.919294	0.075495	
90000	-31.263840	794	1	2	'0 Z 0 0 0 0 Z 0 	D	34.791238	0.000000	34.791238	34.791238	34.791238	34.791238	0.000000	34.791238	0.000003	0.001507	0.953556	0.044934	
91000	-27.421081	953	1	1	'0 0 0 Z 0 0 0 0 	D	64.986355	64.986355	64.986355	0.000000	64.986355	64.986355	64.986355	64.986355	0.028458	0.000312	0.688105	0.283124	
92000	-31.479034	773	1	1	'0 0 0 0 Z 0 0 0 	D	36.345146	36.345146	36.345146	36.345146	0.000000	36.345146	36.345146	36.345146	0.030066	0.017891	0.069377	0.882666	
93000	-28.242452	773	1	0	'0 0 0 0 0 0 0 0 	I	48.071017	48.071017	48.071017	48.071017	48.071017	48.071017	48.071017	48.071017	0.008423	0.005293	0.695083	0.291200	
94000	-28.433514	134	1	0	'0 0 0 0 0 0 0 0 	I	34.020508	34.020508	34.020508	34.020508	34.020508	34.020508	34.020508	34.020508	0.016021	0.002278	0.896701	0.085000	
95000	-28.966321	643	1	1	'0 0 0 Z 0 0 0 0 	D	44.474386	44.474386	44.474386	0.000000	44.474386	44.474386	44.474386	44.474386	0.008782	0.000018	0.762945	0.228255	
96000	-29.227184	161	1	3	'0 0 0 Z 0 0 Z Z 	D	44.233920	44.233920	44.233920	0.000000	44.233920	44.233920	0.000000	0.000000	0.086377	0.000917	0.912706	0.000000	
97000	-28.423488	774	1	1	'0 0 0 Z 0 0 0 0 	D	49.611718	49.611718	49.611718	0.000000	49.611718	49.611718	49.611718	49.611718	0.047730	0.000524	0.740367	0.211378	
98000	-29.425695	634	1	1	'0 0 0 Z 0 0 0 0 	D	38.498860	38.498860	38.498860	0.000000	38.498860	38.498860	38.498860	38.498860	0.025121	0.000231	0.612443	0.362205	
99000	-27.553644	425	1	2	'0 0 0 Z 0 0 Z 0 	D	63.364318	63.364318	63.364318	0.000000	63.364318	63.364318	0.000000	63.364318	0.033331	0.000212	0.896385	0.070072	
100000	-27.497215	629	1	2	'0 0 Z Z 0 0 0 0 	D	62.125914	62.125914	0.000000	0.000000	62.125914	62.125914	62.125914	62.125914	0.022977	0.000000	0.947335	0.029688	
101000	-27.572278	328	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	81.988365	81.988365	0.000000	81.988365	81.988365	81.988365	0.000000	0.054426	0.125809	0.819765	
102000	-29.583633	38	1	1	'0 0 0 0 0 0 0 Z 	D	49.254580	49.254580	49.254580	49.254580	49.254580	49.254580	49.254580	0.000000	0.077064	0.000921	0.922010	0.000006	
103000	-28.565039	247	1	0	'0 0 0 0 0 0 0 0 	I	44.889726	44.889726	44.889726	44.889726	44.889726	44.889726	44.889726	44.889726	0.026243	0.006452	0.831084	0.136221	
104000	-32.434973	104	1	2	'0 Z 0 0 0 0 Z 0 	D	41.911465	0.000000	41.911465	41.911465	41.911465	41.911465	0.000000	41.911465	0.000000	0.000495	0.971687	0.027818	
105000	-32.260652	943	1	1	'0 0 0 0 0 0 0 Z 	D	31.196105	31.196105	31.196105	31.196105	31.196105	31.196105	31.196105	0.000000	0.036571	0.000095	0.963334	0.000000	
106000	-30.988743	93	1	2	'0 Z 0 0 0 0 0 Z 	D	29.808965	0.000000	29.808965	29.808965	29.808965	29.808965	29.808965	0.000000	0.000000	0.000000	1.000000	0.000000	
107000	-28.299081	941	2	1	'0 0 Z 1 0 0 0 1 	D	62.864958	62.864958	0.000000	4.872055	62.864958	62.864958	62.864958	4.872055	0.050998	0.000000	0.948940	0.000061	
108000	-28.539152	677	1	0	'0 0 0 0 0 0 0 0 	I	72.216951	72.216951	72.216951	72.216951	72.216951	72.216951	72.216951	72.216951	0.049187	0.017444	0.754892	0.178477	
109000	-29.380252	579	1	1	'0 0 0 Z 0 0 0 0 	D	50.501809	50.501809	50.501809	0.000000	50.501809	50.501809	50.501809	50.501809	0.010591	0.000084	0.788790	0.200535	
110000	-26.364153	134	1	1	'0 0 0 Z 0 0 0 0 	D	49.697641	49.697641	49.697641	0.000000	49.697641	49.697641	49.697641	49.697641	0.022809	0.000411	0.880615	0.096166	
111000	-30.454064	134	1	2	'0 0 Z Z 0 0 0 0 	D	28.136586	28.136586	0.000000	0.000000	28.136586	28.136586	28.136586	28.136586	0.010237	0.000000	0.965938	0.023825	
112000	-30.872012	741	1	3	'0 Z 0 0 0 0 Z Z 	D	40.227967	0.000000	40.227967	40.227967	40.227967	40.227967	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
113000	-28.783084	599	1	1	'0 0 0 0 0 0 Z 0 	D	53.277262	53.277262	53.277262	53.277262	53.277262	53.277262	0.000000	53.277262	0.097943	0.058283	0.761082	0.082692	
114000	-28.671563	211	1	3	'0 0 0 Z 0 0 Z Z 	D	68.467786	68.467786	68.467786	0.000000	68.467786	68.467786	0.000000	0.000000	0.068973	0.000730	0.930297	0.000000	
115000	-28.307963	868	1	2	'0 Z 0 0 0 0 Z 0 	D	44.992408	0.000000	44.992408	44.992408	44.992408	44.992408	0.000000	44.992408	0.000001	0.000991	0.880057	0.118951	
116000	-28.937151	675	1	2	'0 0 0 Z 0 0 Z 0 	D	58.134931	58.134931	58.134931	0.000000	58.134931	58.134931	0.000000	58.134931	0.034640	0.000159	0.905772	0.059430	
117000	-29.891202	196	1	3	'0 0 0 Z 0 0 Z Z 	D	35.253100	35.253100	35.253100	0.000000	35.253100	35.253100	0.000000	0.000000	0.111604	0.000719	0.887678	0.000000	
118000	-27.721802	40	1	3	'0 0 Z Z 0 0 Z 0 	D	94.235533	94.235533	0.000000	0.000000	94.235533	94.235533	0.000000	94.235533	0.040289	0.000000	0.885842	0.073869	
119000	-29.484722	235	1	1	'0 0 0 0 0 0 Z 0 	D	49.559521	49.559521	49.559521	49.559521	49.559521	49.559521	0.000000	49.559521	0.030872	0.020364	0.860223	0.088540	
120000	-31.457890	15	1	1	'0 Z 0 0 0 0 0 0 	D	38.641002	0.000000	38.641002	38.641002	38.641002	38.641002	38.641002	38.641002	0.000000	0.000140	0.806173	0.193687	
121000	-28.722912	118	1	2	'0 0 0 0 0 0 Z Z 	D	53.631296	53.631296	53.631296	53.631296	53.631296	53.631296	0.000000	0.000000	0.011519	0.000651	0.987829	0.000000	
122000	-28.337968	93	1	1	'0 0 Z 0 0 0 0 0 	D	56.982159	56.982159	0.000000	56.982159	56.982159	56.982159	56.982159	56.982159	0.024548	0.000628	0.870915	0.103909	
123000	-31.163633	269	1	1	'0 0 0 0 0 0 0 Z 	D	28.894477	28.894477	28.894477	28.894477	28.894477	28.894477	28.894477	0.000000	0.030882	0.000246	0.968867	0.000005	
124000	-28.058158	382	1	2	'0 Z 0 0 0 0 0 Z 	D	64.773855	0.000000	64.773855	64.773855	64.773855	64.773855	64.773855	0.000000	0.000000	0.000000	1.000000	0.000000	
125000	-30.065231	999	1	1	'0 0 0 Z 0 0 0 0 	D	49.953138	49.953138	49.953138	0.000000	49.953138	49.953138	49.953138	49.953138	0.016059	0.000045	0.817467	0.166429	
126000	-26.945064	252	1	1	'0 Z 0 0 0 0 0 0 	D	79.392301	0.000000	79.392301	79.392301	79.392301	79.392301	79.392301	79.392301	0.000019	0.003207	0.760904	0.235870	
127000	-28.797894	802	1	1	'0 0 Z 0 0 0 0 0 	D	57.453903	57.453903	0.000000	57.453903	57.453903	57.453903	57.453903	57.453903	0.013824	0.000612	0.850394	0.135170	
128000	-30.058482	601	1	2	'0 0 0 Z 0 0 Z 0 	D	49.201516	49.201516	49.201516	0.000000	49.201516	49.201516	0.000000	49.201516	0.048482	0.000360	0.921577	0.029581	
129000	-29.705489	242	1	2	'0 0 Z Z 0 0 0 0 	D	35.480579	35.480579	0.000000	0.000000	35.480579	35.480579	35.480579	35.480579	0.022594	0.000000	0.960061	0.017345	
130000	-30.408566	345	1	2	'0 Z 0 0 Z 0 0 0 	D	59.032750	0.000000	59.032750	59.032750	0.000000	59.032750	59.032750	59.032750	0.000048	0.008707	0.073818	0.917427	
131000	-27.783680	901	1	0	'0 0 0 0 0 0 0 0 	I	60.138202	60.138202	60.138202	60.138202	60.138202	60.138202	60.138202	60.138202	0.042350	0.028430	0.641927	0.287293	
132000	-26.695757	985	1	4	'0 Z Z Z 0 0 Z 0 	D	78.808932	0.000000	0.000000	0.000000	78.808932	78.808932	0.000000	78.808932	0.000000	0.000000	0.888844	0.111156	
133000	-27.600192	693	1	2	'0 Z 0 0 0 0 0 Z 	D	71.565408	0.000000	71.565408	71.565408	71.565408	71.565408	71.565408	0.000000	0.000000	0.000000	1.000000	0.000000	
134000	-30.171456	734	1	0	'0 0 0 0 0 0 0 0 	I	36.703209	36.703209	36.703209	36.703209	36.703209	36.703209	36.703209	36.703209	0.038563	0.012368	0.781887	0.167181	
135000	-28.755515	532	1	2	'0 0 Z Z 0 0 0 0 	D	45.876294	45.876294	0.000000	0.000000	45.876294	45.876294	45.876294	45.876294	0.014757	0.000000	0.931063	0.054181	
136000	-29.458157	315	1	1	'0 0 Z 0 0 0 0 0 	D	48.934030	48.934030	0.000000	48.934030	48.934030	48.934030	48.934030	48.934030	0.040804	0.000086	0.908218	0.050893	
137000	-29.350148	485	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	71.398567	71.398567	71.398567	71.398567	71.398567	71.398567	71.398567	0.000990	0.060436	0.325573	0.613001	
138000	-30.164173	936	1	2	'0 0 0 Z 0 0 Z 0 	D	56.151517	56.151517	56.151517	0.000000	56.151517	56.151517	0.000000	56.151517	0.036585	0.000164	0.893229	0.070022	
