Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
724	0.207182	124	0.153226	152	0.598684	5.000000	724	0.207182	0.260000	0.250523	
731	0.244870	136	0.132353	133	0.421053	5.000000	731	0.244870	0.253000	0.250729	
701	0.212553	123	0.105691	176	0.482955	5.000000	701	0.212553	0.247000	0.250442	
685	0.248175	157	0.101911	158	0.556962	5.000000	685	0.248175	0.274000	0.252125	
701	0.251070	130	0.123077	169	0.562130	5.000000	701	0.251070	0.287000	0.254450	
720	0.208333	140	0.150000	140	0.550000	5.000000	720	0.208333	0.248000	0.254047	
731	0.217510	120	0.141667	149	0.503356	5.000000	731	0.217510	0.251000	0.253867	
732	0.199454	104	0.096154	164	0.567073	5.000000	732	0.199454	0.249000	0.253597	
732	0.241803	109	0.100917	159	0.547170	3.808197	732	0.241803	0.275000	0.254723	
632	0.303797	157	0.063694	211	0.402844	3.808197	632	0.303797	0.287000	0.256337	
701	0.282454	139	0.151079	160	0.493750	3.808197	701	0.282454	0.298000	0.258321	
743	0.273217	103	0.145631	154	0.525974	3.808197	743	0.273217	0.299000	0.260170	
749	0.299065	106	0.160377	145	0.565517	3.808197	749	0.299065	0.323000	0.262902	
728	0.295330	127	0.149606	145	0.531034	3.808197	728	0.295330	0.311000	0.264906	
723	0.300138	130	0.138462	147	0.557823	3.808197	723	0.300138	0.317000	0.266989	
722	0.268698	144	0.118056	134	0.537313	3.808197	722	0.268698	0.283000	0.267605	
717	0.297071	126	0.150794	157	0.554140	3.808197	717	0.297071	0.319000	0.269509	
733	0.305593	120	0.133333	147	0.442177	3.808197	733	0.305593	0.305000	0.270776	
719	0.329624	111	0.108108	170	0.500000	3.808197	719	0.329624	0.334000	0.272956	
734	0.290191	112	0.205357	154	0.454545	3.808197	734	0.290191	0.306000	0.274058	
705	0.282270	137	0.218978	158	0.417722	3.808197	705	0.282270	0.295000	0.274733	
727	0.298487	128	0.179688	145	0.606897	3.808197	727	0.298487	0.328000	0.276398	
735	0.299320	106	0.113208	159	0.421384	3.808197	735	0.299320	0.299000	0.277083	
759	0.271410	93	0.118280	148	0.513514	3.808197	759	0.271410	0.293000	0.277551	
723	0.283541	117	0.153846	160	0.493750	3.808197	723	0.283541	0.302000	0.278249	
724	0.270718	128	0.125000	148	0.695946	3.808197	724	0.270718	0.315000	0.279270	
723	0.325035	121	0.132231	156	0.596154	3.808197	723	0.325035	0.344000	0.281019	
698	0.279370	145	0.144828	157	0.560510	3.808197	698	0.279370	0.304000	0.281624	
712	0.224719	129	0.139535	159	0.383648	3.808197	712	0.224719	0.239000	0.280531	
706	0.202550	145	0.089655	149	0.530201	3.808197	706	0.202550	0.235000	0.279393	
734	0.224796	125	0.128000	141	0.631206	3.808197	734	0.224796	0.270000	0.279164	
