Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-eskimo-inheritancetobothsex.bttrees
Data File Name:                  ./data/austronesian-eskimo-inheritancetobothsex.btdata
Log File Name:                   ./output/austronesian-eskimo-inheritancetobothsex-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2777088224
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-eskimo-inheritancetobothsex-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.580000,0.220000,0.060000,0.140000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.073913
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       50
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-56.749099	551	0.779028	3.208042	6.274308	5.401751	0.663847	0.191483	0.052145	0.092525	
12000	-55.597652	30	1.311722	3.485492	2.933778	6.079473	0.645351	0.246815	0.032164	0.075670	
13000	-55.147371	802	0.751842	6.814312	9.112482	20.712807	0.344840	0.130822	0.157284	0.367054	
14000	-54.006964	545	0.175843	4.459902	12.445508	19.987136	0.040164	0.015234	0.283384	0.661218	
15000	-54.328425	133	0.470964	2.028683	7.121554	15.624010	0.635044	0.241161	0.037108	0.086687	
16000	-56.224384	153	0.396221	1.479345	7.767936	8.126181	0.698961	0.253365	0.014760	0.032913	
17000	-56.814963	27	2.912775	6.660203	5.257310	7.682222	0.648205	0.207726	0.048486	0.095582	
18000	-53.914735	462	0.766743	2.361014	17.264786	36.867213	0.650819	0.246862	0.030696	0.071623	
19000	-55.162139	814	1.054244	1.242747	12.114727	15.653176	0.718158	0.272298	0.002864	0.006680	
20000	-56.522842	119	2.884111	8.757610	11.653567	22.306333	0.581043	0.220397	0.059568	0.138993	
21000	-53.850853	673	0.900566	3.682085	6.541450	14.949916	0.594124	0.225797	0.053950	0.126129	
22000	-54.342302	484	1.360057	3.549868	15.734719	27.184420	0.657655	0.249455	0.027867	0.065023	
23000	-54.663473	738	1.292691	3.165660	8.208733	19.860493	0.661487	0.251013	0.026242	0.061258	
24000	-56.016430	751	1.745655	6.130649	13.020184	15.055054	0.580847	0.220261	0.059679	0.139213	
25000	-58.416418	178	4.183555	16.177501	9.987733	12.289484	0.580210	0.219465	0.060215	0.140110	
26000	-55.012516	521	0.986557	5.762696	5.782391	13.897146	0.507854	0.193682	0.089200	0.209265	
27000	-55.634240	818	0.577554	7.751852	14.552731	22.433551	0.324312	0.123015	0.165802	0.386871	
28000	-55.833989	426	1.340777	7.274361	13.762557	16.467021	0.532608	0.201991	0.079629	0.185771	
29000	-55.521414	49	1.357541	2.470119	4.785627	12.661447	0.684029	0.265620	0.014858	0.035492	
30000	-55.442090	928	1.322935	5.488709	12.047424	14.908306	0.569295	0.215860	0.064470	0.150375	
31000	-57.153693	549	0.371067	6.364480	8.194803	26.972860	0.153837	0.058353	0.236339	0.551470	
32000	-55.638985	24	0.949546	1.825869	3.514545	5.019117	0.775666	0.197894	0.010290	0.016150	
33000	-54.764663	442	1.347604	6.516829	8.905080	15.172036	0.550188	0.208641	0.072364	0.168807	
34000	-54.788227	290	0.933180	6.954844	10.717009	15.912675	0.448519	0.170076	0.114446	0.266959	
35000	-54.938953	665	1.053894	4.949646	14.492464	37.872935	0.530692	0.201297	0.080403	0.187607	
36000	-56.180955	962	2.697289	6.937216	10.395448	17.227768	0.598643	0.227057	0.052292	0.122007	
37000	-54.085914	341	0.769742	3.795608	9.161064	12.837601	0.548697	0.207880	0.073088	0.170336	
38000	-55.460838	598	1.790567	4.536848	5.094437	11.239349	0.622673	0.239186	0.041077	0.097064	
39000	-55.784892	170	0.140610	5.372276	5.429016	6.931336	0.034940	0.012167	0.303257	0.649637	
40000	-55.369209	782	1.590041	4.519323	6.815186	8.997666	0.613478	0.227713	0.048368	0.110441	
41000	-53.994451	757	0.507297	4.937166	11.838394	17.825528	0.310912	0.117922	0.171360	0.399806	
42000	-54.581855	688	0.447047	1.429337	11.799429	24.662089	0.692795	0.262785	0.013326	0.031094	
43000	-55.924707	144	2.607606	9.901340	9.058335	17.581239	0.574065	0.217875	0.062393	0.145667	
44000	-53.282289	512	0.702892	3.487098	10.183566	18.485563	0.526855	0.199844	0.081989	0.191312	
45000	-56.562883	392	0.526760	3.233860	3.234943	12.282630	0.502630	0.202594	0.084719	0.210057	
46000	-57.769327	610	5.098975	18.244231	6.903531	12.648483	0.579944	0.219976	0.060025	0.140055	
47000	-54.506343	91	0.187302	2.573779	5.821232	11.740801	0.123362	0.046988	0.248171	0.581479	
48000	-55.122453	434	1.020017	1.286656	9.363066	11.601575	0.715434	0.270317	0.004286	0.009963	
49000	-54.258811	98	0.589254	2.708886	11.265337	15.135875	0.589466	0.223439	0.056155	0.130940	
