Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
762	0.422572	94	0.021277	144	0.763889	5.000000	762	0.422572	0.434000	0.457049	
724	0.412983	102	0.078431	174	0.758621	5.000000	724	0.412983	0.439000	0.455545	
722	0.422438	116	0.086207	162	0.802469	5.000000	722	0.422438	0.445000	0.454734	
746	0.400804	107	0.018692	147	0.734694	5.000000	746	0.400804	0.409000	0.451468	
715	0.460140	131	0.045802	154	0.681818	5.000000	715	0.460140	0.440000	0.450703	
753	0.395750	104	0.038462	143	0.734266	5.000000	753	0.395750	0.407000	0.447972	
727	0.418157	114	0.035088	159	0.779874	5.000000	727	0.418157	0.432000	0.447033	
697	0.397418	130	0.030769	173	0.751445	5.000000	697	0.397418	0.411000	0.445031	
768	0.403646	97	0.061856	135	0.622222	5.000000	768	0.403646	0.400000	0.442661	
725	0.427586	129	0.031008	146	0.732877	5.000000	725	0.427586	0.421000	0.441578	
764	0.442408	117	0.076923	119	0.655462	5.000000	764	0.442408	0.425000	0.440789	
763	0.411533	119	0.025210	118	0.703390	5.000000	763	0.411533	0.400000	0.438935	
758	0.443272	107	0.056075	135	0.718519	5.000000	758	0.443272	0.439000	0.438937	
755	0.414570	99	0.020202	146	0.760274	5.000000	755	0.414570	0.426000	0.438398	
723	0.420470	120	0.016667	157	0.694268	5.000000	723	0.420470	0.415000	0.437463	
753	0.415671	110	0.054545	137	0.693431	5.000000	753	0.415671	0.414000	0.436560	
715	0.465734	120	0.016667	165	0.806061	5.000000	715	0.465734	0.468000	0.437725	
720	0.409722	105	0.019048	175	0.714286	5.000000	720	0.409722	0.422000	0.437163	
740	0.433784	105	0.038095	155	0.696774	5.000000	740	0.433784	0.433000	0.437019	
726	0.425620	106	0.037736	168	0.755952	5.000000	726	0.425620	0.440000	0.437119	
720	0.415278	123	0.000000	157	0.668790	5.000000	720	0.415278	0.404000	0.436050	
737	0.402985	120	0.066667	143	0.790210	5.000000	737	0.402985	0.418000	0.435486	
758	0.414248	99	0.020202	143	0.762238	5.000000	758	0.414248	0.425000	0.435169	
716	0.398045	126	0.031746	158	0.727848	5.000000	716	0.398045	0.404000	0.434252	
740	0.418919	113	0.000000	147	0.673469	5.000000	740	0.418919	0.409000	0.433530	
710	0.416901	117	0.000000	173	0.722543	5.000000	710	0.416901	0.421000	0.433182	
724	0.432320	111	0.018018	165	0.800000	5.000000	724	0.432320	0.447000	0.433556	
742	0.460916	108	0.037037	150	0.753333	5.000000	742	0.460916	0.459000	0.434225	
738	0.440379	116	0.034483	146	0.773973	5.000000	738	0.440379	0.442000	0.434425	
742	0.415094	105	0.019048	153	0.771242	5.000000	742	0.415094	0.428000	0.434264	
730	0.409589	123	0.000000	147	0.802721	5.000000	730	0.409589	0.417000	0.433843	
758	0.419525	102	0.000000	140	0.714286	5.000000	758	0.419525	0.418000	0.433466	
725	0.398621	111	0.000000	164	0.750000	5.000000	725	0.398621	0.412000	0.432967	
728	0.435440	125	0.032000	147	0.761905	5.000000	728	0.435440	0.433000	0.432967	
758	0.423483	97	0.020619	145	0.731034	5.000000	758	0.423483	0.429000	0.432879	
726	0.407713	115	0.052174	159	0.798742	5.000000	726	0.407713	0.429000	0.432795	
756	0.383598	98	0.040816	146	0.636986	5.000000	756	0.383598	0.387000	0.431821	
731	0.384405	129	0.077519	140	0.828571	5.000000	731	0.384405	0.407000	0.431304	
743	0.405114	105	0.000000	152	0.697368	5.000000	743	0.405114	0.407000	0.430808	
772	0.431347	92	0.021739	136	0.801471	5.000000	772	0.431347	0.444000	0.431071	
747	0.425703	114	0.017544	139	0.776978	5.000000	747	0.425703	0.428000	0.431011	
746	0.424933	97	0.041237	157	0.687898	5.000000	746	0.424933	0.429000	0.430972	
