Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-crow-matrilineal.bttrees
Data File Name:                  ./data/bantu-crow-matrilineal.btdata
Log File Name:                   ./output/bantu-crow-matrilineal-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1735689860
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-crow-matrilineal-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.623188,0.318841,0.028986,0.028986)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-56.560730	649	4.087991	51.927854	2.575323	4.239789	0.621866	0.320109	0.028924	0.029101	
12000	-59.618796	234	3.860750	26.673209	3.779329	7.801731	0.622676	0.319332	0.028962	0.029030	
13000	-56.995081	690	1.337768	24.215069	1.793308	2.931794	0.603557	0.337674	0.028072	0.030698	
14000	-61.456821	599	1.777625	9.210459	7.735331	13.094695	0.623692	0.319096	0.028606	0.028606	
15000	-58.122250	416	1.103153	8.873253	0.804859	4.633698	0.501078	0.436444	0.023119	0.039359	
16000	-56.252731	247	3.121604	49.093423	0.003879	2.989019	0.005252	0.911628	0.000244	0.082875	
17000	-57.832743	471	0.456845	20.021925	1.567257	3.914553	0.573385	0.366616	0.026669	0.033329	
18000	-60.182485	418	0.187250	5.470867	2.574193	6.323038	0.598349	0.322398	0.038601	0.040652	
19000	-59.827820	704	0.650278	9.575689	9.308879	13.603606	0.623340	0.318917	0.028872	0.028872	
20000	-57.684127	116	5.326682	45.672093	0.560597	2.996325	0.372618	0.559214	0.017331	0.050838	
21000	-57.408917	4	2.751988	27.918260	1.305872	2.109275	0.598499	0.342525	0.027837	0.031139	
22000	-58.979945	629	3.096712	21.636099	0.969433	3.576763	0.527350	0.410779	0.024528	0.037344	
