Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
680	0.326471	139	0.115108	181	0.690608	1.830219	680	0.326471	0.363000	0.310063	
706	0.324363	142	0.091549	152	0.756579	1.830219	706	0.324363	0.357000	0.313974	
721	0.386963	120	0.150000	159	0.597484	1.830219	721	0.386963	0.392000	0.319975	
746	0.368633	116	0.146552	138	0.427536	1.830219	746	0.368633	0.351000	0.322191	
741	0.377868	122	0.188525	137	0.481752	1.830219	741	0.377868	0.369000	0.325312	
726	0.403581	131	0.114504	143	0.538462	1.830219	726	0.403581	0.385000	0.329042	
720	0.190278	138	0.101449	142	0.485915	3.599352	720	0.190278	0.220000	0.322628	
754	0.225464	107	0.214953	139	0.345324	3.073528	754	0.225464	0.241000	0.318093	
717	0.231520	141	0.127660	142	0.605634	3.073528	717	0.231520	0.270000	0.315562	
728	0.267857	115	0.104348	157	0.668790	3.073528	728	0.267857	0.312000	0.315384	
738	0.247967	115	0.165217	147	0.496599	3.073528	738	0.247967	0.275000	0.313461	
708	0.235876	126	0.142857	166	0.469880	3.073528	708	0.235876	0.263000	0.311168	
787	0.229987	108	0.129630	105	0.619048	3.073528	787	0.229987	0.260000	0.308943	
711	0.246132	123	0.162602	166	0.500000	3.073528	711	0.246132	0.278000	0.307654	
716	0.184358	134	0.156716	150	0.553333	3.073528	716	0.184358	0.236000	0.304788	
706	0.201133	124	0.080645	170	0.823529	2.572878	706	0.201133	0.292000	0.304296	
729	0.215364	99	0.080808	172	0.622093	2.572878	729	0.215364	0.272000	0.303100	
750	0.225333	105	0.028571	145	0.786207	2.572878	750	0.225333	0.286000	0.302489	
717	0.207810	135	0.051852	148	0.783784	2.572878	717	0.207810	0.272000	0.301438	
743	0.149394	115	0.043478	142	0.739437	2.572878	743	0.149394	0.221000	0.298757	
744	0.190860	113	0.017699	143	0.734266	2.083094	744	0.190860	0.249000	0.297152	
692	0.257225	114	0.035088	194	0.742268	2.072695	692	0.257225	0.326000	0.298053	
706	0.247875	133	0.037594	161	0.770186	2.072695	706	0.247875	0.304000	0.298233	
702	0.386040	147	0.081633	151	0.649007	2.072695	702	0.386040	0.381000	0.300668	
717	0.362622	136	0.191176	147	0.510204	2.072695	717	0.362622	0.361000	0.302391	
698	0.328080	134	0.134328	168	0.511905	2.072695	698	0.328080	0.333000	0.303242	
712	0.335674	137	0.080292	151	0.370861	2.072695	712	0.335674	0.306000	0.303316	
731	0.381669	132	0.113636	137	0.627737	2.072695	731	0.381669	0.380000	0.305334	
729	0.338820	125	0.136000	146	0.404110	2.072695	729	0.338820	0.323000	0.305787	
749	0.361816	117	0.076923	134	0.611940	2.072695	749	0.361816	0.362000	0.307192	
738	0.341463	110	0.154545	152	0.605263	2.072695	738	0.341463	0.361000	0.308505	
727	0.325997	119	0.168067	154	0.525974	2.072695	727	0.325997	0.338000	0.309207	
734	0.314714	119	0.142857	147	0.503401	2.072695	734	0.314714	0.322000	0.309504	
710	0.329577	132	0.090909	158	0.518987	2.072695	710	0.329577	0.328000	0.309925	
767	0.349413	101	0.049505	132	0.507576	2.072695	767	0.349413	0.340000	0.310593	
750	0.382667	118	0.177966	132	0.386364	2.072695	750	0.382667	0.359000	0.311645	
735	0.375510	119	0.117647	146	0.479452	2.072695	735	0.375510	0.360000	0.312674	
740	0.355405	108	0.055556	152	0.500000	2.072695	740	0.355405	0.345000	0.313348	
730	0.358904	114	0.157895	156	0.557692	2.072695	730	0.358904	0.367000	0.314443	
706	0.356941	133	0.210526	161	0.546584	2.072695	706	0.356941	0.368000	0.315514	
719	0.299026	136	0.066176	145	0.710345	2.072695	719	0.299026	0.327000	0.315739	
768	0.330729	99	0.171717	133	0.533835	2.072695	768	0.330729	0.342000	0.316244	
712	0.349719	141	0.170213	147	0.442177	2.072695	712	0.349719	0.338000	0.316654	
736	0.358696	116	0.146552	148	0.500000	2.072695	736	0.358696	0.355000	0.317364	
731	0.329685	136	0.139706	133	0.481203	2.072695	731	0.329685	0.324000	0.317485	
736	0.345109	127	0.118110	137	0.540146	2.072695	736	0.345109	0.343000	0.317941	
732	0.331967	126	0.103175	142	0.429577	2.072695	732	0.331967	0.317000	0.317924	
740	0.337838	110	0.154545	150	0.573333	2.072695	740	0.337838	0.353000	0.318529	
750	0.326667	127	0.196850	123	0.317073	2.072695	750	0.326667	0.309000	0.318367	
732	0.330601	131	0.167939	137	0.452555	2.072695	732	0.330601	0.326000	0.318495	
734	0.309264	117	0.111111	149	0.355705	2.072695	734	0.309264	0.293000	0.318077	
753	0.399734	105	0.133333	142	0.394366	2.072695	753	0.399734	0.371000	0.318930	
717	0.333333	139	0.122302	144	0.513889	2.072695	717	0.333333	0.330000	0.319106	
713	0.353436	135	0.088889	152	0.539474	2.072695	713	0.353436	0.346000	0.319526	
