Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-high.polygyny.bttrees
Data File Name:                  ./data/uto-iroquois-high.polygyny.btdata
Log File Name:                   ./output/uto-iroquois-high.polygyny-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1022856785
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/uto-iroquois-high.polygyny-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.727273,0.090909,0.090909,0.090909)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.093651
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-23.708891	610	4.398238	8.823684	1.000222	22.049478	0.731524	0.091408	0.088549	0.088518	
12000	-21.940684	280	9.725055	27.058610	1.761298	24.792687	0.727415	0.090835	0.090921	0.090829	
13000	-21.505548	677	6.055577	20.308799	4.498436	11.742718	0.732549	0.088078	0.091429	0.087944	
14000	-21.312438	122	2.704376	21.877959	1.943230	14.171933	0.725784	0.091703	0.090766	0.091747	
15000	-21.289203	248	4.504712	25.930308	10.349847	28.571227	0.727930	0.090924	0.090607	0.090540	
16000	-21.359591	797	2.423202	14.434411	3.411060	17.001714	0.737006	0.090196	0.087314	0.085484	
17000	-21.549573	53	8.246156	18.336666	3.473888	21.378948	0.727420	0.090874	0.090879	0.090826	
18000	-20.907070	123	4.308821	17.691536	1.598721	10.129172	0.727963	0.090538	0.090978	0.090521	
19000	-21.575670	425	3.777358	27.500271	1.824817	5.812664	0.747149	0.079729	0.093393	0.079729	
20000	-23.003380	577	1.537269	2.685182	6.741027	16.994558	0.822413	0.102669	0.037483	0.037435	
21000	-24.928348	660	0.711348	16.960873	1.397482	7.615271	0.740862	0.083125	0.092755	0.083257	
22000	-21.279616	121	7.353706	18.178549	3.313837	10.168472	0.730149	0.089308	0.091251	0.089291	
23000	-23.609104	672	3.773244	8.956473	1.508258	0.879029	0.903890	0.002284	0.091968	0.001859	
24000	-21.196323	143	4.357204	31.037309	4.529704	18.667345	0.728362	0.090325	0.091016	0.090296	
25000	-21.762242	679	2.473239	16.079783	3.131136	28.910206	0.727265	0.090909	0.090913	0.090913	
26000	-23.202521	172	4.711913	27.974193	1.123233	19.604214	0.727672	0.090727	0.090917	0.090685	
27000	-20.969105	478	2.779816	11.470041	1.751733	7.747637	0.783849	0.066177	0.089515	0.060459	
28000	-25.455861	634	3.622487	3.158968	8.355206	14.562965	0.827891	0.102574	0.034921	0.034614	
29000	-20.998638	36	2.275487	10.235611	1.843924	7.070880	0.775333	0.071973	0.087623	0.065071	
30000	-22.997535	40	7.574388	17.702011	7.528098	12.201853	0.730548	0.089474	0.090907	0.089071	
31000	-21.730851	588	8.934152	28.166947	4.967812	11.729910	0.739601	0.084041	0.092380	0.083977	
32000	-22.092021	209	3.365690	7.494449	9.658507	29.947181	0.747314	0.093412	0.079638	0.079636	
33000	-21.509226	437	5.264978	13.076478	4.227916	22.196498	0.727533	0.090939	0.090766	0.090763	
34000	-21.184604	451	4.407370	14.135311	2.702103	13.691411	0.737163	0.087723	0.089710	0.085404	
35000	-20.727888	330	15.632251	48.329341	8.651287	32.816675	0.727275	0.090908	0.090909	0.090908	
36000	-22.186497	481	1.941133	6.747780	2.149844	14.001723	0.767616	0.092697	0.071048	0.068638	
37000	-22.993134	587	1.547050	3.330554	6.834744	44.062465	0.839763	0.104970	0.027633	0.027633	
38000	-21.278240	112	8.637049	19.040408	4.607840	19.360611	0.728026	0.090637	0.090851	0.090486	
39000	-23.558422	239	13.031896	20.255801	4.153345	8.341157	0.773857	0.065417	0.095883	0.064843	
40000	-22.916858	621	6.365302	10.643881	8.757418	20.983434	0.729241	0.091132	0.089825	0.089802	
41000	-21.818118	691	2.479942	24.802324	2.208908	10.436973	0.728335	0.090305	0.091049	0.090312	
42000	-21.577647	693	4.483164	12.465760	3.475854	21.849964	0.739418	0.091556	0.084913	0.084113	
43000	-20.656032	181	9.988824	32.499612	4.735021	33.662231	0.727276	0.090908	0.090909	0.090907	
44000	-23.096148	290	6.957927	26.528719	9.187189	13.763493	0.727830	0.090609	0.090966	0.090596	
45000	-21.658000	770	3.472003	14.795303	2.743836	7.498864	0.760513	0.074671	0.092309	0.072507	
46000	-23.358435	791	20.868999	34.536245	3.325786	7.204236	0.737435	0.085193	0.092179	0.085193	
47000	-21.111319	174	3.020209	24.988621	5.953014	22.032218	0.728158	0.090691	0.090739	0.090412	
48000	-21.506789	792	2.841217	18.319864	2.154572	21.624922	0.727034	0.090946	0.090977	0.091044	
49000	-23.261656	137	1.886269	6.291198	19.396393	38.297579	0.769927	0.096240	0.066917	0.066916	
