Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
712	0.300562	92	0.195652	196	0.964286	3.297655	712	0.300562	0.421000	0.369966	
742	0.312668	86	0.220930	172	0.906977	3.297655	742	0.312668	0.407000	0.373052	
708	0.323446	85	0.152941	207	0.951691	3.297655	708	0.323446	0.439000	0.378125	
679	0.326951	111	0.189189	210	0.961905	3.297655	679	0.326951	0.445000	0.382901	
715	0.279720	113	0.185841	172	0.988372	3.297655	715	0.279720	0.391000	0.383441	
693	0.281385	116	0.189655	191	0.994764	3.297655	693	0.281385	0.407000	0.384913	
715	0.272727	101	0.336634	184	0.978261	3.297655	715	0.272727	0.409000	0.386330	
717	0.311018	68	0.205882	215	0.990698	3.297655	717	0.311018	0.450000	0.389867	
762	0.274278	50	0.120000	188	0.952128	3.297655	762	0.274278	0.394000	0.390085	
739	0.263870	79	0.101266	182	0.994505	3.297655	739	0.263870	0.384000	0.389781	
723	0.271093	95	0.231579	182	0.983516	3.297655	723	0.271093	0.397000	0.390124	
731	0.254446	93	0.193548	176	0.977273	3.297655	731	0.254446	0.376000	0.389482	
674	0.302671	128	0.156250	198	0.939394	3.297655	674	0.302671	0.410000	0.390374	
714	0.327731	101	0.148515	185	0.994595	3.297655	714	0.327731	0.433000	0.392150	
763	0.331586	67	0.283582	170	0.988235	3.297655	763	0.331586	0.440000	0.394064	
723	0.278008	104	0.125000	173	1.000000	3.297655	723	0.278008	0.387000	0.393793	
722	0.300554	92	0.152174	186	1.000000	3.297655	722	0.300554	0.417000	0.394652	
688	0.319767	149	0.080537	163	1.000000	3.297655	688	0.319767	0.395000	0.394664	
724	0.310773	102	0.098039	174	0.971264	3.297655	724	0.310773	0.404000	0.394986	
707	0.322489	92	0.163043	201	0.980100	3.297655	707	0.322489	0.440000	0.396487	
726	0.322314	92	0.250000	182	0.994505	3.297655	726	0.322314	0.438000	0.397826	
694	0.286744	102	0.284314	204	1.000000	3.297655	694	0.286744	0.432000	0.398894	
714	0.239496	83	0.192771	203	1.000000	3.297655	714	0.239496	0.390000	0.398624	
753	0.318725	85	0.117647	162	0.975309	3.297655	753	0.318725	0.408000	0.398900	
699	0.327611	99	0.252525	202	0.990099	3.297655	699	0.327611	0.454000	0.400474	
651	0.225806	134	0.171642	215	1.000000	3.297655	651	0.225806	0.385000	0.400044	
743	0.554509	100	0.240000	157	0.898089	3.297655	743	0.554509	0.577000	0.404827	
749	0.604806	80	0.300000	171	0.988304	4.545359	749	0.604806	0.646000	0.411173	
781	0.677337	62	0.258065	157	0.968153	5.000000	781	0.677337	0.697000	0.418502	
754	0.625995	90	0.244444	156	0.993590	5.000000	754	0.625995	0.649000	0.424264	
796	0.655779	41	0.170732	163	0.975460	5.000000	796	0.655779	0.688000	0.430697	
773	0.489004	90	0.311111	137	0.934307	5.000000	773	0.489004	0.534000	0.433156	
809	0.542645	60	0.300000	131	0.816794	5.000000	809	0.542645	0.564000	0.436199	
769	0.574772	68	0.323529	163	1.000000	5.000000	769	0.574772	0.627000	0.440535	
799	0.665832	56	0.267857	145	1.000000	5.000000	799	0.665832	0.692000	0.446123	
801	0.560549	49	0.265306	150	0.873333	5.000000	801	0.560549	0.593000	0.449316	
749	0.363151	80	0.325000	171	0.649123	5.000000	749	0.363151	0.409000	0.448459	
746	0.544236	64	0.296875	190	0.789474	5.000000	746	0.544236	0.575000	0.451095	
786	0.159033	70	0.328571	144	0.590278	5.000000	786	0.159033	0.233000	0.446644	
741	0.187584	73	0.315068	186	0.478495	3.688167	741	0.187584	0.251000	0.442731	
784	0.469388	67	0.238806	149	0.758389	2.864630	784	0.469388	0.497000	0.443795	
802	0.632170	58	0.137931	140	1.000000	5.000000	802	0.632170	0.655000	0.447857	
758	0.660950	62	0.225806	180	0.961111	5.000000	758	0.660950	0.688000	0.452388	
764	0.564136	52	0.230769	184	0.918478	5.000000	764	0.564136	0.612000	0.455343	
767	0.655802	59	0.322034	174	1.000000	5.000000	767	0.655802	0.696000	0.459719	
728	0.597527	102	0.392157	170	0.982353	5.000000	728	0.597527	0.642000	0.462974	
763	0.587156	75	0.266667	162	0.981481	5.000000	763	0.587156	0.627000	0.465851	
712	0.525281	99	0.242424	189	0.957672	5.000000	712	0.525281	0.579000	0.467802	
711	0.578059	95	0.242105	194	0.994845	5.000000	711	0.578059	0.627000	0.470500	
