Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-crow-matrilineal.bttrees
Data File Name:                  ./data/austronesian-crow-matrilineal.btdata
Log File Name:                   ./output/austronesian-crow-matrilineal-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            147936063
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-crow-matrilineal-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.811765,0.117647,0.023529,0.047059)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.085378
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       85
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-56.644771	68	1.073223	27.290215	1.931031	11.056991	0.806818	0.121269	0.023392	0.048521	
52000	-57.607107	178	1.280579	8.757992	0.887571	6.720944	0.793645	0.144039	0.017781	0.044535	
53000	-56.822384	270	0.433065	18.092602	0.966891	4.328908	0.901469	0.048402	0.028794	0.021335	
54000	-55.787831	447	1.058408	15.824335	0.775213	3.953397	0.881053	0.066443	0.025729	0.026776	
55000	-56.003812	966	0.966910	17.275181	1.319522	9.072888	0.788596	0.133905	0.023181	0.054319	
56000	-57.509810	984	1.095980	7.731233	0.784292	8.045610	0.735221	0.195489	0.014840	0.054451	
57000	-56.809994	190	1.782136	10.731157	1.070449	8.956604	0.802423	0.136396	0.018286	0.042894	
58000	-57.731170	404	1.172313	10.301678	1.463174	8.575520	0.812495	0.121872	0.021379	0.044254	
59000	-56.613421	555	2.779107	37.188998	2.302456	15.005729	0.810298	0.118725	0.023487	0.047490	
60000	-55.247402	236	2.967825	29.202275	0.835669	6.811687	0.762060	0.154180	0.022088	0.061672	
61000	-55.957324	154	1.374855	14.800095	1.513831	7.299804	0.831100	0.103642	0.023984	0.041274	
62000	-56.734030	845	3.793090	30.988911	0.696736	7.885606	0.626401	0.253889	0.018156	0.101554	
63000	-59.690164	819	3.717704	56.348627	4.343214	42.213572	0.811765	0.117647	0.023529	0.047059	
64000	-57.111806	83	0.865652	14.510222	2.394994	9.946123	0.814152	0.114594	0.024216	0.047038	
65000	-55.443768	713	2.890723	33.931822	0.622984	4.552362	0.869811	0.074984	0.025212	0.029993	
66000	-56.085160	405	3.595580	29.886526	0.844959	5.849081	0.816769	0.113969	0.023674	0.045587	
67000	-55.699245	446	0.787999	12.632763	1.027296	4.161096	0.899964	0.050420	0.027982	0.021634	
68000	-57.721593	23	0.477491	11.680129	0.327934	6.070776	0.526562	0.304229	0.018857	0.150351	
69000	-53.917986	826	0.948099	13.268397	0.871233	8.671141	0.769340	0.148366	0.022477	0.059817	
70000	-55.245069	737	4.466859	59.620179	1.455613	8.795575	0.804242	0.123176	0.023311	0.049270	
71000	-56.674192	435	1.582585	54.463545	1.378234	7.001546	0.831132	0.103412	0.024091	0.041365	
72000	-55.376298	233	4.833212	52.294990	1.641290	7.931388	0.823201	0.109242	0.023861	0.043697	
73000	-55.678530	451	1.344246	17.323855	0.630761	6.197646	0.730530	0.177297	0.021193	0.070980	
74000	-55.775894	586	1.314380	15.939861	0.821903	2.678961	0.932026	0.029244	0.027027	0.011703	
75000	-56.657863	965	2.494215	41.483990	0.405006	1.420190	0.962860	0.006594	0.027909	0.002637	
76000	-56.089448	878	0.997295	10.030240	0.764549	5.284227	0.828782	0.107473	0.022851	0.040893	
77000	-55.902507	860	4.478080	48.768737	1.522695	8.629111	0.807164	0.121028	0.023396	0.048411	
78000	-55.791353	456	2.530673	26.758909	1.277628	9.443826	0.777512	0.142825	0.022536	0.057127	
79000	-56.900598	964	2.127723	16.468427	1.138685	3.916764	0.882811	0.065504	0.025537	0.026148	
80000	-57.396698	122	1.714145	13.399865	0.999377	8.130196	0.757208	0.159171	0.021437	0.062184	
81000	-57.376547	37	0.575204	7.115106	1.165529	7.857760	0.822163	0.129306	0.015308	0.033223	
82000	-58.779736	320	0.335481	14.688588	2.478760	13.998284	0.772042	0.113599	0.037736	0.076624	
83000	-54.184480	555	2.428074	39.669371	0.838474	5.973501	0.822184	0.109989	0.023831	0.043995	
84000	-56.836338	446	0.484306	11.681602	0.816078	2.125299	0.932611	0.017561	0.039550	0.010277	
85000	-55.509689	688	2.597842	44.852373	0.416020	2.015147	0.940877	0.022751	0.027272	0.009100	
86000	-55.155153	915	0.778719	14.638657	0.864482	5.472892	0.846723	0.089158	0.026138	0.037981	
87000	-55.785999	46	1.734400	33.007963	1.232189	9.486837	0.777176	0.143069	0.022527	0.057228	
88000	-59.897586	832	5.295332	27.452211	0.738653	9.468167	0.710979	0.191724	0.020608	0.076689	
89000	-58.430288	803	0.897709	25.443166	2.123702	16.582194	0.809681	0.119130	0.023492	0.047698	
90000	-55.143180	484	2.445162	37.323088	1.392130	7.311290	0.829919	0.104304	0.024056	0.041722	
91000	-58.910146	947	7.025001	34.901499	0.450964	2.848360	0.927772	0.032383	0.026892	0.012953	
92000	-56.682475	808	4.113254	40.631681	2.184907	10.348608	0.813286	0.116529	0.023573	0.046612	
93000	-53.105424	387	3.536723	29.734364	0.652662	8.114027	0.705282	0.195917	0.020441	0.078360	
94000	-55.757157	414	1.266413	20.409523	0.680276	2.291288	0.941629	0.022146	0.027349	0.008876	
95000	-55.885376	915	2.011747	28.364942	1.838669	9.055794	0.814220	0.115842	0.023601	0.046337	
96000	-55.253474	200	2.046663	36.190433	0.533772	6.242763	0.630211	0.251087	0.018267	0.100435	
97000	-56.470841	60	3.506665	27.169811	0.498470	2.004922	0.943739	0.020648	0.027354	0.008259	
98000	-58.260940	129	4.453096	46.000346	3.666926	16.184794	0.811768	0.117645	0.023530	0.047058	
99000	-56.997290	354	4.420212	28.750351	0.628579	4.279706	0.856587	0.084703	0.024829	0.033881	
100000	-55.784286	105	1.173341	18.732793	1.048553	4.312970	0.901604	0.051507	0.026219	0.020670	
101000	-55.196643	62	0.975842	14.246690	0.931746	4.023757	0.897457	0.053988	0.026531	0.022025	
102000	-56.533518	927	0.793591	21.484881	1.179089	6.603132	0.830693	0.103624	0.024135	0.041548	
103000	-52.673225	387	3.410697	37.213861	0.917784	10.651862	0.742016	0.168912	0.021508	0.067564	
104000	-54.721229	73	4.717928	65.894893	0.756203	3.892881	0.904650	0.049377	0.026222	0.019751	
105000	-56.399005	344	1.263135	9.960631	0.674948	4.515465	0.877888	0.073278	0.022693	0.026140	
106000	-54.089316	387	0.280389	7.006783	1.893283	11.349173	0.841255	0.120756	0.012744	0.025245	
107000	-57.234945	316	3.982822	53.479460	2.749637	17.597806	0.811183	0.118075	0.023513	0.047230	
108000	-57.338409	877	1.216282	13.432125	1.554239	5.360235	0.869245	0.075571	0.025086	0.030097	
109000	-55.933811	740	2.522958	22.565387	1.088205	8.098748	0.779714	0.141219	0.022594	0.056473	
110000	-55.243656	169	3.281918	35.402991	0.919007	3.640220	0.909852	0.045554	0.026373	0.018222	
111000	-53.094565	387	1.509158	22.854242	1.667966	7.848582	0.858328	0.083368	0.024912	0.033392	
112000	-59.408480	164	1.262017	6.328184	1.384482	5.414797	0.916395	0.062701	0.010752	0.010152	
113000	-55.327781	970	1.269733	24.049325	0.677650	5.437440	0.816721	0.113974	0.023688	0.045618	
114000	-59.389593	849	1.238823	7.257912	1.809931	11.268885	0.828375	0.126607	0.014479	0.030539	
115000	-55.211817	204	0.795840	17.969149	0.746352	4.865213	0.865254	0.077663	0.025499	0.031584	
116000	-56.776386	607	1.191625	9.509970	0.750878	6.127524	0.800942	0.134089	0.019626	0.045343	
117000	-54.925370	952	3.077853	38.269992	0.616076	6.250829	0.708284	0.193704	0.020530	0.077482	
118000	-57.946704	701	1.961428	26.111931	1.594207	13.614732	0.801729	0.125023	0.023239	0.050009	
119000	-57.461272	217	0.497249	12.958349	2.007062	9.949501	0.794237	0.114748	0.030402	0.060614	
120000	-56.238694	334	1.234771	31.755275	1.205207	4.374323	0.899834	0.052916	0.026083	0.021167	
121000	-58.272602	150	0.495494	8.737146	2.851690	15.742717	0.805718	0.117088	0.025684	0.051509	
122000	-54.500604	135	2.107268	31.758957	0.717284	4.247834	0.881804	0.066169	0.025560	0.026468	
123000	-57.007807	44	1.004644	11.062480	0.580880	2.458636	0.947348	0.019021	0.026335	0.007297	
124000	-56.240977	992	5.614644	52.012979	1.008044	2.701834	0.943570	0.020771	0.027350	0.008308	
125000	-55.846838	681	1.616665	17.924383	1.106870	6.884036	0.816865	0.113939	0.023658	0.045538	
126000	-56.551843	177	3.959187	34.226591	1.512805	10.367681	0.801835	0.124945	0.023242	0.049978	
127000	-55.603883	758	4.660940	41.006922	0.763536	4.344383	0.884066	0.064507	0.025625	0.025803	
128000	-55.160468	793	1.867036	23.160824	0.665155	4.175733	0.889660	0.060396	0.025787	0.024158	
129000	-55.292700	68	0.665906	14.287248	0.790352	4.259597	0.893548	0.054291	0.028372	0.023789	
130000	-56.486322	439	0.831256	12.000654	1.417354	6.073480	0.860936	0.079315	0.026305	0.033443	
