Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-crow-matrilocal.strict.bttrees
Data File Name:                  ./data/bantu-crow-matrilocal.strict.btdata
Log File Name:                   ./output/bantu-crow-matrilocal.strict-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            725670985
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-crow-matrilocal.strict-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.898551,0.043478,0.043478,0.014493)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - exp 10.00 
        q13 - exp 10.00 
        q21 - exp 10.00 
        q24 - exp 10.00 
        q31 - exp 10.00 
        q34 - exp 10.00 
        q42 - exp 10.00 
        q43 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-31.723389	397	1.435080	0.625249	18.509058	2.999452	4.619716	0.240189	4.113185	1.164081	0.913430	0.041656	0.035676	0.009237	
52000	-32.122149	142	0.320856	0.176392	10.510010	9.997843	17.045665	2.628854	9.857590	22.587824	0.897839	0.043965	0.043578	0.014618	
53000	-31.428452	960	0.629393	0.546799	2.017230	38.422906	31.940431	5.532265	4.972540	28.445520	0.898549	0.043479	0.043478	0.014493	
54000	-31.612199	730	0.590746	0.899839	14.292310	1.702101	8.114650	10.580323	11.961909	2.789643	0.900165	0.043413	0.042265	0.014158	
55000	-31.595722	556	0.383643	1.120825	12.621606	6.404228	13.408714	14.588826	18.196130	2.631255	0.903209	0.041899	0.041379	0.013513	
56000	-31.779569	262	0.347365	1.109632	11.247982	19.166071	4.949242	6.352048	34.015131	2.183518	0.913499	0.038730	0.035343	0.012428	
57000	-31.255514	900	0.375326	0.690390	5.395945	10.988874	17.198331	9.196182	6.028063	37.742151	0.898591	0.043448	0.043472	0.014488	
58000	-30.019017	243	2.268713	0.049561	27.132657	5.225385	4.327377	4.319777	0.354431	40.318128	0.908389	0.042600	0.036927	0.012084	
59000	-31.657420	107	0.392393	1.280148	4.884981	6.002084	21.360349	5.977686	6.936734	5.050024	0.913845	0.033757	0.041446	0.010952	
60000	-31.015806	98	5.015721	1.137307	44.917272	6.276550	34.615080	7.012603	7.757124	23.101627	0.898551	0.043478	0.043478	0.014493	
