Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-crow-matrilocal.strict.bttrees
Data File Name:                  ./data/austronesian-crow-matrilocal.strict.btdata
Log File Name:                   ./output/austronesian-crow-matrilocal.strict-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2744013763
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-crow-matrilocal.strict-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.845238,0.083333,0.035714,0.035714)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.084799
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-40.637140	222	0.463167	10.033973	0.365836	2.539010	0.942750	0.007319	0.046286	0.003645	
12000	-42.230683	252	3.087848	26.185103	0.214364	4.278337	0.895267	0.046857	0.037806	0.020070	
13000	-44.138461	470	0.939564	19.717522	1.732586	7.016062	0.895734	0.044955	0.039304	0.020007	
14000	-42.834788	325	1.638813	47.380195	0.564427	5.951908	0.876242	0.060713	0.037024	0.026020	
15000	-42.417346	766	1.015947	13.714574	0.791520	10.408280	0.837604	0.088073	0.035965	0.038357	
16000	-44.194200	69	0.670748	15.678458	0.936903	6.100256	0.882790	0.053927	0.039073	0.024210	
17000	-43.023023	275	1.694045	21.384524	0.624953	1.320580	0.955217	0.003093	0.040364	0.001326	
18000	-42.962198	3	0.823593	17.403201	0.494717	6.021297	0.868431	0.065843	0.037154	0.028572	
19000	-44.197511	114	0.861732	16.786977	0.135453	6.311918	0.605014	0.256381	0.026161	0.112444	
20000	-42.835523	895	1.322908	22.557785	0.519446	8.102667	0.833253	0.091992	0.035265	0.039490	
21000	-42.194334	144	0.664075	13.793719	1.006167	19.276962	0.835171	0.086426	0.038252	0.040150	
22000	-43.976691	679	0.861234	24.718742	0.912884	6.460082	0.877863	0.059476	0.037140	0.025522	
