Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-crow-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/austronesian-crow-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/austronesian-crow-matri.anvunclocalresidence-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3865957117
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-crow-matri.anvunclocalresidence-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.809524,0.119048,0.011905,0.059524)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.084799
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-55.536575	985	1.509748	14.275713	0.561388	1.928622	0.954081	0.021382	0.013926	0.010611	
52000	-54.660153	633	2.167308	45.569033	0.766880	7.266272	0.703536	0.190745	0.010346	0.095373	
53000	-54.655270	579	3.464070	31.802388	0.582896	3.854872	0.891867	0.063345	0.013116	0.031672	
54000	-60.516664	698	4.972896	22.245925	0.407406	2.993862	0.898826	0.058646	0.013214	0.029314	
55000	-55.130176	627	0.787871	17.157148	0.500744	3.277118	0.870486	0.077383	0.012960	0.039171	
56000	-57.463557	354	1.101472	11.344433	2.113454	6.684975	0.842815	0.097679	0.012045	0.047461	
57000	-56.861837	562	1.444489	30.025357	2.793756	17.659397	0.808847	0.119502	0.011896	0.059755	
58000	-55.127026	304	0.829113	14.632640	0.584088	6.142631	0.657596	0.219958	0.009896	0.112549	
59000	-55.714231	369	6.509830	49.141331	1.304843	8.709342	0.789766	0.132413	0.011614	0.066207	
60000	-54.544665	571	0.920106	19.767935	1.550778	6.041452	0.848276	0.092711	0.012514	0.046500	
61000	-54.067251	528	2.765022	30.367044	0.748371	2.281979	0.956668	0.019509	0.014069	0.009754	
62000	-55.908224	759	6.402816	52.682279	1.295663	2.963529	0.926518	0.039904	0.013625	0.019952	
63000	-57.139096	862	3.505283	21.818514	1.310373	9.004339	0.789123	0.132868	0.011600	0.066409	
64000	-55.959587	706	2.224367	31.168447	1.448134	1.617803	0.977293	0.005557	0.014372	0.002778	
65000	-55.825542	482	0.561096	11.675916	1.470415	8.526542	0.794056	0.119601	0.014106	0.072237	
66000	-53.785534	65	2.918624	30.182462	1.272913	6.591598	0.837166	0.100349	0.012311	0.050174	
67000	-55.896554	135	3.290808	26.304847	2.210042	10.123270	0.811889	0.117449	0.011939	0.058723	
