Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-crow-polygyny.bttrees
Data File Name:                  ./data/austronesian-crow-polygyny.btdata
Log File Name:                   ./output/austronesian-crow-polygyny-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1714443269
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      65000000
Burn in:                         55000000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-crow-polygyny-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.262500,0.662500,0.025000,0.050000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.085741
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
55001000	-67.160475	693	0.708977	12.219063	19.150488	7.842659	0.261175	0.659159	0.026555	0.053111	
55002000	-64.415539	178	1.709693	23.215025	9.173070	2.364371	0.292618	0.631819	0.027872	0.047691	
55003000	-64.073971	202	2.730636	22.084869	7.897866	2.896274	0.273035	0.651807	0.025990	0.049168	
55004000	-65.061925	873	2.058605	23.110568	5.004756	3.555772	0.196908	0.729301	0.018752	0.055039	
55005000	-63.791186	45	1.358900	20.568758	8.175121	2.404714	0.281353	0.643266	0.026809	0.048572	
55006000	-62.157639	539	2.045991	16.881492	1.435807	1.144376	0.340601	0.583242	0.032311	0.043846	
55007000	-65.617478	151	0.845935	5.907867	3.479984	2.447838	0.201095	0.771208	0.006857	0.020840	
55008000	-61.590821	298	2.386833	32.381775	0.333768	1.151963	0.063940	0.864709	0.006090	0.065261	
55009000	-62.702658	661	1.520568	21.113146	4.342083	2.024697	0.266899	0.657959	0.025441	0.049701	
55010000	-61.952223	282	2.536917	24.580090	2.731908	1.422909	0.344344	0.579154	0.032794	0.043708	
55011000	-63.864176	690	0.882786	16.534336	6.968294	2.417518	0.277384	0.646700	0.026660	0.049256	
55012000	-66.294147	629	0.504298	0.034297	5.349600	1.907955	0.322854	0.677144	0.000001	0.000001	
55013000	-63.832519	557	0.941624	13.378860	6.037692	2.742426	0.254263	0.668535	0.025036	0.052165	
55014000	-64.853838	584	2.365398	34.856099	5.584193	0.902988	0.630783	0.287449	0.060075	0.021694	
55015000	-61.754004	878	2.159322	39.209843	2.088665	1.474336	0.277154	0.647577	0.026396	0.048874	
55016000	-63.176807	444	0.799613	6.740557	1.165382	1.450141	0.185556	0.767155	0.011058	0.036231	
55017000	-62.376034	386	0.817688	17.121086	0.727678	1.523822	0.129802	0.796598	0.012553	0.061048	
55018000	-62.418794	950	1.353806	18.732820	4.560824	1.554881	0.340022	0.583463	0.032424	0.044091	
55019000	-62.492417	349	3.021276	24.794294	1.268167	1.283595	0.285853	0.638727	0.027220	0.048199	
55020000	-61.425659	766	0.771166	12.528956	2.550316	1.413168	0.343125	0.571273	0.036908	0.048695	
55021000	-64.060956	607	0.498766	6.749404	0.103415	1.600648	0.002904	0.943596	0.000207	0.053294	
55022000	-61.597394	431	3.133403	29.291230	0.426477	1.178490	0.122434	0.805141	0.011660	0.060764	
55023000	-62.665301	941	0.878495	18.689907	3.380551	1.739020	0.278915	0.645226	0.026775	0.049084	
55024000	-66.583264	786	0.633742	5.796274	9.170562	4.534215	0.270253	0.698002	0.010419	0.021326	
55025000	-63.165439	677	2.848848	30.935872	5.951403	2.707209	0.255973	0.669147	0.024378	0.050502	
55026000	-64.172345	510	0.728174	12.091874	4.773730	2.746911	0.215749	0.700198	0.023532	0.060522	
55027000	-61.298340	665	1.048480	16.354481	1.328520	1.453408	0.248061	0.676504	0.023863	0.051571	
55028000	-63.460186	6	1.553425	11.504864	0.823242	1.239452	0.242615	0.686233	0.021951	0.049202	
55029000	-61.574966	125	1.749067	24.763515	0.477129	1.069121	0.157889	0.769023	0.015039	0.058048	
55030000	-62.096646	695	0.550337	10.256507	1.148079	1.078242	0.320732	0.582427	0.039704	0.057136	
55031000	-63.858979	492	0.373702	11.879340	3.287329	1.434655	0.333711	0.522037	0.064408	0.079844	
55032000	-63.993155	544	0.648749	26.586723	4.849611	2.100765	0.269722	0.655063	0.025718	0.049497	
55033000	-62.198956	116	1.635328	28.723824	1.954359	1.756968	0.228613	0.697008	0.021773	0.052605	
55034000	-61.926392	976	2.035953	25.660436	2.654034	1.004643	0.547695	0.372062	0.052162	0.028081	
55035000	-65.132136	499	1.068663	11.928387	9.221255	2.266676	0.293448	0.630962	0.027956	0.047634	
55036000	-61.103019	711	1.239681	26.877298	0.854031	1.122232	0.192621	0.733659	0.018346	0.055374	
55037000	-63.104563	855	0.687116	11.327960	0.671655	1.651285	0.112066	0.807477	0.011991	0.068466	
55038000	-62.959563	303	3.196696	29.717653	2.428098	2.087758	0.197313	0.728886	0.018792	0.055010	
55039000	-61.868799	489	1.145958	13.759105	0.962671	1.333108	0.220246	0.704999	0.021138	0.053618	
55040000	-63.858695	780	4.289111	27.900614	2.904750	0.847657	0.667166	0.250398	0.063538	0.018898	
55041000	-64.190496	737	0.424430	7.466797	3.478208	0.994313	0.569598	0.343193	0.059026	0.028183	
55042000	-62.827755	228	3.230122	23.197067	1.282824	1.472911	0.204678	0.721390	0.019492	0.054441	
55043000	-61.552354	157	0.957368	19.829177	0.343120	0.792298	0.100840	0.826776	0.009655	0.062729	
55044000	-63.296486	391	1.420521	14.492786	0.559096	1.450473	0.090211	0.838172	0.008564	0.063053	
55045000	-62.074038	707	3.746658	33.907240	2.609270	1.235107	0.425771	0.496229	0.040550	0.037451	
55046000	-61.829910	428	2.268727	53.765844	1.010016	0.833144	0.490960	0.429841	0.046758	0.032441	
55047000	-62.737690	644	2.824522	25.042445	3.791524	1.641448	0.310047	0.614081	0.029527	0.046344	
55048000	-62.608532	964	1.718346	31.666272	2.206072	0.742596	0.671203	0.246285	0.063924	0.018588	
55049000	-64.926725	872	2.140143	15.115077	5.259731	2.906902	0.228760	0.697652	0.021537	0.052050	
55050000	-62.829375	428	2.183288	22.647724	1.761089	0.661923	0.741406	0.174796	0.070607	0.013192	
55051000	-58.774212	470	1.056895	20.263755	2.118047	1.709129	0.318847	0.603435	0.031090	0.046628	
55052000	-62.601510	672	1.197886	42.695213	1.006523	1.111611	0.282896	0.641729	0.026943	0.048432	
55053000	-63.748758	560	1.664247	21.482261	8.402301	2.764529	0.281383	0.643242	0.026809	0.048566	
55054000	-61.730732	77	1.446569	22.627210	1.642732	1.596431	0.200320	0.725773	0.019092	0.054815	
55055000	-63.238260	383	1.227269	16.864027	6.383315	2.276771	0.286306	0.637944	0.027388	0.048361	
55056000	-62.818976	691	0.622911	11.621319	0.083422	1.109754	0.014720	0.899654	0.001732	0.083893	
55057000	-61.187250	283	1.942720	28.763343	4.148762	1.467149	0.376586	0.546316	0.035866	0.041232	
55058000	-63.949025	206	0.887160	17.430636	7.357332	3.406184	0.255757	0.668206	0.024764	0.051272	
55059000	-61.134794	864	1.431639	21.264540	1.345305	1.516376	0.234929	0.690519	0.022393	0.052159	
55060000	-61.519216	839	5.341697	46.914815	1.050362	1.344867	0.208069	0.717931	0.019816	0.054183	
55061000	-62.180586	307	3.588109	39.214762	2.188306	1.728780	0.235383	0.690115	0.022417	0.052084	
55062000	-62.347794	306	0.897438	18.742415	0.613021	1.476292	0.158548	0.767898	0.015203	0.058351	
55063000	-62.556868	166	1.156782	9.271164	1.966788	1.073715	0.483600	0.448911	0.038885	0.028604	
55064000	-64.203596	358	3.101957	17.491765	1.455172	1.383123	0.290208	0.634429	0.027581	0.047781	
55065000	-62.814337	864	1.395112	12.087727	0.635409	0.725407	0.463865	0.459903	0.042691	0.033541	
55066000	-64.023592	73	0.376807	12.769958	3.018642	2.171964	0.199033	0.679849	0.032674	0.088443	
55067000	-61.424537	696	0.875495	20.017686	0.813638	1.220260	0.192089	0.733918	0.018371	0.055622	
55068000	-61.606676	495	2.008641	18.300661	0.912231	1.354994	0.218886	0.707025	0.020813	0.053275	
