Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-hawaiian-absenceofcousinmarriage.permitted.bttrees
Data File Name:                  ./data/bantu-hawaiian-absenceofcousinmarriage.permitted.btdata
Log File Name:                   ./output/bantu-hawaiian-absenceofcousinmarriage.permitted-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3502562216
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-hawaiian-absenceofcousinmarriage.permitted-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.121212,0.742424,0.030303,0.106061)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.101827
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       66
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-52.213520	71	0.948717	1.183384	11.167097	2.129199	0.127153	0.778819	0.020895	0.073133	
12000	-52.669361	476	0.976695	3.833572	13.748913	2.154216	0.119731	0.733243	0.032676	0.114350	
13000	-55.218752	663	3.199374	25.024650	8.925730	2.227944	0.120929	0.742734	0.030232	0.106105	
14000	-53.288803	134	1.252000	0.707811	10.330860	2.272833	0.134305	0.822699	0.009554	0.033443	
15000	-54.026488	21	1.266702	6.291998	1.698329	1.417219	0.075768	0.789612	0.019356	0.115265	
16000	-53.536518	410	1.296171	4.263555	6.043717	1.146831	0.122759	0.738654	0.031225	0.107362	
17000	-52.557941	348	0.747928	1.641736	24.140339	6.257447	0.121746	0.745697	0.029457	0.103100	
18000	-52.550259	835	0.737184	2.782191	10.595901	2.673524	0.118438	0.725794	0.034602	0.121166	
19000	-53.717178	866	1.232137	0.807293	16.316535	2.660274	0.133781	0.819397	0.010405	0.036417	
20000	-52.266716	204	1.258419	1.729380	18.902986	3.237016	0.125879	0.771011	0.022913	0.080196	
21000	-53.599942	100	1.352281	3.023834	47.889168	6.453833	0.122082	0.747750	0.028926	0.101242	
22000	-53.378711	503	1.121160	1.588984	16.231217	5.171309	0.125985	0.771664	0.022745	0.079607	
23000	-52.983438	676	2.597392	14.212508	2.737789	1.100711	0.110741	0.753877	0.027685	0.107696	
24000	-55.049765	534	1.663781	7.122768	20.529871	6.552043	0.121160	0.742105	0.030386	0.106349	
25000	-56.106470	672	1.683669	0.649781	29.771079	7.524439	0.134442	0.823459	0.009355	0.032744	
26000	-52.219085	900	0.852735	3.103125	6.688832	1.721495	0.118474	0.727382	0.034191	0.119953	
27000	-51.272999	1	0.535548	1.334297	7.397716	2.088866	0.113517	0.698980	0.041496	0.146007	
28000	-51.468850	780	0.817854	0.003839	25.444503	4.196883	0.140311	0.859403	0.000064	0.000222	
