Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-iroquois-uni.linealdescent.bttrees
Data File Name:                  ./data/austronesian-iroquois-uni.linealdescent.btdata
Log File Name:                   ./output/austronesian-iroquois-uni.linealdescent-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3478608347
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-iroquois-uni.linealdescent-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.611765,0.211765,0.058824,0.117647)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.085378
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       85
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-85.158512	586	1.677738	3.696607	0.532183	2.717263	0.171096	0.708985	0.004808	0.115111	
12000	-85.915135	659	1.222212	3.018195	0.530790	4.232194	0.074241	0.868736	0.000831	0.056192	
13000	-84.878613	161	1.029894	6.489768	1.646183	3.852372	0.319286	0.275852	0.067570	0.337293	
14000	-84.589296	206	1.320741	3.570450	0.325886	2.743102	0.039826	0.853808	0.000852	0.105514	
15000	-88.422611	259	1.279867	1.898427	1.698072	6.358412	0.450596	0.539624	0.001235	0.008545	
16000	-86.063062	826	2.054570	10.898516	1.699762	5.945689	0.306318	0.412095	0.032097	0.249490	
17000	-86.615280	589	2.102179	6.983419	1.276382	1.981508	0.743120	0.128009	0.064588	0.064283	
18000	-89.219186	346	3.899991	13.841255	2.779227	7.287638	0.512224	0.282174	0.049153	0.156449	
19000	-89.890615	553	2.054385	19.945033	0.700049	3.994172	0.095954	0.573628	0.009297	0.321121	
20000	-87.684089	929	1.527095	0.211780	1.077279	3.182532	0.392204	0.607486	0.000031	0.000278	
21000	-86.744260	177	0.498340	0.019401	0.514816	3.628538	0.109642	0.890356	0.000000	0.000002	
22000	-87.086945	233	1.030475	1.120614	0.711764	1.578597	0.817534	0.179623	0.001253	0.001591	
23000	-84.225505	808	1.477062	6.698280	0.839056	3.633140	0.136675	0.492193	0.017019	0.354113	
24000	-85.246976	20	1.353964	5.013460	1.358467	3.655004	0.356519	0.436540	0.025629	0.181312	
25000	-86.326703	471	3.065465	8.692762	0.186916	2.822503	0.021175	0.638792	0.001940	0.338092	
26000	-90.020247	305	1.460711	1.951635	4.568553	9.027717	0.727822	0.260059	0.003955	0.008164	
27000	-87.815949	564	0.769453	7.014901	0.767431	5.012752	0.065791	0.294727	0.023788	0.615694	
28000	-85.351340	169	1.346281	5.226168	0.509328	2.324143	0.118876	0.574397	0.010607	0.296120	
29000	-86.009471	39	2.446428	11.019997	0.079241	2.539668	0.000608	0.636310	0.000060	0.363022	
30000	-87.385076	119	6.748360	21.382323	0.420122	3.840495	0.035725	0.617693	0.003435	0.343147	
31000	-86.479303	511	1.166646	1.751653	2.236826	3.207629	0.754183	0.237844	0.002825	0.005148	
32000	-84.866011	300	1.465972	6.294436	0.451607	3.749376	0.077527	0.560315	0.008470	0.353688	
33000	-86.918737	267	0.483658	6.444360	1.360736	4.615550	0.088757	0.176350	0.058887	0.676006	
34000	-85.782282	892	1.602851	5.042934	0.884613	2.916435	0.292104	0.510317	0.017810	0.179769	
35000	-85.672434	256	0.501201	4.134559	0.281564	3.646861	0.022070	0.462440	0.004223	0.511267	
36000	-86.620745	919	3.516993	14.398790	0.921657	3.797975	0.169950	0.522771	0.016369	0.290911	
37000	-85.708692	471	1.214655	3.327472	0.793460	3.477460	0.242639	0.653401	0.006278	0.097682	
38000	-89.103951	276	6.899892	30.712380	1.895641	5.797969	0.341239	0.402396	0.032811	0.223553	
39000	-84.624407	443	1.549271	6.189366	0.395849	3.466658	0.035124	0.614583	0.003431	0.346861	
40000	-86.714197	250	1.851527	5.565308	2.711046	3.737431	0.678866	0.200526	0.044559	0.076048	
41000	-87.455569	325	9.159163	51.863867	0.316018	2.601334	0.022741	0.626833	0.002187	0.348240	
42000	-89.536451	659	1.280628	10.957418	2.020756	2.150796	0.761401	0.068774	0.111589	0.058236	
43000	-85.382223	414	1.472819	2.847513	1.885822	2.738042	0.782667	0.199408	0.007251	0.010674	
44000	-84.882610	841	0.977772	5.136178	0.400401	3.540143	0.028055	0.510728	0.004344	0.456873	
45000	-86.280317	606	0.633576	6.922664	0.080886	3.201417	0.000225	0.294482	0.000093	0.705200	
46000	-84.815562	155	1.416664	4.886392	0.117505	3.116361	0.002754	0.740453	0.000165	0.256627	
47000	-85.851315	519	1.376574	3.669291	2.083881	4.454001	0.538853	0.397696	0.012053	0.051397	
48000	-86.905825	633	1.010700	2.162108	1.170953	2.052152	0.813999	0.173524	0.005591	0.006886	
49000	-86.004235	739	1.021040	1.811070	1.314234	2.297909	0.760621	0.233534	0.002107	0.003738	
50000	-86.639514	370	4.441689	22.276418	1.159283	2.769976	0.405717	0.356953	0.039013	0.198317	
51000	-86.976037	41	0.253920	3.704610	0.899559	2.993254	0.130690	0.353828	0.030974	0.484508	
52000	-87.711675	618	1.412240	2.785975	3.187912	4.953732	0.703051	0.260762	0.011514	0.024673	
53000	-84.545669	174	0.900522	3.570138	1.184808	3.199204	0.403845	0.471759	0.016052	0.108344	
54000	-87.746362	341	5.688967	18.535952	0.184918	3.484008	0.026212	0.624415	0.002520	0.346854	
55000	-88.142611	722	1.055303	0.097654	2.218785	2.028417	0.941533	0.058467	0.000000	0.000000	
56000	-86.057186	418	2.889655	8.569502	0.986020	3.059882	0.275311	0.458107	0.025116	0.241466	
57000	-87.123323	939	1.048947	5.466969	1.929918	5.657726	0.356183	0.313895	0.054158	0.275764	
58000	-86.569965	728	0.261362	4.441922	2.103314	2.996593	0.430906	0.114919	0.178746	0.275428	
59000	-85.091570	708	1.616487	5.840566	0.351085	3.537248	0.022582	0.654509	0.001917	0.320993	
60000	-86.500084	996	0.614171	7.825779	0.386139	2.787460	0.011625	0.236916	0.006328	0.745131	
61000	-89.399644	999	0.923343	10.525393	1.104398	3.103209	0.206846	0.301764	0.052114	0.439276	
62000	-86.826704	367	2.542970	5.397260	0.482536	2.406489	0.125459	0.674563	0.006237	0.193742	
63000	-85.776061	591	1.323578	6.942045	2.366463	4.431703	0.485142	0.241429	0.070557	0.202872	
64000	-86.003884	232	2.027383	7.646495	1.549520	3.365285	0.439408	0.330906	0.042923	0.186762	
65000	-86.296550	64	1.961123	10.152290	2.140469	4.721126	0.460689	0.303056	0.049211	0.187044	
66000	-84.620187	247	1.087622	4.374588	0.375824	2.419950	0.048484	0.672656	0.003436	0.275424	
67000	-85.049122	759	1.830251	5.832208	0.666022	2.678348	0.161920	0.575112	0.012219	0.250750	
68000	-86.268720	845	0.623524	0.390006	1.384912	4.009616	0.347713	0.652225	0.000005	0.000057	
69000	-89.537107	849	5.686785	49.564748	1.225343	4.052609	0.272730	0.450672	0.026224	0.250374	
70000	-87.190025	793	2.598550	7.757002	1.483573	1.500532	0.865180	0.039809	0.075057	0.019954	
71000	-85.432543	659	0.676433	4.826147	1.419782	4.625548	0.206347	0.316431	0.048399	0.428823	
72000	-86.301506	884	2.630641	8.248072	1.740636	3.447211	0.485830	0.307532	0.044368	0.162270	
73000	-84.512255	100	1.074993	5.213073	0.600287	3.236964	0.070727	0.514079	0.009657	0.405537	
74000	-84.765648	303	0.988844	0.271923	0.419657	2.570548	0.091307	0.908258	0.000007	0.000427	
75000	-85.580868	275	0.581118	4.223077	1.522960	4.495873	0.285497	0.337647	0.048110	0.328745	
