Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-crow-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/austronesian-crow-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/austronesian-crow-matri.anvunclocalresidence-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1126061207
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-crow-matri.anvunclocalresidence-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.809524,0.119048,0.011905,0.059524)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.084799
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - exp 10.00 
        q13 - exp 10.00 
        q21 - exp 10.00 
        q24 - exp 10.00 
        q31 - exp 10.00 
        q34 - exp 10.00 
        q42 - exp 10.00 
        q43 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-50.235571	847	1.100563	0.602293	0.310060	15.956617	19.329109	4.766067	11.988272	19.273447	0.858569	0.079657	0.012112	0.049663	
52000	-52.323586	67	5.537402	0.130894	31.787143	11.857000	31.477320	21.948940	15.522306	37.781945	0.809539	0.119041	0.011904	0.059516	
53000	-48.643777	921	1.212484	0.077681	2.893529	4.707625	4.246151	1.821560	11.202028	3.154684	0.976501	0.016446	0.003046	0.004008	
54000	-48.922067	700	0.761385	1.070282	10.832063	19.145540	31.610602	2.397185	24.475588	5.395962	0.713718	0.179917	0.011061	0.095304	
55000	-49.916915	763	3.439571	0.364459	29.172233	5.845979	20.827413	6.832666	13.474090	0.016135	0.807383	0.119501	0.012022	0.061093	
56000	-48.878509	330	1.208721	0.285831	4.170830	4.952344	13.504906	8.589625	20.494196	8.058261	0.912884	0.051974	0.009645	0.025497	
57000	-47.572115	259	0.689626	0.206106	4.973671	9.696743	11.460163	33.860394	19.907234	11.200025	0.915967	0.055062	0.006472	0.022499	
58000	-51.025988	20	1.029085	0.232796	11.275166	4.928707	1.398724	20.303630	3.878229	0.367545	0.921951	0.071857	0.000888	0.005304	
59000	-48.528234	731	0.676460	0.538135	9.451429	7.748854	15.436272	2.829626	24.028381	1.148130	0.663388	0.203977	0.012878	0.119757	
60000	-50.776345	683	0.897275	0.424661	5.870170	0.826739	16.870022	30.490693	18.002204	17.728635	0.866191	0.083383	0.009420	0.041006	
