Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-iroquois-exogamy.unilineal.descent.bttrees
Data File Name:                  ./data/austronesian-iroquois-exogamy.unilineal.descent.btdata
Log File Name:                   ./output/austronesian-iroquois-exogamy.unilineal.descent-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            407984336
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-iroquois-exogamy.unilineal.descent-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.807692,0.025641,0.141026,0.025641)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.083001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       78
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-48.061131	772	0.698048	0.823039	2.158983	27.319926	0.968388	0.030741	0.000738	0.000134	
12000	-51.262521	781	1.707045	2.563070	0.729415	36.413290	0.943862	0.029964	0.022147	0.004027	
13000	-51.619309	771	0.635322	1.292398	2.390968	17.477733	0.967823	0.030541	0.001386	0.000250	
14000	-50.267540	81	3.435575	12.709713	2.069326	24.116552	0.807980	0.025646	0.140781	0.025593	
15000	-52.327640	687	1.769479	15.358218	1.197720	11.150881	0.805900	0.020836	0.150917	0.022347	
16000	-47.721694	729	0.079176	4.626483	1.671788	29.523818	0.278892	0.008854	0.602678	0.109576	
17000	-48.975973	839	0.630005	5.772410	1.140784	10.656217	0.604694	0.016250	0.328498	0.050558	
18000	-49.528135	821	1.099278	2.673385	1.396810	12.169238	0.937880	0.028389	0.028748	0.004984	
19000	-48.209462	829	0.898009	4.355064	1.622642	46.392996	0.836048	0.026541	0.116271	0.021140	
20000	-50.848941	872	3.165922	9.395629	0.361967	7.354953	0.836335	0.013544	0.137379	0.012742	
21000	-49.432348	794	2.597775	9.247497	1.468416	24.051659	0.810938	0.025736	0.138204	0.025121	
22000	-51.308095	100	4.267996	11.240139	1.018281	18.925938	0.810978	0.025691	0.138248	0.025083	
23000	-48.283857	123	0.553086	3.212296	1.031973	30.195516	0.703558	0.022336	0.231935	0.042171	
24000	-49.098473	335	1.152878	3.861274	2.057169	20.139020	0.913360	0.028918	0.048861	0.008860	
25000	-49.684087	287	1.360421	8.821007	2.929052	29.289041	0.738430	0.023442	0.201494	0.036634	
26000	-48.227701	693	0.201060	4.801800	0.931362	10.919938	0.502233	0.014477	0.414808	0.068483	
27000	-48.520300	361	0.875100	0.132039	4.042933	50.680341	0.969191	0.030768	0.000034	0.000006	
28000	-47.864909	832	0.798211	4.628147	2.140742	27.116708	0.770348	0.024455	0.173629	0.031568	
29000	-49.130616	687	1.216316	8.732203	1.545254	30.724096	0.680246	0.021595	0.252288	0.045871	
30000	-48.389853	655	0.334099	6.078679	1.309687	21.881350	0.443213	0.014063	0.459265	0.083460	
31000	-50.523471	171	3.202810	12.540110	1.967643	19.487267	0.807768	0.025595	0.141041	0.025596	
32000	-49.741011	545	0.831365	4.803488	0.279220	2.349534	0.801717	0.001907	0.193736	0.002640	
33000	-48.739425	490	1.419458	7.406459	1.115576	14.280831	0.746676	0.022696	0.196433	0.034196	
34000	-49.621787	231	2.083881	11.433363	0.935885	12.529056	0.801424	0.023724	0.149505	0.025347	
35000	-50.014501	293	2.548308	6.213202	1.894099	41.757567	0.861040	0.027335	0.094453	0.017173	
36000	-47.557896	542	0.814359	5.406901	3.086262	54.517980	0.682868	0.021678	0.249999	0.045454	
37000	-48.532138	416	0.873971	5.273627	1.251699	13.278334	0.740208	0.022450	0.202216	0.035126	
38000	-48.061291	385	0.722878	1.008013	2.981938	51.436577	0.968070	0.030732	0.001013	0.000184	
39000	-54.226199	709	1.844241	1.076323	0.187608	9.095141	0.969197	0.027908	0.002485	0.000410	
40000	-48.011067	142	1.460263	4.808381	1.080722	21.480030	0.886439	0.028123	0.072300	0.013137	
41000	-48.221435	897	0.858910	0.125587	1.014239	13.365328	0.971288	0.028711	0.000001	0.000000	
42000	-49.996138	743	1.345588	3.847191	0.427499	3.475545	0.962367	0.002741	0.034332	0.000560	
43000	-49.078645	233	1.764586	5.867675	0.808205	9.409842	0.859583	0.020098	0.106110	0.014209	
44000	-48.725731	395	0.989382	7.826760	2.400853	41.677721	0.641681	0.020371	0.285956	0.051992	
45000	-47.785255	231	0.305532	3.851696	1.823250	31.361583	0.708641	0.022496	0.227499	0.041363	
46000	-49.430788	528	0.882352	0.206955	0.981406	47.190837	0.969223	0.030769	0.000007	0.000001	
47000	-47.898192	863	0.926747	1.463728	1.005643	19.067611	0.966945	0.030617	0.002063	0.000374	
48000	-48.195757	968	0.596398	0.222031	1.689634	24.151909	0.969221	0.030761	0.000016	0.000003	
49000	-49.070928	774	1.780772	9.566796	1.049432	14.634340	0.784402	0.024169	0.162716	0.028714	
50000	-49.092278	514	1.288977	8.381261	1.158464	28.858458	0.718309	0.022804	0.219057	0.039830	
51000	-50.230842	86	2.465430	6.920651	0.407229	10.413918	0.847086	0.023136	0.112223	0.017555	
52000	-49.179638	685	0.132471	3.710630	3.992235	34.455296	0.626485	0.019888	0.299222	0.054404	
53000	-49.318341	632	2.307490	9.707985	2.345058	28.076597	0.803653	0.025511	0.144555	0.026281	
54000	-48.756202	418	1.106991	5.901772	2.039301	21.761250	0.743098	0.023574	0.197451	0.035876	
55000	-48.532348	791	0.382740	5.243227	5.282396	54.516488	0.546324	0.017344	0.369205	0.067128	
56000	-50.161294	549	0.362412	4.665563	3.378695	23.619832	0.606719	0.019257	0.316492	0.057531	
57000	-50.007971	882	1.269542	2.020337	3.236447	28.052721	0.958353	0.030423	0.009497	0.001727	
58000	-51.286885	192	0.407998	2.674084	1.389838	10.767096	0.927239	0.025447	0.040888	0.006427	
59000	-49.747971	147	1.396370	5.309058	0.385620	1.711719	0.885371	0.000288	0.114128	0.000213	
60000	-49.772884	469	2.605412	14.770102	1.474167	26.072859	0.805221	0.025560	0.143188	0.026032	
61000	-52.724769	576	4.494778	30.789162	0.251533	2.647246	0.845526	0.003421	0.147632	0.003421	
62000	-50.583516	551	3.579471	14.212653	1.188481	13.341175	0.809501	0.024575	0.141348	0.024576	
63000	-49.603683	544	1.749729	9.692262	0.609621	8.871937	0.792511	0.017144	0.169363	0.020983	
64000	-50.252833	142	2.178673	3.680406	1.052208	20.318229	0.936864	0.029702	0.028296	0.005138	
65000	-48.918642	498	0.462068	4.690267	0.919446	7.458160	0.642224	0.010648	0.317024	0.030104	
66000	-48.173726	111	0.900477	3.709147	1.715634	26.038205	0.899974	0.028568	0.060465	0.010993	
67000	-48.488360	245	1.203587	6.763989	0.545799	13.838987	0.749088	0.023588	0.192591	0.034733	
68000	-48.643625	334	0.814588	4.924304	0.877277	10.997849	0.750054	0.020370	0.198674	0.030902	
69000	-51.447116	433	0.559368	4.726341	2.733093	14.394961	0.664069	0.020256	0.268729	0.046947	
70000	-51.030057	519	0.940304	2.842553	3.279070	20.870223	0.950149	0.030104	0.016714	0.003033	
71000	-49.487907	847	1.803783	3.208331	1.289181	26.320145	0.930438	0.029538	0.033867	0.006158	
72000	-51.646926	472	4.956613	21.876591	2.696567	23.185841	0.807722	0.025622	0.141034	0.025622	
73000	-48.419265	435	1.074070	6.981853	1.242675	27.003110	0.692451	0.021983	0.241633	0.043933	
74000	-49.526841	508	1.065941	1.601897	0.410495	14.674050	0.966139	0.031064	0.002362	0.000435	
75000	-50.299591	519	1.224358	4.308697	6.096850	43.508673	0.891322	0.028296	0.068016	0.012366	
76000	-50.124605	459	1.092101	7.620447	0.631718	4.780320	0.720890	0.006743	0.258519	0.013849	
77000	-50.072232	872	3.267353	11.996037	1.337388	15.640218	0.809138	0.025151	0.140669	0.025042	
78000	-51.173013	520	5.767151	21.918368	1.275503	14.500548	0.808945	0.024909	0.141238	0.024908	
79000	-52.994274	102	1.891482	10.869476	0.850239	2.543815	0.833750	0.002634	0.160708	0.002908	
80000	-48.936393	871	1.489499	2.625973	2.638010	48.809123	0.954678	0.030307	0.012705	0.002310	
81000	-48.692276	187	2.041391	7.857704	2.658792	35.122320	0.811051	0.025748	0.138094	0.025108	
82000	-48.500660	41	0.996206	1.210995	1.974555	28.453038	0.968399	0.030740	0.000728	0.000132	
83000	-47.938127	93	0.960661	6.402325	1.402867	29.475635	0.657476	0.020872	0.272166	0.049485	
84000	-48.650381	707	1.242195	3.294148	1.923502	24.776938	0.940093	0.029837	0.025444	0.004625	
85000	-48.909342	261	1.365308	4.503209	1.145410	34.074114	0.885958	0.028126	0.072698	0.013218	
86000	-49.912686	46	1.113495	1.693375	0.952977	7.322512	0.981072	0.015186	0.003437	0.000305	
87000	-48.797461	288	1.821959	8.100493	0.837558	18.138816	0.796175	0.025237	0.151148	0.027440	
88000	-49.816356	937	0.843856	8.329193	0.754907	13.750599	0.619964	0.019098	0.306809	0.054129	
89000	-48.071152	669	0.090503	3.715249	1.157431	31.442014	0.574234	0.018230	0.344838	0.062699	
90000	-51.101506	82	2.965923	18.594329	0.570871	8.424564	0.823793	0.015885	0.144378	0.015945	
91000	-50.135982	962	0.817615	0.765621	0.599009	39.527834	0.967762	0.030723	0.001283	0.000233	
92000	-48.445497	918	0.922981	4.992214	0.927994	13.657556	0.767891	0.023084	0.178324	0.030702	
93000	-48.686808	269	0.420149	5.882439	4.066923	39.633922	0.487489	0.015476	0.420568	0.076467	
94000	-50.891247	413	3.920890	12.349080	3.934857	44.640988	0.808917	0.025680	0.139956	0.025447	
95000	-55.515105	92	12.437845	30.895954	0.246721	1.098095	0.850343	0.000592	0.148473	0.000592	
96000	-48.634668	981	1.573846	6.532805	1.438968	42.204082	0.803575	0.025510	0.144620	0.026295	
97000	-50.104603	735	2.870363	8.380037	1.132935	14.040983	0.822957	0.025127	0.129304	0.022611	
98000	-50.414123	717	0.567509	0.485387	0.263624	1.918621	0.998331	0.001210	0.000456	0.000003	
99000	-48.599449	334	1.295133	4.990553	1.927698	22.282273	0.854552	0.027107	0.100147	0.018194	
100000	-47.986308	548	0.646986	3.770248	1.461388	21.077601	0.860135	0.027273	0.095288	0.017304	
101000	-48.448578	736	0.946917	0.136732	1.955442	23.959971	0.969246	0.030753	0.000001	0.000000	
102000	-51.469967	384	0.173666	2.885453	0.688104	4.272669	0.836255	0.006766	0.150026	0.006952	
103000	-48.388056	391	1.462089	7.408043	1.483699	19.225999	0.765697	0.024238	0.177826	0.032239	
104000	-49.095905	919	0.837355	6.138246	3.870330	36.185976	0.637838	0.020249	0.289311	0.052602	
105000	-51.991380	649	1.733252	4.506302	0.144882	9.703970	0.897913	0.032491	0.057649	0.011947	
106000	-48.178432	122	0.212753	3.960298	1.394867	30.588156	0.636469	0.020205	0.290506	0.052820	
107000	-52.572104	61	2.234094	3.705320	0.229489	3.545977	0.972702	0.002797	0.024104	0.000397	
108000	-49.521644	218	2.074404	5.178242	2.503236	36.798629	0.885007	0.028095	0.073529	0.013369	
109000	-47.670660	90	0.481019	4.535102	0.799894	10.003530	0.704566	0.018232	0.241422	0.035780	
110000	-49.539003	552	2.405355	7.130544	1.710040	20.312484	0.831465	0.026348	0.120345	0.021842	
111000	-48.216506	202	0.175539	3.718181	0.488777	4.678406	0.680710	0.003997	0.305036	0.010257	
112000	-48.532002	369	1.548058	5.699730	1.130170	16.740097	0.834205	0.026312	0.118142	0.021341	
113000	-48.778111	402	0.369578	3.383943	0.666790	11.165564	0.840559	0.023813	0.116693	0.018934	
114000	-49.073617	773	2.067509	9.146697	1.156309	17.493450	0.797451	0.025084	0.150376	0.027090	
115000	-49.067480	122	0.316453	3.590299	2.504164	26.339476	0.785769	0.024943	0.160169	0.029119	
116000	-51.502792	696	0.281482	8.385815	0.628373	13.048031	0.346756	0.010694	0.546090	0.096459	
117000	-48.374653	83	0.192359	5.185707	0.651704	18.244189	0.392064	0.012465	0.503744	0.091727	
118000	-48.517947	918	0.977337	1.827189	1.452207	25.669901	0.964263	0.030608	0.004340	0.000789	
119000	-49.468483	813	1.592822	2.385022	1.508354	28.256146	0.956216	0.030356	0.011363	0.002066	
120000	-48.775312	403	1.632907	4.869425	1.513801	21.155079	0.879371	0.027893	0.078480	0.014257	
121000	-49.178020	391	0.516800	0.082167	2.632220	25.893001	0.969233	0.030766	0.000001	0.000000	
122000	-51.431993	39	1.454643	2.333778	1.114793	6.683516	0.972165	0.015719	0.011089	0.001027	
123000	-48.586118	2	0.676230	2.991434	1.126220	18.923488	0.934595	0.029558	0.030350	0.005497	
124000	-48.504321	721	0.548877	4.209736	1.049404	12.935096	0.732992	0.021610	0.209949	0.035450	
125000	-51.185654	146	5.147434	31.825419	0.779483	12.196796	0.811282	0.023533	0.141653	0.023533	
126000	-49.111608	547	0.715542	2.606604	3.204439	44.589737	0.942375	0.029917	0.023445	0.004263	
127000	-51.050835	723	0.571671	4.284267	2.570286	14.304724	0.760530	0.023450	0.183598	0.032422	
128000	-48.737191	404	1.659674	8.167821	0.931206	14.144375	0.781627	0.024132	0.165055	0.029186	
129000	-48.160681	468	0.488634	4.756495	0.646059	12.796990	0.632524	0.018987	0.297367	0.051123	
130000	-47.297991	489	0.550653	4.335072	1.190718	24.644372	0.729068	0.023145	0.209667	0.038120	
131000	-49.697237	569	1.256168	6.888364	5.724860	48.924134	0.717551	0.022779	0.219720	0.039949	
132000	-49.917567	243	0.290781	6.383881	0.989971	8.169370	0.363572	0.007171	0.565389	0.063868	
133000	-52.854868	438	0.891268	1.881536	0.932027	1.910091	0.990515	0.001500	0.007917	0.000069	
134000	-49.445536	729	1.221849	2.409160	0.556008	6.812929	0.969894	0.014772	0.014103	0.001230	
135000	-51.193347	611	4.465007	26.791437	2.891782	32.383110	0.807689	0.025641	0.141029	0.025641	
136000	-48.135728	942	0.968531	3.059072	2.653556	47.840358	0.941974	0.029904	0.023796	0.004327	
137000	-48.685766	590	0.803778	3.134584	1.083094	14.820934	0.937516	0.028967	0.028477	0.005039	
138000	-48.466662	72	0.914595	6.713094	2.928605	31.320941	0.664729	0.021102	0.265836	0.048333	
139000	-51.330936	869	0.829528	3.539950	0.576933	1.699764	0.945519	0.000713	0.053537	0.000231	
140000	-48.715615	582	0.382139	5.593281	1.007216	10.401303	0.513001	0.013723	0.410400	0.062877	
141000	-49.630704	663	1.806355	3.438449	0.877643	15.961157	0.926171	0.029162	0.037843	0.006824	
142000	-50.026165	254	2.226682	5.431900	0.571431	13.124795	0.876208	0.026817	0.082511	0.014463	
143000	-48.453150	649	0.790776	5.562462	0.694049	25.640751	0.647259	0.020559	0.281055	0.051128	
144000	-51.281426	290	1.555909	0.676600	1.675988	18.143651	0.969034	0.030568	0.000336	0.000061	
145000	-48.901826	4	1.330025	5.405287	5.919967	61.191898	0.826327	0.026233	0.124757	0.022683	
146000	-50.049773	273	0.539165	1.649761	0.623115	16.474306	0.960206	0.030486	0.007875	0.001432	
147000	-50.249413	509	0.667487	6.720289	1.407580	11.197310	0.554612	0.015302	0.371399	0.058687	
148000	-49.059169	769	0.786817	1.582848	2.553670	23.793598	0.962058	0.030534	0.006269	0.001139	
149000	-48.943372	453	0.585361	4.764785	0.790853	6.708856	0.668024	0.007897	0.303530	0.020550	
150000	-48.678334	544	0.472472	6.130887	1.219867	12.760524	0.497896	0.014609	0.417360	0.070135	
151000	-49.591888	782	0.925664	1.633912	0.636958	4.393815	0.981166	0.009504	0.008840	0.000490	
152000	-48.731246	145	0.986439	0.866200	2.494732	27.535205	0.968794	0.030754	0.000383	0.000070	
153000	-49.068131	329	2.044121	5.634049	1.804576	37.399408	0.870288	0.027628	0.086378	0.015705	
154000	-47.982187	837	0.657270	5.435052	0.618445	14.590522	0.623789	0.019485	0.302591	0.054135	
155000	-47.837144	774	0.958824	2.420128	1.279503	24.318397	0.952868	0.030246	0.014288	0.002598	
156000	-50.424740	980	2.989765	7.403846	1.651292	26.570044	0.831971	0.026410	0.119832	0.021786	
157000	-50.684093	882	1.492857	8.813627	0.262780	2.523338	0.813585	0.001880	0.182123	0.002411	
158000	-48.119409	550	1.031839	6.142890	1.936155	25.101089	0.703684	0.022334	0.231839	0.042143	
159000	-48.768084	939	0.801492	7.058151	0.736819	17.994538	0.596334	0.018920	0.325583	0.059163	
160000	-49.015610	633	0.703105	0.310186	0.493239	8.056265	0.980280	0.019440	0.000252	0.000029	
161000	-49.322238	367	1.267854	3.495487	1.017662	45.084409	0.936581	0.029733	0.028504	0.005182	
162000	-50.327722	342	2.625153	16.427059	1.345222	19.609284	0.806838	0.025570	0.141847	0.025746	
163000	-49.942626	494	2.868887	13.373020	1.005056	28.001414	0.805989	0.025589	0.142509	0.025913	
164000	-48.114400	640	0.391966	4.252987	3.745384	44.393038	0.694663	0.022053	0.239702	0.043582	
165000	-49.973565	256	0.084880	5.955757	3.280972	29.488454	0.168285	0.005342	0.699240	0.127133	
166000	-47.663255	215	0.389578	4.824853	2.671243	32.692234	0.605960	0.019237	0.317141	0.057662	
167000	-50.592023	355	0.851478	8.095110	2.229637	18.643493	0.569644	0.017987	0.349215	0.063153	
168000	-48.705289	972	0.161081	6.454450	1.497862	32.545038	0.286404	0.009092	0.596118	0.108385	
169000	-50.152650	411	1.307791	0.089715	1.119550	11.587125	0.973196	0.026803	0.000000	0.000000	
170000	-48.420214	299	0.162496	3.655463	0.794346	12.556056	0.701565	0.021010	0.236808	0.040617	
171000	-49.220543	288	0.606814	2.597337	1.614158	29.082638	0.944618	0.029988	0.021488	0.003907	
172000	-49.004414	770	0.299919	6.817947	1.575431	30.136913	0.342484	0.010872	0.547160	0.099483	
173000	-49.266027	920	0.676777	5.606425	0.664328	2.534999	0.728777	0.000525	0.269587	0.001112	
174000	-50.531190	630	1.882328	8.159388	1.082582	7.265442	0.813521	0.019146	0.147457	0.019876	
175000	-48.545454	47	0.883896	3.809204	0.939299	25.221106	0.900814	0.028602	0.059723	0.010861	
176000	-47.424520	166	0.390096	5.160080	1.657313	22.382193	0.533389	0.016918	0.380559	0.069133	
177000	-54.273342	603	3.709113	31.428721	5.989258	41.750747	0.807692	0.025641	0.141026	0.025641	
178000	-48.937285	391	1.246476	8.290258	1.609430	20.213270	0.715872	0.022685	0.221283	0.040160	
179000	-48.642725	843	1.048312	3.650047	0.627769	8.496682	0.920611	0.020130	0.052664	0.006595	
180000	-47.834380	788	1.139020	2.245527	1.879353	33.205020	0.959163	0.030450	0.008789	0.001598	
181000	-48.306790	285	1.416828	5.635411	2.307179	31.453208	0.821048	0.026065	0.129366	0.023521	
182000	-48.160724	31	1.482656	6.429399	1.433291	24.876315	0.798242	0.025340	0.149278	0.027140	
183000	-49.382356	761	1.034031	0.412948	0.455601	4.767996	0.990967	0.008799	0.000223	0.000011	
184000	-47.838330	708	0.410166	5.224998	0.902824	15.442941	0.549200	0.017182	0.367729	0.065889	
185000	-48.794450	522	0.920124	1.668302	1.114799	17.932231	0.962982	0.030392	0.005612	0.001014	
186000	-50.470585	580	3.739654	11.556465	1.438449	23.433703	0.810776	0.025726	0.138355	0.025143	
187000	-51.310130	688	3.768500	11.932622	6.221914	58.376597	0.809149	0.025687	0.139754	0.025410	
188000	-48.924931	401	1.657170	6.023569	0.560374	7.286278	0.857325	0.014003	0.117665	0.011007	
189000	-48.915759	738	1.660965	8.768523	1.756217	24.925633	0.776718	0.024654	0.168073	0.030554	
190000	-50.123724	785	0.325256	6.030128	2.475379	17.807000	0.379615	0.011941	0.515566	0.092879	
191000	-49.786892	514	1.983776	10.156602	1.576979	16.526014	0.793014	0.024807	0.154499	0.027680	
192000	-53.262911	279	0.341703	1.615152	0.394184	15.368681	0.965066	0.031519	0.002877	0.000538	
193000	-49.889091	354	1.436515	6.569844	3.712150	28.525757	0.791816	0.025137	0.154886	0.028161	
194000	-48.258410	808	1.062753	1.747640	1.205948	16.131849	0.963660	0.030015	0.005368	0.000958	
195000	-48.057478	421	1.196132	4.181357	1.245697	19.397805	0.889445	0.028198	0.069701	0.012656	
196000	-50.766779	654	3.838937	15.651457	1.364101	14.994426	0.808764	0.025004	0.141226	0.025006	
197000	-49.872342	778	2.515388	7.401007	3.620867	41.386087	0.828581	0.026304	0.122790	0.022325	
198000	-49.008597	295	1.280559	5.495183	0.530541	8.099097	0.826279	0.016815	0.140527	0.016379	
199000	-48.197142	2	0.925707	1.309689	0.755112	20.175353	0.968148	0.030779	0.000907	0.000165	
200000	-48.738560	20	1.110082	6.975974	2.730084	31.338212	0.703810	0.022343	0.231717	0.042130	
201000	-49.558179	400	1.198176	2.567376	1.632106	14.969988	0.952840	0.029320	0.015167	0.002673	
202000	-49.892610	912	0.754037	3.040548	0.589002	29.245635	0.931747	0.029584	0.032719	0.005950	
203000	-49.163918	605	0.756313	0.456065	1.463172	13.535408	0.970141	0.029596	0.000224	0.000039	
204000	-50.478450	199	2.941418	14.961098	0.496226	14.453660	0.805374	0.025918	0.142452	0.026255	
205000	-48.946681	2	1.373600	3.843362	0.530810	7.179264	0.949522	0.013658	0.034018	0.002802	
206000	-49.380299	774	1.434666	1.220719	0.831903	22.795152	0.964490	0.030633	0.004127	0.000751	
207000	-52.871228	433	3.348981	11.705411	0.579752	0.783392	0.852724	0.000040	0.147196	0.000040	
208000	-49.628088	459	1.148395	6.410221	0.680109	35.826546	0.735098	0.023337	0.204401	0.037164	
209000	-48.974083	727	2.092468	6.996152	1.001044	24.299972	0.822307	0.026106	0.128264	0.023322	
210000	-50.573963	275	3.008475	11.761067	0.722700	30.291721	0.807463	0.025636	0.141222	0.025679	
211000	-48.317760	179	0.166115	4.214813	1.868587	22.912957	0.472018	0.014968	0.434163	0.078851	
212000	-47.784087	405	0.534496	5.008011	2.048330	24.642348	0.631535	0.020043	0.294833	0.053590	
213000	-48.593062	359	1.027261	5.229912	0.444717	7.419779	0.799996	0.011652	0.173850	0.014502	
214000	-51.167863	893	1.362798	5.858766	4.245157	25.394062	0.807403	0.025629	0.141284	0.025685	
215000	-49.150932	826	2.156310	13.995251	0.674596	10.836626	0.809878	0.018667	0.151460	0.019995	
216000	-48.364681	599	0.754392	6.559618	1.335766	34.524129	0.625967	0.019872	0.299675	0.054486	
217000	-49.311339	111	0.170478	5.019831	0.395316	1.508023	0.429300	0.000138	0.569515	0.001047	
218000	-48.255921	854	0.628979	5.873105	0.805872	25.859380	0.581700	0.018471	0.338305	0.061524	
219000	-49.204546	89	1.917030	8.103213	1.949464	20.882331	0.800330	0.025372	0.147515	0.026784	
220000	-50.165847	874	0.485693	2.247819	0.999521	21.845406	0.954119	0.030286	0.013196	0.002399	
221000	-47.493903	453	0.457467	4.849215	2.170188	31.015125	0.563882	0.017901	0.353878	0.064340	
222000	-49.798037	732	1.626096	9.989702	0.967934	29.251364	0.771127	0.024482	0.172945	0.031447	
223000	-48.307856	787	0.462742	4.671994	1.585799	41.006208	0.709032	0.022509	0.227158	0.041301	
224000	-48.074243	938	0.120772	5.241885	1.443725	17.371493	0.255781	0.008030	0.623994	0.112195	
225000	-49.785473	325	1.577431	4.622448	0.491939	3.757952	0.930592	0.004131	0.063659	0.001618	
226000	-47.819674	795	0.248190	4.800782	1.381676	18.147067	0.490548	0.015509	0.418217	0.075726	
227000	-48.785040	769	1.492292	8.332034	1.135290	16.305624	0.765709	0.024071	0.178146	0.032074	
228000	-49.761479	297	1.192898	4.707025	2.321992	17.885468	0.854840	0.027008	0.100048	0.018104	
229000	-48.991439	306	0.091520	3.918084	0.479301	15.826887	0.403097	0.012878	0.493691	0.090334	
230000	-51.301090	267	0.107220	3.995096	2.874227	18.229248	0.404285	0.012727	0.493935	0.089053	
231000	-49.838018	561	2.172381	6.838191	0.725396	7.644692	0.842121	0.017422	0.125577	0.014880	
232000	-50.275123	760	0.698683	1.917311	1.641919	15.115753	0.955378	0.029929	0.012457	0.002235	
233000	-47.853477	465	0.440934	5.666800	1.366878	27.757234	0.591908	0.018791	0.329409	0.059893	
234000	-50.271754	24	0.790641	3.844595	0.256275	5.478494	0.887515	0.008404	0.098726	0.005354	
235000	-48.766861	548	1.643096	3.877111	1.158900	20.345310	0.928519	0.029441	0.035579	0.006461	
236000	-50.070358	601	0.397708	4.244869	0.175384	5.061358	0.714486	0.005614	0.267846	0.012054	
237000	-50.446031	455	1.144297	0.041079	4.719832	45.713485	0.969227	0.030769	0.000003	0.000001	
238000	-50.021044	236	0.877372	4.024856	4.459200	35.426805	0.858783	0.027263	0.096422	0.017531	
239000	-48.704676	125	2.228577	7.837792	1.619721	24.861273	0.819400	0.026005	0.130817	0.023778	
240000	-50.600405	202	2.743152	14.427832	2.420576	23.237550	0.805331	0.025545	0.143123	0.026001	
241000	-48.197326	900	0.392664	6.178599	0.898468	19.695316	0.494200	0.015686	0.414723	0.075391	
242000	-48.369790	458	0.907180	3.461863	0.573439	10.902335	0.926777	0.025485	0.041242	0.006495	
243000	-48.868777	785	1.776262	7.824704	1.967728	23.861551	0.790022	0.025066	0.156478	0.028434	
244000	-49.497825	313	1.104178	5.860870	0.436933	2.219263	0.797009	0.000854	0.200904	0.001233	
245000	-51.255823	2	0.599983	6.252350	4.682438	27.435353	0.511547	0.016238	0.399571	0.072644	
246000	-50.267271	876	2.097755	7.920180	1.677062	13.592100	0.812063	0.024773	0.138896	0.024268	
247000	-48.430829	859	1.010036	0.389923	1.394077	31.663459	0.969159	0.030767	0.000062	0.000011	
248000	-48.656534	583	1.965164	6.373736	1.335028	15.328729	0.884037	0.026555	0.076284	0.013124	
249000	-48.411130	937	1.422839	5.531069	1.172270	16.115866	0.834542	0.026201	0.118034	0.021224	
250000	-49.168509	476	1.216752	7.485804	1.103710	11.887000	0.716009	0.020395	0.226624	0.036972	
251000	-48.936634	727	1.316923	8.133323	0.805289	12.917177	0.750666	0.022915	0.192724	0.033695	
252000	-48.332918	856	0.934203	3.925289	1.354375	21.296319	0.879344	0.027894	0.078500	0.014262	
253000	-51.585458	209	5.517782	22.607088	1.226605	11.494947	0.812945	0.022558	0.141940	0.022558	
254000	-48.791078	269	0.891512	2.656637	2.053376	21.538578	0.958488	0.030376	0.009425	0.001711	
255000	-49.180187	944	0.979372	5.465455	2.996922	26.022460	0.741707	0.023543	0.198638	0.036112	
256000	-50.545099	25	2.379117	8.925313	2.094738	17.247707	0.809945	0.025513	0.139394	0.025148	
257000	-48.045986	359	0.802459	5.514401	0.787846	20.419064	0.652032	0.020722	0.276854	0.050392	
258000	-48.487042	728	0.195286	4.480241	0.710292	21.135847	0.478455	0.015200	0.428397	0.077947	
