Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-hawaiian-absenceofcousinmarriage.permitted.bttrees
Data File Name:                  ./data/austronesian-hawaiian-absenceofcousinmarriage.permitted.btdata
Log File Name:                   ./output/austronesian-hawaiian-absenceofcousinmarriage.permitted-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2507658936
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-hawaiian-absenceofcousinmarriage.permitted-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.126582,0.316456,0.126582,0.430380)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.083703
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       79
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-100.891498	428	16.121674	14.859430	12.845358	2.582222	0.130386	0.313232	0.130386	0.425996	
52000	-99.763303	33	12.245101	10.799434	23.917842	5.566546	0.126591	0.316453	0.126588	0.430367	
53000	-99.968988	538	22.947428	14.100846	6.047937	3.334574	0.085886	0.350953	0.085882	0.477278	
54000	-97.817787	56	6.999102	6.470546	13.002986	5.302561	0.127315	0.319305	0.125459	0.427921	
55000	-98.470079	589	5.695418	4.465322	14.983057	6.452167	0.139765	0.349832	0.115893	0.394510	
56000	-99.109786	626	9.069919	6.788678	11.764977	5.216258	0.126722	0.318343	0.125650	0.429284	
57000	-99.109785	707	29.524994	21.907693	19.058342	5.864423	0.126596	0.316444	0.126596	0.430363	
58000	-98.710716	693	5.551977	4.811319	23.007176	6.177431	0.131421	0.328546	0.122736	0.417297	
59000	-98.779749	869	8.001477	6.700785	14.395702	6.287302	0.127630	0.319747	0.125392	0.427230	
60000	-98.501016	468	9.138662	7.143566	17.388489	6.473597	0.127318	0.318336	0.125975	0.428370	
61000	-98.820113	611	10.647415	7.621552	21.451658	7.813259	0.126976	0.317443	0.126268	0.429313	
62000	-102.108586	305	2.723467	0.469380	7.454192	2.527733	0.277337	0.689804	0.007498	0.025362	
63000	-99.724774	617	16.968662	11.146126	12.943856	4.924908	0.126324	0.316696	0.126312	0.430668	
64000	-99.152917	373	4.630809	4.953201	6.219162	2.645629	0.109711	0.329004	0.110524	0.450762	
65000	-101.365323	718	3.184726	0.916446	25.249122	10.849847	0.269054	0.672638	0.013252	0.045056	
66000	-101.021635	197	11.480102	14.159584	9.335184	3.500124	0.124851	0.317846	0.124891	0.432412	
67000	-99.340818	89	5.424034	3.261225	12.301813	3.646991	0.169801	0.419979	0.094006	0.316214	
68000	-100.412113	578	21.650946	24.184580	12.242239	3.639959	0.127253	0.315887	0.127253	0.429607	
69000	-97.673159	553	6.861036	5.684729	14.852484	5.323921	0.130839	0.327253	0.123116	0.418792	
70000	-99.487709	600	14.459724	11.398426	13.093749	3.489779	0.128395	0.314943	0.128382	0.428280	
71000	-99.371907	705	4.298963	4.198667	6.423116	0.867664	0.329716	0.164422	0.301431	0.204431	
72000	-99.479441	387	7.493181	4.689319	30.558467	14.863104	0.146203	0.365507	0.110975	0.377315	
73000	-99.177082	280	7.459183	8.590433	11.203176	3.552316	0.127008	0.314297	0.127980	0.430716	
74000	-99.664183	924	3.775919	4.548357	18.510813	3.852395	0.116793	0.291335	0.134747	0.457125	
75000	-98.647267	435	6.306275	5.700437	12.662014	3.230828	0.131390	0.320298	0.127060	0.421252	
76000	-99.313368	12	11.352368	8.197176	12.628863	5.220592	0.126280	0.317768	0.125717	0.430236	
77000	-100.292549	713	5.093305	7.568164	22.180761	5.730780	0.119634	0.299031	0.132140	0.449195	
78000	-101.400487	844	17.636730	12.859791	2.342793	1.406123	0.012805	0.412885	0.012804	0.561506	
79000	-99.271870	58	7.045380	8.168565	11.328095	3.478235	0.127203	0.313430	0.128559	0.430809	
80000	-98.835024	849	4.004830	5.164897	12.962925	3.903509	0.114969	0.285465	0.136986	0.462580	
81000	-100.316198	477	29.544048	18.743946	7.252616	3.375670	0.111201	0.329491	0.111201	0.448108	
82000	-98.931154	388	13.616484	11.420373	24.758631	8.947456	0.126585	0.316463	0.126580	0.430372	
83000	-98.587734	213	4.642359	3.572627	25.054314	7.213347	0.152826	0.382063	0.105708	0.359404	
