Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-hawaiian-bi.localresidence.bttrees
Data File Name:                  ./data/bantu-hawaiian-bi.localresidence.btdata
Log File Name:                   ./output/bantu-hawaiian-bi.localresidence-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3359136943
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-hawaiian-bi.localresidence-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.637681,0.231884,0.115942,0.014493)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-64.400308	809	1.428696	7.741741	2.390859	2.963058	0.690849	0.171166	0.127156	0.010830	
12000	-64.159914	436	1.728067	7.486676	4.525601	14.593396	0.637988	0.231997	0.115569	0.014446	
13000	-60.934788	466	0.702335	0.769086	1.712957	4.415022	0.672695	0.259157	0.060179	0.007969	
14000	-64.998923	669	1.550155	7.935431	2.968914	8.430912	0.637538	0.232059	0.115901	0.014502	
15000	-61.487680	918	0.670152	2.200982	1.077627	2.970973	0.556608	0.301706	0.119432	0.022254	
16000	-65.733035	883	2.425561	9.627207	3.649258	7.298207	0.638418	0.231358	0.115799	0.014425	
17000	-63.118989	936	2.800537	14.987748	1.471692	3.014093	0.634850	0.235036	0.115424	0.014689	
18000	-64.917304	184	2.124256	11.806005	1.658107	5.904577	0.616019	0.256011	0.111973	0.015996	
19000	-66.404264	491	1.644515	16.061346	3.399944	6.111259	0.639328	0.230032	0.116261	0.014379	
20000	-63.556588	890	1.174948	4.260637	3.175010	10.268185	0.636808	0.232060	0.116534	0.014598	
21000	-63.972436	659	0.875447	6.239512	1.809039	4.163850	0.612897	0.243534	0.126315	0.017253	
22000	-65.877604	880	0.705271	7.466664	6.442958	22.523071	0.625984	0.227631	0.130121	0.016265	
23000	-62.503576	195	1.085499	1.203095	1.555979	1.711918	0.803754	0.124391	0.068225	0.003630	
24000	-63.461613	893	0.642367	0.720500	5.246216	15.883967	0.685661	0.249331	0.057784	0.007223	
