Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-eskimo-inheritancetobothsex.bttrees
Data File Name:                  ./data/austronesian-eskimo-inheritancetobothsex.btdata
Log File Name:                   ./output/austronesian-eskimo-inheritancetobothsex-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            585291085
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-eskimo-inheritancetobothsex-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.580000,0.220000,0.060000,0.140000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.073913
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       50
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-54.015840	8	0.932866	3.601130	16.486671	23.378359	0.599340	0.227335	0.051998	0.121327	
12000	-57.286578	879	2.239099	5.159738	3.863136	5.450761	0.674329	0.194292	0.047388	0.083991	
13000	-53.725899	938	1.032519	2.713591	10.594591	21.777077	0.666742	0.252911	0.024104	0.056244	
14000	-55.761575	90	0.335973	5.167624	3.805161	11.701824	0.126100	0.050421	0.238020	0.585459	
15000	-53.529874	842	1.913421	11.717038	12.110827	23.082945	0.561784	0.213096	0.067535	0.157585	
16000	-55.013901	570	0.885344	5.790380	8.942712	21.257681	0.476245	0.180655	0.102926	0.240174	
17000	-53.971513	108	0.095680	4.072635	4.790789	9.915941	0.005655	0.002178	0.294428	0.697739	
18000	-54.265458	935	0.907144	4.684565	11.435719	16.592690	0.514388	0.195076	0.087172	0.203363	
19000	-54.749443	5	1.431551	4.550784	6.718964	10.005967	0.613686	0.229816	0.047371	0.109126	
20000	-54.393515	385	0.830424	1.578145	10.055023	25.801839	0.703592	0.266883	0.008857	0.020667	
21000	-54.103698	296	0.924589	4.675362	5.783049	11.254476	0.540643	0.205555	0.076015	0.177787	
22000	-55.029509	59	0.923953	1.052371	5.204653	8.526377	0.725714	0.266882	0.002270	0.005135	
23000	-55.045016	235	1.080188	1.265437	4.601615	9.269061	0.714059	0.274346	0.003447	0.008148	
24000	-57.976596	900	1.434600	1.921090	1.560539	4.801815	0.486475	0.476347	0.005293	0.031884	
25000	-55.010276	93	1.583749	5.380773	5.786015	10.836521	0.598511	0.227024	0.052339	0.122126	
26000	-57.045551	649	1.784874	6.064485	3.182292	3.384682	0.770132	0.096494	0.075320	0.058054	
27000	-55.288680	225	1.233529	3.067950	26.257894	28.438871	0.653626	0.247927	0.029534	0.068913	
28000	-55.236765	750	0.879935	2.583166	5.977662	17.657018	0.657189	0.249575	0.027947	0.065288	
29000	-55.345264	447	0.340327	5.300905	19.957660	54.556284	0.140310	0.053221	0.241940	0.564528	
30000	-55.080796	826	2.017147	10.059520	6.336372	12.220612	0.528939	0.200629	0.081131	0.189302	
31000	-58.101532	20	0.789409	0.726758	1.977984	4.268247	0.727765	0.268827	0.001041	0.002366	
32000	-54.271624	963	0.503339	4.848357	8.162708	16.461948	0.261434	0.099211	0.191744	0.447611	
33000	-53.362903	648	0.824117	5.671056	5.734659	8.047196	0.341419	0.112775	0.180020	0.365786	
34000	-59.474012	908	2.173616	7.174763	5.794303	24.699122	0.578545	0.219506	0.060573	0.141375	
35000	-55.775824	231	0.101137	5.937318	8.810796	10.700789	0.013147	0.004946	0.296256	0.685650	
36000	-55.112456	692	1.111796	2.359690	6.418166	8.233519	0.698992	0.251372	0.015452	0.034184	
37000	-54.485605	283	0.007763	2.949416	3.791697	8.129339	0.000703	0.000278	0.291195	0.707824	
38000	-59.313588	115	5.111008	9.990707	19.723818	26.108121	0.586834	0.222592	0.057172	0.133401	
39000	-55.292272	597	1.417073	3.568667	22.973087	26.752487	0.639837	0.242697	0.035240	0.082226	
40000	-54.084161	333	0.783852	3.017421	4.592063	8.834526	0.603649	0.229071	0.050169	0.117112	
