Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-uni.linealdescent.bttrees
Data File Name:                  ./data/uto-iroquois-uni.linealdescent.btdata
Log File Name:                   ./output/uto-iroquois-uni.linealdescent-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3252445915
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/uto-iroquois-uni.linealdescent-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.782609,0.043478,0.000000,0.173913)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.094955
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       23
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-23.917719	232	3.275001	18.594288	3.428214	18.677425	0.787495	0.043058	0.000000	0.169446	
12000	-25.468953	407	3.162840	22.337149	3.800173	3.726826	0.923068	0.015486	0.000000	0.061446	
13000	-25.184218	335	0.969101	6.593837	5.793973	18.993670	0.755416	0.041988	0.000000	0.202597	
14000	-23.199500	628	7.973778	31.258756	6.273587	15.942930	0.782685	0.043463	0.000000	0.173852	
15000	-22.917881	767	4.007940	12.524616	12.509756	29.550491	0.785038	0.043612	0.000000	0.171350	
16000	-25.183164	86	1.818381	8.657784	7.350940	42.722534	0.816513	0.045361	0.000000	0.138126	
17000	-24.387864	727	11.585029	22.634671	3.146308	8.737917	0.832935	0.033797	0.000000	0.133268	
18000	-22.920295	338	5.379916	23.846600	12.105062	30.485748	0.784069	0.043512	0.000000	0.172419	
19000	-24.563243	382	7.760290	19.320989	6.954957	15.580457	0.785375	0.043061	0.000000	0.171564	
20000	-22.990469	513	5.441145	38.758496	5.392261	14.075276	0.782983	0.043403	0.000000	0.173614	
21000	-24.029932	117	2.512133	16.279488	3.665190	4.081975	0.895714	0.021339	0.000000	0.082947	
22000	-24.608946	66	3.351814	30.585681	17.086846	24.467294	0.782613	0.043478	0.000000	0.173908	
23000	-24.200748	385	3.286171	11.418350	4.173285	9.087386	0.795046	0.041867	0.000000	0.163086	
24000	-23.175714	372	7.019142	35.636917	3.438152	21.235471	0.786630	0.042692	0.000000	0.170678	
25000	-26.274735	336	8.245974	21.634960	0.374286	0.060922	0.999514	0.000097	0.000000	0.000389	
26000	-24.384957	221	6.126999	12.996388	7.089218	21.157251	0.783080	0.043501	0.000000	0.173419	
27000	-24.901705	447	6.460285	15.665302	12.322937	18.889634	0.782768	0.043485	0.000000	0.173747	
28000	-24.285353	28	1.809566	13.158475	0.961770	2.261326	0.855039	0.029080	0.000000	0.115881	
29000	-24.668464	740	4.024022	6.740270	4.982314	18.906392	0.803864	0.044620	0.000000	0.151515	
30000	-22.979407	657	6.958299	24.748312	5.197339	18.127308	0.789092	0.042373	0.000000	0.168536	
31000	-24.959059	258	1.805285	17.609974	1.386872	2.598908	0.930822	0.014050	0.000000	0.055128	
32000	-24.096012	583	15.640507	30.812786	5.072420	13.283825	0.800451	0.039920	0.000000	0.159629	
