Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-eskimo-inheritancetobothsex.restricted.bttrees
Data File Name:                  ./data/austronesian-eskimo-inheritancetobothsex.restricted.btdata
Log File Name:                   ./output/austronesian-eskimo-inheritancetobothsex.restricted-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2897466733
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-eskimo-inheritancetobothsex.restricted-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.640000,0.160000,0.060000,0.140000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.073913
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       50
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-53.789827	735	1.472761	1.321838	3.280719	6.150522	0.824390	0.166155	0.003282	0.006173	
12000	-51.186676	842	0.918238	10.066987	8.073577	18.465439	0.490638	0.122545	0.116121	0.270696	
13000	-54.516063	804	1.673949	2.918222	3.046947	3.756656	0.859607	0.094045	0.022932	0.023416	
14000	-56.835922	686	7.077106	21.772500	4.601137	6.811038	0.677126	0.138353	0.063474	0.121047	
15000	-51.717908	668	1.087901	4.051425	10.262067	24.411009	0.654709	0.163677	0.054484	0.127130	
16000	-52.134284	786	0.862256	1.798163	7.336994	26.735898	0.777900	0.194486	0.008284	0.019330	
17000	-52.404959	612	0.836836	2.201424	4.092506	13.506065	0.751681	0.192201	0.016571	0.039546	
18000	-52.919619	61	1.753058	9.449564	29.132363	48.356879	0.606264	0.151566	0.072651	0.169519	
19000	-52.916300	356	1.585818	7.459124	7.436602	16.788302	0.601688	0.150394	0.074385	0.173532	
20000	-53.661938	264	1.190237	6.545393	2.946298	4.493179	0.655498	0.098883	0.102003	0.143616	
21000	-54.933260	573	1.239911	1.846301	3.874667	19.037719	0.778670	0.196255	0.007480	0.017596	
22000	-55.825973	614	2.865149	8.765829	1.471637	2.554916	0.770405	0.084662	0.071548	0.073385	
23000	-52.906507	919	0.090312	2.362475	9.180441	17.635208	0.016477	0.004118	0.293898	0.685508	
24000	-52.476458	139	1.089110	2.731306	9.773350	36.267920	0.746742	0.186686	0.019972	0.046600	
25000	-51.846095	187	0.673690	3.110829	2.253753	4.957190	0.683102	0.143892	0.058329	0.114677	
26000	-52.948501	211	1.877143	4.086090	7.100401	18.511054	0.717368	0.179389	0.030967	0.072276	
27000	-52.584224	899	1.193761	5.795692	3.887629	7.633020	0.619060	0.140148	0.077352	0.163441	
28000	-51.435851	287	0.128747	4.003627	4.478173	11.925335	0.013108	0.003305	0.293351	0.690237	
29000	-52.007755	59	0.958506	4.147742	7.578068	13.722594	0.653367	0.162861	0.055246	0.128527	
30000	-54.448905	1	2.581644	7.476041	5.614991	15.402025	0.648673	0.162616	0.056504	0.132207	
31000	-54.133920	460	2.765171	9.763793	12.371157	26.593988	0.634669	0.158667	0.061999	0.144664	
32000	-52.654620	178	0.207390	5.416039	2.409854	6.653625	0.041111	0.011175	0.267947	0.679767	
33000	-51.519121	448	0.961357	2.710299	8.024348	16.322454	0.725297	0.181234	0.028050	0.065418	
34000	-53.668288	646	1.467059	4.749587	6.145724	8.783511	0.667324	0.160521	0.053051	0.119104	
