Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-hawaiian-bi.localextendedfamily.bttrees
Data File Name:                  ./data/austronesian-hawaiian-bi.localextendedfamily.btdata
Log File Name:                   ./output/austronesian-hawaiian-bi.localextendedfamily-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4160837505
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-hawaiian-bi.localextendedfamily-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.253012,0.168675,0.253012,0.325301)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.085485
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       83
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-113.778075	137	22.656440	11.393571	7.575186	6.793030	0.258255	0.165097	0.258251	0.318397	
12000	-111.078130	357	15.493195	10.670673	5.479817	6.513205	0.255677	0.166869	0.255658	0.321795	
13000	-111.747240	52	14.750102	11.074809	5.983254	6.010857	0.260170	0.163791	0.260163	0.315875	
14000	-109.726426	597	22.911073	14.839251	2.978617	4.446861	0.229487	0.184741	0.229487	0.356285	
15000	-110.834801	994	6.618815	3.912498	4.280846	5.442539	0.275724	0.184031	0.236202	0.304043	
16000	-110.155397	796	7.838333	5.624204	3.850360	3.271223	0.311905	0.133561	0.303715	0.250818	
17000	-109.467687	509	25.488797	20.620754	3.623701	4.898376	0.245527	0.173787	0.245527	0.335160	
18000	-111.394881	730	13.638050	10.791111	5.657471	6.652243	0.255615	0.166897	0.255615	0.321873	
19000	-111.063426	293	16.477262	12.072558	2.699636	2.854149	0.300335	0.136359	0.300331	0.262975	
20000	-110.529428	965	10.463637	7.580397	4.299652	5.394814	0.254532	0.168383	0.253571	0.323513	
21000	-112.354077	47	5.425301	6.744069	1.022430	3.594674	0.017899	0.313006	0.019268	0.649827	
22000	-115.765309	556	2.331715	5.128224	5.824365	9.369582	0.093176	0.063647	0.363850	0.479328	
23000	-110.469490	733	6.432093	6.138237	3.713857	5.102612	0.242276	0.175185	0.243280	0.339258	
24000	-113.571336	205	9.751608	6.836437	0.056203	3.129361	0.000061	0.342686	0.000060	0.657194	
25000	-111.236234	111	14.706119	11.556907	4.945742	7.300065	0.248499	0.171757	0.248499	0.331246	
26000	-113.039355	645	10.125796	12.192406	4.424959	7.292304	0.236330	0.179401	0.237122	0.347147	
27000	-112.917504	908	20.165703	19.261296	1.431467	5.139267	0.064959	0.297101	0.064959	0.572980	
28000	-111.769293	174	5.695430	6.311350	5.271272	8.992190	0.243216	0.167244	0.253439	0.336100	
29000	-111.055315	237	17.545632	18.021274	3.246366	3.953599	0.257789	0.165412	0.257789	0.319009	
30000	-113.218715	756	12.065191	9.118926	15.698837	16.676968	0.253076	0.168717	0.252966	0.325241	
31000	-112.152958	427	12.530921	11.100807	0.714993	3.447120	0.012278	0.333053	0.012279	0.642390	
32000	-111.155907	657	5.988227	5.246127	4.219597	4.332073	0.277541	0.155986	0.271832	0.294642	
33000	-112.667037	324	6.546784	4.587863	9.039299	11.342693	0.264160	0.176159	0.244819	0.314861	
34000	-112.124147	303	8.998324	5.030950	4.165238	4.250719	0.289401	0.156277	0.271536	0.282786	
35000	-110.777234	65	7.027486	6.004702	5.721289	7.255980	0.254336	0.170390	0.250989	0.324285	
36000	-110.801958	636	6.079212	6.624901	1.977438	3.035168	0.183098	0.211412	0.187644	0.417846	
37000	-111.205675	1000	4.425151	4.735333	0.156252	3.066256	0.000296	0.324528	0.000319	0.674856	
38000	-111.286086	602	3.947238	3.608618	1.225961	3.352789	0.032420	0.342264	0.029275	0.596041	
39000	-110.050004	644	5.901692	5.590122	2.941334	4.916941	0.215542	0.194153	0.215661	0.374645	
40000	-111.600124	79	7.494073	9.269012	0.677295	3.246829	0.003367	0.335650	0.003420	0.657563	
