Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
35415	0.316391	4847	0.233753	9738	0.933251	7.059714	35415	0.316391	0.428520	0.428511	
37889	0.371295	3942	0.262557	8169	0.828131	7.059714	37889	0.371295	0.437360	0.432936	
37818	0.496007	3689	0.291136	8493	0.950548	7.059714	37818	0.496007	0.558100	0.474657	
37552	0.584496	3422	0.271186	9026	0.955573	5.000000	37552	0.584496	0.630040	0.513502	
35992	0.376056	4563	0.224414	9445	0.984224	5.000000	35992	0.376056	0.477100	0.506222	
35743	0.319615	4983	0.204696	9274	0.949968	5.000000	35743	0.319615	0.425080	0.492698	
38433	0.188120	3194	0.341891	8373	0.558939	5.000000	38433	0.188120	0.260040	0.459462	
38155	0.429013	3405	0.299559	8440	0.746682	3.532139	38155	0.429013	0.473820	0.461256	
36249	0.323623	4697	0.229934	9054	0.933179	4.465181	36249	0.323623	0.425200	0.457250	
36058	0.424760	4811	0.218042	9131	0.945570	4.465181	36058	0.424760	0.499980	0.461523	
37617	0.524125	3720	0.275000	8663	0.903151	5.000000	37617	0.524125	0.571260	0.471499	
38517	0.250954	3293	0.336775	8190	0.632357	5.000000	38517	0.250954	0.319080	0.458798	
37782	0.177095	3292	0.287363	8926	0.653596	5.000000	37782	0.177095	0.269420	0.444230	
36514	0.269486	4307	0.226608	9179	0.877438	3.522866	36514	0.269486	0.377400	0.439457	
37656	0.559034	3972	0.286002	8372	0.926899	3.522866	37656	0.559034	0.598940	0.450089	
38469	0.269100	3251	0.324823	8280	0.628986	5.000000	38469	0.269100	0.332320	0.442728	
36389	0.290280	4349	0.247413	9262	0.845822	5.000000	36389	0.290280	0.389460	0.439595	
34685	0.233905	5601	0.178897	9714	0.962014	5.000000	34685	0.233905	0.369200	0.435684	
34343	0.152578	5441	0.209337	10216	0.995791	5.000000	34343	0.152578	0.331040	0.430176	
35601	0.215331	4824	0.204395	9575	0.998329	3.267899	35601	0.215331	0.364220	0.426879	
35882	0.229084	5075	0.187783	9043	0.985735	3.267899	35882	0.229084	0.361740	0.423777	
36145	0.267119	4570	0.198906	9285	0.984168	3.267899	36145	0.267119	0.394040	0.422425	
35967	0.362972	4575	0.220328	9458	0.991224	3.267899	35967	0.362972	0.468760	0.424440	
38619	0.372330	3351	0.327067	8030	0.626027	3.267899	38619	0.372330	0.410040	0.423840	
38830	0.261293	3261	0.319227	7909	0.522822	3.267899	38830	0.261293	0.306440	0.419144	
38940	0.306497	3005	0.353744	8055	0.582868	3.267899	38940	0.306497	0.353860	0.416633	
