Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-hawaiian-bi.linealdescent.bttrees
Data File Name:                  ./data/bantu-hawaiian-bi.linealdescent.btdata
Log File Name:                   ./output/bantu-hawaiian-bi.linealdescent-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2570419461
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-hawaiian-bi.linealdescent-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.753623,0.115942,0.101449,0.028986)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-57.451536	694	1	2	'0 0 0 Z Z 0 0 0 	D	0.976496	0.976496	0.976496	0.000000	0.000000	0.976496	0.976496	0.976496	0.982553	0.010997	0.001318	0.005133	
22000	-57.098546	219	1	2	'0 0 0 0 0 0 Z Z 	D	0.501791	0.501791	0.501791	0.501791	0.501791	0.501791	0.000000	0.000000	0.904654	0.043721	0.051625	0.000000	
23000	-57.464747	153	1	1	'0 0 0 0 0 0 0 Z 	D	1.167356	1.167356	1.167356	1.167356	1.167356	1.167356	1.167356	0.000000	0.882839	0.057163	0.056290	0.003707	
24000	-56.495587	88	1	0	'0 0 0 0 0 0 0 0 	I	0.726900	0.726900	0.726900	0.726900	0.726900	0.726900	0.726900	0.726900	0.906393	0.044934	0.044570	0.004103	
25000	-58.035592	963	1	2	'0 0 Z 0 Z 0 0 0 	D	0.753178	0.753178	0.000000	0.753178	0.000000	0.753178	0.753178	0.753178	1.000000	0.000000	0.000000	0.000000	
26000	-57.367613	371	1	2	'0 0 0 Z Z 0 0 0 	D	0.927999	0.927999	0.927999	0.000000	0.000000	0.927999	0.927999	0.927999	0.990824	0.005943	0.000396	0.002837	
27000	-57.576176	560	1	1	'0 0 0 0 0 Z 0 0 	D	1.151359	1.151359	1.151359	1.151359	1.151359	0.000000	1.151359	1.151359	0.869035	0.101246	0.016553	0.013166	
28000	-60.354135	971	1	1	'0 0 0 Z 0 0 0 0 	D	0.579780	0.579780	0.579780	0.000000	0.579780	0.579780	0.579780	0.579780	0.903559	0.002116	0.087414	0.006911	
29000	-57.766980	708	1	1	'0 0 0 0 0 Z 0 0 	D	0.876947	0.876947	0.876947	0.876947	0.876947	0.000000	0.876947	0.876947	0.912566	0.071522	0.007134	0.008779	
30000	-56.609445	704	1	2	'0 0 0 0 0 0 Z Z 	D	0.932245	0.932245	0.932245	0.932245	0.932245	0.932245	0.000000	0.000000	0.894933	0.050834	0.054233	0.000000	
31000	-56.556740	756	1	2	'0 0 0 0 0 0 Z Z 	D	1.017353	1.017353	1.017353	1.017353	1.017353	1.017353	0.000000	0.000000	0.892136	0.050916	0.056948	0.000000	
32000	-55.896316	794	1	3	'0 0 0 0 0 Z Z Z 	D	0.604955	0.604955	0.604955	0.604955	0.604955	0.000000	0.000000	0.000000	0.909272	0.087878	0.002851	0.000000	
33000	-56.152212	219	1	1	'0 0 0 0 0 0 0 Z 	D	1.018844	1.018844	1.018844	1.018844	1.018844	1.018844	1.018844	0.000000	0.896122	0.049216	0.052044	0.002617	
34000	-58.812161	369	1	3	'0 0 0 Z 0 0 Z Z 	D	1.112263	1.112263	1.112263	0.000000	1.112263	1.112263	0.000000	0.000000	0.865112	0.012190	0.122698	0.000000	
35000	-55.862150	475	1	1	'0 0 0 0 0 0 Z 0 	D	0.769676	0.769676	0.769676	0.769676	0.769676	0.769676	0.000000	0.769676	0.889851	0.053090	0.053137	0.003922	
36000	-59.010355	75	1	0	'0 0 0 0 0 0 0 0 	I	0.471657	0.471657	0.471657	0.471657	0.471657	0.471657	0.471657	0.471657	0.914078	0.041495	0.040973	0.003454	
37000	-56.492684	647	1	1	'0 0 0 Z 0 0 0 0 	D	0.787900	0.787900	0.787900	0.000000	0.787900	0.787900	0.787900	0.787900	0.896686	0.004388	0.090841	0.008085	
38000	-57.600957	859	1	2	'0 0 Z 0 Z 0 0 0 	D	0.692690	0.692690	0.000000	0.692690	0.000000	0.692690	0.692690	0.692690	1.000000	0.000000	0.000000	0.000000	
39000	-57.953546	129	1	2	'0 0 0 0 0 0 Z Z 	D	0.666054	0.666054	0.666054	0.666054	0.666054	0.666054	0.000000	0.000000	0.904657	0.048574	0.046769	0.000000	
40000	-56.077015	449	1	3	'0 0 0 Z 0 0 Z Z 	D	0.814921	0.814921	0.814921	0.000000	0.814921	0.814921	0.000000	0.000000	0.886611	0.005329	0.108060	0.000000	
41000	-58.139092	345	1	3	'0 0 Z Z 0 0 Z 0 	D	0.838482	0.838482	0.000000	0.000000	0.838482	0.838482	0.000000	0.838482	0.885701	0.000000	0.106093	0.008206	
42000	-56.683758	109	1	0	'0 0 0 0 0 0 0 0 	I	0.557411	0.557411	0.557411	0.557411	0.557411	0.557411	0.557411	0.557411	0.891766	0.046713	0.056067	0.005454	
43000	-58.164001	469	1	2	'0 0 0 Z Z 0 0 0 	D	1.025502	1.025502	1.025502	0.000000	0.000000	1.025502	1.025502	1.025502	0.991208	0.006047	0.000329	0.002417	
44000	-58.926366	575	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.551064	0.551064	0.000000	0.551064	0.000000	0.551064	0.551064	0.000000	1.000000	0.000000	0.000000	0.000000	
45000	-58.836796	931	1	1	'0 0 0 0 Z 0 0 0 	D	1.308984	1.308984	1.308984	1.308984	0.000000	1.308984	1.308984	1.308984	0.942966	0.053536	0.000785	0.002714	
46000	-56.503125	425	2	1	'1 Z 0 1 1 1 1 0 	D	2.745050	0.000000	18.036397	2.745050	2.745050	2.745050	2.745050	18.036397	0.613949	0.111018	0.213220	0.061812	
47000	-60.433719	822	2	2	'1 Z 0 1 0 0 Z 0 	D	3.838023	0.000000	18.249563	3.838023	18.249563	18.249563	0.000000	18.249563	0.743186	0.117273	0.107456	0.032084	
48000	-58.143180	966	1	1	'0 0 0 Z 0 0 0 0 	D	0.844223	0.844223	0.844223	0.000000	0.844223	0.844223	0.844223	0.844223	0.883590	0.006646	0.099171	0.010594	
49000	-56.252273	879	1	2	'0 0 0 0 0 Z 0 Z 	D	0.881773	0.881773	0.881773	0.881773	0.881773	0.000000	0.881773	0.000000	0.881674	0.103511	0.008157	0.006658	
50000	-55.793819	813	1	3	'0 0 0 0 0 Z Z Z 	D	0.750388	0.750388	0.750388	0.750388	0.750388	0.000000	0.000000	0.000000	0.889556	0.105265	0.005178	0.000000	
51000	-58.348545	469	1	3	'0 0 0 0 0 Z Z Z 	D	0.490040	0.490040	0.490040	0.490040	0.490040	0.000000	0.000000	0.000000	0.929831	0.069072	0.001097	0.000000	
52000	-56.581269	139	1	2	'0 0 0 0 0 0 Z Z 	D	1.133628	1.133628	1.133628	1.133628	1.133628	1.133628	0.000000	0.000000	0.874293	0.063148	0.062559	0.000000	
53000	-57.949947	162	1	3	'0 0 0 0 0 Z Z Z 	D	1.116251	1.116251	1.116251	1.116251	1.116251	0.000000	0.000000	0.000000	0.860960	0.122617	0.016423	0.000000	
54000	-56.067492	88	1	2	'0 0 0 0 0 0 Z Z 	D	0.823995	0.823995	0.823995	0.823995	0.823995	0.823995	0.000000	0.000000	0.897096	0.051932	0.050972	0.000000	
55000	-55.547174	330	1	3	'0 0 0 Z 0 0 Z Z 	D	0.892392	0.892392	0.892392	0.000000	0.892392	0.892392	0.000000	0.000000	0.882952	0.006478	0.110569	0.000000	
56000	-57.154040	110	1	2	'0 0 0 0 0 Z 0 Z 	D	0.936446	0.936446	0.936446	0.936446	0.936446	0.000000	0.936446	0.000000	0.884511	0.099698	0.009602	0.006189	
57000	-55.582111	810	1	2	'0 0 0 0 0 0 Z Z 	D	0.758987	0.758987	0.758987	0.758987	0.758987	0.758987	0.000000	0.000000	0.888592	0.053983	0.057425	0.000000	
58000	-54.649362	591	1	3	'0 0 0 0 0 Z Z Z 	D	0.854196	0.854196	0.854196	0.854196	0.854196	0.000000	0.000000	0.000000	0.923685	0.071841	0.004474	0.000000	
59000	-57.798498	865	1	2	'0 0 0 Z 0 0 Z 0 	D	0.955323	0.955323	0.955323	0.000000	0.955323	0.955323	0.000000	0.955323	0.855849	0.011990	0.119482	0.012678	
60000	-57.893260	731	1	1	'0 0 0 0 0 0 0 Z 	D	0.643584	0.643584	0.643584	0.643584	0.643584	0.643584	0.643584	0.000000	0.915749	0.041777	0.040717	0.001756	
61000	-55.375336	729	1	0	'0 0 0 0 0 0 0 0 	I	0.748149	0.748149	0.748149	0.748149	0.748149	0.748149	0.748149	0.748149	0.900767	0.048861	0.045761	0.004610	
62000	-56.884733	446	1	2	'0 0 0 0 0 Z 0 Z 	D	0.943531	0.943531	0.943531	0.943531	0.943531	0.000000	0.943531	0.000000	0.911969	0.078143	0.006414	0.003474	
63000	-58.429352	961	1	1	'0 0 0 0 0 Z 0 0 	D	0.522108	0.522108	0.522108	0.522108	0.522108	0.000000	0.522108	0.522108	0.891683	0.093428	0.003343	0.011546	
64000	-55.453726	233	1	2	'0 0 0 0 0 0 Z Z 	D	0.728823	0.728823	0.728823	0.728823	0.728823	0.728823	0.000000	0.000000	0.874436	0.059319	0.066246	0.000000	
65000	-57.458089	289	1	1	'0 0 0 0 0 Z 0 0 	D	0.857912	0.857912	0.857912	0.857912	0.857912	0.000000	0.857912	0.857912	0.901026	0.083950	0.006432	0.008592	
66000	-57.109811	756	1	2	'0 0 0 Z 0 0 Z 0 	D	0.758771	0.758771	0.758771	0.000000	0.758771	0.758771	0.000000	0.758771	0.889932	0.003800	0.099435	0.006833	
67000	-57.196911	175	1	2	'0 0 Z Z 0 0 0 0 	D	0.820259	0.820259	0.000000	0.000000	0.820259	0.820259	0.820259	0.820259	0.900908	0.000000	0.094043	0.005049	
68000	-56.470873	981	1	2	'0 0 0 0 0 0 Z Z 	D	1.081714	1.081714	1.081714	1.081714	1.081714	1.081714	0.000000	0.000000	0.869583	0.067461	0.062956	0.000000	
69000	-56.674703	263	1	1	'0 0 0 0 0 0 Z 0 	D	0.768997	0.768997	0.768997	0.768997	0.768997	0.768997	0.000000	0.768997	0.895564	0.050897	0.050089	0.003451	
70000	-57.679101	496	1	0	'0 0 0 0 0 0 0 0 	I	1.011460	1.011460	1.011460	1.011460	1.011460	1.011460	1.011460	1.011460	0.916585	0.038506	0.041659	0.003250	
71000	-56.432762	905	1	0	'0 0 0 0 0 0 0 0 	I	0.716302	0.716302	0.716302	0.716302	0.716302	0.716302	0.716302	0.716302	0.900660	0.047683	0.047032	0.004624	
72000	-57.112122	907	1	4	'0 0 Z 0 0 Z Z Z 	D	0.593980	0.593980	0.000000	0.593980	0.593980	0.000000	0.000000	0.000000	0.996815	0.000000	0.003185	0.000000	
73000	-55.037483	932	1	4	'0 0 Z 0 0 Z Z Z 	D	0.898872	0.898872	0.000000	0.898872	0.898872	0.000000	0.000000	0.000000	0.990380	0.000000	0.009620	0.000000	
74000	-55.926966	980	1	0	'0 0 0 0 0 0 0 0 	I	1.008192	1.008192	1.008192	1.008192	1.008192	1.008192	1.008192	1.008192	0.905507	0.045542	0.044769	0.004182	
75000	-57.045391	524	1	1	'0 0 0 0 0 0 Z 0 	D	0.934683	0.934683	0.934683	0.934683	0.934683	0.934683	0.000000	0.934683	0.896112	0.047213	0.052988	0.003687	
76000	-59.102286	91	1	2	'0 0 Z Z 0 0 0 0 	D	0.557390	0.557390	0.000000	0.000000	0.557390	0.557390	0.557390	0.557390	0.897711	0.000000	0.096911	0.005379	
77000	-55.196224	692	1	2	'0 0 0 0 0 0 Z Z 	D	0.630431	0.630431	0.630431	0.630431	0.630431	0.630431	0.000000	0.000000	0.879855	0.056576	0.063569	0.000000	
78000	-59.371168	833	1	1	'0 0 0 0 0 Z 0 0 	D	1.119173	1.119173	1.119173	1.119173	1.119173	0.000000	1.119173	1.119173	0.879296	0.093382	0.014851	0.012471	
79000	-55.634381	692	1	1	'0 0 0 0 0 0 Z 0 	D	0.578371	0.578371	0.578371	0.578371	0.578371	0.578371	0.000000	0.578371	0.882044	0.052916	0.060241	0.004800	
80000	-57.523769	455	1	3	'0 0 Z 0 Z Z 0 0 	D	0.809206	0.809206	0.000000	0.809206	0.000000	0.000000	0.809206	0.809206	1.000000	0.000000	0.000000	0.000000	
81000	-58.338274	427	1	3	'0 0 0 Z 0 0 Z Z 	D	1.203572	1.203572	1.203572	0.000000	1.203572	1.203572	0.000000	0.000000	0.873535	0.012046	0.114419	0.000000	
82000	-56.745627	552	1	2	'0 0 0 0 0 0 Z Z 	D	0.878535	0.878535	0.878535	0.878535	0.878535	0.878535	0.000000	0.000000	0.885762	0.059072	0.055166	0.000000	
83000	-56.832102	685	1	3	'0 0 Z Z 0 0 Z 0 	D	0.832794	0.832794	0.000000	0.000000	0.832794	0.832794	0.000000	0.832794	0.883447	0.000000	0.107975	0.008578	
84000	-56.370322	536	1	3	'0 0 0 0 0 Z Z Z 	D	1.087967	1.087967	1.087967	1.087967	1.087967	0.000000	0.000000	0.000000	0.872316	0.114730	0.012954	0.000000	
85000	-57.489059	81	1	3	'0 0 0 0 0 Z Z Z 	D	1.271118	1.271118	1.271118	1.271118	1.271118	0.000000	0.000000	0.000000	0.865234	0.118100	0.016667	0.000000	
86000	-56.599669	237	1	2	'0 0 0 Z Z 0 0 0 	D	0.595063	0.595063	0.595063	0.000000	0.000000	0.595063	0.595063	0.595063	0.993755	0.002821	0.000217	0.003208	
87000	-56.396917	920	1	0	'0 0 0 0 0 0 0 0 	I	1.141067	1.141067	1.141067	1.141067	1.141067	1.141067	1.141067	1.141067	0.895886	0.049950	0.049081	0.005082	
88000	-58.247448	719	1	3	'0 0 0 Z 0 0 Z Z 	D	1.170494	1.170494	1.170494	0.000000	1.170494	1.170494	0.000000	0.000000	0.860556	0.013885	0.125559	0.000000	
89000	-56.904930	709	1	2	'0 0 0 0 0 Z 0 Z 	D	0.761991	0.761991	0.761991	0.761991	0.761991	0.000000	0.761991	0.000000	0.889879	0.097963	0.006557	0.005601	
90000	-56.181046	812	1	3	'0 0 0 0 0 Z Z Z 	D	0.856568	0.856568	0.856568	0.856568	0.856568	0.000000	0.000000	0.000000	0.882007	0.110798	0.007195	0.000000	
91000	-56.066148	509	1	1	'0 0 Z 0 0 0 0 0 	D	0.656013	0.656013	0.000000	0.656013	0.656013	0.656013	0.656013	0.656013	0.946878	0.000348	0.049910	0.002865	
92000	-57.787991	377	1	2	'0 0 0 0 0 0 Z Z 	D	0.946819	0.946819	0.946819	0.946819	0.946819	0.946819	0.000000	0.000000	0.879228	0.062835	0.057937	0.000000	
93000	-59.630644	156	1	1	'0 0 0 Z 0 0 0 0 	D	1.153603	1.153603	1.153603	0.000000	1.153603	1.153603	1.153603	1.153603	0.877901	0.014434	0.096229	0.011436	
94000	-56.736342	905	1	1	'0 0 0 0 0 0 0 Z 	D	1.044938	1.044938	1.044938	1.044938	1.044938	1.044938	1.044938	0.000000	0.888120	0.055090	0.053407	0.003383	
95000	-56.045931	109	1	3	'0 0 0 Z 0 0 Z Z 	D	0.943288	0.943288	0.943288	0.000000	0.943288	0.943288	0.000000	0.000000	0.872546	0.007160	0.120294	0.000000	
96000	-56.279021	119	1	3	'0 0 0 0 0 Z Z Z 	D	0.868181	0.868181	0.868181	0.868181	0.868181	0.000000	0.000000	0.000000	0.864648	0.125911	0.009440	0.000000	
97000	-59.859743	709	1	2	'0 0 Z 0 0 Z 0 0 	D	1.348176	1.348176	0.000000	1.348176	1.348176	0.000000	1.348176	1.348176	0.956478	0.006180	0.026778	0.010565	
98000	-55.628790	392	2	1	'1 1 0 1 0 Z 1 1 	D	1.122391	1.122391	6.495649	1.122391	6.495649	0.000000	1.122391	1.122391	0.688727	0.167187	0.081185	0.062900	
99000	-59.302529	555	1	2	'0 0 0 0 0 Z 0 Z 	D	0.626564	0.626564	0.626564	0.626564	0.626564	0.000000	0.626564	0.000000	0.885371	0.104642	0.003815	0.006171	
100000	-56.372983	560	1	0	'0 0 0 0 0 0 0 0 	I	0.686366	0.686366	0.686366	0.686366	0.686366	0.686366	0.686366	0.686366	0.891309	0.052181	0.050968	0.005542	
101000	-58.606863	910	1	2	'0 0 0 0 0 Z 0 Z 	D	1.370414	1.370414	1.370414	1.370414	1.370414	0.000000	1.370414	0.000000	0.859577	0.112763	0.018222	0.009439	
102000	-59.969417	638	1	4	'0 0 0 Z Z 0 Z Z 	D	0.503770	0.503770	0.503770	0.000000	0.000000	0.503770	0.000000	0.000000	0.998570	0.001430	0.000000	0.000000	
103000	-55.423484	856	1	1	'0 0 0 0 0 0 Z 0 	D	0.764853	0.764853	0.764853	0.764853	0.764853	0.764853	0.000000	0.764853	0.894856	0.048673	0.052782	0.003689	
104000	-56.280864	661	1	3	'0 0 0 Z 0 0 Z Z 	D	1.024347	1.024347	1.024347	0.000000	1.024347	1.024347	0.000000	0.000000	0.903048	0.005509	0.091443	0.000000	
105000	-56.848022	262	1	2	'0 0 0 0 0 Z 0 Z 	D	0.785366	0.785366	0.785366	0.785366	0.785366	0.000000	0.785366	0.000000	0.911499	0.081648	0.003220	0.003632	
106000	-57.150091	720	1	2	'0 0 0 0 0 0 Z Z 	D	0.764962	0.764962	0.764962	0.764962	0.764962	0.764962	0.000000	0.000000	0.873637	0.064173	0.062190	0.000000	
107000	-57.962493	791	1	4	'0 0 0 Z Z 0 Z Z 	D	0.847900	0.847900	0.847900	0.000000	0.000000	0.847900	0.000000	0.000000	0.992635	0.007365	0.000000	0.000000	
108000	-56.062170	18	1	1	'0 0 0 0 0 0 Z 0 	D	0.880489	0.880489	0.880489	0.880489	0.880489	0.880489	0.000000	0.880489	0.892166	0.051169	0.052845	0.003820	
109000	-56.640313	585	1	1	'0 0 0 0 0 0 Z 0 	D	1.280999	1.280999	1.280999	1.280999	1.280999	1.280999	0.000000	1.280999	0.888400	0.053904	0.053651	0.004045	
110000	-56.594513	268	1	1	'0 0 0 0 0 0 Z 0 	D	0.745891	0.745891	0.745891	0.745891	0.745891	0.745891	0.000000	0.745891	0.902784	0.046085	0.048071	0.003060	
111000	-58.801496	309	1	2	'0 0 Z Z 0 0 0 0 	D	0.576076	0.576076	0.000000	0.000000	0.576076	0.576076	0.576076	0.576076	0.889564	0.000000	0.104267	0.006169	
112000	-58.402331	406	1	2	'0 0 0 0 Z Z 0 0 	D	0.813064	0.813064	0.813064	0.813064	0.000000	0.000000	0.813064	0.813064	0.887362	0.107365	0.000000	0.005274	
113000	-56.783716	819	1	0	'0 0 0 0 0 0 0 0 	I	0.816447	0.816447	0.816447	0.816447	0.816447	0.816447	0.816447	0.816447	0.887213	0.054087	0.052730	0.005970	
114000	-57.939413	838	1	1	'0 0 0 Z 0 0 0 0 	D	1.084463	1.084463	1.084463	0.000000	1.084463	1.084463	1.084463	1.084463	0.886674	0.010969	0.091937	0.010420	
115000	-57.649658	920	1	2	'0 0 0 0 0 0 Z Z 	D	1.381641	1.381641	1.381641	1.381641	1.381641	1.381641	0.000000	0.000000	0.880595	0.060769	0.058636	0.000000	
116000	-57.475100	632	1	2	'0 0 0 0 0 0 Z Z 	D	1.056495	1.056495	1.056495	1.056495	1.056495	1.056495	0.000000	0.000000	0.878688	0.061785	0.059527	0.000000	
117000	-54.988048	932	1	4	'0 0 Z 0 0 Z Z Z 	D	0.858448	0.858448	0.000000	0.858448	0.858448	0.000000	0.000000	0.000000	0.991280	0.000000	0.008720	0.000000	
118000	-57.954965	944	1	4	'0 0 Z 0 0 Z Z Z 	D	0.531178	0.531178	0.000000	0.531178	0.531178	0.000000	0.000000	0.000000	0.998014	0.000000	0.001986	0.000000	
119000	-57.522732	94	1	3	'0 0 0 Z 0 0 Z Z 	D	0.962941	0.962941	0.962941	0.000000	0.962941	0.962941	0.000000	0.000000	0.875273	0.008233	0.116493	0.000000	
120000	-56.045527	906	1	1	'0 0 0 0 0 0 Z 0 	D	0.889186	0.889186	0.889186	0.889186	0.889186	0.889186	0.000000	0.889186	0.886911	0.053706	0.055112	0.004272	
121000	-57.799675	273	1	1	'0 0 0 0 0 Z 0 0 	D	0.620137	0.620137	0.620137	0.620137	0.620137	0.000000	0.620137	0.620137	0.881551	0.103553	0.003649	0.011247	
122000	-55.655914	312	1	3	'0 0 0 0 0 Z Z Z 	D	0.855471	0.855471	0.855471	0.855471	0.855471	0.000000	0.000000	0.000000	0.881097	0.111970	0.006933	0.000000	
123000	-56.043387	661	1	2	'0 0 0 Z 0 0 Z 0 	D	0.805774	0.805774	0.805774	0.000000	0.805774	0.805774	0.000000	0.805774	0.909548	0.003401	0.082359	0.004692	
124000	-61.336827	770	2	4	'1 1 Z Z Z 0 1 Z 	D	0.648400	0.648400	0.000000	0.000000	0.000000	9.561134	0.648400	0.000000	1.000000	0.000000	0.000000	0.000000	
125000	-57.658358	168	1	1	'0 0 0 0 0 Z 0 0 	D	0.878796	0.878796	0.878796	0.878796	0.878796	0.000000	0.878796	0.878796	0.890196	0.092803	0.006836	0.010165	
126000	-57.157564	196	1	2	'0 0 0 Z Z 0 0 0 	D	0.898853	0.898853	0.898853	0.000000	0.000000	0.898853	0.898853	0.898853	0.990917	0.005744	0.000394	0.002944	
127000	-55.976111	920	1	3	'0 0 0 0 0 Z Z Z 	D	0.661538	0.661538	0.661538	0.661538	0.661538	0.000000	0.000000	0.000000	0.903216	0.093687	0.003097	0.000000	
128000	-58.629092	604	1	3	'0 0 Z Z 0 0 Z 0 	D	0.898685	0.898685	0.000000	0.000000	0.898685	0.898685	0.000000	0.898685	0.891533	0.000000	0.100919	0.007548	
129000	-56.901346	979	1	1	'0 0 0 0 Z 0 0 0 	D	0.633783	0.633783	0.633783	0.633783	0.000000	0.633783	0.633783	0.633783	0.951120	0.046735	0.000162	0.001983	
130000	-56.203669	44	1	2	'0 0 0 0 0 0 Z Z 	D	1.003777	1.003777	1.003777	1.003777	1.003777	1.003777	0.000000	0.000000	0.862298	0.068857	0.068844	0.000000	
131000	-57.763619	137	1	1	'0 0 0 0 0 0 Z 0 	D	0.576311	0.576311	0.576311	0.576311	0.576311	0.576311	0.000000	0.576311	0.909570	0.044819	0.043178	0.002433	
132000	-57.953481	546	1	3	'0 0 0 0 0 Z Z Z 	D	0.661651	0.661651	0.661651	0.661651	0.661651	0.000000	0.000000	0.000000	0.895354	0.100811	0.003836	0.000000	
133000	-58.093557	339	1	3	'0 0 0 0 Z Z 0 Z 	D	0.597333	0.597333	0.597333	0.597333	0.000000	0.000000	0.597333	0.000000	0.906603	0.089206	0.000000	0.004191	
134000	-59.161709	324	1	2	'0 0 0 0 0 Z 0 Z 	D	1.342293	1.342293	1.342293	1.342293	1.342293	0.000000	1.342293	0.000000	0.855786	0.113351	0.021025	0.009838	
135000	-60.045657	603	2	2	'1 1 0 0 Z Z 1 0 	D	0.936567	0.936567	6.649209	6.649209	0.000000	0.000000	0.936567	6.649209	0.935225	0.064176	0.000000	0.000600	
136000	-57.988172	401	1	1	'0 0 0 0 0 0 Z 0 	D	1.211605	1.211605	1.211605	1.211605	1.211605	1.211605	0.000000	1.211605	0.894196	0.050001	0.052081	0.003722	
137000	-56.739316	181	1	2	'0 0 0 0 0 Z 0 Z 	D	0.871507	0.871507	0.871507	0.871507	0.871507	0.000000	0.871507	0.000000	0.889338	0.099315	0.005505	0.005842	
138000	-56.872185	809	1	1	'0 0 0 0 Z 0 0 0 	D	0.712495	0.712495	0.712495	0.712495	0.000000	0.712495	0.712495	0.712495	0.966639	0.032380	0.000050	0.000931	
139000	-57.819115	204	1	1	'0 0 0 0 Z 0 0 0 	D	0.851300	0.851300	0.851300	0.851300	0.000000	0.851300	0.851300	0.851300	0.936354	0.059626	0.000665	0.003355	
