Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-iroquois-cross.cousinmarriage.preferred.bttrees
Data File Name:                  ./data/bantu-iroquois-cross.cousinmarriage.preferred.btdata
Log File Name:                   ./output/bantu-iroquois-cross.cousinmarriage.preferred-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            968162795
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-iroquois-cross.cousinmarriage.preferred-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.242424,0.121212,0.121212,0.515152)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       66
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-76.880550	493	2	2	'0 Z 1 1 1 Z 0 0 	D	1.442996	0.000000	7.387287	7.387287	7.387287	0.000000	1.442996	1.442996	0.250611	0.124655	0.116060	0.508673	
22000	-77.547609	779	1	1	'0 Z 0 0 0 0 0 0 	D	2.401083	0.000000	2.401083	2.401083	2.401083	2.401083	2.401083	2.401083	0.249303	0.122584	0.127984	0.500129	
23000	-76.025245	732	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.402799	2.402799	2.402799	2.402799	2.402799	2.402799	0.000000	0.152194	0.156152	0.691654	
24000	-77.452105	178	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.819242	1.819242	1.819242	1.819242	1.819242	1.819242	0.000000	0.164122	0.172486	0.663392	
25000	-77.976381	657	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.270536	2.270536	2.270536	2.270536	2.270536	2.270536	0.000000	0.161869	0.171805	0.666326	
26000	-76.112744	130	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.445526	2.445526	2.445526	2.445526	2.445526	2.445526	0.000000	0.147204	0.150828	0.701969	
27000	-77.428664	152	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.516821	2.516821	2.516821	2.516821	2.516821	2.516821	0.000000	0.146615	0.154257	0.699128	
28000	-75.237413	990	2	1	'Z 0 1 1 1 1 0 0 	D	0.000000	2.426565	6.477742	6.477742	6.477742	6.477742	2.426565	2.426565	0.218015	0.121058	0.121094	0.539834	
29000	-80.111795	3	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	3.397771	3.397771	3.397771	3.397771	3.397771	3.397771	0.000000	0.134527	0.138643	0.726831	
30000	-78.249785	675	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.903173	2.903173	2.903173	2.903173	2.903173	2.903173	0.000000	0.142877	0.144922	0.712201	
31000	-77.854589	845	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.984902	2.984902	2.984902	2.984902	2.984902	2.984902	0.000000	0.152783	0.156949	0.690268	
32000	-75.292774	215	2	4	'Z Z 1 Z Z 1 0 0 	D	0.000000	0.000000	7.364024	0.000000	0.000000	7.364024	2.879535	2.879535	0.000000	0.000000	0.197848	0.802152	
33000	-76.353625	253	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.769681	1.769681	1.769681	1.769681	1.769681	1.769681	0.000000	0.171150	0.182207	0.646643	
34000	-73.059575	505	2	2	'0 Z 1 0 Z 1 0 0 	D	3.230031	0.000000	14.907886	3.230031	0.000000	14.907886	3.230031	3.230031	0.143353	0.087650	0.152691	0.616307	
35000	-73.963636	398	2	2	'0 Z 1 0 Z 1 0 0 	D	3.098245	0.000000	13.954537	3.098245	0.000000	13.954537	3.098245	3.098245	0.124675	0.083038	0.156624	0.635662	
36000	-79.199714	727	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	3.903957	3.903957	3.903957	3.903957	3.903957	3.903957	0.000000	0.131938	0.133318	0.734743	
37000	-79.467389	111	1	1	'0 Z 0 0 0 0 0 0 	D	2.046763	0.000000	2.046763	2.046763	2.046763	2.046763	2.046763	2.046763	0.260458	0.124674	0.127065	0.487803	
38000	-76.587651	429	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	3.124295	3.124295	3.124295	3.124295	3.124295	3.124295	0.000000	0.137349	0.139186	0.723465	
39000	-74.757757	754	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.253409	2.253409	2.253409	2.253409	2.253409	2.253409	0.000000	0.158070	0.160500	0.681430	
40000	-80.741139	5	2	1	'Z 0 0 0 1 1 0 0 	D	0.000000	4.735352	4.735352	4.735352	10.287583	10.287583	4.735352	4.735352	0.237492	0.120707	0.120960	0.520841	
41000	-80.344418	191	1	1	'0 Z 0 0 0 0 0 0 	D	2.602924	0.000000	2.602924	2.602924	2.602924	2.602924	2.602924	2.602924	0.230247	0.122254	0.124714	0.522786	
42000	-78.645506	52	1	1	'0 Z 0 0 0 0 0 0 	D	1.895384	0.000000	1.895384	1.895384	1.895384	1.895384	1.895384	1.895384	0.308442	0.125943	0.129676	0.435939	
43000	-77.390897	308	2	2	'0 Z Z 1 1 0 0 0 	D	3.256299	0.000000	0.000000	11.229937	11.229937	3.256299	3.256299	3.256299	0.251742	0.114450	0.128156	0.505652	
44000	-77.622397	319	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	3.005496	3.005496	3.005496	3.005496	3.005496	3.005496	0.000000	0.139314	0.142638	0.718048	
45000	-77.772024	737	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.601406	2.601406	2.601406	2.601406	2.601406	2.601406	0.000000	0.145404	0.153903	0.700694	
46000	-79.720267	487	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	7.515497	7.515497	7.515497	7.515497	7.515497	7.515497	0.000000	0.237398	0.120702	0.120744	0.521156	
47000	-82.986490	534	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	23.907648	23.907648	23.907648	23.907648	23.907648	23.907648	0.000000	0.242424	0.121212	0.121212	0.515152	
48000	-79.072051	685	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	5.737488	5.737488	5.737488	5.737488	5.737488	5.737488	0.000000	0.248623	0.121840	0.122250	0.507287	
49000	-79.028499	45	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	6.607066	6.607066	6.607066	6.607066	6.607066	6.607066	0.000000	0.238416	0.120820	0.120880	0.519885	
50000	-79.673731	828	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	7.993066	7.993066	7.993066	7.993066	7.993066	7.993066	0.000000	0.238851	0.120837	0.120845	0.519467	
51000	-82.602320	353	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.851959	1.851959	1.851959	1.851959	1.851959	1.851959	1.851959	0.300021	0.124217	0.130180	0.445582	
52000	-73.877015	544	2	1	'1 Z 0 0 0 0 1 1 	D	1.624810	0.000000	4.863141	4.863141	4.863141	4.863141	1.624810	1.624810	0.284790	0.129242	0.129623	0.456345	
53000	-73.582553	893	2	1	'1 Z 0 0 1 0 1 1 	D	3.023181	0.000000	8.061099	8.061099	3.023181	8.061099	3.023181	3.023181	0.247093	0.122625	0.120743	0.509540	
54000	-79.350131	280	2	3	'Z Z 0 0 Z 0 1 1 	D	0.000000	0.000000	4.278208	4.278208	0.000000	4.278208	1.210738	1.210738	0.000000	0.395508	0.053644	0.550848	
55000	-74.470471	30	2	2	'Z Z 1 1 1 1 0 0 	D	0.000000	0.000000	6.774831	6.774831	6.774831	6.774831	2.462789	2.462789	0.000000	0.122847	0.122893	0.754260	
56000	-75.511637	713	2	3	'Z Z 0 0 0 Z 1 1 	D	0.000000	0.000000	4.662960	4.662960	4.662960	0.000000	1.450616	1.450616	0.000000	0.198095	0.000000	0.801905	
57000	-84.901603	374	1	1	'0 0 0 Z 0 0 0 0 	D	1.887602	1.887602	1.887602	0.000000	1.887602	1.887602	1.887602	1.887602	0.200062	0.039436	0.149242	0.611260	
58000	-78.874790	521	1	1	'0 Z 0 0 0 0 0 0 	D	2.185636	0.000000	2.185636	2.185636	2.185636	2.185636	2.185636	2.185636	0.235206	0.122974	0.128301	0.513519	
59000	-78.969600	973	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.683575	1.683575	1.683575	1.683575	1.683575	1.683575	0.000000	0.181307	0.191994	0.626699	
60000	-76.510871	538	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.873263	2.873263	2.873263	2.873263	2.873263	2.873263	0.000000	0.141972	0.146742	0.711287	
61000	-74.729716	78	2	3	'Z Z 0 0 Z 0 1 1 	D	0.000000	0.000000	9.185787	9.185787	0.000000	9.185787	2.552861	2.552861	0.000000	0.136159	0.154797	0.709043	
62000	-77.145557	201	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.394583	2.394583	2.394583	2.394583	2.394583	2.394583	0.000000	0.154652	0.159231	0.686117	
63000	-75.789767	436	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.380475	2.380475	2.380475	2.380475	2.380475	2.380475	0.000000	0.151746	0.158135	0.690119	
64000	-77.596225	20	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.973751	2.973751	2.973751	2.973751	2.973751	2.973751	0.000000	0.143190	0.151056	0.705753	
65000	-77.384178	284	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.401414	2.401414	2.401414	2.401414	2.401414	2.401414	0.000000	0.155880	0.157678	0.686442	
66000	-74.495988	423	2	3	'0 Z Z 1 1 Z 0 0 	D	1.981092	0.000000	0.000000	12.986083	12.986083	0.000000	1.981092	1.981092	0.293790	0.096880	0.157445	0.451885	
67000	-74.300697	476	2	3	'0 Z Z 1 1 Z 0 0 	D	2.240307	0.000000	0.000000	12.675313	12.675313	0.000000	2.240307	2.240307	0.250744	0.116384	0.126736	0.506136	
68000	-75.890044	436	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.274966	2.274966	2.274966	2.274966	2.274966	2.274966	0.000000	0.154649	0.161437	0.683914	
69000	-77.784224	657	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.615276	2.615276	2.615276	2.615276	2.615276	2.615276	0.000000	0.151796	0.159619	0.688585	
70000	-75.981133	649	2	3	'Z Z 0 0 Z 0 1 1 	D	0.000000	0.000000	13.307647	13.307647	0.000000	13.307647	3.283225	3.283225	0.000000	0.119728	0.167862	0.712410	
71000	-78.832628	344	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.806046	2.806046	2.806046	2.806046	2.806046	2.806046	0.000000	0.153403	0.155856	0.690741	
72000	-73.442324	330	2	2	'Z Z 1 1 1 1 0 0 	D	0.000000	0.000000	5.586662	5.586662	5.586662	5.586662	2.396421	2.396421	0.000000	0.128491	0.128731	0.742777	
73000	-76.235615	841	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.339021	2.339021	2.339021	2.339021	2.339021	2.339021	0.000000	0.155864	0.166790	0.677346	
74000	-78.520076	963	1	1	'0 Z 0 0 0 0 0 0 	D	2.922168	0.000000	2.922168	2.922168	2.922168	2.922168	2.922168	2.922168	0.214714	0.120329	0.123441	0.541516	
75000	-77.535760	264	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.574142	2.574142	2.574142	2.574142	2.574142	2.574142	0.000000	0.150639	0.156962	0.692399	
76000	-79.063751	402	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.513463	2.513463	2.513463	2.513463	2.513463	2.513463	0.000000	0.148525	0.154061	0.697415	
77000	-80.254926	916	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.806282	1.806282	1.806282	1.806282	1.806282	1.806282	0.000000	0.167304	0.178814	0.653882	
78000	-79.932325	201	1	1	'0 Z 0 0 0 0 0 0 	D	3.099801	0.000000	3.099801	3.099801	3.099801	3.099801	3.099801	3.099801	0.218156	0.120575	0.122555	0.538715	
79000	-77.167798	276	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.930692	1.930692	1.930692	1.930692	1.930692	1.930692	0.000000	0.162804	0.170582	0.666614	
80000	-76.687768	253	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	3.448722	3.448722	3.448722	3.448722	3.448722	3.448722	0.000000	0.134703	0.137802	0.727495	
81000	-73.528448	693	2	2	'1 Z 0 1 Z 0 1 1 	D	3.284980	0.000000	14.399088	3.284980	0.000000	14.399088	3.284980	3.284980	0.141122	0.088988	0.151430	0.618459	
82000	-80.488684	538	1	1	'0 Z 0 0 0 0 0 0 	D	3.883170	0.000000	3.883170	3.883170	3.883170	3.883170	3.883170	3.883170	0.213710	0.119738	0.121422	0.545130	
83000	-78.844436	168	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.261156	2.261156	2.261156	2.261156	2.261156	2.261156	0.000000	0.154051	0.163709	0.682240	
84000	-77.180375	427	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.917442	1.917442	1.917442	1.917442	1.917442	1.917442	0.000000	0.173327	0.176059	0.650614	
85000	-72.435099	625	2	1	'1 Z 0 0 1 0 1 1 	D	2.272977	0.000000	6.181939	6.181939	2.272977	6.181939	2.272977	2.272977	0.289578	0.127289	0.114811	0.468322	
86000	-74.298745	996	2	2	'1 Z 0 0 Z 0 1 1 	D	4.013299	0.000000	12.045920	12.045920	0.000000	12.045920	4.013299	4.013299	0.306087	0.130967	0.100953	0.461993	
87000	-77.651783	727	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	3.216146	3.216146	3.216146	3.216146	3.216146	3.216146	0.000000	0.136167	0.138580	0.725253	
88000	-79.214538	151	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	2.592154	0.000000	2.592154	2.592154	2.592154	2.592154	0.000000	0.000000	0.215785	0.784215	
89000	-76.530446	423	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.532989	2.532989	2.532989	2.532989	2.532989	2.532989	0.000000	0.163262	0.166362	0.670376	
90000	-76.168367	205	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.813270	1.813270	1.813270	1.813270	1.813270	1.813270	0.000000	0.174519	0.187082	0.638399	
91000	-78.121622	295	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.787923	2.787923	2.787923	2.787923	2.787923	2.787923	0.000000	0.145744	0.152715	0.701541	
92000	-76.156717	591	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	3.308830	3.308830	3.308830	3.308830	3.308830	3.308830	0.000000	0.146159	0.152629	0.701212	
93000	-77.570554	456	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.813514	1.813514	1.813514	1.813514	1.813514	1.813514	0.000000	0.172112	0.185775	0.642113	
94000	-78.058635	279	1	1	'0 Z 0 0 0 0 0 0 	D	2.221310	0.000000	2.221310	2.221310	2.221310	2.221310	2.221310	2.221310	0.242329	0.122661	0.127677	0.507333	
95000	-76.352096	628	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.715794	2.715794	2.715794	2.715794	2.715794	2.715794	0.000000	0.150126	0.152143	0.697731	
96000	-72.614190	105	2	2	'Z Z 0 1 1 0 1 1 	D	0.000000	0.000000	6.741493	2.235502	2.235502	6.741493	2.235502	2.235502	0.000000	0.091468	0.165740	0.742792	
97000	-79.762957	411	2	2	'Z 1 0 0 Z 0 1 1 	D	0.000000	1.703421	4.061386	4.061386	0.000000	4.061386	1.703421	1.703421	0.440858	0.231716	0.024548	0.302878	
98000	-74.296533	208	2	3	'Z Z 0 1 Z 0 1 1 	D	0.000000	0.000000	14.452275	1.881698	0.000000	14.452275	1.881698	1.881698	0.000000	0.046366	0.180842	0.772792	
99000	-79.163571	508	1	1	'0 Z 0 0 0 0 0 0 	D	2.205984	0.000000	2.205984	2.205984	2.205984	2.205984	2.205984	2.205984	0.246401	0.123213	0.128092	0.502293	
100000	-78.695860	880	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.732996	1.732996	1.732996	1.732996	1.732996	1.732996	0.000000	0.189382	0.195795	0.614823	
101000	-77.431244	419	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.684089	1.684089	1.684089	1.684089	1.684089	1.684089	0.000000	0.186342	0.195535	0.618123	
102000	-81.575022	78	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.427953	3.427953	3.427953	3.427953	3.427953	3.427953	3.427953	0.225989	0.120500	0.121229	0.532282	
103000	-77.131509	215	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.918654	2.918654	2.918654	2.918654	2.918654	2.918654	0.000000	0.140936	0.145314	0.713750	
104000	-76.700171	963	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.955694	1.955694	1.955694	1.955694	1.955694	1.955694	0.000000	0.164722	0.177119	0.658158	
105000	-79.163684	143	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.882899	2.882899	2.882899	2.882899	2.882899	2.882899	0.000000	0.143274	0.145655	0.711071	
106000	-76.474602	726	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.127400	2.127400	2.127400	2.127400	2.127400	2.127400	0.000000	0.155938	0.159261	0.684800	
107000	-77.125075	647	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.356726	2.356726	2.356726	2.356726	2.356726	2.356726	0.000000	0.163017	0.167134	0.669848	
108000	-78.598379	524	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.325188	2.325188	2.325188	2.325188	2.325188	2.325188	0.000000	0.164344	0.170384	0.665272	
109000	-74.519150	136	2	2	'1 Z 0 0 Z 0 1 1 	D	4.425121	0.000000	13.779166	13.779166	0.000000	13.779166	4.425121	4.425121	0.285300	0.127649	0.108128	0.478924	
110000	-77.312309	855	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.684437	2.684437	2.684437	2.684437	2.684437	2.684437	0.000000	0.144836	0.152384	0.702780	
111000	-76.942345	953	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.341716	2.341716	2.341716	2.341716	2.341716	2.341716	0.000000	0.162028	0.166909	0.671063	
112000	-76.439000	265	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.481505	2.481505	2.481505	2.481505	2.481505	2.481505	0.000000	0.168661	0.178230	0.653109	
113000	-76.333344	2	2	1	'0 Z 0 1 1 1 0 0 	D	1.922601	0.000000	1.922601	4.460040	4.460040	4.460040	1.922601	1.922601	0.292435	0.109270	0.140630	0.457664	
114000	-79.131783	416	1	2	'0 Z 0 0 0 0 Z 0 	D	8.481126	0.000000	8.481126	8.481126	8.481126	8.481126	0.000000	8.481126	0.239358	0.120889	0.120885	0.518868	
115000	-77.758561	922	2	2	'0 Z 1 0 0 0 Z 1 	D	16.016678	0.000000	8.869878	16.016678	16.016678	16.016678	0.000000	8.869878	0.242429	0.121212	0.121213	0.515146	
116000	-80.610118	595	1	2	'0 Z 0 0 0 0 Z 0 	D	12.396166	0.000000	12.396166	12.396166	12.396166	12.396166	0.000000	12.396166	0.241899	0.121156	0.121156	0.515790	
117000	-80.382481	969	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	4.105553	4.105553	4.105553	4.105553	4.105553	4.105553	0.000000	0.137318	0.138999	0.723683	
118000	-74.400710	991	2	1	'1 Z 0 0 1 0 1 1 	D	3.355601	0.000000	10.104250	10.104250	3.355601	10.104250	3.355601	3.355601	0.222987	0.119818	0.124124	0.533072	
119000	-77.287360	779	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.799466	1.799466	1.799466	1.799466	1.799466	1.799466	0.000000	0.182034	0.198307	0.619659	
120000	-77.129409	451	2	1	'Z 1 0 0 0 0 1 1 	D	0.000000	2.343795	7.784240	7.784240	7.784240	7.784240	2.343795	2.343795	0.212780	0.120923	0.120924	0.545373	
121000	-77.241368	357	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.374163	2.374163	2.374163	2.374163	2.374163	2.374163	0.000000	0.157705	0.164112	0.678184	
122000	-76.170168	733	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.926053	1.926053	1.926053	1.926053	1.926053	1.926053	0.000000	0.168650	0.179547	0.651804	
123000	-77.370855	416	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.235348	2.235348	2.235348	2.235348	2.235348	2.235348	0.000000	0.149385	0.155824	0.694791	
124000	-77.891889	245	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.055211	2.055211	2.055211	2.055211	2.055211	2.055211	0.000000	0.153559	0.162894	0.683548	
125000	-81.157398	95	1	1	'0 Z 0 0 0 0 0 0 	D	2.605634	0.000000	2.605634	2.605634	2.605634	2.605634	2.605634	2.605634	0.222959	0.121408	0.124094	0.531539	
126000	-78.728774	847	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.934888	1.934888	1.934888	1.934888	1.934888	1.934888	0.000000	0.165421	0.177131	0.657448	
127000	-75.228829	584	2	1	'Z 1 0 1 1 0 1 1 	D	0.000000	2.873968	12.597420	2.873968	2.873968	12.597420	2.873968	2.873968	0.242181	0.121155	0.121236	0.515427	
128000	-72.322946	205	2	2	'Z Z 1 1 1 1 0 0 	D	0.000000	0.000000	3.108771	3.108771	3.108771	3.108771	1.447982	1.447982	0.000000	0.176006	0.184181	0.639813	
129000	-77.237276	515	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.836746	2.836746	2.836746	2.836746	2.836746	2.836746	0.000000	0.146410	0.153698	0.699892	
130000	-77.578750	911	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.472474	2.472474	2.472474	2.472474	2.472474	2.472474	0.000000	0.149189	0.159616	0.691195	
131000	-76.827261	883	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.009242	2.009242	2.009242	2.009242	2.009242	2.009242	0.000000	0.162185	0.171523	0.666292	
132000	-76.505437	174	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.258845	2.258845	2.258845	2.258845	2.258845	2.258845	0.000000	0.164717	0.172566	0.662718	
133000	-75.567094	205	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.172866	2.172866	2.172866	2.172866	2.172866	2.172866	0.000000	0.157989	0.168551	0.673460	
134000	-75.656307	506	2	2	'Z Z 1 1 0 1 0 0 	D	0.000000	0.000000	3.310199	3.310199	1.614264	3.310199	1.614264	1.614264	0.000000	0.251869	0.147618	0.600513	
135000	-77.250499	136	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.084459	2.084459	2.084459	2.084459	2.084459	2.084459	0.000000	0.161545	0.164957	0.673498	
136000	-78.628758	832	1	1	'0 Z 0 0 0 0 0 0 	D	2.128217	0.000000	2.128217	2.128217	2.128217	2.128217	2.128217	2.128217	0.256846	0.123851	0.127127	0.492176	
137000	-76.685070	478	2	2	'Z Z 0 1 1 0 0 0 	D	0.000000	0.000000	2.937278	9.500000	9.500000	2.937278	2.937278	2.937278	0.000000	0.169895	0.070043	0.760062	
138000	-76.060281	782	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.329826	2.329826	2.329826	2.329826	2.329826	2.329826	0.000000	0.159184	0.165200	0.675616	
