Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/bantu-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/bantu-iroquois-matri.anvunclocalresidence-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1682407003
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-iroquois-matri.anvunclocalresidence-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.318841,0.043478,0.289855,0.347826)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
28000	-83.452708	968	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	4.088561	4.088561	4.088561	4.088561	4.088561	4.088561	0.000000	0.546301	0.037731	0.289948	0.126020	
29000	-83.917168	536	1	2	'0 Z 0 0 0 0 Z 0 	D	4.909143	0.000000	4.909143	4.909143	4.909143	4.909143	0.000000	4.909143	0.283439	0.043079	0.293327	0.380156	
30000	-85.699119	860	1	1	'0 0 0 0 0 0 Z 0 	D	7.574135	7.574135	7.574135	7.574135	7.574135	7.574135	0.000000	7.574135	0.318563	0.043438	0.289909	0.348090	
31000	-86.051346	911	1	1	'0 0 0 0 0 0 Z 0 	D	11.258854	11.258854	11.258854	11.258854	11.258854	11.258854	0.000000	11.258854	0.318820	0.043478	0.289852	0.347851	
32000	-87.393212	204	1	2	'0 0 0 Z 0 0 Z 0 	D	2.876652	2.876652	2.876652	0.000000	2.876652	2.876652	0.000000	2.876652	0.359113	0.035631	0.325400	0.279857	
33000	-84.971556	633	1	2	'0 Z 0 0 0 0 Z 0 	D	5.035018	0.000000	5.035018	5.035018	5.035018	5.035018	0.000000	5.035018	0.257548	0.042736	0.295497	0.404220	
34000	-82.376086	716	2	2	'1 Z 0 1 1 1 Z 1 	D	5.369664	0.000000	14.425294	5.369664	5.369664	5.369664	0.000000	5.369664	0.278829	0.040881	0.295710	0.384580	
35000	-82.462941	319	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.685508	2.685508	2.685508	2.685508	2.685508	2.685508	2.685508	0.435086	0.034885	0.292370	0.237660	
36000	-82.750551	438	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.169956	3.169956	3.169956	3.169956	3.169956	3.169956	3.169956	0.405457	0.036601	0.294142	0.263800	
37000	-81.139908	710	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.440365	3.440365	3.440365	3.440365	3.440365	3.440365	3.440365	0.384356	0.038383	0.293512	0.283749	
38000	-85.699922	930	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	2.351893	0.000000	0.000000	2.351893	2.351893	2.351893	2.351893	0.676326	0.000000	0.273034	0.050640	
39000	-80.545211	516	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.830760	2.830760	2.830760	2.830760	2.830760	2.830760	2.830760	0.433508	0.033858	0.296779	0.235855	
40000	-81.038307	141	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.191034	2.191034	2.191034	2.191034	2.191034	2.191034	0.000000	0.634648	0.024657	0.302491	0.038204	
41000	-82.185507	137	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.773823	2.773823	2.773823	2.773823	2.773823	2.773823	2.773823	0.429418	0.032486	0.303118	0.234978	
42000	-81.144858	869	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.674355	2.674355	2.674355	2.674355	2.674355	2.674355	2.674355	0.483008	0.030847	0.291372	0.194773	
43000	-81.208478	325	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.743616	2.743616	2.743616	2.743616	2.743616	2.743616	0.000000	0.597120	0.031318	0.298315	0.073247	
44000	-85.119342	930	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.072377	2.072377	2.072377	2.072377	2.072377	2.072377	0.000000	0.689019	0.022905	0.260465	0.027610	
45000	-81.648298	545	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.652867	3.652867	3.652867	3.652867	3.652867	3.652867	3.652867	0.374143	0.038479	0.295258	0.292120	
46000	-83.087611	216	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.447731	2.447731	2.447731	2.447731	2.447731	2.447731	2.447731	0.507575	0.030370	0.283001	0.179054	
47000	-83.256261	109	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.785229	3.785229	3.785229	3.785229	3.785229	3.785229	3.785229	0.373156	0.039408	0.292408	0.295028	
48000	-85.760315	807	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.972978	5.972978	5.972978	5.972978	5.972978	5.972978	5.972978	0.323303	0.043117	0.290186	0.343394	
49000	-82.919655	60	1	1	'0 0 0 0 0 0 Z 0 	D	2.937466	2.937466	2.937466	2.937466	2.937466	2.937466	0.000000	2.937466	0.376544	0.035282	0.333332	0.254841	
50000	-82.258649	676	2	2	'0 Z 1 0 0 1 Z 1 	D	4.202580	0.000000	18.862297	4.202580	4.202580	18.862297	0.000000	18.862297	0.179637	0.030725	0.349465	0.440173	
51000	-80.890911	125	2	0	'0 1 1 1 1 1 0 1 	D	0.810198	5.585884	5.585884	5.585884	5.585884	5.585884	0.810198	5.585884	0.326219	0.043170	0.290753	0.339857	
52000	-85.880600	207	1	2	'0 Z 0 0 0 0 Z 0 	D	5.783168	0.000000	5.783168	5.783168	5.783168	5.783168	0.000000	5.783168	0.290632	0.043256	0.291302	0.374810	
53000	-85.108918	521	1	2	'0 Z 0 0 0 0 Z 0 	D	7.882579	0.000000	7.882579	7.882579	7.882579	7.882579	0.000000	7.882579	0.301675	0.043409	0.289543	0.365374	
54000	-84.585155	505	1	2	'0 Z 0 0 0 0 Z 0 	D	5.574567	0.000000	5.574567	5.574567	5.574567	5.574567	0.000000	5.574567	0.289407	0.043309	0.290588	0.376696	
55000	-87.498330	280	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	4.299588	4.299588	4.299588	4.299588	4.299588	4.299588	0.000000	0.049269	0.381128	0.569603	
56000	-85.601888	474	1	2	'0 Z 0 0 0 0 Z 0 	D	10.945617	0.000000	10.945617	10.945617	10.945617	10.945617	0.000000	10.945617	0.314191	0.043460	0.289741	0.352608	
57000	-84.022184	69	1	2	'0 Z 0 0 0 0 Z 0 	D	3.120184	0.000000	3.120184	3.120184	3.120184	3.120184	0.000000	3.120184	0.261652	0.040113	0.326157	0.372079	
58000	-87.999443	211	1	1	'0 0 0 0 0 0 Z 0 	D	16.331150	16.331150	16.331150	16.331150	16.331150	16.331150	0.000000	16.331150	0.318840	0.043478	0.289855	0.347826	
59000	-86.354237	957	1	2	'0 Z 0 0 0 0 Z 0 	D	3.797745	0.000000	3.797745	3.797745	3.797745	3.797745	0.000000	3.797745	0.236486	0.040368	0.324135	0.399011	
60000	-85.618574	777	1	2	'0 Z 0 0 0 0 Z 0 	D	2.981868	0.000000	2.981868	2.981868	2.981868	2.981868	0.000000	2.981868	0.202720	0.037642	0.356537	0.403101	
61000	-85.265127	85	1	2	'0 Z 0 0 0 0 Z 0 	D	3.830952	0.000000	3.830952	3.830952	3.830952	3.830952	0.000000	3.830952	0.285610	0.042528	0.300315	0.371547	
62000	-88.389119	44	2	1	'1 1 1 0 1 1 Z 1 	D	16.063290	16.063290	16.063290	12.850800	16.063290	16.063290	0.000000	16.063290	0.318840	0.043478	0.289855	0.347827	
63000	-85.302080	299	1	2	'0 Z 0 0 0 0 Z 0 	D	4.901411	0.000000	4.901411	4.901411	4.901411	4.901411	0.000000	4.901411	0.275304	0.042942	0.296857	0.384897	
64000	-83.751337	727	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.152107	4.152107	4.152107	4.152107	4.152107	4.152107	4.152107	0.346096	0.041765	0.290345	0.321795	
65000	-84.364534	276	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.604802	1.604802	1.604802	1.604802	1.604802	1.604802	1.604802	0.555211	0.023457	0.289743	0.131588	
66000	-82.140211	60	1	2	'0 Z 0 0 0 0 Z 0 	D	2.901672	0.000000	2.901672	2.901672	2.901672	2.901672	0.000000	2.901672	0.152483	0.032702	0.407242	0.407573	
67000	-84.724670	120	1	1	'0 0 0 0 0 0 Z 0 	D	4.177611	4.177611	4.177611	4.177611	4.177611	4.177611	0.000000	4.177611	0.326241	0.041778	0.297938	0.334043	
68000	-84.327718	469	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	4.242429	4.242429	4.242429	4.242429	4.242429	4.242429	0.000000	0.567919	0.034982	0.296381	0.100717	
69000	-82.513934	604	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.628121	2.628121	2.628121	2.628121	2.628121	2.628121	0.000000	0.031858	0.503894	0.464248	
70000	-84.996051	629	2	2	'Z Z 0 0 0 0 0 1 	D	0.000000	0.000000	2.750677	2.750677	2.750677	2.750677	2.750677	1.543725	0.000000	0.030080	0.548900	0.421020	
71000	-83.303224	869	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.017923	2.017923	2.017923	2.017923	2.017923	2.017923	0.000000	0.015361	0.671001	0.313638	
72000	-81.599604	947	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.736192	2.736192	2.736192	2.736192	2.736192	2.736192	0.000000	0.611842	0.030690	0.290961	0.066507	
73000	-86.056671	1	2	1	'Z 1 0 1 1 0 0 0 	D	0.000000	28.287337	11.459127	28.287337	28.287337	11.459127	11.459127	11.459127	0.318804	0.043484	0.289838	0.347874	
74000	-81.532942	710	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.826125	3.826125	3.826125	3.826125	3.826125	3.826125	3.826125	0.365028	0.039788	0.292983	0.302200	
75000	-82.612115	543	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.804393	2.804393	2.804393	2.804393	2.804393	2.804393	0.000000	0.574435	0.034612	0.293450	0.097503	
76000	-82.504335	331	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	1.799799	1.799799	1.799799	1.799799	1.799799	1.799799	0.000000	0.720255	0.019364	0.243033	0.017348	
77000	-82.377697	424	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.303754	3.303754	3.303754	3.303754	3.303754	3.303754	3.303754	0.385643	0.038245	0.293505	0.282606	
78000	-83.285043	534	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	3.362434	3.362434	3.362434	3.362434	3.362434	3.362434	0.000000	0.572376	0.035162	0.292147	0.100314	
79000	-81.846305	710	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.919402	1.919402	1.919402	1.919402	1.919402	1.919402	1.919402	0.543761	0.027681	0.278465	0.150093	
80000	-81.235307	503	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.156504	2.156504	2.156504	2.156504	2.156504	2.156504	0.000000	0.667105	0.024802	0.272962	0.035131	
81000	-83.376679	959	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	3.114461	3.114461	3.114461	3.114461	3.114461	3.114461	0.000000	0.037117	0.456105	0.506777	
82000	-82.815407	70	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.937809	2.937809	2.937809	2.937809	2.937809	2.937809	2.937809	0.448747	0.033320	0.293203	0.224730	
83000	-81.842601	961	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.458042	2.458042	2.458042	2.458042	2.458042	2.458042	2.458042	0.466902	0.033813	0.286079	0.213206	
84000	-80.747678	303	2	0	'1 1 1 0 0 0 1 0 	D	0.668906	0.668906	0.668906	4.191213	4.191213	4.191213	0.668906	4.191213	0.249452	0.030997	0.331109	0.388443	
85000	-83.016131	357	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	3.259068	3.259068	3.259068	3.259068	3.259068	3.259068	0.000000	0.039868	0.444443	0.515689	
86000	-83.116208	756	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	3.019335	3.019335	3.019335	3.019335	3.019335	3.019335	0.000000	0.623006	0.030907	0.281268	0.064819	
87000	-81.283962	516	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.353325	2.353325	2.353325	2.353325	2.353325	2.353325	0.000000	0.025325	0.565180	0.409495	
88000	-83.324631	113	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.790459	2.790459	2.790459	2.790459	2.790459	2.790459	0.000000	0.036296	0.471173	0.492531	
89000	-82.555436	577	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.298618	2.298618	2.298618	2.298618	2.298618	2.298618	2.298618	0.474278	0.030402	0.296289	0.199032	
90000	-82.095916	687	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.855655	2.855655	2.855655	2.855655	2.855655	2.855655	0.000000	0.030450	0.507393	0.462157	
91000	-84.937183	331	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	4.443022	4.443022	4.443022	4.443022	4.443022	4.443022	0.000000	0.047882	0.385536	0.566582	
92000	-82.316351	102	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.253715	3.253715	3.253715	3.253715	3.253715	3.253715	3.253715	0.429232	0.034673	0.294678	0.241417	
93000	-85.864861	524	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.177169	2.177169	2.177169	2.177169	2.177169	2.177169	0.000000	0.024201	0.594016	0.381783	
94000	-83.768905	503	2	1	'0 1 Z 1 1 1 0 1 	D	1.180035	2.330273	0.000000	2.330273	2.330273	2.330273	1.180035	2.330273	0.466823	0.003637	0.370284	0.159256	
95000	-84.900150	628	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.178661	7.178661	7.178661	7.178661	7.178661	7.178661	7.178661	0.320118	0.043401	0.289876	0.346605	
96000	-86.148509	784	1	1	'0 0 0 0 0 0 Z 0 	D	6.585363	6.585363	6.585363	6.585363	6.585363	6.585363	0.000000	6.585363	0.319283	0.043366	0.290329	0.347022	
97000	-84.759504	599	1	2	'0 Z 0 0 0 0 Z 0 	D	7.773751	0.000000	7.773751	7.773751	7.773751	7.773751	0.000000	7.773751	0.301403	0.043403	0.289613	0.365581	
98000	-85.393141	167	1	2	'0 Z 0 0 0 0 Z 0 	D	3.961852	0.000000	3.961852	3.961852	3.961852	3.961852	0.000000	3.961852	0.258880	0.041657	0.309413	0.390049	
99000	-84.271810	415	1	2	'0 Z 0 0 0 0 Z 0 	D	5.395614	0.000000	5.395614	5.395614	5.395614	5.395614	0.000000	5.395614	0.262942	0.042940	0.294503	0.399615	
100000	-80.937055	999	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	3.272268	3.272268	3.272268	3.272268	3.272268	3.272268	0.000000	0.546186	0.037277	0.292501	0.124036	
101000	-82.145267	37	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.520027	2.520027	2.520027	2.520027	2.520027	2.520027	0.000000	0.630542	0.027215	0.294102	0.048142	
102000	-82.755166	968	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.865125	1.865125	1.865125	1.865125	1.865125	1.865125	1.865125	0.613654	0.021867	0.262642	0.101837	
103000	-84.039495	294	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	1.919269	1.919269	1.919269	1.919269	1.919269	1.919269	0.000000	0.691409	0.020451	0.266942	0.021198	
104000	-85.988606	959	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.537027	0.000000	4.537027	4.537027	4.537027	4.537027	4.537027	0.519925	0.008788	0.307219	0.164069	
105000	-87.531991	487	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.270196	0.000000	4.270196	4.270196	4.270196	4.270196	4.270196	0.543672	0.006556	0.305373	0.144399	
106000	-81.684587	638	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.336499	3.336499	3.336499	3.336499	3.336499	3.336499	3.336499	0.404184	0.035183	0.299565	0.261068	
107000	-83.945091	76	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.176174	0.000000	4.176174	4.176174	4.176174	4.176174	4.176174	0.485285	0.013024	0.307647	0.194044	
108000	-84.080880	389	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.996870	3.996870	3.996870	3.996870	3.996870	3.996870	3.996870	0.357841	0.039987	0.293661	0.308511	
109000	-90.487744	248	1	2	'0 0 0 Z 0 0 Z 0 	D	13.523578	13.523578	13.523578	0.000000	13.523578	13.523578	0.000000	13.523578	0.308892	0.040990	0.291430	0.358688	
110000	-84.436965	373	1	2	'0 Z 0 0 0 0 Z 0 	D	3.745290	0.000000	3.745290	3.745290	3.745290	3.745290	0.000000	3.745290	0.252401	0.041120	0.317315	0.389164	
111000	-83.951705	860	1	2	'0 Z 0 0 0 0 Z 0 	D	5.053299	0.000000	5.053299	5.053299	5.053299	5.053299	0.000000	5.053299	0.275268	0.043088	0.293443	0.388201	
112000	-88.653155	714	1	1	'0 0 0 0 0 0 Z 0 	D	1.922957	1.922957	1.922957	1.922957	1.922957	1.922957	0.000000	1.922957	0.462760	0.029309	0.353410	0.154521	
113000	-85.986738	461	1	1	'0 0 0 0 0 0 Z 0 	D	6.492937	6.492937	6.492937	6.492937	6.492937	6.492937	0.000000	6.492937	0.319197	0.043222	0.290798	0.346783	
114000	-85.432714	442	1	2	'0 Z 0 0 0 0 Z 0 	D	5.779177	0.000000	5.779177	5.779177	5.779177	5.779177	0.000000	5.779177	0.294046	0.043354	0.290223	0.372377	
115000	-89.472011	216	1	2	'0 0 0 Z 0 0 Z 0 	D	11.649498	11.649498	11.649498	0.000000	11.649498	11.649498	0.000000	11.649498	0.298453	0.038358	0.293133	0.370055	
116000	-82.892869	503	1	2	'0 Z 0 0 0 0 Z 0 	D	3.679353	0.000000	3.679353	3.679353	3.679353	3.679353	0.000000	3.679353	0.257522	0.041412	0.314899	0.386167	
117000	-84.601958	423	1	2	'0 Z 0 0 0 0 Z 0 	D	2.706947	0.000000	2.706947	2.706947	2.706947	2.706947	0.000000	2.706947	0.178066	0.031128	0.443882	0.346924	
118000	-85.665269	626	1	2	'0 Z 0 0 0 0 Z 0 	D	4.805169	0.000000	4.805169	4.805169	4.805169	4.805169	0.000000	4.805169	0.244608	0.042350	0.299568	0.413474	
119000	-84.844831	363	1	2	'0 Z 0 0 0 0 Z 0 	D	4.530485	0.000000	4.530485	4.530485	4.530485	4.530485	0.000000	4.530485	0.269689	0.042795	0.296032	0.391484	
120000	-83.831661	16	1	2	'0 Z 0 0 0 0 Z 0 	D	3.387205	0.000000	3.387205	3.387205	3.387205	3.387205	0.000000	3.387205	0.250356	0.040378	0.323087	0.386180	
121000	-86.569138	116	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	4.804989	4.804989	4.804989	4.804989	4.804989	4.804989	0.000000	0.050148	0.374377	0.575475	
122000	-81.434618	330	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.455451	3.455451	3.455451	3.455451	3.455451	3.455451	3.455451	0.374358	0.038535	0.295055	0.292051	
123000	-82.363364	769	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.514382	3.514382	3.514382	3.514382	3.514382	3.514382	3.514382	0.386402	0.037805	0.294841	0.280951	
124000	-87.922610	878	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	3.989730	3.989730	3.989730	3.989730	3.989730	3.989730	0.000000	0.529507	0.038189	0.295399	0.136904	
125000	-83.935474	180	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	3.886286	3.886286	3.886286	3.886286	3.886286	3.886286	0.000000	0.473809	0.041054	0.294471	0.190666	
126000	-82.832046	604	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.849337	3.849337	3.849337	3.849337	3.849337	3.849337	3.849337	0.358770	0.039265	0.295870	0.306095	
127000	-82.412834	267	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.999914	3.999914	3.999914	3.999914	3.999914	3.999914	3.999914	0.363109	0.039233	0.295068	0.302590	
128000	-82.860724	694	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.236978	3.236978	3.236978	3.236978	3.236978	3.236978	3.236978	0.405460	0.038170	0.289088	0.267283	
129000	-81.695843	893	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.337424	2.337424	2.337424	2.337424	2.337424	2.337424	2.337424	0.477030	0.031406	0.291579	0.199984	
130000	-79.942072	351	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.800144	2.800144	2.800144	2.800144	2.800144	2.800144	0.000000	0.613345	0.032089	0.281451	0.073115	
131000	-81.661485	638	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.728628	2.728628	2.728628	2.728628	2.728628	2.728628	2.728628	0.457779	0.030536	0.301191	0.210495	
132000	-84.120300	921	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.322946	2.322946	2.322946	2.322946	2.322946	2.322946	2.322946	0.530884	0.028488	0.280357	0.160271	
133000	-84.526007	650	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.159167	5.159167	5.159167	5.159167	5.159167	5.159167	5.159167	0.333219	0.042223	0.291185	0.333373	
134000	-82.756546	58	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	3.955597	3.955597	3.955597	3.955597	3.955597	3.955597	0.000000	0.514076	0.039366	0.293652	0.152905	
135000	-83.228032	670	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.787471	2.787471	2.787471	2.787471	2.787471	2.787471	0.000000	0.624929	0.029705	0.286074	0.059293	
136000	-84.562824	845	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.136197	2.136197	2.136197	2.136197	2.136197	2.136197	2.136197	0.567296	0.023279	0.282406	0.127019	
137000	-82.734436	641	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.047002	4.047002	4.047002	4.047002	4.047002	4.047002	4.047002	0.364075	0.040112	0.291996	0.303816	
138000	-83.287524	946	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	3.342132	3.342132	3.342132	3.342132	3.342132	3.342132	0.000000	0.603896	0.030936	0.296204	0.068964	
