Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
731	0.246238	108	0.064815	161	0.701863	2.643280	731	0.246238	0.300000	0.276975	
708	0.275424	141	0.021277	151	0.642384	2.643280	708	0.275424	0.295000	0.278477	
735	0.266667	119	0.067227	146	0.712329	2.643280	735	0.266667	0.308000	0.280748	
740	0.232432	110	0.054545	150	0.640000	2.643280	740	0.232432	0.274000	0.280266	
724	0.267956	127	0.047244	149	0.724832	2.643280	724	0.267956	0.308000	0.282115	
754	0.255968	124	0.064516	122	0.745902	2.643280	754	0.255968	0.292000	0.282732	
754	0.274536	109	0.036697	137	0.781022	2.643280	754	0.274536	0.318000	0.284807	
719	0.239221	144	0.034722	137	0.686131	2.643280	719	0.239221	0.271000	0.284040	
737	0.249661	116	0.060345	147	0.727891	2.643280	737	0.249661	0.298000	0.284774	
726	0.269972	136	0.029412	138	0.623188	2.643280	726	0.269972	0.286000	0.284836	
762	0.246719	121	0.049587	117	0.666667	2.643280	762	0.246719	0.272000	0.284225	
741	0.240216	126	0.047619	133	0.699248	2.643280	741	0.240216	0.277000	0.283896	
728	0.233516	121	0.082645	151	0.715232	2.643280	728	0.233516	0.288000	0.284075	
747	0.244980	88	0.022727	165	0.733333	2.643280	747	0.244980	0.306000	0.284988	
753	0.243028	114	0.052632	133	0.691729	2.643280	753	0.243028	0.281000	0.284829	
733	0.270123	145	0.027586	122	0.647541	2.643280	733	0.270123	0.281000	0.284681	
740	0.262162	107	0.037383	153	0.718954	2.643280	740	0.262162	0.308000	0.285545	
755	0.280795	120	0.050000	125	0.728000	2.643280	755	0.280795	0.309000	0.286383	
730	0.234247	130	0.023077	140	0.700000	2.643280	730	0.234247	0.272000	0.285887	
745	0.232215	103	0.106796	152	0.605263	2.643280	745	0.232215	0.276000	0.285557	
726	0.264463	119	0.008403	155	0.670968	2.643280	726	0.264463	0.297000	0.285926	
733	0.253752	106	0.028302	161	0.608696	2.643280	733	0.253752	0.287000	0.285960	
753	0.281541	108	0.018519	139	0.776978	2.643280	753	0.281541	0.322000	0.287052	
726	0.235537	143	0.083916	131	0.687023	2.643280	726	0.235537	0.273000	0.286639	
726	0.227273	102	0.058824	172	0.697674	2.643280	726	0.227273	0.291000	0.286763	
755	0.267550	105	0.038095	140	0.742857	2.643280	755	0.267550	0.310000	0.287409	
708	0.228814	141	0.056738	151	0.715232	2.643280	708	0.228814	0.278000	0.287154	
709	0.255289	122	0.049180	169	0.721893	2.643280	709	0.255289	0.309000	0.287729	
698	0.230659	124	0.016129	178	0.707865	2.643280	698	0.230659	0.289000	0.287762	
711	0.293952	127	0.078740	162	0.697531	2.643280	711	0.293952	0.332000	0.288868	
730	0.247945	136	0.007353	134	0.641791	2.643280	730	0.247945	0.268000	0.288359	
717	0.252441	115	0.026087	168	0.589286	2.643280	717	0.252441	0.283000	0.288231	
745	0.226846	122	0.032787	133	0.654135	2.643280	745	0.226846	0.260000	0.287575	
710	0.230986	128	0.015625	162	0.728395	2.643280	710	0.230986	0.284000	0.287493	
749	0.242991	101	0.039604	150	0.713333	2.643280	749	0.242991	0.293000	0.287616	
768	0.236979	98	0.040816	134	0.723881	2.643280	768	0.236979	0.283000	0.287515	
756	0.255291	106	0.056604	138	0.710145	2.643280	756	0.255291	0.297000	0.287717	
767	0.250326	89	0.000000	144	0.680556	2.643280	767	0.250326	0.290000	0.287765	
764	0.280105	96	0.000000	140	0.671429	2.643280	764	0.280105	0.308000	0.288178	
742	0.307278	107	0.056075	151	0.715232	2.643280	742	0.307278	0.342000	0.289254	
759	0.283267	99	0.060606	142	0.697183	2.643280	759	0.283267	0.320000	0.289857	
729	0.270233	107	0.000000	164	0.676829	2.643280	729	0.270233	0.308000	0.290206	
736	0.221467	103	0.077670	161	0.745342	2.643280	736	0.221467	0.291000	0.290221	
727	0.239340	124	0.024194	149	0.691275	2.643280	727	0.239340	0.280000	0.290032	
759	0.259552	95	0.052632	146	0.767123	2.643280	759	0.259552	0.314000	0.290467	
