Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-omaha-patrilineal.bttrees
Data File Name:                  ./data/bantu-omaha-patrilineal.btdata
Log File Name:                   ./output/bantu-omaha-patrilineal-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2614886323
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-omaha-patrilineal-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.521739,0.362319,0.014493,0.101449)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-68.188116	409	1	2	'0 Z 0 0 Z 0 0 0 	D	2.649806	0.000000	2.649806	2.649806	0.000000	2.649806	2.649806	2.649806	0.749791	0.235023	0.000381	0.014806	
22000	-70.039131	850	1	2	'0 Z 0 0 0 0 Z 0 	D	3.080069	0.000000	3.080069	3.080069	3.080069	3.080069	0.000000	3.080069	0.733312	0.238190	0.008758	0.019741	
23000	-68.371405	998	1	1	'0 Z 0 0 0 0 0 0 	D	2.904782	0.000000	2.904782	2.904782	2.904782	2.904782	2.904782	2.904782	0.656828	0.281776	0.010311	0.051085	
24000	-67.958987	702	1	1	'0 Z 0 0 0 0 0 0 	D	3.294526	0.000000	3.294526	3.294526	3.294526	3.294526	3.294526	3.294526	0.653614	0.283051	0.010648	0.052688	
25000	-71.338385	40	1	4	'0 Z 0 0 Z Z Z 0 	D	1.699040	0.000000	1.699040	1.699040	0.000000	0.000000	0.000000	1.699040	0.850322	0.149678	0.000000	0.000000	
26000	-69.434507	340	1	2	'0 Z 0 0 0 0 Z 0 	D	1.769263	0.000000	1.769263	1.769263	1.769263	1.769263	0.000000	1.769263	0.816294	0.176806	0.004084	0.002816	
27000	-68.905648	643	1	1	'0 Z 0 0 0 0 0 0 	D	3.147771	0.000000	3.147771	3.147771	3.147771	3.147771	3.147771	3.147771	0.657121	0.281504	0.010348	0.051027	
28000	-69.664106	137	1	4	'0 Z Z 0 Z Z 0 0 	D	3.139517	0.000000	0.000000	3.139517	0.000000	0.000000	3.139517	3.139517	1.000000	0.000000	0.000000	0.000000	
29000	-67.743356	412	1	1	'0 Z 0 0 0 0 0 0 	D	2.263198	0.000000	2.263198	2.263198	2.263198	2.263198	2.263198	2.263198	0.724586	0.237295	0.007741	0.030378	
30000	-71.995659	291	1	2	'0 Z 0 0 0 0 Z 0 	D	3.983477	0.000000	3.983477	3.983477	3.983477	3.983477	0.000000	3.983477	0.686534	0.270496	0.010349	0.032621	
31000	-68.719816	620	1	1	'0 Z 0 0 0 0 0 0 	D	2.344790	0.000000	2.344790	2.344790	2.344790	2.344790	2.344790	2.344790	0.729915	0.231903	0.007999	0.030184	
32000	-68.100081	98	1	1	'0 Z 0 0 0 0 0 0 	D	2.169628	0.000000	2.169628	2.169628	2.169628	2.169628	2.169628	2.169628	0.726912	0.235895	0.007588	0.029605	
33000	-66.159072	708	1	1	'0 Z 0 0 0 0 0 0 	D	2.601628	0.000000	2.601628	2.601628	2.601628	2.601628	2.601628	2.601628	0.734733	0.229894	0.007476	0.027897	
34000	-67.175892	76	1	2	'0 Z 0 0 Z 0 0 0 	D	3.074618	0.000000	3.074618	3.074618	0.000000	3.074618	3.074618	3.074618	0.698491	0.272887	0.001333	0.027288	
35000	-70.220381	237	1	2	'0 Z 0 0 Z 0 0 0 	D	4.146621	0.000000	4.146621	4.146621	0.000000	4.146621	4.146621	4.146621	0.695303	0.275063	0.001403	0.028232	
36000	-69.386566	199	1	4	'0 Z 0 0 Z Z Z 0 	D	1.596234	0.000000	1.596234	1.596234	0.000000	0.000000	0.000000	1.596234	0.844300	0.155700	0.000000	0.000000	
37000	-68.167642	32	1	3	'0 Z 0 0 Z Z 0 0 	D	2.446099	0.000000	2.446099	2.446099	0.000000	0.000000	2.446099	2.446099	0.791472	0.200801	0.000000	0.007727	
38000	-70.111161	49	1	2	'0 Z 0 0 Z 0 0 0 	D	4.027990	0.000000	4.027990	4.027990	0.000000	4.027990	4.027990	4.027990	0.697455	0.273467	0.001360	0.027718	
39000	-68.932640	867	2	3	'0 Z 0 1 Z Z 0 1 	D	2.578650	0.000000	2.578650	1.458388	0.000000	0.000000	2.578650	1.458388	0.737148	0.250720	0.000000	0.012131	
40000	-69.004679	830	1	1	'0 Z 0 0 0 0 0 0 	D	2.493289	0.000000	2.493289	2.493289	2.493289	2.493289	2.493289	2.493289	0.707425	0.249272	0.008345	0.034957	
41000	-69.614249	538	1	3	'0 Z 0 0 Z Z 0 0 	D	3.511101	0.000000	3.511101	3.511101	0.000000	0.000000	3.511101	3.511101	0.734907	0.250111	0.000000	0.014982	
42000	-68.154493	99	1	2	'0 Z 0 0 Z 0 0 0 	D	2.023723	0.000000	2.023723	2.023723	0.000000	2.023723	2.023723	2.023723	0.760631	0.226217	0.000291	0.012862	
43000	-69.113254	110	1	4	'0 Z Z 0 Z Z 0 0 	D	1.594641	0.000000	0.000000	1.594641	0.000000	0.000000	1.594641	1.594641	1.000000	0.000000	0.000000	0.000000	
44000	-69.838489	207	1	1	'0 Z 0 0 0 0 0 0 	D	2.124229	0.000000	2.124229	2.124229	2.124229	2.124229	2.124229	2.124229	0.739214	0.228440	0.006826	0.025519	
45000	-69.849907	156	1	2	'0 Z 0 0 0 0 Z 0 	D	1.997122	0.000000	1.997122	1.997122	1.997122	1.997122	0.000000	1.997122	0.778878	0.207903	0.005944	0.007275	
46000	-69.586518	464	1	4	'0 Z 0 0 Z Z Z 0 	D	2.472034	0.000000	2.472034	2.472034	0.000000	0.000000	0.000000	2.472034	0.814477	0.185523	0.000000	0.000000	
47000	-68.892808	266	2	2	'0 Z 0 1 0 0 Z 0 	D	6.090977	0.000000	6.090977	1.196911	6.090977	6.090977	0.000000	6.090977	0.588928	0.365436	0.009198	0.036438	
48000	-67.136039	924	1	1	'0 Z 0 0 0 0 0 0 	D	2.780208	0.000000	2.780208	2.780208	2.780208	2.780208	2.780208	2.780208	0.648423	0.286991	0.010616	0.053970	
49000	-69.086216	577	1	2	'0 Z 0 0 Z 0 0 0 	D	3.071668	0.000000	3.071668	3.071668	0.000000	3.071668	3.071668	3.071668	0.726208	0.252681	0.000745	0.020365	
50000	-68.972228	519	1	1	'0 Z 0 0 0 0 0 0 	D	4.264264	0.000000	4.264264	4.264264	4.264264	4.264264	4.264264	4.264264	0.610626	0.309663	0.012054	0.067657	
51000	-70.299913	576	1	2	'0 Z 0 0 Z 0 0 0 	D	1.486963	0.000000	1.486963	1.486963	0.000000	1.486963	1.486963	1.486963	0.820960	0.174864	0.000028	0.004149	
52000	-69.211871	54	1	3	'0 Z 0 0 Z Z 0 0 	D	2.133673	0.000000	2.133673	2.133673	0.000000	0.000000	2.133673	2.133673	0.785190	0.206616	0.000000	0.008194	
53000	-68.142679	661	1	1	'0 Z 0 0 0 0 0 0 	D	3.752340	0.000000	3.752340	3.752340	3.752340	3.752340	3.752340	3.752340	0.656147	0.281535	0.010551	0.051767	
54000	-67.897747	624	1	1	'0 Z 0 0 0 0 0 0 	D	3.671082	0.000000	3.671082	3.671082	3.671082	3.671082	3.671082	3.671082	0.621241	0.303637	0.011595	0.063528	
55000	-66.824353	638	1	4	'0 Z 0 0 Z Z Z 0 	D	2.287441	0.000000	2.287441	2.287441	0.000000	0.000000	0.000000	2.287441	0.843937	0.156063	0.000000	0.000000	
56000	-66.508544	708	1	3	'0 Z 0 0 Z Z 0 0 	D	1.943281	0.000000	1.943281	1.943281	0.000000	0.000000	1.943281	1.943281	0.827120	0.168447	0.000000	0.004434	
57000	-68.216752	502	1	1	'0 Z 0 0 0 0 0 0 	D	2.887216	0.000000	2.887216	2.887216	2.887216	2.887216	2.887216	2.887216	0.683516	0.264847	0.009322	0.042314	
58000	-66.397028	708	1	1	'0 Z 0 0 0 0 0 0 	D	1.847698	0.000000	1.847698	1.847698	1.847698	1.847698	1.847698	1.847698	0.795171	0.186129	0.004864	0.013837	
59000	-69.644694	109	1	2	'0 Z 0 0 Z 0 0 0 	D	3.564809	0.000000	3.564809	3.564809	0.000000	3.564809	3.564809	3.564809	0.709762	0.264964	0.001042	0.024232	
60000	-69.853804	334	1	4	'0 Z 0 0 Z Z Z 0 	D	2.287763	0.000000	2.287763	2.287763	0.000000	0.000000	0.000000	2.287763	0.839854	0.160146	0.000000	0.000000	
61000	-70.126580	616	1	2	'0 Z 0 0 Z 0 0 0 	D	3.699518	0.000000	3.699518	3.699518	0.000000	3.699518	3.699518	3.699518	0.696685	0.274058	0.001377	0.027879	
62000	-68.481750	225	1	2	'0 Z 0 0 Z 0 0 0 	D	2.480282	0.000000	2.480282	2.480282	0.000000	2.480282	2.480282	2.480282	0.748637	0.235948	0.000392	0.015022	
63000	-67.553956	515	1	1	'0 Z 0 0 0 0 0 0 	D	2.405424	0.000000	2.405424	2.405424	2.405424	2.405424	2.405424	2.405424	0.710941	0.247651	0.008017	0.033391	
64000	-70.917896	80	1	2	'0 Z 0 0 Z 0 0 0 	D	3.824717	0.000000	3.824717	3.824717	0.000000	3.824717	3.824717	3.824717	0.703318	0.269331	0.001217	0.026134	
65000	-70.980482	204	1	1	'0 Z 0 0 0 0 0 0 	D	6.901473	0.000000	6.901473	6.901473	6.901473	6.901473	6.901473	6.901473	0.530852	0.356979	0.014269	0.097900	
66000	-67.818024	934	1	1	'0 Z 0 0 0 0 0 0 	D	2.145919	0.000000	2.145919	2.145919	2.145919	2.145919	2.145919	2.145919	0.768044	0.205447	0.006268	0.020240	
67000	-68.824480	685	1	2	'0 Z 0 0 Z 0 0 0 	D	3.036794	0.000000	3.036794	3.036794	0.000000	3.036794	3.036794	3.036794	0.736561	0.244715	0.000594	0.018130	
68000	-70.706030	384	1	2	'0 Z 0 0 Z 0 0 0 	D	1.687941	0.000000	1.687941	1.687941	0.000000	1.687941	1.687941	1.687941	0.813130	0.181477	0.000049	0.005344	
69000	-68.616636	886	1	2	'0 Z 0 0 0 0 Z 0 	D	2.869364	0.000000	2.869364	2.869364	2.869364	2.869364	0.000000	2.869364	0.728753	0.243035	0.008651	0.019562	
70000	-68.875016	443	1	3	'0 Z 0 0 Z Z 0 0 	D	1.566506	0.000000	1.566506	1.566506	0.000000	0.000000	1.566506	1.566506	0.810679	0.183763	0.000000	0.005557	
71000	-68.747180	876	1	1	'0 Z 0 0 0 0 0 0 	D	2.451582	0.000000	2.451582	2.451582	2.451582	2.451582	2.451582	2.451582	0.693963	0.258158	0.008857	0.039022	
72000	-68.561582	604	1	2	'0 Z 0 0 Z 0 0 0 	D	2.553994	0.000000	2.553994	2.553994	0.000000	2.553994	2.553994	2.553994	0.763005	0.223780	0.000301	0.012915	
73000	-68.044043	545	1	1	'0 Z 0 0 0 0 0 0 	D	4.339930	0.000000	4.339930	4.339930	4.339930	4.339930	4.339930	4.339930	0.598010	0.317351	0.012417	0.072222	
74000	-69.714890	146	1	1	'0 Z 0 0 0 0 0 0 	D	3.445622	0.000000	3.445622	3.445622	3.445622	3.445622	3.445622	3.445622	0.623658	0.302051	0.011535	0.062757	
75000	-67.670106	911	1	1	'0 Z 0 0 0 0 0 0 	D	2.264288	0.000000	2.264288	2.264288	2.264288	2.264288	2.264288	2.264288	0.717119	0.242897	0.007909	0.032075	
76000	-67.343313	13	1	4	'0 Z 0 0 Z Z Z 0 	D	2.125075	0.000000	2.125075	2.125075	0.000000	0.000000	0.000000	2.125075	0.840211	0.159789	0.000000	0.000000	
77000	-71.887058	384	1	1	'0 Z 0 0 0 0 0 0 	D	5.836680	0.000000	5.836680	5.836680	5.836680	5.836680	5.836680	5.836680	0.564019	0.337491	0.013411	0.085078	
78000	-69.722954	224	2	1	'0 1 0 0 1 1 1 Z 	D	1.760619	0.353576	1.760619	1.760619	0.353576	0.353576	0.353576	0.000000	0.808622	0.190496	0.000363	0.000519	
79000	-71.165352	167	2	0	'1 0 1 0 1 1 0 1 	D	18.135687	0.618225	18.135687	0.618225	18.135687	18.135687	0.618225	18.135687	0.522553	0.362844	0.014391	0.100212	
80000	-70.579053	537	1	4	'0 Z Z 0 Z Z 0 0 	D	1.942474	0.000000	0.000000	1.942474	0.000000	0.000000	1.942474	1.942474	1.000000	0.000000	0.000000	0.000000	
81000	-68.184539	848	1	2	'0 Z 0 0 Z 0 0 0 	D	3.307099	0.000000	3.307099	3.307099	0.000000	3.307099	3.307099	3.307099	0.736730	0.244800	0.000569	0.017902	
82000	-68.247812	251	1	4	'0 Z Z 0 Z Z 0 0 	D	2.409093	0.000000	0.000000	2.409093	0.000000	0.000000	2.409093	2.409093	1.000000	0.000000	0.000000	0.000000	
83000	-70.210053	462	1	4	'0 Z 0 0 Z Z Z 0 	D	1.767087	0.000000	1.767087	1.767087	0.000000	0.000000	0.000000	1.767087	0.847084	0.152916	0.000000	0.000000	
84000	-68.752176	126	1	1	'0 Z 0 0 0 0 0 0 	D	3.504175	0.000000	3.504175	3.504175	3.504175	3.504175	3.504175	3.504175	0.660111	0.278700	0.010497	0.050691	
85000	-67.729775	195	1	3	'0 Z 0 0 Z Z 0 0 	D	2.404205	0.000000	2.404205	2.404205	0.000000	0.000000	2.404205	2.404205	0.793078	0.199157	0.000000	0.007765	
86000	-68.129906	84	1	1	'0 Z 0 0 0 0 0 0 	D	1.749961	0.000000	1.749961	1.749961	1.749961	1.749961	1.749961	1.749961	0.730992	0.233921	0.007171	0.027916	
87000	-70.874615	600	1	4	'0 Z 0 0 Z Z Z 0 	D	3.163234	0.000000	3.163234	3.163234	0.000000	0.000000	0.000000	3.163234	0.814133	0.185867	0.000000	0.000000	
88000	-68.007337	215	1	4	'0 Z Z 0 Z Z 0 0 	D	1.915720	0.000000	0.000000	1.915720	0.000000	0.000000	1.915720	1.915720	1.000000	0.000000	0.000000	0.000000	
89000	-69.690700	279	1	4	'0 Z Z 0 Z Z 0 0 	D	1.280222	0.000000	0.000000	1.280222	0.000000	0.000000	1.280222	1.280222	1.000000	0.000000	0.000000	0.000000	
90000	-69.862977	168	1	2	'0 Z 0 0 Z 0 0 0 	D	2.519178	0.000000	2.519178	2.519178	0.000000	2.519178	2.519178	2.519178	0.761274	0.225447	0.000299	0.012980	
91000	-67.454300	333	1	2	'0 Z 0 0 Z 0 0 0 	D	2.678411	0.000000	2.678411	2.678411	0.000000	2.678411	2.678411	2.678411	0.790900	0.200296	0.000136	0.008667	
92000	-67.892356	399	1	1	'0 Z 0 0 0 0 0 0 	D	2.900912	0.000000	2.900912	2.900912	2.900912	2.900912	2.900912	2.900912	0.661614	0.278179	0.010297	0.049910	
93000	-73.943455	814	1	1	'0 Z 0 0 0 0 0 0 	D	8.702732	0.000000	8.702732	8.702732	8.702732	8.702732	8.702732	8.702732	0.524518	0.360687	0.014426	0.100369	
94000	-69.555581	340	1	1	'0 Z 0 0 0 0 0 0 	D	4.647926	0.000000	4.647926	4.647926	4.647926	4.647926	4.647926	4.647926	0.594158	0.319611	0.012546	0.073685	
95000	-68.553971	802	1	4	'0 Z 0 0 Z Z Z 0 	D	2.110472	0.000000	2.110472	2.110472	0.000000	0.000000	0.000000	2.110472	0.837092	0.162908	0.000000	0.000000	
96000	-68.085088	137	1	4	'0 Z Z 0 Z Z 0 0 	D	1.921988	0.000000	0.000000	1.921988	0.000000	0.000000	1.921988	1.921988	1.000000	0.000000	0.000000	0.000000	
97000	-69.982615	353	1	2	'0 Z 0 0 Z 0 0 0 	D	2.748687	0.000000	2.748687	2.748687	0.000000	2.748687	2.748687	2.748687	0.753461	0.231492	0.000387	0.014659	
98000	-69.319415	561	1	1	'0 Z 0 0 0 0 0 0 	D	4.193256	0.000000	4.193256	4.193256	4.193256	4.193256	4.193256	4.193256	0.595906	0.318626	0.012477	0.072991	
99000	-67.846575	599	1	2	'0 Z 0 0 0 0 Z 0 	D	2.191102	0.000000	2.191102	2.191102	2.191102	2.191102	0.000000	2.191102	0.785635	0.201852	0.005786	0.006727	
100000	-69.115020	609	1	3	'0 Z 0 0 Z Z 0 0 	D	2.910559	0.000000	2.910559	2.910559	0.000000	0.000000	2.910559	2.910559	0.748603	0.238427	0.000000	0.012970	
101000	-68.708229	550	1	2	'0 Z 0 0 Z 0 0 0 	D	3.347735	0.000000	3.347735	3.347735	0.000000	3.347735	3.347735	3.347735	0.711668	0.263500	0.001011	0.023820	
102000	-71.070277	876	1	1	'0 Z 0 0 0 0 0 0 	D	5.049654	0.000000	5.049654	5.049654	5.049654	5.049654	5.049654	5.049654	0.565300	0.336795	0.013359	0.084545	
103000	-70.537408	175	1	1	'0 Z 0 0 0 0 0 0 	D	4.888834	0.000000	4.888834	4.888834	4.888834	4.888834	4.888834	4.888834	0.576418	0.330154	0.013067	0.080361	
104000	-69.020500	976	1	1	'0 Z 0 0 0 0 0 0 	D	3.210925	0.000000	3.210925	3.210925	3.210925	3.210925	3.210925	3.210925	0.664102	0.276583	0.010230	0.049085	
105000	-67.370937	480	1	1	'0 Z 0 0 0 0 0 0 	D	2.621799	0.000000	2.621799	2.621799	2.621799	2.621799	2.621799	2.621799	0.699658	0.254339	0.008669	0.037334	
106000	-66.348962	76	1	1	'0 Z 0 0 0 0 0 0 	D	2.736536	0.000000	2.736536	2.736536	2.736536	2.736536	2.736536	2.736536	0.634079	0.295430	0.011213	0.059278	
107000	-67.593876	180	1	3	'0 Z 0 0 Z Z 0 0 	D	2.685495	0.000000	2.685495	2.685495	0.000000	0.000000	2.685495	2.685495	0.738890	0.246750	0.000000	0.014360	
108000	-67.814579	363	1	4	'0 Z Z 0 Z Z 0 0 	D	2.212518	0.000000	0.000000	2.212518	0.000000	0.000000	2.212518	2.212518	1.000000	0.000000	0.000000	0.000000	
109000	-67.663845	84	1	2	'0 Z 0 0 Z 0 0 0 	D	2.163670	0.000000	2.163670	2.163670	0.000000	2.163670	2.163670	2.163670	0.754372	0.231122	0.000355	0.014151	
110000	-68.869197	82	1	2	'0 Z 0 0 Z 0 0 0 	D	2.594128	0.000000	2.594128	2.594128	0.000000	2.594128	2.594128	2.594128	0.770882	0.217033	0.000257	0.011829	
111000	-70.049662	578	1	2	'0 Z 0 0 0 0 Z 0 	D	2.354699	0.000000	2.354699	2.354699	2.354699	2.354699	0.000000	2.354699	0.784092	0.202426	0.006035	0.007448	
112000	-70.248337	518	1	2	'0 Z 0 0 Z 0 0 0 	D	1.939981	0.000000	1.939981	1.939981	0.000000	1.939981	1.939981	1.939981	0.788519	0.203008	0.000120	0.008354	
113000	-69.729511	839	1	1	'0 Z 0 0 0 0 0 0 	D	3.928311	0.000000	3.928311	3.928311	3.928311	3.928311	3.928311	3.928311	0.589596	0.322431	0.012646	0.075326	
114000	-68.764575	863	1	2	'0 Z 0 0 Z 0 0 0 	D	2.055614	0.000000	2.055614	2.055614	0.000000	2.055614	2.055614	2.055614	0.782065	0.208520	0.000148	0.009267	
115000	-67.742292	141	1	1	'0 Z 0 0 0 0 0 0 	D	2.367420	0.000000	2.367420	2.367420	2.367420	2.367420	2.367420	2.367420	0.704563	0.250460	0.008625	0.036353	
116000	-67.369646	281	1	2	'0 Z 0 0 Z 0 0 0 	D	2.355706	0.000000	2.355706	2.355706	0.000000	2.355706	2.355706	2.355706	0.743358	0.239905	0.000469	0.016268	
117000	-70.385525	835	1	2	'0 Z 0 0 Z 0 0 0 	D	3.253780	0.000000	3.253780	3.253780	0.000000	3.253780	3.253780	3.253780	0.705107	0.268347	0.001149	0.025397	
118000	-70.552563	92	1	1	'0 Z 0 0 0 0 0 0 	D	5.453504	0.000000	5.453504	5.453504	5.453504	5.453504	5.453504	5.453504	0.546007	0.348128	0.013877	0.091989	
119000	-68.182376	92	1	1	'0 Z 0 0 0 0 0 0 	D	2.487276	0.000000	2.487276	2.487276	2.487276	2.487276	2.487276	2.487276	0.675142	0.270179	0.009617	0.045063	
120000	-67.402163	747	1	1	'0 Z 0 0 0 0 0 0 	D	3.015086	0.000000	3.015086	3.015086	3.015086	3.015086	3.015086	3.015086	0.664494	0.277288	0.009965	0.048252	
121000	-69.632250	429	1	2	'0 Z 0 0 0 0 Z 0 	D	2.306122	0.000000	2.306122	2.306122	2.306122	2.306122	0.000000	2.306122	0.741360	0.235213	0.007913	0.015513	
122000	-69.494962	229	1	4	'0 Z 0 0 Z Z Z 0 	D	2.988748	0.000000	2.988748	2.988748	0.000000	0.000000	0.000000	2.988748	0.810340	0.189660	0.000000	0.000000	
123000	-69.904933	99	1	4	'0 Z 0 0 Z Z Z 0 	D	3.107821	0.000000	3.107821	3.107821	0.000000	0.000000	0.000000	3.107821	0.807182	0.192818	0.000000	0.000000	
124000	-67.451482	330	1	2	'0 Z 0 0 Z 0 0 0 	D	1.857421	0.000000	1.857421	1.857421	0.000000	1.857421	1.857421	1.857421	0.806573	0.186228	0.000097	0.007102	
125000	-68.665722	422	1	2	'0 Z 0 0 0 0 Z 0 	D	2.783946	0.000000	2.783946	2.783946	2.783946	2.783946	0.000000	2.783946	0.749859	0.226964	0.007947	0.015230	
126000	-69.783038	758	1	2	'0 Z 0 0 Z 0 0 0 	D	3.612312	0.000000	3.612312	3.612312	0.000000	3.612312	3.612312	3.612312	0.719414	0.258015	0.000834	0.021737	
127000	-69.110084	823	1	1	'0 Z 0 0 0 0 0 0 	D	3.609840	0.000000	3.609840	3.609840	3.609840	3.609840	3.609840	3.609840	0.623629	0.301831	0.011604	0.062937	
128000	-68.301543	990	1	1	'0 Z 0 0 0 0 0 0 	D	2.743973	0.000000	2.743973	2.743973	2.743973	2.743973	2.743973	2.743973	0.670203	0.273185	0.009859	0.046753	
129000	-68.391662	814	1	1	'0 Z 0 0 0 0 0 0 	D	2.912322	0.000000	2.912322	2.912322	2.912322	2.912322	2.912322	2.912322	0.651309	0.285257	0.010501	0.052933	
130000	-69.312088	539	1	1	'0 Z 0 0 0 0 0 0 	D	3.090621	0.000000	3.090621	3.090621	3.090621	3.090621	3.090621	3.090621	0.676016	0.269954	0.009527	0.044503	
131000	-67.728212	911	1	1	'0 Z 0 0 0 0 0 0 	D	3.221970	0.000000	3.221970	3.221970	3.221970	3.221970	3.221970	3.221970	0.649682	0.285852	0.010690	0.053776	
132000	-68.800857	636	1	1	'0 Z 0 0 0 0 0 0 	D	2.687856	0.000000	2.687856	2.687856	2.687856	2.687856	2.687856	2.687856	0.652586	0.283799	0.010619	0.052996	
133000	-65.931206	638	1	3	'0 Z 0 0 Z Z 0 0 	D	2.569609	0.000000	2.569609	2.569609	0.000000	0.000000	2.569609	2.569609	0.785790	0.206146	0.000000	0.008064	
134000	-69.450963	894	1	1	'0 Z 0 0 0 0 0 0 	D	3.272684	0.000000	3.272684	3.272684	3.272684	3.272684	3.272684	3.272684	0.656432	0.281541	0.010472	0.051556	
135000	-65.907117	710	1	1	'0 Z 0 0 0 0 0 0 	D	2.953062	0.000000	2.953062	2.953062	2.953062	2.953062	2.953062	2.953062	0.687676	0.261426	0.009345	0.041553	
136000	-68.592395	454	1	2	'0 Z 0 0 Z 0 0 0 	D	2.284265	0.000000	2.284265	2.284265	0.000000	2.284265	2.284265	2.284265	0.785117	0.205510	0.000151	0.009223	
137000	-67.781516	480	1	3	'0 Z 0 0 Z Z 0 0 	D	2.387571	0.000000	2.387571	2.387571	0.000000	0.000000	2.387571	2.387571	0.782737	0.208911	0.000000	0.008352	
138000	-68.289873	985	1	2	'0 Z 0 0 Z 0 0 0 	D	2.064799	0.000000	2.064799	2.064799	0.000000	2.064799	2.064799	2.064799	0.785139	0.206093	0.000126	0.008643	
139000	-70.178011	668	2	2	'0 Z 0 0 0 Z 1 0 	D	3.011133	0.000000	3.011133	3.011133	3.011133	0.000000	22.316633	3.011133	0.576600	0.327088	0.009948	0.086364	
