Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
741	0.443995	111	0.288288	148	0.736486	5.000000	741	0.443995	0.470000	0.440505	
717	0.405858	143	0.153846	140	0.807143	5.000000	717	0.405858	0.426000	0.439297	
716	0.427374	133	0.203008	151	0.794702	5.000000	716	0.427374	0.453000	0.440351	
766	0.429504	101	0.148515	133	0.721805	5.000000	766	0.429504	0.440000	0.440326	
714	0.427171	116	0.163793	170	0.664706	5.000000	714	0.427171	0.437000	0.440104	
748	0.418449	124	0.153226	128	0.718750	5.000000	748	0.418449	0.424000	0.439098	
737	0.438263	132	0.113636	131	0.809160	5.000000	737	0.438263	0.444000	0.439386	
731	0.436389	116	0.181034	153	0.764706	5.000000	731	0.436389	0.457000	0.440364	
712	0.418539	114	0.245614	174	0.701149	5.000000	712	0.418539	0.448000	0.440766	
742	0.427224	97	0.175258	161	0.788820	5.000000	742	0.427224	0.461000	0.441778	
721	0.396671	120	0.158333	159	0.660377	5.000000	721	0.396671	0.410000	0.440265	
736	0.400815	110	0.209091	154	0.792208	5.000000	736	0.400815	0.440000	0.440253	
713	0.417952	118	0.211864	169	0.745562	5.000000	713	0.417952	0.449000	0.440633	
750	0.414667	124	0.145161	126	0.587302	5.000000	750	0.414667	0.403000	0.439065	
695	0.411511	111	0.171171	194	0.778351	5.000000	695	0.411511	0.456000	0.439742	
724	0.443370	122	0.213115	154	0.688312	5.000000	724	0.443370	0.453000	0.440252	
728	0.420330	105	0.190476	167	0.796407	5.000000	728	0.420330	0.459000	0.440947	
720	0.416667	121	0.190083	159	0.691824	5.000000	720	0.416667	0.433000	0.440663	
706	0.409348	144	0.166667	150	0.646667	5.000000	706	0.409348	0.410000	0.439606	
739	0.446549	127	0.196850	134	0.761194	5.000000	739	0.446549	0.457000	0.440185	
732	0.438525	116	0.146552	152	0.750000	5.000000	732	0.438525	0.452000	0.440566	
713	0.464236	115	0.139130	172	0.761628	5.000000	713	0.464236	0.478000	0.441736	
721	0.407767	111	0.243243	168	0.839286	5.000000	721	0.407767	0.462000	0.442350	
708	0.447740	116	0.112069	176	0.755682	5.000000	708	0.447740	0.463000	0.442958	
715	0.457343	127	0.165354	158	0.651899	5.000000	715	0.457343	0.451000	0.443187	
728	0.436813	108	0.111111	164	0.731707	5.000000	728	0.436813	0.450000	0.443377	
693	0.453102	110	0.154545	197	0.715736	5.000000	693	0.453102	0.472000	0.444150	
