Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
734	0.442779	123	0.195122	143	0.734266	3.207932	734	0.442779	0.454000	0.735388	
723	0.340249	115	0.104348	162	0.629630	5.000000	723	0.340249	0.360000	0.704108	
736	0.345109	123	0.138211	141	0.751773	5.000000	736	0.345109	0.377000	0.678948	
734	0.362398	114	0.210526	152	0.657895	5.000000	734	0.362398	0.390000	0.658310	
711	0.389592	122	0.163934	167	0.652695	5.000000	711	0.389592	0.406000	0.641491	
765	0.350327	104	0.144231	131	0.725191	5.000000	765	0.350327	0.378000	0.625023	
751	0.339547	111	0.144144	138	0.797101	5.000000	751	0.339547	0.381000	0.610670	
759	0.351779	97	0.185567	144	0.715278	5.000000	759	0.351779	0.388000	0.598300	
697	0.362984	138	0.217391	165	0.745455	5.000000	697	0.362984	0.406000	0.588180	
745	0.367785	101	0.148515	154	0.655844	5.000000	745	0.367785	0.390000	0.578271	
757	0.328930	109	0.174312	134	0.753731	5.000000	757	0.328930	0.369000	0.568306	
723	0.344398	118	0.228814	159	0.698113	5.000000	723	0.344398	0.387000	0.560065	
717	0.347280	125	0.160000	158	0.696203	5.000000	717	0.347280	0.379000	0.552193	
733	0.339700	118	0.211864	149	0.704698	5.000000	733	0.339700	0.379000	0.544977	
734	0.377384	102	0.147059	164	0.731707	5.000000	734	0.377384	0.412000	0.539658	
716	0.304469	131	0.229008	153	0.764706	5.000000	716	0.304469	0.365000	0.532941	
743	0.375505	100	0.180000	157	0.707006	5.000000	743	0.375505	0.408000	0.528314	
746	0.368633	103	0.233010	151	0.701987	5.000000	746	0.368633	0.405000	0.523910	
732	0.334699	111	0.108108	157	0.719745	5.000000	732	0.334699	0.370000	0.518603	
652	0.375767	171	0.111111	177	0.779661	5.000000	652	0.375767	0.402000	0.514716	
733	0.341064	108	0.074074	159	0.710692	5.000000	733	0.341064	0.371000	0.510080	
738	0.387534	117	0.179487	145	0.710345	5.000000	738	0.387534	0.410000	0.506953	
726	0.341598	122	0.180328	152	0.697368	5.000000	726	0.341598	0.376000	0.502985	
710	0.335211	119	0.151261	171	0.760234	5.000000	710	0.335211	0.386000	0.499544	
728	0.325549	132	0.151515	140	0.728571	5.000000	728	0.325549	0.359000	0.495529	
729	0.370370	136	0.139706	135	0.659259	5.000000	729	0.370370	0.378000	0.492264	
738	0.360434	107	0.130841	155	0.716129	5.000000	738	0.360434	0.391000	0.489527	
693	0.372294	119	0.201681	188	0.654255	5.000000	693	0.372294	0.405000	0.487303	
745	0.353020	107	0.112150	148	0.695946	5.000000	745	0.353020	0.378000	0.484500	
