Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.preference.bttrees
Data File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.preference.btdata
Log File Name:                   ./output/uto-hawaiian-absenceofcousinmarriage.preference-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3359507214
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-hawaiian-absenceofcousinmarriage.preference-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.263158,0.000000,0.684211,0.052632)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.104381
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       19
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
43000	-13.947151	162	1	3	'0 0 Z Z 0 0 Z 0 	D	37.349989	37.349989	0.000000	0.000000	37.349989	37.349989	0.000000	37.349989	0.027048	0.000000	0.972737	0.000215	
44000	-13.246090	67	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	17.075166	17.075166	17.075166	17.075166	17.075166	17.075166	0.000000	0.016682	0.000000	0.983318	0.000000	
45000	-13.605410	167	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	18.349181	0.000000	0.000000	18.349181	18.349181	18.349181	18.349181	0.009322	0.000000	0.990654	0.000024	
46000	-12.515849	677	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	29.920694	29.920694	29.920694	29.920694	29.920694	0.000000	0.000000	0.999946	0.000054	
47000	-12.333188	161	1	2	'0 Z 0 0 0 0 0 Z 	D	21.531137	0.000000	21.531137	21.531137	21.531137	21.531137	21.531137	0.000000	0.000000	0.000000	1.000000	0.000000	
48000	-13.528713	955	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	11.331220	11.331220	11.331220	11.331220	11.331220	0.000000	0.000000	0.000000	1.000000	0.000000	
49000	-14.238003	371	1	5	'Z 0 Z Z 0 0 Z Z 	D	0.000000	19.084998	0.000000	0.000000	19.084998	19.084998	0.000000	0.000000	0.019531	0.000000	0.980469	0.000000	
50000	-14.403396	430	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	8.850040	0.000000	8.850040	8.850040	8.850040	0.000000	0.000000	0.001040	0.000000	0.998960	0.000000	
51000	-13.166411	731	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	20.039303	0.000000	20.039303	20.039303	20.039303	20.039303	20.039303	0.027712	0.000000	0.972243	0.000046	
52000	-13.915974	623	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	41.966287	41.966287	41.966287	41.966287	41.966287	0.000000	0.000000	0.048130	0.000000	0.951870	0.000000	
53000	-13.246728	21	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	21.199528	0.000000	0.000000	21.199528	21.199528	21.199528	21.199528	0.010858	0.000000	0.989110	0.000032	
54000	-12.749655	370	1	4	'Z Z 0 Z 0 0 Z 0 	D	0.000000	0.000000	15.879413	0.000000	15.879413	15.879413	0.000000	15.879413	0.000000	0.000000	0.999997	0.000003	
55000	-12.114788	420	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	30.809849	30.809849	30.809849	30.809849	30.809849	0.000000	0.000000	0.000000	1.000000	0.000000	
56000	-13.442235	570	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	13.270890	13.270890	13.270890	13.270890	13.270890	0.000000	0.000000	0.000000	1.000000	0.000000	
57000	-13.690875	597	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	48.248214	48.248214	0.000000	48.248214	48.248214	0.000000	0.000000	0.027469	0.000000	0.972531	0.000000	
58000	-13.540787	396	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	31.181023	31.181023	31.181023	31.181023	31.181023	31.181023	0.000000	0.000000	0.999945	0.000055	
59000	-13.362681	918	1	2	'0 Z 0 0 0 0 0 Z 	D	22.682359	0.000000	22.682359	22.682359	22.682359	22.682359	22.682359	0.000000	0.000000	0.000000	1.000000	0.000000	
60000	-14.858073	993	1	2	'0 0 0 Z 0 0 Z 0 	D	7.590565	7.590565	7.590565	0.000000	7.590565	7.590565	0.000000	7.590565	0.011549	0.000000	0.988443	0.000008	
61000	-14.998533	534	1	3	'0 0 0 Z 0 0 Z Z 	D	8.458491	8.458491	8.458491	0.000000	8.458491	8.458491	0.000000	0.000000	0.004913	0.000000	0.995087	0.000000	
62000	-12.181651	294	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	23.942376	23.942376	0.000000	23.942376	23.942376	0.000000	0.000000	0.000697	0.000000	0.999303	0.000000	
63000	-13.852905	94	2	3	'Z 1 Z Z 0 0 1 0 	D	0.000000	7.914002	0.000000	0.000000	13.328203	13.328203	7.914002	13.328203	0.007069	0.000000	0.992903	0.000028	
64000	-12.782000	738	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	29.899397	29.899397	29.899397	29.899397	29.899397	0.000000	0.000000	0.000000	1.000000	0.000000	
65000	-13.125862	631	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	27.446254	27.446254	27.446254	0.000000	27.446254	0.000000	0.000000	0.999960	0.000040	
66000	-12.917122	801	1	2	'0 Z 0 0 0 0 Z 0 	D	19.907080	0.000000	19.907080	19.907080	19.907080	19.907080	0.000000	19.907080	0.000000	0.000000	0.999970	0.000030	
67000	-12.430397	212	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	18.599678	18.599678	18.599678	18.599678	18.599678	0.000000	0.000000	0.999992	0.000008	
68000	-13.117259	991	1	1	'0 Z 0 0 0 0 0 0 	D	34.272330	0.000000	34.272330	34.272330	34.272330	34.272330	34.272330	34.272330	0.000000	0.000000	0.999967	0.000033	
69000	-14.039334	676	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	9.590547	9.590547	9.590547	9.590547	9.590547	9.590547	0.000000	0.019525	0.000000	0.980475	0.000000	
70000	-12.921798	257	1	0	'0 0 0 0 0 0 0 0 	I	22.576984	22.576984	22.576984	22.576984	22.576984	22.576984	22.576984	22.576984	0.025443	0.000000	0.974537	0.000021	
71000	-14.884327	189	1	2	'0 0 0 0 0 0 Z Z 	D	7.902929	7.902929	7.902929	7.902929	7.902929	7.902929	0.000000	0.000000	0.002447	0.000000	0.997553	0.000000	
72000	-14.008056	722	1	3	'0 0 0 Z 0 0 Z Z 	D	14.657849	14.657849	14.657849	0.000000	14.657849	14.657849	0.000000	0.000000	0.006787	0.000000	0.993213	0.000000	
73000	-15.105858	833	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	6.092301	0.000000	6.092301	6.092301	6.092301	6.092301	6.092301	0.016650	0.000000	0.983347	0.000002	
74000	-13.074838	580	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	19.393026	19.393026	19.393026	19.393026	19.393026	19.393026	19.393026	0.023006	0.000000	0.976961	0.000033	
75000	-13.790240	697	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	20.599076	0.000000	0.000000	20.599076	20.599076	20.599076	0.000000	0.001025	0.000000	0.998975	0.000000	
76000	-13.527194	205	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	17.471013	17.471013	17.471013	17.471013	17.471013	0.000000	17.471013	0.019128	0.000000	0.980863	0.000009	
77000	-13.824044	721	1	2	'0 0 Z Z 0 0 0 0 	D	14.711227	14.711227	0.000000	0.000000	14.711227	14.711227	14.711227	14.711227	0.002972	0.000000	0.997017	0.000011	
78000	-13.576765	540	1	2	'0 0 0 Z 0 0 Z 0 	D	14.230229	14.230229	14.230229	0.000000	14.230229	14.230229	0.000000	14.230229	0.004642	0.000000	0.995344	0.000013	
79000	-13.657609	943	1	3	'0 0 0 Z 0 0 Z Z 	D	9.434661	9.434661	9.434661	0.000000	9.434661	9.434661	0.000000	0.000000	0.009384	0.000000	0.990616	0.000000	
80000	-14.978464	398	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	6.067251	6.067251	0.000000	6.067251	6.067251	0.000000	0.000000	0.004038	0.000000	0.995962	0.000000	
81000	-14.028746	661	1	1	'0 0 0 0 0 0 Z 0 	D	14.935220	14.935220	14.935220	14.935220	14.935220	14.935220	0.000000	14.935220	0.004499	0.000000	0.995479	0.000023	
82000	-14.297465	452	1	1	'0 0 0 0 0 0 Z 0 	D	10.546685	10.546685	10.546685	10.546685	10.546685	10.546685	0.000000	10.546685	0.001882	0.000000	0.998115	0.000003	
83000	-13.030273	393	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	28.585026	28.585026	28.585026	28.585026	28.585026	0.000000	0.000000	0.000000	1.000000	0.000000	
84000	-14.056010	432	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	19.185397	0.000000	19.185397	19.185397	19.185397	0.000000	0.000000	0.044528	0.000000	0.955472	0.000000	
85000	-13.603595	124	1	2	'0 0 0 Z 0 0 Z 0 	D	14.193575	14.193575	14.193575	0.000000	14.193575	14.193575	0.000000	14.193575	0.000185	0.000000	0.999793	0.000022	
86000	-13.183066	549	1	2	'0 Z 0 0 0 0 0 Z 	D	42.334330	0.000000	42.334330	42.334330	42.334330	42.334330	42.334330	0.000000	0.000000	0.000000	1.000000	0.000000	
87000	-14.248910	826	1	2	'0 Z 0 0 0 0 0 Z 	D	15.786956	0.000000	15.786956	15.786956	15.786956	15.786956	15.786956	0.000000	0.000000	0.000000	1.000000	0.000000	
88000	-14.522365	859	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	6.240360	6.240360	6.240360	0.000000	6.240360	0.000000	0.000000	0.999998	0.000002	
89000	-12.711616	607	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	25.936703	25.936703	25.936703	25.936703	25.936703	0.000000	25.936703	0.046260	0.000000	0.953667	0.000073	
90000	-12.801830	137	2	3	'1 Z 0 0 0 0 Z Z 	D	12.618484	0.000000	17.359583	17.359583	17.359583	17.359583	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
91000	-14.782193	253	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	7.374587	7.374587	7.374587	7.374587	0.000000	7.374587	0.000000	0.000000	0.999999	0.000001	
92000	-14.522168	67	1	1	'0 Z 0 0 0 0 0 0 	D	7.671552	0.000000	7.671552	7.671552	7.671552	7.671552	7.671552	7.671552	0.000000	0.000000	0.999995	0.000005	
93000	-13.648643	321	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	12.229536	12.229536	12.229536	0.000000	12.229536	0.000000	0.000000	0.999920	0.000080	
94000	-14.123046	854	1	1	'0 0 0 0 0 0 0 Z 	D	15.970682	15.970682	15.970682	15.970682	15.970682	15.970682	15.970682	0.000000	0.005973	0.000000	0.994027	0.000000	
95000	-14.055603	173	1	3	'0 0 Z Z 0 0 Z 0 	D	14.546510	14.546510	0.000000	0.000000	14.546510	14.546510	0.000000	14.546510	0.006819	0.000000	0.993155	0.000026	
96000	-14.603568	595	1	2	'0 0 0 0 0 0 Z Z 	D	13.989494	13.989494	13.989494	13.989494	13.989494	13.989494	0.000000	0.000000	0.015814	0.000000	0.984186	0.000000	
97000	-12.599831	375	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	35.150573	35.150573	35.150573	35.150573	35.150573	35.150573	35.150573	0.009390	0.000000	0.990538	0.000072	
98000	-13.531655	518	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	17.707268	17.707268	0.000000	17.707268	17.707268	0.000000	0.000000	0.022489	0.000000	0.977511	0.000000	
99000	-14.901200	764	2	1	'Z 1 1 0 1 0 1 1 	D	0.000000	8.828766	8.828766	8.101856	8.828766	8.101856	8.828766	8.828766	0.000024	0.000000	0.999974	0.000002	
100000	-13.148601	760	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	10.154100	10.154100	10.154100	10.154100	10.154100	0.000000	0.000000	0.000000	1.000000	0.000000	
101000	-13.737437	364	1	3	'0 0 Z Z 0 0 Z 0 	D	15.098157	15.098157	0.000000	0.000000	15.098157	15.098157	0.000000	15.098157	0.029304	0.000000	0.970669	0.000027	
102000	-12.364153	535	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	17.416152	17.416152	17.416152	17.416152	0.000000	17.416152	0.000000	0.000000	0.999957	0.000043	
103000	-13.986692	978	1	1	'0 Z 0 0 0 0 0 0 	D	11.912066	0.000000	11.912066	11.912066	11.912066	11.912066	11.912066	11.912066	0.000000	0.000000	0.999991	0.000009	
104000	-13.462969	741	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	19.837110	0.000000	19.837110	19.837110	19.837110	0.000000	0.000000	0.000137	0.000000	0.999863	0.000000	
105000	-12.715933	28	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	20.308168	0.000000	20.308168	20.308168	20.308168	0.000000	0.000000	0.012349	0.000000	0.987651	0.000000	
106000	-12.737186	87	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	17.701431	17.701431	17.701431	17.701431	17.701431	17.701431	17.701431	0.023798	0.000000	0.976170	0.000032	
107000	-13.645026	847	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	25.692644	25.692644	25.692644	25.692644	25.692644	0.000000	0.000000	0.007264	0.000000	0.992736	0.000000	
108000	-13.619914	997	1	5	'Z 0 Z Z 0 0 Z Z 	D	0.000000	20.714416	0.000000	0.000000	20.714416	20.714416	0.000000	0.000000	0.000410	0.000000	0.999590	0.000000	
109000	-14.764797	981	1	2	'0 0 0 Z 0 0 Z 0 	D	7.731621	7.731621	7.731621	0.000000	7.731621	7.731621	0.000000	7.731621	0.012405	0.000000	0.987590	0.000005	
110000	-16.497904	657	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	4.403481	4.403481	4.403481	4.403481	4.403481	4.403481	0.000000	0.000000	0.999998	0.000002	
111000	-13.231836	524	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	18.358053	18.358053	18.358053	18.358053	18.358053	0.000000	0.000000	0.007912	0.000000	0.992088	0.000000	
112000	-12.981653	28	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	15.070195	0.000000	0.000000	15.070195	15.070195	15.070195	15.070195	0.008762	0.000000	0.991214	0.000024	
113000	-12.809694	250	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	26.640312	26.640312	26.640312	26.640312	26.640312	0.000000	0.000000	0.999895	0.000105	
114000	-13.599455	86	1	2	'0 Z 0 0 0 0 0 Z 	D	19.705270	0.000000	19.705270	19.705270	19.705270	19.705270	19.705270	0.000000	0.000000	0.000000	1.000000	0.000000	
115000	-13.112520	597	1	3	'0 Z 0 0 0 0 Z Z 	D	20.777448	0.000000	20.777448	20.777448	20.777448	20.777448	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
116000	-14.093086	654	1	3	'0 0 0 Z 0 0 Z Z 	D	9.703673	9.703673	9.703673	0.000000	9.703673	9.703673	0.000000	0.000000	0.000029	0.000000	0.999971	0.000000	
117000	-13.263501	903	1	2	'0 0 0 0 0 0 Z Z 	D	19.179657	19.179657	19.179657	19.179657	19.179657	19.179657	0.000000	0.000000	0.012708	0.000000	0.987292	0.000000	
118000	-13.217879	748	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	14.488460	14.488460	14.488460	14.488460	14.488460	14.488460	0.000000	0.000000	0.999963	0.000037	
119000	-13.143236	589	1	2	'0 Z 0 0 0 0 0 Z 	D	18.373640	0.000000	18.373640	18.373640	18.373640	18.373640	18.373640	0.000000	0.000000	0.000000	1.000000	0.000000	
120000	-13.227310	507	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	16.420396	16.420396	16.420396	16.420396	16.420396	16.420396	16.420396	0.030990	0.000000	0.968947	0.000062	
121000	-13.459162	805	1	4	'0 Z Z Z 0 0 Z 0 	D	10.808398	0.000000	0.000000	0.000000	10.808398	10.808398	0.000000	10.808398	0.000000	0.000000	0.999992	0.000008	
122000	-12.565724	83	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	9.899882	9.899882	9.899882	9.899882	9.899882	0.000000	9.899882	0.007063	0.000000	0.992931	0.000006	
123000	-13.241949	559	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	39.824091	39.824091	39.824091	39.824091	0.000000	39.824091	0.000000	0.000000	0.999879	0.000121	
124000	-13.318404	67	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	13.582046	13.582046	13.582046	0.000000	13.582046	0.000000	0.000000	0.999984	0.000016	
125000	-12.722182	656	1	2	'0 Z 0 0 0 0 0 Z 	D	22.383185	0.000000	22.383185	22.383185	22.383185	22.383185	22.383185	0.000000	0.000000	0.000000	1.000000	0.000000	
126000	-14.193190	245	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	16.804733	16.804733	16.804733	16.804733	16.804733	16.804733	0.000000	0.010887	0.000000	0.989113	0.000000	
127000	-13.792450	175	1	3	'0 Z 0 0 0 0 Z Z 	D	27.908630	0.000000	27.908630	27.908630	27.908630	27.908630	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
128000	-13.640159	925	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	16.141629	16.141629	16.141629	16.141629	0.000000	16.141629	0.000000	0.000000	0.999988	0.000012	
129000	-12.897434	895	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	21.557768	21.557768	21.557768	21.557768	21.557768	0.000000	0.000000	0.001428	0.000000	0.998572	0.000000	
130000	-13.659422	675	2	3	'Z 1 Z 0 0 1 Z 1 	D	0.000000	36.297934	0.000000	15.543441	15.543441	36.297934	0.000000	36.297934	0.049944	0.000000	0.949987	0.000069	
131000	-17.934367	282	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	2.276668	0.000000	0.000000	2.276668	2.276668	2.276668	2.276668	0.015683	0.000000	0.984316	0.000000	
132000	-13.349607	88	2	3	'1 Z Z Z 0 0 1 1 	D	12.750294	0.000000	0.000000	0.000000	11.456188	11.456188	12.750294	12.750294	0.000000	0.000000	0.999981	0.000019	
133000	-12.933809	617	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	24.056513	0.000000	24.056513	24.056513	24.056513	0.000000	0.000000	0.002372	0.000000	0.997628	0.000000	
134000	-13.192673	828	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	32.640951	32.640951	32.640951	32.640951	32.640951	0.000000	32.640951	0.003582	0.000000	0.996394	0.000024	
135000	-13.447824	282	1	4	'0 Z Z Z 0 0 Z 0 	D	16.556056	0.000000	0.000000	0.000000	16.556056	16.556056	0.000000	16.556056	0.000000	0.000000	0.999977	0.000023	
136000	-14.038113	707	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	14.504933	0.000000	14.504933	14.504933	14.504933	0.000000	0.000000	0.000015	0.000000	0.999985	0.000000	
137000	-14.919544	284	1	3	'0 0 0 Z 0 0 Z Z 	D	9.507305	9.507305	9.507305	0.000000	9.507305	9.507305	0.000000	0.000000	0.009548	0.000000	0.990452	0.000000	
