Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/uto-iroquois-exogamy.unilineal.descent.bttrees
Data File Name:                  ./data/uto-iroquois-exogamy.unilineal.descent.btdata
Log File Name:                   ./output/uto-iroquois-exogamy.unilineal.descent-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1820492980
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-exogamy.unilineal.descent-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.736842,0.052632,0.210526,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.104400
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       19
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
37000	-10.577274	3	1	1	'0 0 0 0 0 0 0 Z 	D	31.026301	31.026301	31.026301	31.026301	31.026301	31.026301	31.026301	0.000000	0.993883	0.000035	0.006082	0.000000	
38000	-11.065269	248	1	3	'0 0 Z 0 Z Z 0 0 	D	3.405304	3.405304	0.000000	3.405304	0.000000	0.000000	3.405304	3.405304	1.000000	0.000000	0.000000	0.000000	
39000	-10.686048	580	1	4	'0 0 Z Z 0 0 Z Z 	D	4.806061	4.806061	0.000000	0.000000	4.806061	4.806061	0.000000	0.000000	0.999106	0.000000	0.000894	0.000000	
40000	-10.141126	658	1	2	'0 0 0 Z Z 0 0 0 	D	9.644549	9.644549	9.644549	0.000000	0.000000	9.644549	9.644549	9.644549	0.999996	0.000004	0.000000	0.000000	
41000	-9.116877	521	1	4	'0 0 0 Z Z Z Z 0 	D	22.679431	22.679431	22.679431	0.000000	0.000000	0.000000	0.000000	22.679431	0.999493	0.000507	0.000000	0.000000	
42000	-10.109708	502	1	3	'0 0 0 0 0 Z Z Z 	D	7.198102	7.198102	7.198102	7.198102	7.198102	0.000000	0.000000	0.000000	0.999735	0.000003	0.000262	0.000000	
43000	-10.098370	261	1	2	'0 0 Z Z 0 0 0 0 	D	18.058420	18.058420	0.000000	0.000000	18.058420	18.058420	18.058420	18.058420	0.999866	0.000000	0.000134	0.000000	
44000	-9.093292	457	1	3	'0 0 Z 0 Z Z 0 0 	D	20.628751	20.628751	0.000000	20.628751	0.000000	0.000000	20.628751	20.628751	1.000000	0.000000	0.000000	0.000000	
45000	-9.474553	1	1	3	'0 0 0 Z Z Z 0 0 	D	6.419813	6.419813	6.419813	0.000000	0.000000	0.000000	6.419813	6.419813	0.999997	0.000003	0.000000	0.000000	
46000	-8.876939	671	1	3	'0 0 0 0 Z Z 0 Z 	D	13.850678	13.850678	13.850678	13.850678	0.000000	0.000000	13.850678	0.000000	0.999965	0.000035	0.000000	0.000000	
47000	-9.221252	620	1	3	'0 0 0 0 0 Z Z Z 	D	24.875625	24.875625	24.875625	24.875625	24.875625	0.000000	0.000000	0.000000	0.999203	0.000009	0.000788	0.000000	
48000	-9.188035	216	1	4	'0 0 0 Z Z Z 0 Z 	D	11.905057	11.905057	11.905057	0.000000	0.000000	0.000000	11.905057	0.000000	0.999990	0.000010	0.000000	0.000000	
49000	-10.382288	502	1	4	'0 0 Z Z 0 0 Z Z 	D	6.212501	6.212501	0.000000	0.000000	6.212501	6.212501	0.000000	0.000000	0.999782	0.000000	0.000218	0.000000	
50000	-10.497528	48	1	5	'0 0 Z Z 0 Z Z Z 	D	3.418065	3.418065	0.000000	0.000000	3.418065	0.000000	0.000000	0.000000	0.999781	0.000000	0.000219	0.000000	
51000	-10.804616	414	1	3	'0 0 Z Z Z 0 0 0 	D	4.134771	4.134771	0.000000	0.000000	0.000000	4.134771	4.134771	4.134771	1.000000	0.000000	0.000000	0.000000	
52000	-9.918198	593	1	1	'0 0 0 0 0 Z 0 0 	D	11.330444	11.330444	11.330444	11.330444	11.330444	0.000000	11.330444	11.330444	0.999996	0.000000	0.000004	0.000000	
53000	-9.018759	50	1	2	'0 0 0 0 Z Z 0 0 	D	18.408700	18.408700	18.408700	18.408700	0.000000	0.000000	18.408700	18.408700	0.999983	0.000017	0.000000	0.000000	
54000	-9.506090	113	1	1	'0 0 0 0 0 Z 0 0 	D	19.370606	19.370606	19.370606	19.370606	19.370606	0.000000	19.370606	19.370606	0.992821	0.000014	0.007166	0.000000	
55000	-10.482919	97	1	4	'0 0 Z 0 0 Z Z Z 	D	6.148843	6.148843	0.000000	6.148843	6.148843	0.000000	0.000000	0.000000	0.999862	0.000000	0.000138	0.000000	
56000	-10.844697	263	1	2	'0 0 Z Z 0 0 0 0 	D	3.894395	3.894395	0.000000	0.000000	3.894395	3.894395	3.894395	3.894395	0.999690	0.000000	0.000310	0.000000	
57000	-9.037814	966	1	3	'0 0 Z Z Z 0 0 0 	D	12.837620	12.837620	0.000000	0.000000	0.000000	12.837620	12.837620	12.837620	1.000000	0.000000	0.000000	0.000000	
58000	-9.307721	187	1	3	'0 0 Z 0 Z Z 0 0 	D	9.976847	9.976847	0.000000	9.976847	0.000000	0.000000	9.976847	9.976847	1.000000	0.000000	0.000000	0.000000	
59000	-9.835732	237	1	4	'0 0 0 0 Z Z Z Z 	D	6.707803	6.707803	6.707803	6.707803	0.000000	0.000000	0.000000	0.000000	0.999995	0.000005	0.000000	0.000000	
60000	-9.121365	16	1	3	'0 0 0 Z Z Z 0 0 	D	16.898096	16.898096	16.898096	0.000000	0.000000	0.000000	16.898096	16.898096	0.999955	0.000045	0.000000	0.000000	
61000	-9.202254	948	1	4	'0 0 Z Z 0 Z 0 Z 	D	15.284948	15.284948	0.000000	0.000000	15.284948	0.000000	15.284948	0.000000	0.998268	0.000000	0.001732	0.000000	
62000	-9.933564	517	1	1	'0 0 0 0 0 0 Z 0 	D	11.631503	11.631503	11.631503	11.631503	11.631503	11.631503	0.000000	11.631503	0.999844	0.000002	0.000155	0.000000	
63000	-10.793363	953	1	3	'0 0 0 Z 0 0 Z Z 	D	3.718176	3.718176	3.718176	0.000000	3.718176	3.718176	0.000000	0.000000	0.999670	0.000000	0.000330	0.000000	
64000	-9.335607	600	1	3	'0 0 Z 0 Z Z 0 0 	D	8.688198	8.688198	0.000000	8.688198	0.000000	0.000000	8.688198	8.688198	1.000000	0.000000	0.000000	0.000000	
65000	-9.214048	689	1	1	'0 0 0 0 0 0 0 Z 	D	21.939773	21.939773	21.939773	21.939773	21.939773	21.939773	21.939773	0.000000	0.999877	0.000004	0.000120	0.000000	
66000	-10.086477	119	1	2	'0 0 0 0 0 0 Z Z 	D	12.326133	12.326133	12.326133	12.326133	12.326133	12.326133	0.000000	0.000000	0.997676	0.000008	0.002316	0.000000	
67000	-9.098842	91	1	2	'0 0 0 0 0 0 Z Z 	D	13.223243	13.223243	13.223243	13.223243	13.223243	13.223243	0.000000	0.000000	0.997803	0.000028	0.002169	0.000000	
68000	-9.318364	353	1	3	'0 0 0 0 Z Z 0 Z 	D	16.628519	16.628519	16.628519	16.628519	0.000000	0.000000	16.628519	0.000000	0.999997	0.000003	0.000000	0.000000	
69000	-10.040361	849	1	1	'0 0 0 0 Z 0 0 0 	D	13.287139	13.287139	13.287139	13.287139	0.000000	13.287139	13.287139	13.287139	0.999996	0.000004	0.000000	0.000000	
70000	-9.540630	465	1	3	'0 0 Z Z 0 Z 0 0 	D	13.703218	13.703218	0.000000	0.000000	13.703218	0.000000	13.703218	13.703218	0.999397	0.000000	0.000603	0.000000	
71000	-9.172981	218	1	2	'0 0 0 Z 0 Z 0 0 	D	24.717923	24.717923	24.717923	0.000000	24.717923	0.000000	24.717923	24.717923	0.995674	0.000082	0.004245	0.000000	
72000	-11.787564	66	1	1	'0 0 0 0 Z 0 0 0 	D	2.378266	2.378266	2.378266	2.378266	0.000000	2.378266	2.378266	2.378266	1.000000	0.000000	0.000000	0.000000	
73000	-10.268783	276	1	1	'0 0 Z 0 0 0 0 0 	D	6.505702	6.505702	0.000000	6.505702	6.505702	6.505702	6.505702	6.505702	0.999324	0.000000	0.000676	0.000000	
74000	-9.420893	379	1	1	'0 0 0 0 0 Z 0 0 	D	24.316327	24.316327	24.316327	24.316327	24.316327	0.000000	24.316327	24.316327	0.993197	0.000107	0.006696	0.000000	
75000	-9.961869	67	1	2	'0 0 0 Z Z 0 0 0 	D	8.082363	8.082363	8.082363	0.000000	0.000000	8.082363	8.082363	8.082363	0.999995	0.000005	0.000000	0.000000	
76000	-9.755233	611	1	4	'0 0 0 Z Z Z Z 0 	D	7.787658	7.787658	7.787658	0.000000	0.000000	0.000000	0.000000	7.787658	0.999997	0.000003	0.000000	0.000000	
77000	-9.317820	68	1	3	'0 0 0 0 0 Z Z Z 	D	20.657673	20.657673	20.657673	20.657673	20.657673	0.000000	0.000000	0.000000	0.997259	0.000055	0.002686	0.000000	
78000	-10.048349	591	1	4	'0 0 0 Z Z Z 0 Z 	D	5.858323	5.858323	5.858323	0.000000	0.000000	0.000000	5.858323	0.000000	0.999995	0.000005	0.000000	0.000000	
79000	-9.612035	477	1	5	'0 0 0 Z Z Z Z Z 	D	8.553941	8.553941	8.553941	0.000000	0.000000	0.000000	0.000000	0.000000	0.999995	0.000005	0.000000	0.000000	
80000	-9.162366	210	1	4	'0 0 Z 0 0 Z Z Z 	D	29.820007	29.820007	0.000000	29.820007	29.820007	0.000000	0.000000	0.000000	0.999474	0.000000	0.000526	0.000000	
81000	-9.437661	233	1	4	'0 0 Z Z 0 Z 0 Z 	D	28.101893	28.101893	0.000000	0.000000	28.101893	0.000000	28.101893	0.000000	0.993586	0.000000	0.006414	0.000000	
82000	-10.296226	279	1	3	'0 0 0 0 Z Z 0 Z 	D	5.478627	5.478627	5.478627	5.478627	0.000000	0.000000	5.478627	0.000000	0.999998	0.000002	0.000000	0.000000	
83000	-10.054119	715	1	4	'0 0 Z 0 0 Z Z Z 	D	10.455747	10.455747	0.000000	10.455747	10.455747	0.000000	0.000000	0.000000	0.996870	0.000000	0.003130	0.000000	
84000	-9.887795	88	1	4	'0 0 Z Z 0 Z 0 Z 	D	5.019166	5.019166	0.000000	0.000000	5.019166	0.000000	5.019166	0.000000	0.999989	0.000000	0.000011	0.000000	
85000	-9.019492	169	2	2	'1 0 0 0 0 Z 1 Z 	D	14.055678	25.392511	25.392511	25.392511	25.392511	0.000000	14.055678	0.000000	0.997281	0.000049	0.002670	0.000000	
86000	-10.953397	486	1	2	'0 0 Z Z 0 0 0 0 	D	5.469328	5.469328	0.000000	0.000000	5.469328	5.469328	5.469328	5.469328	0.999698	0.000000	0.000302	0.000000	
87000	-10.082604	807	1	2	'0 0 Z 0 Z 0 0 0 	D	9.037345	9.037345	0.000000	9.037345	0.000000	9.037345	9.037345	9.037345	1.000000	0.000000	0.000000	0.000000	
88000	-9.490917	182	1	3	'0 0 Z Z 0 Z 0 0 	D	23.274068	23.274068	0.000000	0.000000	23.274068	0.000000	23.274068	23.274068	0.996512	0.000000	0.003488	0.000000	
89000	-10.428102	3	1	4	'0 0 0 Z Z Z Z 0 	D	9.164348	9.164348	9.164348	0.000000	0.000000	0.000000	0.000000	9.164348	0.999997	0.000003	0.000000	0.000000	
90000	-9.840882	198	1	2	'0 0 0 0 Z Z 0 0 	D	13.712982	13.712982	13.712982	13.712982	0.000000	0.000000	13.712982	13.712982	0.999995	0.000005	0.000000	0.000000	
91000	-9.802482	452	1	4	'0 0 Z Z 0 Z Z 0 	D	11.784396	11.784396	0.000000	0.000000	11.784396	0.000000	0.000000	11.784396	0.999595	0.000000	0.000405	0.000000	
92000	-9.326457	839	1	4	'0 0 0 Z Z Z 0 Z 	D	8.228743	8.228743	8.228743	0.000000	0.000000	0.000000	8.228743	0.000000	0.999993	0.000007	0.000000	0.000000	
93000	-10.568541	484	1	3	'0 0 0 0 0 Z Z Z 	D	4.660108	4.660108	4.660108	4.660108	4.660108	0.000000	0.000000	0.000000	0.999758	0.000001	0.000241	0.000000	
94000	-11.188603	499	1	4	'0 0 0 Z Z Z Z 0 	D	3.682920	3.682920	3.682920	0.000000	0.000000	0.000000	0.000000	3.682920	0.999983	0.000017	0.000000	0.000000	
95000	-10.763005	318	1	1	'0 0 0 0 0 Z 0 0 	D	4.030527	4.030527	4.030527	4.030527	4.030527	0.000000	4.030527	4.030527	1.000000	0.000000	0.000000	0.000000	
96000	-9.023646	957	1	3	'0 0 Z 0 Z Z 0 0 	D	24.979558	24.979558	0.000000	24.979558	0.000000	0.000000	24.979558	24.979558	1.000000	0.000000	0.000000	0.000000	
97000	-9.363733	631	1	3	'0 0 0 0 Z Z 0 Z 	D	15.882226	15.882226	15.882226	15.882226	0.000000	0.000000	15.882226	0.000000	0.999988	0.000012	0.000000	0.000000	
98000	-10.598179	640	1	2	'0 0 0 0 0 0 Z Z 	D	4.359894	4.359894	4.359894	4.359894	4.359894	4.359894	0.000000	0.000000	0.999118	0.000001	0.000881	0.000000	
99000	-11.438451	320	1	2	'0 0 0 Z 0 Z 0 0 	D	2.118907	2.118907	2.118907	0.000000	2.118907	0.000000	2.118907	2.118907	1.000000	0.000000	0.000000	0.000000	
100000	-9.522587	522	1	2	'0 0 0 0 0 0 Z Z 	D	20.975766	20.975766	20.975766	20.975766	20.975766	20.975766	0.000000	0.000000	0.993879	0.000046	0.006076	0.000000	
101000	-9.184181	421	1	3	'0 0 0 Z Z Z 0 0 	D	11.472919	11.472919	11.472919	0.000000	0.000000	0.000000	11.472919	11.472919	0.999979	0.000021	0.000000	0.000000	
102000	-9.734099	586	1	4	'0 0 Z Z 0 0 Z Z 	D	16.569550	16.569550	0.000000	0.000000	16.569550	16.569550	0.000000	0.000000	0.999162	0.000000	0.000838	0.000000	
103000	-9.489355	597	1	4	'0 0 Z 0 0 Z Z Z 	D	34.577623	34.577623	0.000000	34.577623	34.577623	0.000000	0.000000	0.000000	0.995965	0.000000	0.004035	0.000000	
104000	-9.428464	767	2	3	'1 1 Z 0 Z 0 0 Z 	D	20.376121	20.376121	0.000000	6.075191	0.000000	6.075191	6.075191	0.000000	1.000000	0.000000	0.000000	0.000000	
105000	-9.601421	609	1	2	'0 0 Z 0 0 Z 0 0 	D	10.019896	10.019896	0.000000	10.019896	10.019896	0.000000	10.019896	10.019896	0.998659	0.000000	0.001341	0.000000	
106000	-9.346640	516	1	4	'0 0 Z 0 0 Z Z Z 	D	10.265071	10.265071	0.000000	10.265071	10.265071	0.000000	0.000000	0.000000	0.999141	0.000000	0.000859	0.000000	
107000	-9.536183	2	1	2	'0 0 Z 0 0 Z 0 0 	D	17.931232	17.931232	0.000000	17.931232	17.931232	0.000000	17.931232	17.931232	0.998614	0.000000	0.001386	0.000000	
108000	-9.341240	200	1	3	'0 0 0 0 Z Z 0 Z 	D	15.000973	15.000973	15.000973	15.000973	0.000000	0.000000	15.000973	0.000000	0.999978	0.000022	0.000000	0.000000	
109000	-10.038914	746	1	3	'0 0 0 0 Z Z 0 Z 	D	6.908653	6.908653	6.908653	6.908653	0.000000	0.000000	6.908653	0.000000	0.999996	0.000004	0.000000	0.000000	
110000	-10.014204	427	1	3	'0 0 0 0 0 Z Z Z 	D	9.097333	9.097333	9.097333	9.097333	9.097333	0.000000	0.000000	0.000000	0.999130	0.000002	0.000868	0.000000	
111000	-9.486917	455	1	3	'0 0 0 Z 0 0 Z Z 	D	18.324439	18.324439	18.324439	0.000000	18.324439	18.324439	0.000000	0.000000	0.997179	0.000022	0.002799	0.000000	
112000	-8.912038	823	1	4	'0 0 Z Z 0 Z Z 0 	D	13.204784	13.204784	0.000000	0.000000	13.204784	0.000000	0.000000	13.204784	0.999811	0.000000	0.000189	0.000000	
113000	-9.227609	19	1	2	'0 0 0 0 Z Z 0 0 	D	17.121799	17.121799	17.121799	17.121799	0.000000	0.000000	17.121799	17.121799	0.999966	0.000034	0.000000	0.000000	
114000	-9.887951	687	2	4	'0 0 0 Z Z Z Z 1 	D	11.473540	11.473540	11.473540	0.000000	0.000000	0.000000	0.000000	2.880584	0.999994	0.000006	0.000000	0.000000	
115000	-9.065857	871	1	4	'0 0 Z Z 0 Z 0 Z 	D	14.901600	14.901600	0.000000	0.000000	14.901600	0.000000	14.901600	0.000000	0.997592	0.000000	0.002408	0.000000	
116000	-10.246035	87	2	4	'0 1 Z 1 Z Z Z 0 	D	3.615602	27.784845	0.000000	27.784845	0.000000	0.000000	0.000000	3.615602	1.000000	0.000000	0.000000	0.000000	
117000	-9.589797	989	1	4	'0 0 Z 0 0 Z Z Z 	D	27.104282	27.104282	0.000000	27.104282	27.104282	0.000000	0.000000	0.000000	0.995268	0.000000	0.004732	0.000000	
118000	-9.085277	982	1	4	'0 0 0 Z Z Z Z 0 	D	11.423568	11.423568	11.423568	0.000000	0.000000	0.000000	0.000000	11.423568	0.999992	0.000008	0.000000	0.000000	
119000	-9.467054	336	1	4	'0 0 0 Z Z Z Z 0 	D	21.665629	21.665629	21.665629	0.000000	0.000000	0.000000	0.000000	21.665629	0.999944	0.000056	0.000000	0.000000	
120000	-10.656365	71	2	4	'1 0 Z Z 1 0 Z Z 	D	2.404284	13.654239	0.000000	0.000000	2.404284	13.654239	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
121000	-9.058930	455	1	2	'0 0 0 0 Z Z 0 0 	D	16.000418	16.000418	16.000418	16.000418	0.000000	0.000000	16.000418	16.000418	0.999983	0.000017	0.000000	0.000000	
122000	-8.957004	951	1	3	'0 0 0 Z Z Z 0 0 	D	19.664363	19.664363	19.664363	0.000000	0.000000	0.000000	19.664363	19.664363	0.999566	0.000434	0.000000	0.000000	
123000	-9.381200	259	1	1	'0 0 0 Z 0 0 0 0 	D	12.790197	12.790197	12.790197	0.000000	12.790197	12.790197	12.790197	12.790197	0.998799	0.000025	0.001176	0.000000	
124000	-9.318492	974	1	4	'0 0 0 Z Z Z 0 Z 	D	11.831189	11.831189	11.831189	0.000000	0.000000	0.000000	11.831189	0.000000	0.999830	0.000170	0.000000	0.000000	
125000	-10.232764	131	1	4	'0 0 Z Z 0 Z 0 Z 	D	6.727138	6.727138	0.000000	0.000000	6.727138	0.000000	6.727138	0.000000	0.999177	0.000000	0.000823	0.000000	
126000	-9.591639	91	1	1	'0 0 0 0 0 Z 0 0 	D	5.815435	5.815435	5.815435	5.815435	5.815435	0.000000	5.815435	5.815435	0.999075	0.000005	0.000920	0.000000	
127000	-9.869903	424	1	2	'0 0 0 0 0 Z 0 Z 	D	7.043033	7.043033	7.043033	7.043033	7.043033	0.000000	7.043033	0.000000	0.999724	0.000001	0.000275	0.000000	
128000	-9.280856	56	1	3	'0 0 0 Z 0 0 Z Z 	D	16.219907	16.219907	16.219907	0.000000	16.219907	16.219907	0.000000	0.000000	0.999933	0.000013	0.000053	0.000000	
129000	-11.066664	529	1	2	'0 0 0 Z 0 0 Z 0 	D	4.494434	4.494434	4.494434	0.000000	4.494434	4.494434	0.000000	4.494434	0.999985	0.000002	0.000012	0.000000	
130000	-9.683317	58	1	3	'0 0 0 0 0 Z Z Z 	D	13.487038	13.487038	13.487038	13.487038	13.487038	0.000000	0.000000	0.000000	0.999759	0.000008	0.000233	0.000000	
131000	-10.873198	848	1	4	'0 0 Z 0 0 Z Z Z 	D	5.246677	5.246677	0.000000	5.246677	5.246677	0.000000	0.000000	0.000000	0.999332	0.000000	0.000668	0.000000	
132000	-9.173231	620	1	4	'0 0 0 Z Z Z 0 Z 	D	17.351487	17.351487	17.351487	0.000000	0.000000	0.000000	17.351487	0.000000	0.999996	0.000004	0.000000	0.000000	
133000	-9.471346	537	1	3	'0 0 0 Z 0 0 Z Z 	D	16.886966	16.886966	16.886966	0.000000	16.886966	16.886966	0.000000	0.000000	0.998940	0.000024	0.001036	0.000000	
134000	-9.651413	38	1	1	'0 0 0 0 0 Z 0 0 	D	11.640415	11.640415	11.640415	11.640415	11.640415	0.000000	11.640415	11.640415	0.996982	0.000007	0.003010	0.000000	
135000	-11.534664	984	1	1	'0 0 0 0 Z 0 0 0 	D	1.853887	1.853887	1.853887	1.853887	0.000000	1.853887	1.853887	1.853887	1.000000	0.000000	0.000000	0.000000	
136000	-9.590848	673	1	2	'0 0 0 0 0 0 Z Z 	D	13.266762	13.266762	13.266762	13.266762	13.266762	13.266762	0.000000	0.000000	0.998496	0.000024	0.001480	0.000000	
137000	-9.545841	730	1	4	'0 0 0 Z Z 0 Z Z 	D	15.480376	15.480376	15.480376	0.000000	0.000000	15.480376	0.000000	0.000000	0.999993	0.000007	0.000000	0.000000	
138000	-9.929665	630	1	1	'0 0 0 0 0 Z 0 0 	D	32.648642	32.648642	32.648642	32.648642	32.648642	0.000000	32.648642	32.648642	0.998806	0.000059	0.001135	0.000000	
