Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-eskimo-monogamy.bttrees
Data File Name:                  ./data/austronesian-eskimo-monogamy.btdata
Log File Name:                   ./output/austronesian-eskimo-monogamy-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2636904303
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-eskimo-monogamy-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.662500,0.162500,0.062500,0.112500)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-67.126509	323	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	13.553349	13.553349	13.553349	13.553349	13.553349	0.000000	0.725971	0.026323	0.247706	
22000	-67.508919	246	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	11.220369	11.220369	11.220369	11.220369	11.220369	0.000000	0.689309	0.034948	0.275743	
23000	-66.004483	129	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	4.709186	4.709186	4.709186	4.709186	4.709186	4.709186	0.000000	0.400942	0.058359	0.540699	
24000	-61.678659	168	2	3	'Z Z 0 Z 1 0 1 1 	D	0.000000	0.000000	9.828628	0.000000	1.997317	9.828628	1.997317	1.997317	0.000000	0.000000	0.282319	0.717681	
25000	-62.451625	249	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.460562	0.000000	0.000000	6.460562	6.460562	6.460562	0.000000	0.000000	0.565402	0.434598	
26000	-62.037312	745	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.103351	0.000000	0.000000	6.103351	6.103351	6.103351	0.000000	0.000000	0.549033	0.450967	
27000	-62.980697	245	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.822538	0.000000	0.000000	5.822538	5.822538	5.822538	0.000000	0.000000	0.492420	0.507580	
28000	-62.820234	326	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.641002	0.000000	0.000000	8.641002	8.641002	8.641002	0.000000	0.000000	0.563285	0.436715	
29000	-62.915107	146	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.054523	0.000000	0.000000	7.054523	7.054523	7.054523	0.000000	0.000000	0.602969	0.397031	
30000	-64.226585	941	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.694509	0.000000	0.000000	6.694509	6.694509	6.694509	0.000000	0.000000	0.608530	0.391470	
31000	-62.611916	804	2	4	'Z Z 0 Z Z 0 0 1 	D	0.000000	0.000000	7.090664	0.000000	0.000000	7.090664	7.090664	4.219224	0.000000	0.000000	0.670789	0.329211	
32000	-63.730802	776	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.194788	0.000000	0.000000	9.194788	9.194788	9.194788	0.000000	0.000000	0.675921	0.324079	
33000	-62.056545	65	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.646717	0.000000	0.000000	7.646717	7.646717	7.646717	0.000000	0.000000	0.553589	0.446411	
34000	-63.945127	39	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.522644	0.000000	0.000000	6.522644	6.522644	6.522644	0.000000	0.000000	0.575053	0.424947	
35000	-62.629156	188	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.299304	0.000000	0.000000	8.299304	8.299304	8.299304	0.000000	0.000000	0.723447	0.276553	
36000	-63.807545	305	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.117014	0.000000	0.000000	8.117014	8.117014	8.117014	0.000000	0.000000	0.675942	0.324058	
37000	-62.859526	98	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.718703	0.000000	0.000000	6.718703	6.718703	6.718703	0.000000	0.000000	0.530223	0.469777	
38000	-63.068712	827	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.481811	0.000000	0.000000	8.481811	8.481811	8.481811	0.000000	0.000000	0.587293	0.412707	
39000	-63.194750	25	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.344357	0.000000	0.000000	6.344357	6.344357	6.344357	0.000000	0.000000	0.585606	0.414394	
40000	-67.731779	551	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	5.830673	5.830673	0.000000	5.830673	5.830673	5.830673	0.000000	0.296132	0.206458	0.497410	
41000	-63.572547	459	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.765954	0.000000	0.000000	8.765954	8.765954	8.765954	0.000000	0.000000	0.710553	0.289447	
42000	-62.968821	863	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.650903	0.000000	0.000000	9.650903	9.650903	9.650903	0.000000	0.000000	0.689985	0.310015	
43000	-64.592610	484	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.569783	0.000000	0.000000	9.569783	9.569783	9.569783	0.000000	0.000000	0.666161	0.333839	
44000	-63.455519	676	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.274263	0.000000	0.000000	9.274263	9.274263	9.274263	0.000000	0.000000	0.659247	0.340753	
45000	-64.392615	70	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.040917	0.000000	0.000000	5.040917	5.040917	5.040917	0.000000	0.000000	0.425162	0.574838	
46000	-63.545066	850	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.361004	0.000000	0.000000	5.361004	5.361004	5.361004	0.000000	0.000000	0.393776	0.606224	
47000	-63.602891	393	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.020794	0.000000	0.000000	6.020794	6.020794	6.020794	0.000000	0.000000	0.526582	0.473418	
48000	-63.112616	716	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.836037	0.000000	0.000000	6.836037	6.836037	6.836037	0.000000	0.000000	0.602739	0.397261	
49000	-64.370944	81	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.574295	0.000000	0.000000	9.574295	9.574295	9.574295	0.000000	0.000000	0.632845	0.367155	
50000	-64.126466	729	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.396899	0.000000	0.000000	5.396899	5.396899	5.396899	0.000000	0.000000	0.423379	0.576621	
51000	-62.731168	719	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.408952	0.000000	0.000000	5.408952	5.408952	5.408952	0.000000	0.000000	0.473398	0.526602	
52000	-62.285582	276	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.167770	0.000000	0.000000	7.167770	7.167770	7.167770	0.000000	0.000000	0.571217	0.428783	
53000	-64.153221	777	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.532657	0.000000	0.000000	6.532657	6.532657	6.532657	0.000000	0.000000	0.611071	0.388929	
54000	-62.979520	287	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.101154	0.000000	0.000000	8.101154	8.101154	8.101154	0.000000	0.000000	0.682765	0.317235	
55000	-67.029019	631	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	5.581667	5.581667	5.581667	5.581667	5.581667	5.581667	0.000000	0.295809	0.067584	0.636606	
56000	-68.008258	557	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	6.234164	6.234164	6.234164	6.234164	6.234164	6.234164	0.000000	0.263459	0.075217	0.661324	
57000	-72.133180	175	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	5.358457	5.358457	5.358457	5.358457	5.358457	0.000000	0.000000	0.000000	1.000000	0.000000	
58000	-62.772715	687	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.684115	0.000000	0.000000	7.684115	7.684115	7.684115	0.000000	0.000000	0.579150	0.420850	
59000	-64.019112	109	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.548409	0.000000	0.000000	5.548409	5.548409	5.548409	0.000000	0.000000	0.397109	0.602891	
60000	-63.707359	859	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.442579	0.000000	0.000000	9.442579	9.442579	9.442579	0.000000	0.000000	0.697258	0.302742	
61000	-62.556418	51	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.508144	0.000000	0.000000	6.508144	6.508144	6.508144	0.000000	0.000000	0.561063	0.438937	
62000	-63.575346	155	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.185751	0.000000	0.000000	9.185751	9.185751	9.185751	0.000000	0.000000	0.719401	0.280599	
63000	-63.658141	995	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.608227	0.000000	0.000000	7.608227	7.608227	7.608227	0.000000	0.000000	0.611152	0.388848	
64000	-62.010243	361	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.540789	0.000000	0.000000	7.540789	7.540789	7.540789	0.000000	0.000000	0.591833	0.408167	
65000	-62.487511	866	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.921726	0.000000	0.000000	6.921726	6.921726	6.921726	0.000000	0.000000	0.509017	0.490983	
66000	-64.267177	340	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.953433	0.000000	0.000000	9.953433	9.953433	9.953433	0.000000	0.000000	0.697883	0.302117	
67000	-62.179707	283	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.258704	0.000000	0.000000	7.258704	7.258704	7.258704	0.000000	0.000000	0.592559	0.407441	
68000	-62.952798	174	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.807744	0.000000	0.000000	6.807744	6.807744	6.807744	0.000000	0.000000	0.580317	0.419683	
69000	-62.589245	460	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.077365	0.000000	0.000000	8.077365	8.077365	8.077365	0.000000	0.000000	0.648073	0.351927	
70000	-64.178131	852	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.164507	0.000000	0.000000	6.164507	6.164507	6.164507	0.000000	0.000000	0.510378	0.489622	
71000	-64.145787	492	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.444057	0.000000	0.000000	9.444057	9.444057	9.444057	0.000000	0.000000	0.753285	0.246715	
72000	-62.699293	66	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.977990	0.000000	0.000000	8.977990	8.977990	8.977990	0.000000	0.000000	0.680593	0.319407	
73000	-63.755076	26	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.037389	0.000000	0.000000	9.037389	9.037389	9.037389	0.000000	0.000000	0.685994	0.314006	
74000	-64.819623	59	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.544002	0.000000	0.000000	5.544002	5.544002	5.544002	0.000000	0.000000	0.463133	0.536867	
75000	-63.643541	121	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.259256	0.000000	0.000000	6.259256	6.259256	6.259256	0.000000	0.000000	0.581289	0.418711	
76000	-64.417395	158	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.872960	0.000000	0.000000	9.872960	9.872960	9.872960	0.000000	0.000000	0.674569	0.325431	
77000	-62.849398	675	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.936124	0.000000	0.000000	8.936124	8.936124	8.936124	0.000000	0.000000	0.611946	0.388054	
78000	-63.095836	334	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.208106	0.000000	0.000000	8.208106	8.208106	8.208106	0.000000	0.000000	0.735508	0.264492	
79000	-63.343389	299	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.525596	0.000000	0.000000	6.525596	6.525596	6.525596	0.000000	0.000000	0.568546	0.431454	
80000	-62.295874	283	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.717106	0.000000	0.000000	6.717106	6.717106	6.717106	0.000000	0.000000	0.551938	0.448062	
81000	-63.973282	810	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.712672	0.000000	0.000000	5.712672	5.712672	5.712672	0.000000	0.000000	0.538510	0.461490	
82000	-63.049608	281	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.681155	0.000000	0.000000	5.681155	5.681155	5.681155	0.000000	0.000000	0.399799	0.600201	
83000	-63.939988	453	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.433643	0.000000	0.000000	5.433643	5.433643	5.433643	0.000000	0.000000	0.394910	0.605090	
84000	-63.674945	2	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.031671	0.000000	0.000000	9.031671	9.031671	9.031671	0.000000	0.000000	0.619188	0.380812	
85000	-64.806734	238	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.744347	0.000000	0.000000	6.744347	6.744347	6.744347	0.000000	0.000000	0.588026	0.411974	
86000	-62.342783	128	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.891453	0.000000	0.000000	7.891453	7.891453	7.891453	0.000000	0.000000	0.604397	0.395603	
87000	-62.385583	780	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.282503	0.000000	0.000000	7.282503	7.282503	7.282503	0.000000	0.000000	0.542516	0.457484	
88000	-63.858778	733	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.629734	0.000000	0.000000	9.629734	9.629734	9.629734	0.000000	0.000000	0.638807	0.361193	
89000	-62.186058	953	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.905371	0.000000	0.000000	7.905371	7.905371	7.905371	0.000000	0.000000	0.676357	0.323643	
90000	-63.772897	306	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.004086	0.000000	0.000000	6.004086	6.004086	6.004086	0.000000	0.000000	0.565898	0.434102	
91000	-64.486314	874	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.178406	0.000000	0.000000	5.178406	5.178406	5.178406	0.000000	0.000000	0.425182	0.574818	
92000	-63.154546	618	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.962099	0.000000	0.000000	5.962099	5.962099	5.962099	0.000000	0.000000	0.489544	0.510456	
93000	-68.025021	714	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	9.927273	9.927273	9.927273	9.927273	9.927273	0.000000	0.687275	0.023321	0.289403	
94000	-68.338065	264	1	1	'0 Z 0 0 0 0 0 0 	D	2.476138	0.000000	2.476138	2.476138	2.476138	2.476138	2.476138	2.476138	0.081296	0.149217	0.372819	0.396669	
95000	-63.741510	964	2	2	'1 Z 1 1 0 0 0 Z 	D	0.182414	0.000000	0.182414	0.182414	3.799506	3.799506	3.799506	0.000000	0.000000	0.000000	1.000000	0.000000	
96000	-64.682760	742	2	2	'1 Z 1 0 0 1 0 Z 	D	1.225204	0.000000	1.225204	3.874761	3.874761	1.225204	3.874761	0.000000	0.000000	0.000000	1.000000	0.000000	
97000	-66.931462	710	1	1	'0 Z 0 0 0 0 0 0 	D	2.123455	0.000000	2.123455	2.123455	2.123455	2.123455	2.123455	2.123455	0.069441	0.156317	0.357827	0.416415	
98000	-67.477323	275	2	3	'Z Z Z 1 0 1 0 0 	D	0.000000	0.000000	0.000000	11.456778	13.791052	11.456778	13.791052	13.791052	0.000000	0.761810	0.015371	0.222819	
99000	-65.838299	36	2	2	'0 Z 1 1 Z 1 1 0 	D	1.166461	0.000000	8.569544	8.569544	0.000000	8.569544	8.569544	1.166461	0.091216	0.253861	0.308960	0.345963	
100000	-68.756662	380	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	6.264006	6.264006	0.000000	6.264006	6.264006	6.264006	0.000000	0.321222	0.170313	0.508465	
101000	-62.763420	722	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.871245	0.000000	0.000000	7.871245	7.871245	7.871245	0.000000	0.000000	0.654625	0.345375	
102000	-63.486556	704	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.108906	0.000000	0.000000	7.108906	7.108906	7.108906	0.000000	0.000000	0.710968	0.289032	
103000	-64.065457	414	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.488270	0.000000	0.000000	9.488270	9.488270	9.488270	0.000000	0.000000	0.747729	0.252271	
104000	-64.183755	851	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	4.602831	0.000000	0.000000	4.602831	4.602831	4.602831	0.000000	0.000000	0.333048	0.666952	
105000	-62.919214	113	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.837962	0.000000	0.000000	6.837962	6.837962	6.837962	0.000000	0.000000	0.562360	0.437640	
106000	-63.217489	435	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.274658	0.000000	0.000000	9.274658	9.274658	9.274658	0.000000	0.000000	0.688810	0.311190	
107000	-63.426287	170	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.172577	0.000000	0.000000	6.172577	6.172577	6.172577	0.000000	0.000000	0.586620	0.413380	
108000	-65.878083	833	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	11.277119	0.000000	0.000000	11.277119	11.277119	11.277119	0.000000	0.000000	0.742986	0.257014	
109000	-64.225654	565	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.109398	0.000000	0.000000	5.109398	5.109398	5.109398	0.000000	0.000000	0.388539	0.611461	
110000	-62.453666	153	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.550931	0.000000	0.000000	7.550931	7.550931	7.550931	0.000000	0.000000	0.610741	0.389259	
111000	-64.337527	475	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.267442	0.000000	0.000000	8.267442	8.267442	8.267442	0.000000	0.000000	0.612356	0.387644	
112000	-62.758800	717	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.567822	0.000000	0.000000	6.567822	6.567822	6.567822	0.000000	0.000000	0.561858	0.438142	
113000	-64.231868	231	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.600490	0.000000	0.000000	5.600490	5.600490	5.600490	0.000000	0.000000	0.468122	0.531878	
114000	-63.286048	362	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.904642	0.000000	0.000000	7.904642	7.904642	7.904642	0.000000	0.000000	0.688492	0.311508	
115000	-63.709577	840	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.695488	0.000000	0.000000	6.695488	6.695488	6.695488	0.000000	0.000000	0.610757	0.389243	
116000	-64.085234	693	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.029048	0.000000	0.000000	7.029048	7.029048	7.029048	0.000000	0.000000	0.604378	0.395622	
117000	-64.366791	609	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.004886	0.000000	0.000000	6.004886	6.004886	6.004886	0.000000	0.000000	0.530200	0.469800	
118000	-62.845245	41	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.155317	0.000000	0.000000	7.155317	7.155317	7.155317	0.000000	0.000000	0.629700	0.370300	
119000	-62.515739	128	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.546057	0.000000	0.000000	6.546057	6.546057	6.546057	0.000000	0.000000	0.527373	0.472627	
120000	-64.013286	535	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.178632	0.000000	0.000000	6.178632	6.178632	6.178632	0.000000	0.000000	0.585803	0.414197	
121000	-62.910366	313	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.851556	0.000000	0.000000	6.851556	6.851556	6.851556	0.000000	0.000000	0.611500	0.388500	
122000	-63.107935	829	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.438255	0.000000	0.000000	7.438255	7.438255	7.438255	0.000000	0.000000	0.563425	0.436575	
123000	-63.970207	859	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.423370	0.000000	0.000000	5.423370	5.423370	5.423370	0.000000	0.000000	0.432834	0.567166	
124000	-62.445572	803	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.104748	0.000000	0.000000	7.104748	7.104748	7.104748	0.000000	0.000000	0.561343	0.438657	
125000	-63.643757	572	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.614601	0.000000	0.000000	6.614601	6.614601	6.614601	0.000000	0.000000	0.562623	0.437377	
126000	-64.196544	816	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	10.078278	0.000000	0.000000	10.078278	10.078278	10.078278	0.000000	0.000000	0.622746	0.377254	
127000	-62.488549	944	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.663734	0.000000	0.000000	7.663734	7.663734	7.663734	0.000000	0.000000	0.706705	0.293295	
128000	-63.916121	766	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.029809	0.000000	0.000000	6.029809	6.029809	6.029809	0.000000	0.000000	0.472012	0.527988	
129000	-62.942796	719	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.224009	0.000000	0.000000	5.224009	5.224009	5.224009	0.000000	0.000000	0.448174	0.551826	
130000	-62.951162	827	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.167133	0.000000	0.000000	8.167133	8.167133	8.167133	0.000000	0.000000	0.577494	0.422506	
131000	-62.917733	509	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.483613	0.000000	0.000000	7.483613	7.483613	7.483613	0.000000	0.000000	0.654524	0.345476	
132000	-67.671194	82	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	6.369448	6.369448	0.000000	6.369448	6.369448	6.369448	0.000000	0.225920	0.213426	0.560654	
133000	-63.868111	98	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.687402	0.000000	0.000000	9.687402	9.687402	9.687402	0.000000	0.000000	0.648587	0.351413	
134000	-62.892971	636	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.854719	0.000000	0.000000	7.854719	7.854719	7.854719	0.000000	0.000000	0.668259	0.331741	
135000	-64.349298	819	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.369277	0.000000	0.000000	6.369277	6.369277	6.369277	0.000000	0.000000	0.563650	0.436350	
136000	-64.226237	939	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.535627	0.000000	0.000000	9.535627	9.535627	9.535627	0.000000	0.000000	0.699438	0.300562	
137000	-62.266849	767	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.307533	0.000000	0.000000	9.307533	9.307533	9.307533	0.000000	0.000000	0.679991	0.320009	
138000	-65.778833	207	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.679925	0.000000	0.000000	5.679925	5.679925	5.679925	0.000000	0.000000	0.518793	0.481207	
