Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
787	0.318933	95	0.000000	118	0.508475	2.469478	787	0.318933	0.311000	0.266976	
752	0.300532	116	0.000000	132	0.446970	2.469478	752	0.300532	0.285000	0.268478	
738	0.333333	112	0.035714	150	0.520000	2.469478	738	0.333333	0.328000	0.273056	
701	0.225392	150	0.006667	149	0.697987	2.469478	701	0.225392	0.263000	0.272338	
724	0.209945	127	0.000000	149	0.738255	2.469478	724	0.209945	0.262000	0.271649	
748	0.302139	111	0.009009	141	0.737589	2.469478	748	0.302139	0.331000	0.275358	
757	0.346103	117	0.017094	126	0.619048	2.469478	757	0.346103	0.342000	0.279278	
725	0.317241	121	0.000000	154	0.506494	2.469478	725	0.317241	0.308000	0.280873	
769	0.297789	93	0.000000	138	0.601449	2.469478	769	0.297789	0.312000	0.282511	
696	0.288793	129	0.007752	175	0.674286	2.469478	696	0.288793	0.320000	0.284386	
717	0.218968	127	0.000000	156	0.865385	2.469478	717	0.218968	0.292000	0.284748	
708	0.251412	133	0.000000	159	0.855346	2.469478	708	0.251412	0.314000	0.286078	
737	0.234735	125	0.000000	138	0.768116	2.469478	737	0.234735	0.279000	0.285770	
714	0.264706	139	0.000000	147	0.707483	2.469478	714	0.264706	0.293000	0.286071	
740	0.245946	130	0.000000	130	0.923077	2.469478	740	0.245946	0.302000	0.286709	
745	0.244295	119	0.000000	136	0.889706	2.469478	745	0.244295	0.303000	0.287335	
725	0.241379	114	0.008772	161	0.807453	2.469478	725	0.241379	0.306000	0.288026	
742	0.231806	106	0.009434	152	0.782895	2.469478	742	0.231806	0.292000	0.288168	
713	0.235624	148	0.006757	139	0.748201	2.469478	713	0.235624	0.273000	0.287645	
757	0.376486	97	0.000000	146	0.609589	2.469478	757	0.376486	0.374000	0.290524	
737	0.329715	117	0.017094	146	0.602740	2.469478	737	0.329715	0.333000	0.291894	
756	0.257937	116	0.008621	128	0.679688	2.469478	756	0.257937	0.283000	0.291616	
706	0.202550	122	0.008197	172	0.883721	2.469478	706	0.202550	0.296000	0.291749	
738	0.223577	138	0.007246	124	0.685484	2.469478	738	0.223577	0.251000	0.290550	
692	0.228324	148	0.000000	160	0.537500	2.469478	692	0.228324	0.244000	0.289220	
742	0.311321	129	0.023256	129	0.689922	2.469478	742	0.311321	0.323000	0.290159	
696	0.314655	135	0.014815	169	0.449704	2.469478	696	0.314655	0.297000	0.290344	
743	0.312248	108	0.000000	149	0.657718	2.469478	743	0.312248	0.330000	0.291387	
737	0.287653	129	0.015504	134	0.604478	2.469478	737	0.287653	0.295000	0.291480	
