Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-iroquois-cross.cousinmarriage.preferred.bttrees
Data File Name:                  ./data/bantu-iroquois-cross.cousinmarriage.preferred.btdata
Log File Name:                   ./output/bantu-iroquois-cross.cousinmarriage.preferred-70recon-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2538572184
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-iroquois-cross.cousinmarriage.preferred-70recon-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.242424,0.121212,0.121212,0.515152)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	1
	ANC	2	L11_Pende G61_Sangu 
Scale Tree:                      0.101827
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Node reconstruction / fossilisation:
	MRCA RecNode ANC
Tree Information
     Trees:                      1000
     Taxa:                       66
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RecNode - P(0,0)	RecNode - P(0,1)	RecNode - P(1,0)	RecNode - P(1,1)	
21000	-86.201596	301	10.920177	4.245393	10.169110	5.657621	0.242482	0.121239	0.121198	0.515081	0.243278	0.127147	0.115678	0.513896	
22000	-84.605264	554	2.399448	2.842882	0.613457	2.109285	0.158065	0.132852	0.087066	0.622017	0.000111	0.015154	0.000850	0.983885	
23000	-82.509893	748	1.055429	2.365425	4.266916	2.999512	0.191382	0.096026	0.135349	0.577244	0.002641	0.003765	0.075763	0.917831	
24000	-80.728086	671	0.814281	2.254389	2.858348	3.260333	0.172962	0.093727	0.130806	0.602504	0.000802	0.002805	0.032423	0.963970	
25000	-85.794062	435	3.142101	3.562455	4.129155	4.141272	0.223086	0.116038	0.121904	0.538971	0.012983	0.024491	0.056504	0.906022	
26000	-88.209658	15	9.289411	2.981638	0.467345	1.265291	0.281442	0.111655	0.138811	0.468093	0.001090	0.217829	0.000459	0.780622	
27000	-85.116019	660	2.990598	1.751957	14.349897	9.787065	0.273801	0.136901	0.112247	0.477051	0.053453	0.026800	0.174803	0.744945	
28000	-83.067341	949	0.876583	1.592805	6.480550	3.409586	0.226058	0.112261	0.126732	0.534949	0.005156	0.003207	0.157731	0.833906	
29000	-84.672099	981	19.999488	14.305427	1.325911	2.711421	0.205638	0.131723	0.102819	0.559821	0.013392	0.186639	0.006696	0.793273	
30000	-85.343540	279	7.825569	4.566904	5.142348	5.523217	0.240851	0.121690	0.120398	0.517062	0.129128	0.132406	0.076007	0.662459	
31000	-80.874641	429	1.063577	1.508803	1.611090	2.447554	0.268126	0.143840	0.105762	0.482272	0.000657	0.006269	0.012089	0.980986	
32000	-82.824638	179	0.302157	1.978777	1.307150	1.938150	0.097565	0.053169	0.150789	0.698477	0.000007	0.000197	0.004344	0.995451	
33000	-84.957691	395	0.187722	1.177063	8.552436	5.949239	0.146455	0.073234	0.148620	0.631691	0.000314	0.000169	0.179385	0.820133	
34000	-83.728930	448	2.866733	2.749819	3.917773	2.143283	0.253135	0.115013	0.129957	0.501895	0.009546	0.017485	0.058721	0.914248	
35000	-83.282405	566	2.840974	3.224452	7.697015	5.365975	0.231479	0.115771	0.124306	0.528444	0.035387	0.020742	0.157782	0.786090	
36000	-81.266099	130	0.549719	1.492246	2.368780	2.144372	0.253332	0.119562	0.125130	0.501976	0.004434	0.010914	0.044914	0.939738	
37000	-81.383963	58	0.486209	1.848379	5.997174	3.550889	0.171374	0.085533	0.141747	0.601345	0.000967	0.000747	0.131921	0.866366	
38000	-84.118899	855	2.434382	1.329595	5.014423	3.949025	0.304336	0.154550	0.101779	0.439335	0.017707	0.017626	0.101962	0.862705	
39000	-85.835415	273	8.340548	4.980552	13.553182	5.609052	0.242436	0.121214	0.121212	0.515137	0.228501	0.114060	0.125396	0.532043	
40000	-83.347291	607	6.079520	3.962853	4.418246	2.839410	0.243610	0.120364	0.122319	0.513707	0.066129	0.101924	0.059000	0.772947	
41000	-82.238697	840	0.925874	1.923318	0.398424	2.316367	0.119631	0.137390	0.069038	0.673941	0.000008	0.002283	0.000429	0.997280	
42000	-84.138131	863	4.407928	3.837869	7.797260	5.665303	0.237726	0.118964	0.122451	0.520859	0.084716	0.051015	0.141252	0.723017	
43000	-87.934612	164	5.471769	2.416175	8.044645	2.371339	0.249585	0.122777	0.121133	0.506505	0.203596	0.072487	0.179797	0.544120	
44000	-83.610241	181	0.658323	1.909965	12.349850	9.688052	0.157766	0.078884	0.145399	0.617951	0.001964	0.000990	0.188683	0.808362	
45000	-84.276190	643	0.372755	1.410290	23.756270	11.742277	0.223329	0.111664	0.126668	0.538339	0.001058	0.000529	0.190171	0.808242	
46000	-82.222865	20	1.855143	1.883618	2.661380	2.334557	0.250530	0.124416	0.119714	0.505339	0.001367	0.006565	0.023726	0.968341	
47000	-82.684501	687	0.303910	2.240039	14.327050	10.110014	0.092240	0.046120	0.164122	0.697518	0.000432	0.000217	0.189787	0.809564	
48000	-83.141226	509	0.590849	2.119465	1.243346	1.309219	0.203776	0.068051	0.189699	0.538474	0.000106	0.001512	0.008193	0.990188	
49000	-80.990400	258	1.083079	1.628773	5.213379	3.805694	0.233796	0.117673	0.122871	0.525661	0.006096	0.005063	0.122689	0.866153	
50000	-83.992285	953	5.737165	3.795525	1.424195	1.656378	0.284851	0.108424	0.143251	0.463473	0.005824	0.095900	0.006372	0.891905	
51000	-84.767648	681	3.580533	2.904734	14.653468	9.502415	0.236831	0.118416	0.122810	0.521943	0.045712	0.022961	0.176739	0.754587	
52000	-84.039654	19	3.975526	2.993511	3.125900	3.719389	0.228219	0.122718	0.116515	0.532548	0.006359	0.033876	0.020739	0.939026	
53000	-83.109333	628	4.961182	3.874010	5.426558	4.119516	0.239368	0.120451	0.121310	0.518871	0.074589	0.071498	0.093347	0.760566	
54000	-84.289749	240	2.799484	3.242181	17.399413	9.929359	0.235139	0.117570	0.123293	0.523997	0.048873	0.024456	0.176396	0.750275	
55000	-82.432869	841	1.413869	1.335852	1.550028	1.562914	0.366247	0.137844	0.118098	0.377811	0.000431	0.005469	0.009135	0.984965	
56000	-83.441346	511	0.511923	2.196858	10.346063	6.447312	0.139097	0.069550	0.150731	0.640621	0.002211	0.001139	0.185292	0.811357	
57000	-84.089550	141	7.266587	4.407127	14.586875	8.059458	0.242373	0.121187	0.121227	0.515213	0.215037	0.107711	0.128813	0.548438	
58000	-80.324362	931	2.223305	1.771181	1.587555	2.561576	0.269190	0.147874	0.102823	0.480113	0.003439	0.024254	0.015955	0.956352	
59000	-87.998667	212	3.482115	2.207252	2.560942	0.884181	0.457316	0.063900	0.218853	0.259931	0.082595	0.056815	0.125691	0.734899	
60000	-84.708825	762	0.175882	2.125146	1.130027	1.460302	0.108680	0.037416	0.217480	0.636424	0.000001	0.000053	0.002880	0.997066	
61000	-84.250548	150	3.111809	2.694761	12.082576	5.745060	0.237000	0.118496	0.122766	0.521739	0.050770	0.025520	0.175192	0.748519	
62000	-84.021823	709	1.789769	2.400565	31.350215	12.308052	0.226918	0.113459	0.125643	0.533981	0.005107	0.002554	0.189017	0.803322	
63000	-83.156170	20	3.152338	2.714050	4.893392	3.878620	0.230798	0.117460	0.122372	0.529370	0.018964	0.022423	0.086747	0.871866	
64000	-84.295612	65	4.807916	3.765759	8.450390	5.711089	0.238517	0.119310	0.122275	0.519898	0.092850	0.053579	0.144552	0.709019	
65000	-85.319446	169	1.873445	2.753456	18.593660	6.420346	0.215720	0.107860	0.128842	0.547579	0.010047	0.005014	0.187896	0.797043	
66000	-83.849806	466	3.068017	3.160681	11.943858	6.135026	0.234324	0.117161	0.123527	0.524988	0.051177	0.025887	0.174151	0.748785	
67000	-81.840502	854	0.907341	1.662978	4.166128	3.504447	0.230085	0.116716	0.122970	0.530229	0.012256	0.015695	0.081791	0.890258	
68000	-84.809357	155	3.960375	3.444466	5.193383	3.725905	0.231983	0.117307	0.122817	0.527893	0.044955	0.045644	0.094432	0.814970	
69000	-83.818131	417	1.499113	2.138045	35.895263	15.888772	0.235516	0.117758	0.123186	0.523540	0.010917	0.005458	0.187357	0.796267	
70000	-84.016470	311	1.855321	3.071647	9.692422	5.184773	0.211242	0.105608	0.130136	0.553014	0.013048	0.006864	0.179121	0.800966	
71000	-83.518724	538	9.519136	5.690808	0.371929	1.874512	0.153365	0.146659	0.076682	0.623294	0.000945	0.182889	0.000496	0.815671	
72000	-84.143469	209	1.691856	2.050290	8.891459	7.052414	0.252641	0.126363	0.118253	0.502743	0.006534	0.003805	0.166329	0.823331	
73000	-82.599201	14	1.727975	2.371676	5.448975	4.336885	0.234073	0.117511	0.123104	0.525312	0.015193	0.013239	0.115574	0.855995	
74000	-82.753427	976	1.988423	1.652972	9.065364	5.889713	0.284424	0.142231	0.109196	0.464148	0.046360	0.024838	0.167235	0.761567	
75000	-84.420333	112	15.987101	10.609231	1.519135	2.874012	0.218130	0.128153	0.109065	0.544652	0.014309	0.186024	0.007171	0.792496	
76000	-84.395590	328	6.397310	3.094588	3.561865	3.430970	0.237906	0.124190	0.117324	0.520580	0.062928	0.141301	0.039618	0.756153	
77000	-82.644492	351	1.386391	2.420941	2.235162	1.901461	0.254337	0.106237	0.140519	0.498907	0.000411	0.003961	0.012008	0.983620	
78000	-84.683291	999	5.379341	4.406332	1.629121	1.206916	0.342426	0.091946	0.172323	0.393305	0.023535	0.090728	0.026230	0.859507	
79000	-83.357678	906	0.630373	1.362229	18.192444	12.682383	0.265989	0.132994	0.114479	0.486537	0.005226	0.002613	0.188962	0.803199	
80000	-81.764700	492	0.878415	2.090211	7.591458	3.815992	0.188618	0.094159	0.136790	0.580432	0.005259	0.002857	0.176550	0.815334	
81000	-85.984172	544	6.927499	3.226386	0.169785	2.571588	0.066682	0.172577	0.033078	0.727664	0.000318	0.171512	0.000181	0.827990	
82000	-85.463100	564	1.861088	1.286205	4.685935	2.961017	0.322285	0.160010	0.099175	0.418530	0.005321	0.006681	0.084644	0.903354	
83000	-83.004486	779	5.155037	3.174711	11.716604	6.013831	0.242811	0.121402	0.121105	0.514681	0.154545	0.078056	0.144982	0.622417	
84000	-85.671991	930	13.074940	6.327337	31.644563	19.720597	0.242428	0.121214	0.121211	0.515147	0.242218	0.121109	0.121271	0.515401	
85000	-84.151991	647	5.817606	3.086735	7.396033	5.058420	0.243432	0.121903	0.120738	0.513927	0.145664	0.089409	0.123032	0.641895	
86000	-83.087392	219	2.763146	2.606312	0.062352	2.463878	0.019232	0.174506	0.010320	0.795943	0.000003	0.030502	0.000013	0.969482	
87000	-81.762179	499	0.515114	1.329964	8.768107	6.067581	0.255498	0.127773	0.117454	0.499275	0.002230	0.001212	0.177252	0.819306	
88000	-83.140693	436	6.689375	3.793326	3.600046	2.324295	0.251026	0.119058	0.125196	0.504720	0.087477	0.138432	0.053565	0.720526	
89000	-82.837335	504	0.443415	1.531033	1.000440	2.543818	0.128874	0.093120	0.108937	0.669069	0.000026	0.000782	0.003863	0.995330	
90000	-83.841231	958	3.135638	3.669082	13.356131	7.536143	0.223467	0.111733	0.126629	0.538171	0.064838	0.032645	0.170943	0.731574	
91000	-82.635833	713	1.547293	1.895828	5.048829	3.154836	0.242611	0.120684	0.121782	0.514923	0.009805	0.009258	0.108683	0.872254	
92000	-85.326649	145	5.164246	2.519000	11.281688	8.535088	0.247183	0.123592	0.119852	0.509373	0.181474	0.091661	0.137318	0.589547	
93000	-82.508744	145	0.775581	1.645566	7.406898	3.185256	0.214975	0.106731	0.129939	0.548355	0.008448	0.004401	0.181861	0.805290	
94000	-85.657737	344	7.357799	4.559622	18.576954	10.698529	0.242389	0.121195	0.121222	0.515194	0.202080	0.101106	0.132656	0.564158	
95000	-83.998594	539	1.517555	2.975629	19.556087	8.276972	0.196348	0.098174	0.134377	0.571101	0.005218	0.002608	0.189024	0.803150	
96000	-82.548650	607	1.188310	2.221138	14.264605	7.868974	0.203254	0.101627	0.132404	0.562715	0.004033	0.002028	0.188441	0.805498	
97000	-82.270617	779	1.211454	1.796259	25.208256	11.260609	0.251823	0.125911	0.118527	0.503739	0.012077	0.006038	0.187025	0.794859	
98000	-82.407400	586	2.311064	3.065613	11.234996	5.198053	0.225025	0.112505	0.126191	0.536279	0.027333	0.013787	0.181349	0.777531	
99000	-81.958430	136	1.337786	1.956764	5.291214	3.475507	0.242730	0.121528	0.120962	0.514780	0.006193	0.005870	0.109079	0.878858	
100000	-81.750543	258	0.928467	2.162731	12.280361	5.648647	0.179472	0.089731	0.139206	0.591591	0.006535	0.003271	0.188465	0.801729	
101000	-84.879996	898	16.151796	7.081866	7.630297	4.691137	0.242410	0.121217	0.121204	0.515169	0.215820	0.128856	0.107873	0.547451	
102000	-85.053640	193	3.690119	1.978968	10.517135	7.257826	0.260623	0.130321	0.116004	0.493052	0.064494	0.033498	0.166579	0.735428	
103000	-85.156793	569	22.993479	14.125271	20.242325	14.739810	0.242424	0.121212	0.121212	0.515152	0.242382	0.121217	0.121199	0.515202	
104000	-83.296820	66	1.919450	2.463703	12.813802	7.170042	0.214447	0.107223	0.129206	0.549124	0.008304	0.004196	0.186490	0.801009	
105000	-83.467851	440	4.104285	2.765507	4.950554	2.383628	0.250455	0.119403	0.124723	0.505419	0.041589	0.041343	0.097046	0.820022	
106000	-85.669438	142	10.006451	6.573442	0.502761	1.842359	0.168608	0.142299	0.084306	0.604787	0.003071	0.184215	0.001591	0.811123	
107000	-85.429663	958	19.629612	14.072027	7.522032	5.770831	0.241960	0.121345	0.120980	0.515716	0.210601	0.130280	0.105321	0.553798	
108000	-86.401817	80	2.210176	3.479824	20.660156	12.407095	0.212950	0.106475	0.129633	0.550942	0.023468	0.011735	0.183761	0.781037	
109000	-82.598913	852	1.921414	2.704437	4.261972	2.502051	0.231775	0.111116	0.129480	0.527630	0.002467	0.004773	0.056907	0.935853	
110000	-88.466170	583	3.551536	5.767807	1.790253	2.359920	0.218549	0.121820	0.114960	0.544672	0.015078	0.061817	0.025750	0.897356	
111000	-85.347480	346	13.483754	8.758259	10.616400	4.182730	0.242489	0.121194	0.121244	0.515073	0.246436	0.119184	0.124124	0.510257	
112000	-85.239563	281	4.988555	3.254133	17.521372	7.839761	0.242264	0.121132	0.121258	0.515347	0.127268	0.063652	0.154075	0.655006	
113000	-82.091182	445	1.698457	2.157686	9.828365	5.718003	0.236125	0.118061	0.123014	0.522801	0.020222	0.010735	0.175802	0.793240	
114000	-86.947955	727	19.277500	17.748177	8.176268	6.673838	0.242403	0.121218	0.121201	0.515177	0.228016	0.125325	0.114011	0.532648	
115000	-82.918854	281	0.375755	1.512199	2.489901	1.899871	0.235437	0.102256	0.141164	0.521143	0.000217	0.000888	0.027873	0.971022	
116000	-83.885503	310	1.485295	1.883143	16.050596	6.911420	0.241714	0.120857	0.121415	0.516014	0.008592	0.004297	0.187986	0.799125	
117000	-83.601398	644	8.174142	4.249962	6.972694	3.944914	0.242704	0.121233	0.121251	0.514812	0.179635	0.123572	0.101763	0.595030	
118000	-83.528434	271	1.614099	2.149865	16.623998	7.475392	0.238592	0.119296	0.122307	0.519805	0.005389	0.002696	0.188852	0.803063	
119000	-84.526048	412	8.582318	3.765549	11.075001	6.054184	0.242900	0.121447	0.121080	0.514574	0.238882	0.121181	0.120472	0.519465	
120000	-84.838247	199	4.475691	4.013776	3.038245	3.875362	0.231293	0.122211	0.117732	0.528764	0.039334	0.082096	0.046880	0.831689	
121000	-85.010775	122	23.427378	19.512424	3.391135	2.678571	0.241429	0.121497	0.120714	0.516360	0.053840	0.175091	0.026921	0.744148	
122000	-86.516260	790	14.933325	9.826975	11.350662	8.420324	0.242418	0.121214	0.121209	0.515159	0.240268	0.121647	0.120313	0.517771	
123000	-83.153302	931	9.045561	5.536811	4.558493	4.080496	0.239003	0.122188	0.119503	0.519306	0.103800	0.147501	0.057246	0.691452	
124000	-83.256374	539	5.286290	2.711316	2.575223	2.879107	0.234138	0.129096	0.111976	0.524790	0.012556	0.101246	0.012743	0.873455	
125000	-86.894586	701	16.551290	6.601974	3.241050	3.959747	0.235128	0.123297	0.117564	0.524011	0.059880	0.173570	0.029899	0.736652	
126000	-84.740886	751	3.832137	3.915535	7.733663	3.930310	0.235121	0.117358	0.123510	0.524011	0.088198	0.047988	0.153572	0.710242	
127000	-83.471679	969	1.375456	2.743149	8.951251	6.879624	0.203877	0.101978	0.132177	0.561968	0.027766	0.015326	0.168121	0.788787	
128000	-84.642144	589	9.672224	5.348210	5.355454	4.295850	0.240332	0.121829	0.120147	0.517691	0.158028	0.139873	0.082372	0.619727	
129000	-82.014470	575	2.932848	2.530444	1.542293	2.431500	0.217328	0.126207	0.110588	0.545877	0.003670	0.033943	0.012088	0.950299	
130000	-83.639125	6	1.053269	2.454525	7.381046	4.124362	0.200899	0.100391	0.133150	0.565559	0.002865	0.001693	0.165240	0.830201	
131000	-81.842148	931	2.018872	1.202092	1.118761	2.103983	0.368784	0.190951	0.081513	0.358753	0.002868	0.027767	0.011640	0.957725	
132000	-85.611714	145	10.174695	6.406173	8.635687	3.514356	0.242854	0.121088	0.121428	0.514630	0.239565	0.119302	0.122518	0.518615	
133000	-81.505757	60	0.710014	1.622135	7.167569	5.310944	0.194194	0.097263	0.134774	0.573768	0.001308	0.000842	0.154143	0.843706	
134000	-83.432524	662	0.013417	1.750038	14.927937	7.872893	0.009139	0.004569	0.187865	0.798427	0.000001	0.000001	0.190092	0.809905	
135000	-85.190104	825	25.697328	22.263620	1.771178	2.348559	0.232997	0.123905	0.116499	0.526598	0.028590	0.182308	0.014295	0.774808	
136000	-81.721136	931	4.951615	3.750745	1.679879	1.943148	0.266343	0.112572	0.135236	0.485848	0.013648	0.076672	0.018660	0.891020	
137000	-82.910469	638	3.647229	2.500125	5.171172	3.120433	0.242721	0.120252	0.122242	0.514785	0.038727	0.037633	0.099746	0.823894	
138000	-82.015466	625	3.118168	2.460960	2.835706	2.546088	0.241081	0.120925	0.121210	0.516784	0.018208	0.040180	0.047660	0.893952	
139000	-83.354757	783	0.648604	2.239751	5.643392	4.800673	0.172464	0.086756	0.140410	0.600370	0.001178	0.001072	0.114150	0.883600	
140000	-82.795771	508	2.054250	1.742384	5.922816	3.082455	0.267587	0.132014	0.115606	0.484793	0.029887	0.018972	0.148716	0.802426	
141000	-81.123099	770	0.510654	1.916323	0.818830	2.348227	0.131253	0.096417	0.106616	0.665714	0.000054	0.001608	0.003923	0.994415	
142000	-82.685672	779	0.745651	2.918276	11.209270	4.572526	0.155010	0.077479	0.146232	0.621278	0.004434	0.002205	0.190075	0.803286	
143000	-81.421156	999	1.217348	2.572050	6.546766	4.388890	0.215053	0.107625	0.128918	0.548403	0.013817	0.010119	0.135093	0.840971	
144000	-85.983118	687	2.959406	1.471451	13.991404	5.565532	0.297166	0.148576	0.105577	0.448681	0.048126	0.023978	0.177247	0.750649	
145000	-86.057179	581	12.813528	9.502732	21.124055	9.134055	0.242424	0.121212	0.121212	0.515152	0.241240	0.120619	0.121552	0.516590	
146000	-83.645090	887	4.507804	3.810739	8.406938	4.202013	0.238174	0.118911	0.122607	0.520308	0.129618	0.067617	0.147726	0.655040	
147000	-82.228080	684	0.364186	1.800032	0.518378	2.651247	0.066437	0.083186	0.073038	0.777339	0.000007	0.000660	0.001168	0.998166	
148000	-83.182568	422	1.286797	1.430566	2.818471	3.234955	0.277956	0.151020	0.101638	0.469387	0.002934	0.008958	0.036667	0.951441	
149000	-86.081180	203	5.839738	1.874805	2.350122	2.809713	0.252062	0.141157	0.105343	0.501438	0.025253	0.179724	0.012928	0.782095	
150000	-82.042691	536	0.480986	1.953137	8.364307	4.674867	0.158400	0.079184	0.145246	0.617170	0.001213	0.000671	0.175045	0.823071	
151000	-82.320696	207	0.686055	1.730665	6.374464	4.247702	0.228883	0.114765	0.124734	0.531618	0.001822	0.001418	0.130907	0.865852	
152000	-82.381831	870	2.144588	1.855942	3.822963	2.834749	0.247848	0.125379	0.118261	0.508511	0.009989	0.016486	0.064777	0.908748	
153000	-85.211670	596	7.343285	4.326347	4.824414	2.197486	0.258857	0.116544	0.129399	0.495200	0.163239	0.124081	0.095520	0.617159	
154000	-82.809079	581	0.295052	1.327652	10.476771	6.871259	0.199739	0.099875	0.133401	0.566985	0.001029	0.000534	0.184578	0.813859	
155000	-80.676665	877	1.998564	1.899122	0.398065	1.602006	0.167314	0.149537	0.079465	0.603684	0.000117	0.017389	0.000776	0.981718	
156000	-84.632932	613	2.346278	3.710735	1.296055	2.248151	0.189761	0.112414	0.115622	0.582202	0.001569	0.022149	0.008069	0.968213	
157000	-82.416222	11	0.341114	1.609426	2.394160	3.126157	0.151926	0.083227	0.135219	0.629628	0.001428	0.004979	0.032423	0.961171	
158000	-84.595227	463	1.542051	1.735770	7.079150	5.469376	0.245229	0.122732	0.120295	0.511743	0.011163	0.006680	0.161364	0.820792	
159000	-86.361240	143	2.867901	1.691662	8.061467	3.357067	0.274080	0.136408	0.112709	0.476804	0.038141	0.019650	0.175157	0.767051	
160000	-84.131697	609	4.012460	4.112939	2.908664	2.941245	0.232547	0.120387	0.119819	0.527246	0.023331	0.063001	0.038145	0.875522	
161000	-83.951122	132	0.064687	1.248085	15.363690	8.624755	0.061428	0.030714	0.172925	0.734933	0.002752	0.001379	0.189426	0.806443	
162000	-84.859193	948	7.443710	5.145872	4.904399	4.166652	0.236460	0.122498	0.118636	0.522405	0.082729	0.125236	0.057115	0.734921	
163000	-87.499391	188	7.712412	6.780638	27.424845	19.612115	0.242280	0.121140	0.121253	0.515326	0.223029	0.111515	0.126753	0.538702	
164000	-82.795013	930	4.222940	4.247950	4.979101	3.023312	0.238362	0.117934	0.123658	0.520047	0.077106	0.069587	0.098408	0.754899	
165000	-85.975613	440	0.639043	2.601532	18.961839	20.483513	0.174221	0.087111	0.140699	0.597970	0.002249	0.001125	0.189822	0.806805	
166000	-82.831850	125	2.713906	2.151923	2.899165	2.565526	0.245670	0.123040	0.120084	0.511207	0.026098	0.042251	0.063117	0.868534	
167000	-84.644073	305	3.125416	2.070464	11.838668	6.396811	0.249479	0.124739	0.119197	0.506585	0.044769	0.022724	0.175463	0.757044	
168000	-83.766815	115	2.403491	3.039986	12.225897	5.219057	0.228034	0.114007	0.125334	0.532624	0.013014	0.006526	0.186325	0.794135	
169000	-83.418077	455	4.872159	2.502931	5.845366	3.940548	0.244995	0.122806	0.120173	0.512025	0.098045	0.077089	0.107360	0.717506	
170000	-84.551548	757	1.054356	2.535424	21.664497	18.406139	0.196580	0.098290	0.134310	0.570819	0.024669	0.012335	0.183426	0.779570	
171000	-82.246484	521	2.225624	1.735667	4.466228	3.094817	0.261681	0.131588	0.115036	0.491695	0.010314	0.013055	0.083049	0.893582	
172000	-84.069038	914	4.704581	3.052048	7.377067	3.632186	0.242258	0.120697	0.121694	0.515352	0.100329	0.058620	0.140965	0.700086	
173000	-81.545987	492	0.341282	2.032378	7.072199	4.124882	0.113483	0.056713	0.158122	0.671682	0.000778	0.000456	0.167178	0.831588	
174000	-86.160849	633	9.029506	7.837768	5.488725	4.598349	0.240093	0.121837	0.120087	0.517983	0.152131	0.138034	0.081474	0.628361	
175000	-86.053685	277	11.753973	8.288857	10.180450	7.309573	0.242416	0.121214	0.121209	0.515162	0.234429	0.121732	0.118925	0.524914	
176000	-83.659653	937	2.232329	2.139369	9.051644	8.163869	0.244412	0.122217	0.120633	0.512738	0.036537	0.019156	0.173060	0.771248	
177000	-81.786180	51	0.203327	1.921750	3.003982	3.744075	0.070181	0.039002	0.155637	0.735180	0.000103	0.000245	0.047240	0.952413	
178000	-84.327174	186	1.099606	2.627900	14.383245	10.395952	0.190194	0.095097	0.136135	0.578573	0.015613	0.007824	0.185685	0.790878	
179000	-83.891062	613	3.049144	3.257167	11.630218	5.628326	0.227929	0.113948	0.125371	0.532752	0.054067	0.027385	0.173138	0.745410	
180000	-84.557304	138	0.584418	2.788511	3.419684	4.160164	0.127790	0.067535	0.146515	0.658160	0.000516	0.001086	0.052870	0.945528	
181000	-81.496024	411	1.079669	1.767031	1.204281	2.674317	0.204202	0.139754	0.096232	0.559812	0.000235	0.004753	0.005749	0.989263	
182000	-84.634835	802	3.820582	3.189227	12.630836	7.091793	0.234276	0.117137	0.123541	0.525046	0.054164	0.027488	0.172827	0.745522	
