Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
36815	0.066793	4673	0.204793	8512	0.613252	9.689614	36815	0.066793	0.172720	0.172737	
37816	0.128253	4440	0.202252	7744	0.613249	5.000000	37816	0.128253	0.209940	0.191338	
37890	0.183347	4143	0.181752	7967	0.622066	3.536254	37890	0.183347	0.253120	0.211932	
38222	0.259432	3961	0.182782	7817	0.611999	2.559290	38222	0.259432	0.308480	0.236069	
37856	0.260461	4319	0.182218	7825	0.606390	2.559290	37856	0.260461	0.307840	0.250423	
38029	0.253675	4274	0.180627	7697	0.594517	2.559290	38029	0.253675	0.299900	0.258669	
38208	0.252827	3970	0.173300	7822	0.600486	2.559290	38208	0.252827	0.300900	0.264702	
36983	0.193413	4882	0.184760	8135	0.579103	2.559290	36983	0.193413	0.255320	0.263529	
37120	0.226293	4938	0.169097	7942	0.645681	2.398043	37120	0.226293	0.287260	0.266166	
37025	0.218285	4773	0.176409	8202	0.620702	2.398043	37025	0.218285	0.280300	0.267579	
38121	0.283256	4089	0.201027	7790	0.598331	2.398043	38121	0.283256	0.325620	0.272856	
37703	0.267804	4521	0.186906	7776	0.606096	2.398043	37703	0.267804	0.313100	0.276210	
37260	0.247638	4558	0.194822	8182	0.602053	2.398043	37260	0.247638	0.300820	0.278103	
37158	0.239598	4812	0.189942	8030	0.604234	2.398043	37158	0.239598	0.293380	0.279194	
37641	0.254191	4382	0.184162	7977	0.611383	2.398043	37641	0.254191	0.305040	0.280917	
36814	0.210219	5121	0.151142	8065	0.643149	2.398043	36814	0.210219	0.274000	0.280485	
37316	0.207498	4788	0.164996	7896	0.640831	2.398043	37316	0.207498	0.271860	0.279977	
37992	0.268004	4375	0.200000	7633	0.609328	2.398043	37992	0.268004	0.314160	0.281876	
