Options:
Model:                           MultiState
Tree File Name:                  data/austronesian.bttrees
Data File Name:                  data/austronesian.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/09-Aug-15_40.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2439421653
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/09-Aug-15_40.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      4199
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
450000	-96.049589	974	2	7	'Z 1 0 1 1 Z 0 1 1 Z Z 1 0 1 1 0 Z 0 Z 1 1 0 1 Z 0 1 0 0 1 0 	0.000000	0.628109	23.054241	0.628109	0.628109	0.000000	23.054241	0.628109	0.628109	0.000000	0.000000	0.628109	23.054241	0.628109	0.628109	23.054241	0.000000	23.054241	0.000000	0.628109	0.628109	23.054241	0.628109	0.000000	23.054241	0.628109	23.054241	23.054241	0.628109	23.054241	0.000148	0.734258	0.002275	0.000203	0.121223	0.141893	
451000	-92.021252	3692	2	13	'Z 0 0 Z Z Z 0 Z Z Z Z 1 0 1 1 0 1 0 1 Z 1 Z 1 1 Z 1 Z 0 Z 0 	0.000000	25.218949	25.218949	0.000000	0.000000	0.000000	25.218949	0.000000	0.000000	0.000000	0.000000	1.280977	25.218949	1.280977	1.280977	25.218949	1.280977	25.218949	1.280977	0.000000	1.280977	0.000000	1.280977	1.280977	0.000000	1.280977	0.000000	25.218949	0.000000	25.218949	0.001608	0.977977	0.011024	0.008837	0.000016	0.000538	
452000	-92.730811	46	2	8	'1 0 0 1 Z Z 0 1 Z 1 1 1 0 Z 1 0 Z 0 1 Z 1 1 Z 1 0 1 Z 0 0 0 	0.534937	30.217831	30.217831	0.534937	0.000000	0.000000	30.217831	0.534937	0.000000	0.534937	0.534937	0.534937	30.217831	0.000000	0.534937	30.217831	0.000000	30.217831	0.534937	0.000000	0.534937	0.534937	0.000000	0.534937	30.217831	0.534937	0.000000	30.217831	30.217831	30.217831	0.000045	0.999878	0.000055	0.000006	0.000011	0.000004	
453000	-92.764364	322	2	11	'Z 1 1 Z Z 0 1 0 Z Z Z 0 1 Z 0 1 Z 1 0 0 0 0 Z 0 Z 0 0 Z 0 1 	0.000000	21.125601	21.125601	0.000000	0.000000	0.999085	21.125601	0.999085	0.000000	0.000000	0.000000	0.999085	21.125601	0.000000	0.999085	21.125601	0.000000	21.125601	0.999085	0.999085	0.999085	0.999085	0.000000	0.999085	0.000000	0.999085	0.999085	0.000000	0.999085	21.125601	0.000389	0.991005	0.007481	0.000393	0.000366	0.000366	
454000	-96.575170	2391	2	11	'0 1 1 1 1 0 1 0 0 Z 0 0 1 Z 0 1 Z 1 Z 0 Z 0 Z Z Z 0 Z Z Z 1 	0.242522	18.223560	18.223560	18.223560	18.223560	0.242522	18.223560	0.242522	0.242522	0.000000	0.242522	0.242522	18.223560	0.000000	0.242522	18.223560	0.000000	18.223560	0.000000	0.242522	0.000000	0.242522	0.000000	0.000000	0.000000	0.242522	0.000000	0.000000	0.000000	18.223560	0.000472	0.998349	0.001119	0.000051	0.000009	0.000000	
455000	-94.666267	2094	2	11	'Z 1 1 1 1 Z 1 Z 0 0 1 0 1 0 Z 1 Z 1 Z Z 0 Z Z Z 0 0 Z 0 0 1 	0.000000	14.221890	14.221890	14.221890	14.221890	0.000000	14.221890	0.000000	0.700880	0.700880	14.221890	0.700880	14.221890	0.700880	0.000000	14.221890	0.000000	14.221890	0.000000	0.000000	0.700880	0.000000	0.000000	0.000000	0.700880	0.700880	0.000000	0.700880	0.700880	14.221890	0.000011	0.998208	0.001762	0.000018	0.000000	0.000000	
456000	-91.646636	105	2	16	'0 1 1 Z Z Z 1 Z Z 0 Z 0 1 Z Z 1 Z 0 0 Z 1 Z Z Z 0 Z 0 0 Z Z 	1.205213	19.883202	19.883202	0.000000	0.000000	0.000000	19.883202	0.000000	0.000000	1.205213	0.000000	1.205213	19.883202	0.000000	0.000000	19.883202	0.000000	1.205213	1.205213	0.000000	19.883202	0.000000	0.000000	0.000000	1.205213	0.000000	1.205213	1.205213	0.000000	0.000000	0.000195	0.999427	0.000298	0.000003	0.000002	0.000075	
457000	-93.806244	1037	2	8	'0 1 1 1 0 0 1 Z Z 0 Z 0 1 0 Z 1 Z 0 0 0 1 Z Z 1 0 Z 1 0 0 1 	0.145066	25.219313	25.219313	25.219313	0.145066	0.145066	25.219313	0.000000	0.000000	0.145066	0.000000	0.145066	25.219313	0.145066	0.000000	25.219313	0.000000	0.145066	0.145066	0.145066	25.219313	0.000000	0.000000	25.219313	0.145066	0.000000	25.219313	0.145066	0.145066	25.219313	0.000002	0.958911	0.000003	0.000000	0.000000	0.041085	
458000	-94.362064	217	2	9	'Z 1 1 1 0 Z 1 Z 0 0 Z 0 1 0 0 1 Z 0 0 Z Z 0 0 1 0 Z 1 1 0 Z 	0.000000	25.325011	25.325011	25.325011	1.880922	0.000000	25.325011	0.000000	1.880922	1.880922	0.000000	1.880922	25.325011	1.880922	1.880922	25.325011	0.000000	1.880922	1.880922	0.000000	0.000000	1.880922	1.880922	25.325011	1.880922	0.000000	25.325011	25.325011	1.880922	0.000000	0.000123	0.810489	0.001150	0.000002	0.000277	0.187958	
459000	-94.779368	2284	2	8	'Z 1 1 1 0 Z 1 0 Z Z Z 0 1 0 0 1 0 0 Z Z 1 Z 0 1 0 0 1 0 0 1 	0.000000	16.278352	16.278352	16.278352	0.716375	0.000000	16.278352	0.716375	0.000000	0.000000	0.000000	0.716375	16.278352	0.716375	0.716375	16.278352	0.716375	0.716375	0.000000	0.000000	16.278352	0.000000	0.716375	16.278352	0.716375	0.716375	16.278352	0.716375	0.716375	16.278352	0.000016	0.986232	0.000904	0.000196	0.000006	0.012646	
460000	-92.244997	2546	2	14	'Z 1 1 1 Z 0 1 0 Z 0 0 0 1 0 Z 1 Z Z Z Z 1 Z Z 1 0 Z Z 0 Z Z 	0.000000	18.686868	18.686868	18.686868	0.000000	1.345535	18.686868	1.345535	0.000000	1.345535	1.345535	1.345535	18.686868	1.345535	0.000000	18.686868	0.000000	0.000000	0.000000	0.000000	18.686868	0.000000	0.000000	18.686868	1.345535	0.000000	0.000000	1.345535	0.000000	0.000000	0.000044	0.996351	0.003603	0.000000	0.000000	0.000001	
461000	-90.870445	2436	2	14	'Z 1 1 1 Z Z 1 0 Z 0 0 Z 1 0 Z 1 0 1 Z Z 1 Z Z 0 Z Z 0 Z 0 Z 	0.000000	21.142821	21.142821	21.142821	0.000000	0.000000	21.142821	1.884053	0.000000	1.884053	1.884053	0.000000	21.142821	1.884053	0.000000	21.142821	1.884053	21.142821	0.000000	0.000000	21.142821	0.000000	0.000000	1.884053	0.000000	0.000000	1.884053	0.000000	1.884053	0.000000	0.000144	0.993671	0.000219	0.005262	0.000009	0.000695	
462000	-93.383338	3398	2	11	'Z 1 1 0 Z 0 1 0 0 Z Z Z 1 0 0 1 0 1 Z Z 1 0 0 Z 0 Z 0 Z 0 Z 	0.000000	17.543870	17.543870	1.067188	0.000000	1.067188	17.543870	1.067188	1.067188	0.000000	0.000000	0.000000	17.543870	1.067188	1.067188	17.543870	1.067188	17.543870	0.000000	0.000000	17.543870	1.067188	1.067188	0.000000	1.067188	0.000000	1.067188	0.000000	1.067188	0.000000	0.000171	0.992984	0.000241	0.004385	0.001965	0.000254	
463000	-91.267424	3964	2	10	'Z 1 Z 0 Z Z 1 0 0 0 Z Z 1 0 0 1 0 1 0 0 Z 0 0 Z 0 1 0 Z 0 Z 	0.000000	20.448763	0.000000	0.313188	0.000000	0.000000	20.448763	0.313188	0.313188	0.313188	0.000000	0.000000	20.448763	0.313188	0.313188	20.448763	0.313188	20.448763	0.313188	0.313188	0.000000	0.313188	0.313188	0.000000	0.313188	20.448763	0.313188	0.000000	0.313188	0.000000	0.000000	0.999991	0.000000	0.000002	0.000004	0.000003	
464000	-88.564716	1751	2	6	'Z 1 0 0 Z 0 1 Z 0 0 0 Z 1 0 0 1 0 1 0 0 1 0 Z 0 0 1 0 Z 0 1 	0.000000	18.594773	0.343537	0.343537	0.000000	0.343537	18.594773	0.000000	0.343537	0.343537	0.343537	0.000000	18.594773	0.343537	0.343537	18.594773	0.343537	18.594773	0.343537	0.343537	18.594773	0.343537	0.000000	0.343537	0.343537	18.594773	0.343537	0.000000	0.343537	18.594773	0.000000	0.999044	0.000009	0.000488	0.000229	0.000229	
465000	-92.740117	3618	2	10	'Z 1 0 Z Z Z 1 Z 0 0 0 Z 1 0 0 1 0 1 0 0 1 0 Z 0 1 1 0 Z Z Z 	0.000000	32.654266	0.854561	0.000000	0.000000	0.000000	32.654266	0.000000	0.854561	0.854561	0.854561	0.000000	32.654266	0.854561	0.854561	32.654266	0.854561	32.654266	0.854561	0.854561	32.654266	0.854561	0.000000	0.854561	32.654266	32.654266	0.854561	0.000000	0.000000	0.000000	0.000000	0.999738	0.000006	0.000104	0.000076	0.000075	
466000	-87.626394	2318	2	12	'0 1 0 Z 0 Z 1 0 0 0 Z Z 1 0 Z 1 Z 1 Z 0 1 0 Z Z Z 1 Z Z 0 1 	0.790582	22.435978	0.790582	0.000000	0.790582	0.000000	22.435978	0.790582	0.790582	0.790582	0.000000	0.000000	22.435978	0.790582	0.000000	22.435978	0.000000	22.435978	0.000000	0.790582	22.435978	0.790582	0.000000	0.000000	0.000000	22.435978	0.000000	0.000000	0.790582	22.435978	0.000008	0.999987	0.000000	0.000000	0.000005	0.000000	
467000	-91.218841	1250	2	10	'0 1 0 Z 0 Z 1 Z 0 0 0 Z 1 0 Z 1 Z 1 Z 0 Z Z 0 Z 0 1 0 0 0 1 	1.164738	22.124660	1.164738	0.000000	1.164738	0.000000	22.124660	0.000000	1.164738	1.164738	1.164738	0.000000	22.124660	1.164738	0.000000	22.124660	0.000000	22.124660	0.000000	1.164738	0.000000	0.000000	1.164738	0.000000	1.164738	22.124660	1.164738	1.164738	1.164738	22.124660	0.006185	0.991581	0.000042	0.000359	0.000001	0.001831	
468000	-88.847919	2981	2	11	'0 1 1 Z 0 Z 1 Z Z 0 0 Z 1 0 Z 1 Z 1 Z 0 1 0 Z Z 1 1 0 Z 1 1 	1.171268	20.128028	20.128028	0.000000	1.171268	0.000000	20.128028	0.000000	0.000000	1.171268	1.171268	0.000000	20.128028	1.171268	0.000000	20.128028	0.000000	20.128028	0.000000	1.171268	20.128028	1.171268	0.000000	0.000000	20.128028	20.128028	1.171268	0.000000	20.128028	20.128028	0.000209	0.999498	0.000001	0.000004	0.000137	0.000151	
469000	-93.425310	407	2	13	'Z 1 1 Z Z Z 1 Z 0 0 0 Z 1 0 Z 1 0 1 Z 0 1 0 Z Z Z Z 0 Z 1 1 	0.000000	21.876701	21.876701	0.000000	0.000000	0.000000	21.876701	0.000000	2.459979	2.459979	2.459979	0.000000	21.876701	2.459979	0.000000	21.876701	2.459979	21.876701	0.000000	2.459979	21.876701	2.459979	0.000000	0.000000	0.000000	0.000000	2.459979	0.000000	21.876701	21.876701	0.000234	0.984260	0.000309	0.007007	0.004035	0.004153	
470000	-92.101592	1116	2	11	'Z 0 0 1 1 Z 0 1 Z 1 1 Z 0 1 Z 0 Z 1 Z Z Z 1 Z Z 1 1 1 0 0 0 	0.000000	12.626250	12.626250	0.528404	0.528404	0.000000	12.626250	0.528404	0.000000	0.528404	0.528404	0.000000	12.626250	0.528404	0.000000	12.626250	0.000000	0.528404	0.000000	0.000000	0.000000	0.528404	0.000000	0.000000	0.528404	0.528404	0.528404	12.626250	12.626250	12.626250	0.000000	0.999567	0.000000	0.000000	0.000019	0.000414	
471000	-90.832942	1582	2	12	'Z 0 0 1 1 Z 0 Z Z 1 Z Z 0 1 Z 0 Z 0 Z Z Z Z 1 0 1 1 0 0 0 0 	0.000000	12.953158	12.953158	3.068447	3.068447	0.000000	12.953158	0.000000	0.000000	3.068447	0.000000	0.000000	12.953158	3.068447	0.000000	12.953158	0.000000	12.953158	0.000000	0.000000	0.000000	0.000000	3.068447	12.953158	3.068447	3.068447	12.953158	12.953158	12.953158	12.953158	0.001123	0.919789	0.000017	0.000045	0.000660	0.078366	
472000	-90.748820	1716	2	11	'Z 0 0 Z 1 Z 0 1 1 1 Z Z 0 1 1 0 Z 0 Z Z Z Z Z 1 0 1 0 0 0 0 	0.000000	25.639475	25.639475	0.000000	0.399623	0.000000	25.639475	0.399623	0.399623	0.399623	0.000000	0.000000	25.639475	0.399623	0.399623	25.639475	0.000000	25.639475	0.000000	0.000000	0.000000	0.000000	0.000000	0.399623	25.639475	0.399623	25.639475	25.639475	25.639475	25.639475	0.000000	0.973576	0.000000	0.000000	0.000690	0.025734	
473000	-92.090615	1093	2	10	'1 0 0 Z Z 1 0 Z Z 1 Z Z 0 1 1 0 Z 0 Z 1 Z 1 0 1 0 1 0 0 0 Z 	2.487336	18.728731	18.728731	0.000000	0.000000	2.487336	18.728731	0.000000	0.000000	2.487336	0.000000	0.000000	18.728731	2.487336	2.487336	18.728731	0.000000	18.728731	0.000000	2.487336	0.000000	2.487336	18.728731	2.487336	18.728731	2.487336	18.728731	18.728731	18.728731	0.000000	0.004645	0.903251	0.000517	0.000469	0.011477	0.079641	
474000	-87.929133	226	2	8	'Z 0 0 Z 1 Z 0 Z 1 1 1 Z 0 1 1 0 Z 0 Z 1 0 0 0 1 0 Z 0 0 0 1 	0.000000	19.710466	19.710466	0.000000	0.648676	0.000000	19.710466	0.000000	0.648676	0.648676	0.648676	0.000000	19.710466	0.648676	0.648676	19.710466	0.000000	19.710466	0.000000	0.648676	19.710466	19.710466	19.710466	0.648676	19.710466	0.000000	19.710466	19.710466	19.710466	0.648676	0.000171	0.822440	0.000504	0.000171	0.087269	0.089446	
475000	-93.780194	181	2	8	'1 0 0 Z 1 Z 0 Z Z 1 Z 1 0 1 1 0 Z 0 Z 1 Z 0 0 1 0 1 0 0 0 1 	2.709977	16.637592	16.637592	0.000000	2.709977	0.000000	16.637592	0.000000	0.000000	2.709977	0.000000	2.709977	16.637592	2.709977	2.709977	16.637592	0.000000	16.637592	0.000000	2.709977	0.000000	16.637592	16.637592	2.709977	16.637592	2.709977	16.637592	16.637592	16.637592	2.709977	0.005263	0.854523	0.010310	0.000624	0.072875	0.056405	
476000	-89.436500	1751	2	8	'Z 0 0 Z 1 Z 0 1 Z Z 1 1 0 1 1 0 Z 0 Z 1 0 0 0 1 0 1 0 0 Z 1 	0.000000	24.187386	24.187386	0.000000	1.714216	0.000000	24.187386	1.714216	0.000000	0.000000	1.714216	1.714216	24.187386	1.714216	1.714216	24.187386	0.000000	24.187386	0.000000	1.714216	24.187386	24.187386	24.187386	1.714216	24.187386	1.714216	24.187386	24.187386	0.000000	1.714216	0.000663	0.711597	0.004038	0.000664	0.098368	0.184670	
477000	-93.293387	666	2	14	'Z 0 0 Z Z Z 0 1 Z Z Z Z 0 Z Z 0 Z 0 1 1 0 0 Z Z 0 1 1 0 1 Z 	0.000000	26.000882	26.000882	0.000000	0.000000	0.000000	26.000882	3.610789	0.000000	0.000000	0.000000	0.000000	26.000882	0.000000	0.000000	26.000882	0.000000	26.000882	3.610789	3.610789	26.000882	26.000882	0.000000	0.000000	26.000882	3.610789	3.610789	26.000882	3.610789	0.000000	0.000149	0.846436	0.000168	0.002184	0.131994	0.019070	
478000	-93.024434	1454	2	10	'1 0 Z Z Z Z 0 1 1 Z Z 1 0 Z Z 0 1 0 1 1 Z 0 0 Z 0 1 1 0 0 0 	1.930603	21.131035	0.000000	0.000000	0.000000	0.000000	21.131035	1.930603	1.930603	0.000000	0.000000	1.930603	21.131035	0.000000	0.000000	21.131035	1.930603	21.131035	1.930603	1.930603	0.000000	21.131035	21.131035	0.000000	21.131035	1.930603	1.930603	21.131035	21.131035	21.131035	0.001041	0.901884	0.001895	0.001451	0.086760	0.006968	
479000	-91.068619	1284	2	7	'1 0 0 1 1 Z 0 Z 1 1 Z Z 0 1 1 0 Z 0 1 1 1 0 0 Z 0 1 1 0 Z 1 	0.800775	28.624491	28.624491	0.800775	0.800775	0.000000	28.624491	0.000000	0.800775	0.800775	0.000000	0.000000	28.624491	0.800775	0.800775	28.624491	0.000000	28.624491	0.800775	0.800775	0.800775	28.624491	28.624491	0.000000	28.624491	0.800775	0.800775	28.624491	0.000000	0.800775	0.003991	0.835446	0.000624	0.000798	0.154864	0.004277	
480000	-91.969578	1642	2	7	'Z 0 0 1 1 Z 0 1 1 Z Z 1 0 1 1 0 1 0 1 1 Z 0 0 Z 0 1 1 0 Z 1 	0.000000	29.123422	29.123422	0.691112	0.691112	0.000000	29.123422	0.691112	0.691112	0.000000	0.000000	0.691112	29.123422	0.691112	0.691112	29.123422	0.691112	29.123422	0.691112	0.691112	0.000000	29.123422	29.123422	0.000000	29.123422	0.691112	0.691112	29.123422	0.000000	0.691112	0.000195	0.895046	0.001754	0.001372	0.100214	0.001420	
481000	-94.452740	3244	2	10	'Z 0 0 1 1 Z 0 1 Z Z 1 1 0 1 1 0 Z 0 Z 1 0 0 Z Z Z 1 1 0 0 Z 	0.000000	16.598497	16.598497	1.861772	1.861772	0.000000	16.598497	1.861772	0.000000	0.000000	1.861772	1.861772	16.598497	1.861772	1.861772	16.598497	0.000000	16.598497	0.000000	1.861772	16.598497	16.598497	0.000000	0.000000	0.000000	1.861772	1.861772	16.598497	16.598497	0.000000	0.000160	0.959184	0.003648	0.000061	0.034853	0.002094	
482000	-95.504630	447	2	14	'Z 0 0 1 Z Z 0 Z Z Z 1 1 0 1 1 0 Z 0 Z 1 0 0 1 Z Z Z Z Z Z 1 	0.000000	24.366103	24.366103	3.541346	0.000000	0.000000	24.366103	0.000000	0.000000	0.000000	3.541346	3.541346	24.366103	3.541346	3.541346	24.366103	0.000000	24.366103	0.000000	3.541346	24.366103	24.366103	3.541346	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.541346	0.000393	0.917263	0.003300	0.000164	0.078857	0.000022	
483000	-93.303721	3411	2	6	'1 0 0 1 1 1 0 Z 1 Z Z Z 0 1 1 0 1 0 Z 1 0 0 1 1 0 0 Z 1 1 1 	0.550625	15.353455	15.353455	0.550625	0.550625	0.550625	15.353455	0.000000	0.550625	0.000000	0.000000	0.000000	15.353455	0.550625	0.550625	15.353455	0.550625	15.353455	0.000000	0.550625	15.353455	15.353455	0.550625	0.550625	15.353455	15.353455	0.000000	0.550625	0.550625	0.550625	0.000031	0.990410	0.000002	0.000027	0.009529	0.000000	
484000	-93.583826	3583	2	11	'1 0 0 1 Z 1 0 Z Z 1 1 Z 0 1 1 0 1 Z Z Z 0 0 Z 1 0 0 Z Z Z 1 	2.000764	15.188977	15.188977	2.000764	0.000000	2.000764	15.188977	0.000000	0.000000	2.000764	2.000764	0.000000	15.188977	2.000764	2.000764	15.188977	2.000764	0.000000	0.000000	0.000000	15.188977	15.188977	0.000000	2.000764	15.188977	15.188977	0.000000	0.000000	0.000000	2.000764	0.004765	0.966003	0.000432	0.002196	0.026493	0.000110	
485000	-92.377009	850	2	9	'1 0 0 1 1 1 0 Z Z Z Z Z 0 1 1 0 1 1 Z 1 0 0 Z 0 0 0 Z Z 1 1 	0.968978	18.099722	18.099722	0.968978	0.968978	0.968978	18.099722	0.000000	0.000000	0.000000	0.000000	0.000000	18.099722	0.968978	0.968978	18.099722	0.968978	0.968978	0.000000	0.968978	18.099722	18.099722	0.000000	18.099722	18.099722	18.099722	0.000000	0.000000	0.968978	0.968978	0.000144	0.986354	0.000007	0.000130	0.013362	0.000003	
486000	-96.327429	2818	2	8	'1 0 0 Z 1 Z 0 1 1 Z 1 Z 0 1 1 0 1 Z Z 1 0 1 0 0 0 0 Z Z 1 1 	0.139068	14.521300	14.521300	0.000000	0.139068	0.000000	14.521300	0.139068	0.139068	0.000000	0.139068	0.000000	14.521300	0.139068	0.139068	14.521300	0.139068	0.000000	0.000000	0.139068	14.521300	0.139068	14.521300	14.521300	14.521300	14.521300	0.000000	0.000000	0.139068	0.139068	0.000006	0.999981	0.000000	0.000007	0.000005	0.000000	
487000	-92.226730	1428	2	11	'1 0 0 1 Z Z 0 1 Z Z Z Z 0 1 1 0 Z 0 1 Z Z 1 0 0 1 0 Z Z 1 1 	0.719876	18.646804	18.646804	0.719876	0.000000	0.000000	18.646804	0.719876	0.000000	0.000000	0.000000	0.000000	18.646804	0.719876	0.719876	18.646804	0.000000	18.646804	0.719876	0.000000	0.000000	0.719876	18.646804	18.646804	0.719876	18.646804	0.000000	0.000000	0.719876	0.719876	0.004182	0.991307	0.000026	0.000246	0.004124	0.000115	
488000	-92.564978	275	2	9	'Z 0 0 1 0 Z 0 1 1 Z Z Z 0 1 1 0 Z 0 Z 1 1 1 0 Z Z 0 1 1 1 1 	0.000000	24.035634	24.035634	0.319305	24.035634	0.000000	24.035634	0.319305	0.319305	0.000000	0.000000	0.000000	24.035634	0.319305	0.319305	24.035634	0.000000	24.035634	0.000000	0.319305	0.319305	0.319305	24.035634	0.000000	0.000000	24.035634	0.319305	0.319305	0.319305	0.319305	0.000005	0.999392	0.000000	0.000000	0.000402	0.000201	
489000	-92.527903	3141	2	7	'Z 0 0 Z 1 Z 0 1 1 Z Z 1 0 1 1 0 1 0 1 1 1 1 0 1 0 Z Z 1 1 1 	0.000000	20.800057	20.800057	0.000000	0.876932	0.000000	20.800057	0.876932	0.876932	0.000000	0.000000	0.876932	20.800057	0.876932	0.876932	20.800057	0.876932	20.800057	0.876932	0.876932	0.876932	0.876932	20.800057	0.876932	20.800057	0.000000	0.000000	0.876932	0.876932	0.876932	0.000422	0.987433	0.005673	0.004052	0.002416	0.000003	
490000	-93.223516	3785	2	4	'0 0 0 1 1 Z 0 1 1 1 1 1 0 1 1 0 Z 0 1 1 Z 1 0 Z 0 0 1 1 1 1 	16.554118	16.554118	16.554118	1.360120	1.360120	0.000000	16.554118	1.360120	1.360120	1.360120	1.360120	1.360120	16.554118	1.360120	1.360120	16.554118	0.000000	16.554118	1.360120	1.360120	0.000000	1.360120	16.554118	0.000000	16.554118	16.554118	1.360120	1.360120	1.360120	1.360120	0.099349	0.868416	0.012264	0.006890	0.006239	0.006841	
491000	-93.245090	936	2	7	'0 0 0 Z 1 Z 0 1 1 1 1 1 0 1 1 0 Z 0 1 1 0 1 0 Z Z Z 1 1 1 Z 	16.818389	16.818389	16.818389	0.000000	1.083980	0.000000	16.818389	1.083980	1.083980	1.083980	1.083980	1.083980	16.818389	1.083980	1.083980	16.818389	0.000000	16.818389	1.083980	1.083980	16.818389	1.083980	16.818389	0.000000	0.000000	0.000000	1.083980	1.083980	1.083980	0.000000	0.111681	0.854734	0.008660	0.008747	0.015190	0.000988	
492000	-91.133763	3941	2	8	'Z 0 Z 1 Z Z 0 1 1 1 Z 1 0 1 1 0 Z 0 1 1 Z 1 1 0 1 Z 1 1 1 1 	0.000000	28.366493	0.000000	0.462587	0.000000	0.000000	28.366493	0.462587	0.462587	0.462587	0.000000	0.462587	28.366493	0.462587	0.462587	28.366493	0.000000	28.366493	0.462587	0.462587	0.000000	0.462587	0.462587	28.366493	0.462587	0.000000	0.462587	0.462587	0.462587	0.462587	0.000006	0.999350	0.000470	0.000006	0.000164	0.000004	
493000	-93.414598	762	2	9	'Z 1 Z 0 Z 0 1 0 Z 0 0 Z 1 0 0 1 Z 1 0 0 0 Z 0 0 0 Z 0 Z 0 0 	0.000000	21.647814	0.000000	1.548054	0.000000	1.548054	21.647814	1.548054	0.000000	1.548054	1.548054	0.000000	21.647814	1.548054	1.548054	21.647814	0.000000	21.647814	1.548054	1.548054	1.548054	0.000000	1.548054	1.548054	1.548054	0.000000	1.548054	0.000000	1.548054	1.548054	0.000000	0.999980	0.000000	0.000000	0.000000	0.000020	
494000	-90.331276	957	2	14	'Z 0 Z 1 Z 1 0 Z Z 1 Z Z 0 1 Z 0 Z 0 1 Z Z Z 0 1 1 Z Z 0 1 1 	0.000000	19.788274	0.000000	1.215969	0.000000	1.215969	19.788274	0.000000	0.000000	1.215969	0.000000	0.000000	19.788274	1.215969	0.000000	19.788274	0.000000	19.788274	1.215969	0.000000	0.000000	0.000000	19.788274	1.215969	1.215969	0.000000	0.000000	19.788274	1.215969	1.215969	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
495000	-93.373459	1004	2	11	'0 0 0 1 0 1 0 Z 1 1 Z 1 0 1 Z 0 Z 0 Z 1 Z Z 0 Z 1 Z Z 0 Z 1 	25.385733	25.385733	25.385733	0.934130	25.385733	0.934130	25.385733	0.000000	0.934130	0.934130	0.000000	0.934130	25.385733	0.934130	0.000000	25.385733	0.000000	25.385733	0.000000	0.934130	0.000000	0.000000	25.385733	0.000000	0.934130	0.000000	0.000000	25.385733	0.000000	0.934130	0.086255	0.902949	0.003973	0.006549	0.000137	0.000137	
496000	-93.214407	1202	2	6	'0 0 0 1 0 1 0 1 Z 1 1 1 0 1 Z 0 1 0 1 1 0 0 0 0 1 Z Z 1 Z Z 	15.211991	15.211991	15.211991	0.723754	15.211991	0.723754	15.211991	0.723754	0.000000	0.723754	0.723754	0.723754	15.211991	0.723754	0.000000	15.211991	0.723754	15.211991	0.723754	0.723754	15.211991	15.211991	15.211991	15.211991	0.723754	0.000000	0.000000	0.723754	0.000000	0.000000	0.019205	0.940386	0.000996	0.001385	0.038028	0.000000	
497000	-92.690346	4008	2	10	'0 0 0 1 Z Z 0 Z Z 1 1 1 0 1 Z 0 1 0 1 Z Z 0 0 Z 1 0 1 1 Z Z 	23.808470	23.808470	23.808470	2.611122	0.000000	0.000000	23.808470	0.000000	0.000000	2.611122	2.611122	2.611122	23.808470	2.611122	0.000000	23.808470	2.611122	23.808470	2.611122	0.000000	0.000000	23.808470	23.808470	0.000000	2.611122	23.808470	2.611122	2.611122	0.000000	0.000000	0.142878	0.597746	0.030484	0.040998	0.164411	0.023483	
