Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
31539	0.480960	4482	0.149487	7058	0.440068	6921	0.966623	2.158582	31539	0.480960	0.551657	0	0.000000	0.512700	0.512710	
29596	0.332849	4213	0.178020	8149	0.420788	8042	0.989430	3.016052	29596	0.332849	0.551657	0	0.000000	0.439740	0.476225	
30865	0.340580	4523	0.151890	7258	0.491733	7354	0.993609	3.016052	30865	0.340580	0.551657	0	0.000000	0.441500	0.464650	
30612	0.340618	4411	0.181138	7445	0.423237	7532	0.993760	3.016052	30612	0.340618	0.551657	0	0.000000	0.437240	0.457798	
30482	0.394823	4343	0.165784	7709	0.452718	7466	0.992231	3.016052	30482	0.394823	0.551657	0	0.000000	0.473060	0.460850	
30362	0.388578	4301	0.183213	7607	0.509662	7730	0.993273	3.016052	30362	0.388578	0.551657	0	0.000000	0.482820	0.464512	
30439	0.410460	4546	0.190717	7587	0.528799	7428	0.990172	3.016052	30439	0.410460	0.551657	0	0.000000	0.494560	0.468804	
29340	0.269836	4496	0.187278	8005	0.474953	8159	0.993749	5.000000	29340	0.269836	0.551657	0	0.000000	0.413380	0.461876	
29480	0.293453	4557	0.196840	8048	0.450795	7915	0.992546	5.000000	29480	0.293453	0.551657	0	0.000000	0.420640	0.457295	
29903	0.231348	4695	0.172524	7773	0.540203	7629	0.996199	5.000000	29903	0.231348	0.551657	0	0.000000	0.390540	0.450619	
29865	0.233250	4828	0.176678	7543	0.522206	7764	0.983514	5.000000	29865	0.233250	0.551657	0	0.000000	0.387880	0.444916	
30303	0.305250	4754	0.168910	7577	0.542035	7366	0.994027	5.000000	30303	0.305250	0.551657	0	0.000000	0.429640	0.443643	
29831	0.270055	4585	0.183424	7707	0.445439	7877	0.995557	5.000000	29831	0.270055	0.551657	0	0.000000	0.403440	0.440550	
30629	0.208528	4756	0.130362	7302	0.451657	7313	0.995487	5.000000	30629	0.208528	0.551657	0	0.000000	0.351700	0.434204	
