Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/austronesian.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/austronesian.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/15-Aug-07_34.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1460803056
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/15-Aug-07_34.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      4199
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
303000	-93.446110	591	2	13	'0 0 Z 0 Z 1 0 Z Z 1 Z Z 0 1 Z 0 Z 0 Z 1 0 Z 0 1 1 1 Z 1 Z Z 	26.846076	26.846076	0.000000	26.846076	0.000000	2.684148	26.846076	0.000000	0.000000	2.684148	0.000000	0.000000	26.846076	2.684148	0.000000	26.846076	0.000000	26.846076	0.000000	2.684148	26.846076	0.000000	26.846076	2.684148	2.684148	2.684148	0.000000	2.684148	0.000000	0.000000	0.129989	0.845205	0.000964	0.011909	0.011854	0.000079	
304000	-91.748781	2630	2	12	'Z 0 Z 0 Z 1 0 1 Z 1 1 1 0 1 Z 0 Z 0 Z 1 0 Z 0 Z 1 Z 1 Z Z 1 	0.000000	17.348659	0.000000	17.348659	0.000000	1.053167	17.348659	1.053167	0.000000	1.053167	1.053167	1.053167	17.348659	1.053167	0.000000	17.348659	0.000000	17.348659	0.000000	1.053167	17.348659	0.000000	17.348659	0.000000	1.053167	0.000000	1.053167	0.000000	0.000000	1.053167	0.000002	0.999746	0.000177	0.000002	0.000002	0.000071	
305000	-91.914000	2714	2	8	'Z 0 Z 0 1 1 0 1 Z 1 1 1 0 1 Z 0 Z 0 Z 1 0 0 0 Z 1 1 0 1 1 Z 	0.000000	23.842880	0.000000	23.842880	1.020167	1.020167	23.842880	1.020167	0.000000	1.020167	1.020167	1.020167	23.842880	1.020167	0.000000	23.842880	0.000000	23.842880	0.000000	1.020167	23.842880	23.842880	23.842880	0.000000	1.020167	1.020167	23.842880	1.020167	1.020167	0.000000	0.006514	0.820366	0.002846	0.000720	0.091873	0.077681	
306000	-91.043255	2875	2	5	'0 0 Z 0 1 Z 0 1 Z 1 1 1 0 1 Z 0 1 0 Z 1 0 0 0 0 1 1 0 1 1 0 	20.199652	20.199652	0.000000	20.199652	0.273114	0.000000	20.199652	0.273114	0.000000	0.273114	0.273114	0.273114	20.199652	0.273114	0.000000	20.199652	0.273114	20.199652	0.000000	0.273114	20.199652	20.199652	20.199652	20.199652	0.273114	0.273114	20.199652	0.273114	0.273114	20.199652	0.083035	0.785819	0.000796	0.004352	0.065691	0.060306	
307000	-93.390707	167	2	8	'0 0 Z 0 Z 1 0 Z 1 1 1 Z 0 1 Z 0 1 0 Z 1 0 Z 0 0 1 0 0 1 1 Z 	20.361255	20.361255	0.000000	20.361255	0.000000	2.701721	20.361255	0.000000	2.701721	2.701721	2.701721	0.000000	20.361255	2.701721	0.000000	20.361255	2.701721	20.361255	0.000000	2.701721	20.361255	0.000000	20.361255	20.361255	2.701721	20.361255	20.361255	2.701721	2.701721	0.000000	0.086679	0.775643	0.002045	0.015698	0.008028	0.111907	
308000	-88.471832	3037	2	9	'Z 0 Z 0 1 1 0 Z 1 1 1 Z 0 1 1 0 1 0 Z 1 0 1 0 0 1 Z Z Z 1 Z 	0.000000	26.800369	0.000000	26.800369	0.359226	0.359226	26.800369	0.000000	0.359226	0.359226	0.359226	0.000000	26.800369	0.359226	0.359226	26.800369	0.359226	26.800369	0.000000	0.359226	26.800369	0.359226	26.800369	26.800369	0.359226	0.000000	0.000000	0.000000	0.359226	0.000000	0.000025	0.998344	0.000031	0.000800	0.000800	0.000000	
309000	-94.321195	2958	2	6	'Z 0 0 0 1 1 0 Z Z Z 1 1 0 1 1 0 Z 0 1 1 0 1 0 0 1 Z 1 1 1 0 	0.000000	29.343351	29.343351	29.343351	0.579702	0.579702	29.343351	0.000000	0.000000	0.000000	0.579702	0.579702	29.343351	0.579702	0.579702	29.343351	0.000000	29.343351	0.579702	0.579702	29.343351	0.579702	29.343351	29.343351	0.579702	0.000000	0.579702	0.579702	0.579702	29.343351	0.000025	0.998130	0.000842	0.000013	0.000678	0.000311	
310000	-93.858236	4151	2	9	'1 0 0 1 Z 1 0 1 Z Z Z Z 0 1 Z 0 1 0 1 1 0 Z 0 0 Z 0 1 Z 1 0 	2.233440	21.734000	21.734000	2.233440	0.000000	2.233440	21.734000	2.233440	0.000000	0.000000	0.000000	0.000000	21.734000	2.233440	0.000000	21.734000	2.233440	21.734000	2.233440	2.233440	21.734000	0.000000	21.734000	21.734000	0.000000	21.734000	2.233440	0.000000	2.233440	21.734000	0.006973	0.979884	0.000317	0.006907	0.000511	0.005408	
311000	-91.141291	81	2	10	'1 0 0 1 1 Z 0 Z Z 1 1 1 0 1 1 0 Z 0 Z 1 Z Z Z 0 0 0 0 1 Z Z 	0.403931	17.807586	17.807586	0.403931	0.403931	0.000000	17.807586	0.000000	0.000000	0.403931	0.403931	0.403931	17.807586	0.403931	0.403931	17.807586	0.000000	17.807586	0.000000	0.403931	0.000000	0.000000	0.000000	17.807586	17.807586	17.807586	17.807586	0.403931	0.000000	0.000000	0.001263	0.944283	0.001923	0.000148	0.001518	0.050866	
312000	-91.374253	706	2	10	'Z 0 0 1 1 Z 0 1 Z 1 1 Z 0 1 1 0 Z 0 Z Z 1 1 1 0 Z 0 Z 1 Z 0 	0.000000	17.127547	17.127547	0.621771	0.621771	0.000000	17.127547	0.621771	0.000000	0.621771	0.621771	0.000000	17.127547	0.621771	0.621771	17.127547	0.000000	17.127547	0.000000	0.000000	0.621771	0.621771	0.621771	17.127547	0.000000	17.127547	0.000000	0.621771	0.000000	17.127547	0.000003	0.998856	0.000004	0.000000	0.001104	0.000033	
313000	-92.526121	3977	2	11	'Z 0 0 Z 1 Z 0 Z 1 Z 1 Z 0 1 1 0 1 0 1 Z Z 1 1 Z Z 1 0 1 0 Z 	0.000000	26.627520	26.627520	0.000000	1.444741	0.000000	26.627520	0.000000	1.444741	0.000000	1.444741	0.000000	26.627520	1.444741	1.444741	26.627520	1.444741	26.627520	1.444741	0.000000	0.000000	1.444741	1.444741	0.000000	0.000000	1.444741	26.627520	1.444741	26.627520	0.000000	0.000089	0.875809	0.000103	0.000405	0.000478	0.123115	
314000	-92.693996	2502	2	7	'1 0 0 1 1 Z 0 1 1 Z Z Z 0 1 1 0 1 0 1 Z 1 Z 1 1 1 Z 0 1 0 1 	0.946686	20.719785	20.719785	0.946686	0.946686	0.000000	20.719785	0.946686	0.946686	0.000000	0.000000	0.000000	20.719785	0.946686	0.946686	20.719785	0.946686	20.719785	0.946686	0.000000	0.946686	0.000000	0.946686	0.946686	0.946686	0.000000	20.719785	0.946686	20.719785	0.946686	0.001726	0.926211	0.000219	0.001569	0.000019	0.070256	
315000	-88.749362	2318	2	10	'1 0 0 1 Z Z 0 1 Z Z Z Z 0 1 1 0 1 0 1 1 1 Z 1 1 1 Z Z 1 0 Z 	0.481512	27.204261	27.204261	0.481512	0.000000	0.000000	27.204261	0.481512	0.000000	0.000000	0.000000	0.000000	27.204261	0.481512	0.481512	27.204261	0.481512	27.204261	0.481512	0.481512	0.481512	0.000000	0.481512	0.481512	0.481512	0.000000	0.000000	0.481512	27.204261	0.000000	0.000003	0.999994	0.000000	0.000003	0.000000	0.000000	
316000	-97.191045	1876	1	17	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 Z Z 0 0 0 	0.000000	19.954115	19.954115	0.000000	0.000000	0.000000	19.954115	0.000000	0.000000	0.000000	0.000000	0.000000	19.954115	19.954115	0.000000	19.954115	0.000000	19.954115	0.000000	0.000000	0.000000	0.000000	19.954115	19.954115	19.954115	0.000000	0.000000	19.954115	19.954115	19.954115	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
317000	-97.655867	2370	1	15	'Z 0 Z Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z 0 Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	18.982262	0.000000	0.000000	0.000000	0.000000	18.982262	0.000000	0.000000	0.000000	0.000000	0.000000	18.982262	18.982262	0.000000	18.982262	0.000000	18.982262	0.000000	0.000000	0.000000	18.982262	18.982262	18.982262	18.982262	18.982262	18.982262	18.982262	18.982262	18.982262	0.000213	0.838585	0.006451	0.000213	0.083770	0.070768	
318000	-98.124574	2416	1	14	'Z 0 0 Z Z Z 0 Z Z 0 Z Z 0 0 Z 0 Z 0 Z Z 0 0 0 0 Z 0 0 0 0 Z 	0.000000	15.321603	15.321603	0.000000	0.000000	0.000000	15.321603	0.000000	0.000000	15.321603	0.000000	0.000000	15.321603	15.321603	0.000000	15.321603	0.000000	15.321603	0.000000	0.000000	15.321603	15.321603	15.321603	15.321603	0.000000	15.321603	15.321603	15.321603	15.321603	0.000000	0.000001	0.966114	0.000188	0.000001	0.016805	0.016891	
319000	-101.967613	1828	1	14	'0 0 Z Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z 0 Z Z 0 0 0 0 Z 0 0 0 0 Z 	21.925048	21.925048	0.000000	0.000000	21.925048	0.000000	21.925048	0.000000	0.000000	21.925048	0.000000	0.000000	0.000000	21.925048	0.000000	21.925048	0.000000	21.925048	0.000000	0.000000	21.925048	21.925048	21.925048	21.925048	0.000000	21.925048	21.925048	21.925048	21.925048	0.000000	0.136635	0.348515	0.052058	0.063404	0.195000	0.204388	
320000	-97.497781	3600	1	12	'0 0 Z 0 Z Z 0 Z Z 0 Z Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 0 0 0 0 0 0 	15.101666	15.101666	0.000000	15.101666	0.000000	0.000000	15.101666	0.000000	0.000000	15.101666	0.000000	0.000000	15.101666	0.000000	0.000000	15.101666	0.000000	15.101666	0.000000	0.000000	15.101666	15.101666	15.101666	15.101666	15.101666	15.101666	15.101666	15.101666	15.101666	15.101666	0.065275	0.841099	0.000019	0.001099	0.046202	0.046306	
321000	-97.794640	2021	1	12	'0 0 Z 0 0 Z 0 Z Z 0 Z Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 Z 0 0 0 0 0 	20.481994	20.481994	0.000000	20.481994	20.481994	0.000000	20.481994	0.000000	0.000000	20.481994	0.000000	0.000000	20.481994	0.000000	0.000000	20.481994	0.000000	20.481994	0.000000	0.000000	20.481994	20.481994	20.481994	20.481994	0.000000	20.481994	20.481994	20.481994	20.481994	20.481994	0.119823	0.694419	0.000252	0.006337	0.089423	0.089746	
322000	-97.102978	2188	1	16	'0 0 Z 0 Z Z 0 Z Z 0 Z Z 0 Z Z 0 Z 0 Z Z 0 0 Z Z Z 0 0 0 Z 0 	13.908517	13.908517	0.000000	13.908517	0.000000	0.000000	13.908517	0.000000	0.000000	13.908517	0.000000	0.000000	13.908517	0.000000	0.000000	13.908517	0.000000	13.908517	0.000000	0.000000	13.908517	13.908517	0.000000	0.000000	0.000000	13.908517	13.908517	13.908517	0.000000	13.908517	0.085986	0.772134	0.000333	0.005551	0.049841	0.086155	
323000	-97.059815	3834	1	12	'Z 0 0 0 0 Z 0 Z Z 0 Z Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 Z 0 0 0 0 0 	0.000000	19.024697	19.024697	19.024697	19.024697	0.000000	19.024697	0.000000	0.000000	19.024697	0.000000	0.000000	19.024697	0.000000	0.000000	19.024697	0.000000	19.024697	0.000000	0.000000	19.024697	19.024697	19.024697	19.024697	0.000000	19.024697	19.024697	19.024697	19.024697	19.024697	0.006719	0.854294	0.000007	0.000228	0.069325	0.069425	
324000	-96.520296	3596	1	16	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z 0 Z Z 0 Z 0 0 Z 0 0 	0.000000	15.850509	0.000000	15.850509	15.850509	0.000000	15.850509	0.000000	0.000000	0.000000	15.850509	0.000000	15.850509	0.000000	0.000000	15.850509	0.000000	15.850509	0.000000	0.000000	15.850509	0.000000	0.000000	15.850509	0.000000	15.850509	15.850509	0.000000	15.850509	15.850509	0.000650	0.974154	0.000029	0.000020	0.000010	0.025135	
325000	-97.368318	1559	1	18	'0 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 Z Z Z Z 0 0 Z Z 0 	16.841885	16.841885	16.841885	0.000000	16.841885	0.000000	16.841885	0.000000	0.000000	0.000000	16.841885	0.000000	16.841885	0.000000	0.000000	16.841885	0.000000	0.000000	0.000000	0.000000	16.841885	0.000000	0.000000	0.000000	0.000000	16.841885	16.841885	0.000000	0.000000	16.841885	0.072892	0.854582	0.007083	0.002600	0.002600	0.060243	
326000	-97.721643	3197	1	18	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 	13.810208	0.000000	13.810208	13.810208	13.810208	0.000000	13.810208	0.000000	0.000000	0.000000	13.810208	0.000000	13.810208	0.000000	0.000000	13.810208	0.000000	13.810208	0.000000	0.000000	13.810208	0.000000	0.000000	0.000000	0.000000	0.000000	13.810208	0.000000	0.000000	13.810208	0.013579	0.973779	0.000944	0.000468	0.000059	0.011171	
327000	-100.319478	1190	1	16	'0 Z 0 0 0 Z 0 0 Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z 0 Z 0 Z Z 0 	10.491134	0.000000	10.491134	10.491134	10.491134	0.000000	10.491134	10.491134	0.000000	0.000000	10.491134	0.000000	10.491134	0.000000	0.000000	0.000000	0.000000	10.491134	0.000000	0.000000	10.491134	0.000000	10.491134	0.000000	10.491134	0.000000	10.491134	0.000000	0.000000	10.491134	0.007529	0.984425	0.000969	0.000002	0.000512	0.006564	
328000	-99.856098	534	1	13	'Z 0 0 0 0 0 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z 0 0 0 Z 0 0 Z 0 Z 0 	0.000000	12.117328	12.117328	12.117328	12.117328	12.117328	12.117328	0.000000	0.000000	0.000000	12.117328	0.000000	12.117328	0.000000	0.000000	0.000000	0.000000	12.117328	12.117328	0.000000	12.117328	12.117328	12.117328	0.000000	12.117328	12.117328	0.000000	12.117328	0.000000	12.117328	0.003760	0.910307	0.000383	0.003760	0.078028	0.003760	
329000	-100.818455	1608	1	13	'Z 0 0 0 0 0 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 0 Z Z 0 Z 0 0 0 0 0 	0.000000	14.943106	14.943106	14.943106	14.943106	14.943106	14.943106	0.000000	0.000000	0.000000	14.943106	0.000000	14.943106	0.000000	0.000000	0.000000	0.000000	14.943106	0.000000	14.943106	14.943106	0.000000	0.000000	14.943106	0.000000	14.943106	14.943106	14.943106	14.943106	14.943106	0.000444	0.977170	0.000048	0.000699	0.000012	0.021626	
330000	-97.775074	279	2	17	'Z 1 Z 1 Z Z 0 Z Z 0 1 Z 1 Z Z Z Z Z Z 1 0 Z 0 0 Z 1 Z 0 1 Z 	0.000000	8.753461	0.000000	8.753461	0.000000	0.000000	15.573268	0.000000	0.000000	15.573268	8.753461	0.000000	8.753461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.753461	15.573268	0.000000	15.573268	15.573268	0.000000	8.753461	0.000000	15.573268	8.753461	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
331000	-96.578754	2343	1	15	'0 0 Z 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z Z 0 Z 0 Z Z 0 0 0 Z 0 0 0 	12.528742	12.528742	0.000000	12.528742	0.000000	0.000000	12.528742	0.000000	0.000000	12.528742	12.528742	0.000000	12.528742	0.000000	0.000000	0.000000	0.000000	0.000000	12.528742	0.000000	12.528742	0.000000	0.000000	12.528742	12.528742	12.528742	0.000000	12.528742	12.528742	12.528742	0.047079	0.949051	0.002292	0.000002	0.000559	0.001017	
332000	-95.448286	2169	1	15	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 0 0 0 0 0 Z 	16.406874	16.406874	0.000000	16.406874	16.406874	0.000000	16.406874	0.000000	0.000000	0.000000	16.406874	0.000000	16.406874	0.000000	0.000000	0.000000	0.000000	16.406874	0.000000	0.000000	0.000000	0.000000	16.406874	16.406874	16.406874	16.406874	16.406874	16.406874	16.406874	0.000000	0.059527	0.875195	0.003393	0.000062	0.002119	0.059704	
333000	-97.349799	1176	1	17	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 Z Z 0 0 0 0 Z 	0.000000	12.978734	12.978734	12.978734	12.978734	0.000000	12.978734	0.000000	0.000000	0.000000	12.978734	0.000000	12.978734	0.000000	0.000000	0.000000	0.000000	12.978734	0.000000	0.000000	0.000000	0.000000	12.978734	0.000000	0.000000	12.978734	12.978734	12.978734	12.978734	0.000000	0.001075	0.954259	0.000036	0.000000	0.000000	0.044630	
334000	-94.876769	153	1	15	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 0 Z 0 0 0 0 0 	14.354044	0.000000	14.354044	14.354044	14.354044	0.000000	14.354044	0.000000	0.000000	0.000000	14.354044	0.000000	14.354044	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.354044	0.000000	14.354044	14.354044	0.000000	14.354044	14.354044	14.354044	14.354044	14.354044	0.009792	0.972143	0.000962	0.000000	0.000301	0.016802	
335000	-99.072050	401	1	17	'0 0 Z 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z Z Z Z 0 Z 0 0 	7.888904	7.888904	0.000000	7.888904	7.888904	0.000000	7.888904	0.000000	0.000000	7.888904	7.888904	0.000000	7.888904	0.000000	0.000000	0.000000	0.000000	7.888904	0.000000	0.000000	7.888904	0.000000	0.000000	0.000000	0.000000	0.000000	7.888904	0.000000	7.888904	7.888904	0.045899	0.931018	0.004798	0.000060	0.000328	0.017897	
336000	-97.464930	3490	1	13	'0 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z 0 Z Z Z 0 0 Z 0 0 Z Z 0 0 	11.593360	11.593360	11.593360	11.593360	11.593360	0.000000	11.593360	0.000000	0.000000	11.593360	11.593360	0.000000	11.593360	0.000000	0.000000	11.593360	0.000000	11.593360	0.000000	0.000000	0.000000	11.593360	11.593360	0.000000	11.593360	11.593360	0.000000	0.000000	11.593360	11.593360	0.041501	0.904531	0.002837	0.001162	0.048598	0.001371	
337000	-97.904873	891	1	14	'0 Z 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z Z Z Z Z Z 0 0 0 0 Z 0 0 0 	9.012433	0.000000	9.012433	9.012433	9.012433	0.000000	9.012433	0.000000	0.000000	9.012433	9.012433	0.000000	9.012433	0.000000	0.000000	9.012433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.012433	9.012433	9.012433	9.012433	0.000000	9.012433	9.012433	9.012433	0.026156	0.968557	0.003639	0.000166	0.000109	0.001372	
338000	-95.471386	3665	2	11	'1 Z 0 0 0 Z 0 1 Z Z 0 Z 0 Z 1 1 Z 1 Z Z 1 Z 1 1 0 0 Z 0 1 0 	0.739733	0.000000	14.661110	14.661110	14.661110	0.000000	14.661110	0.739733	0.000000	0.000000	14.661110	0.000000	14.661110	0.000000	0.739733	0.739733	0.000000	0.739733	0.000000	0.000000	0.739733	0.000000	0.739733	0.739733	14.661110	14.661110	0.000000	14.661110	0.739733	14.661110	0.000062	0.999930	0.000005	0.000000	0.000000	0.000002	
339000	-94.519298	1593	2	13	'Z 0 1 0 0 Z 0 Z Z Z 0 Z 0 Z 1 1 Z Z Z 1 1 Z 1 1 0 1 Z Z 1 1 	0.000000	13.862974	0.989533	13.862974	13.862974	0.000000	13.862974	0.000000	0.000000	0.000000	13.862974	0.000000	13.862974	0.000000	0.989533	0.989533	0.000000	0.000000	0.000000	0.989533	0.989533	0.000000	0.989533	0.989533	13.862974	0.989533	0.000000	0.000000	0.989533	0.989533	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
340000	-97.080976	458	2	10	'1 0 1 0 0 1 0 Z 1 Z 0 1 0 Z Z 1 1 Z Z 1 1 Z 0 Z Z 1 Z 1 1 1 	1.256052	16.323937	1.256052	16.323937	16.323937	1.256052	16.323937	0.000000	1.256052	0.000000	16.323937	1.256052	16.323937	0.000000	0.000000	1.256052	1.256052	0.000000	0.000000	1.256052	1.256052	0.000000	16.323937	0.000000	0.000000	1.256052	0.000000	1.256052	1.256052	1.256052	0.000196	0.999335	0.000447	0.000016	0.000006	0.000000	
341000	-98.100702	4167	2	8	'1 0 Z 0 0 1 0 1 1 1 0 1 0 1 Z 1 1 Z Z Z Z 1 0 Z 1 1 1 Z 0 1 	0.529775	8.487109	0.000000	8.487109	8.487109	0.529775	8.487109	0.529775	0.529775	0.529775	8.487109	0.529775	8.487109	0.529775	0.000000	0.529775	0.529775	0.000000	0.000000	0.000000	0.000000	0.529775	8.487109	0.000000	0.529775	0.529775	0.529775	0.000000	8.487109	0.529775	0.001305	0.990076	0.006855	0.000007	0.001746	0.000011	
342000	-94.975132	1935	2	7	'1 0 Z 0 Z 1 0 1 1 1 0 1 0 1 Z Z 1 1 1 1 1 1 1 Z 1 1 Z 1 Z 1 	0.507723	14.528725	0.000000	14.528725	0.000000	0.507723	14.528725	0.507723	0.507723	0.507723	14.528725	0.507723	14.528725	0.507723	0.000000	0.000000	0.507723	0.507723	0.507723	0.507723	0.507723	0.507723	0.507723	0.000000	0.507723	0.507723	0.000000	0.507723	0.000000	0.507723	0.000035	0.999859	0.000044	0.000031	0.000031	0.000000	
343000	-98.661363	1083	2	14	'Z 0 Z Z Z Z 0 1 Z 1 0 1 0 1 Z Z 0 1 Z Z Z 1 1 0 1 Z Z 1 Z 1 	0.000000	9.277198	0.000000	0.000000	0.000000	0.000000	9.277198	1.648920	0.000000	1.648920	9.277198	1.648920	9.277198	1.648920	0.000000	0.000000	9.277198	1.648920	0.000000	0.000000	0.000000	1.648920	1.648920	9.277198	1.648920	0.000000	0.000000	1.648920	0.000000	1.648920	0.000054	0.980097	0.009002	0.010167	0.000679	0.000002	
344000	-101.015946	2066	2	14	'Z 1 Z Z Z Z 0 1 Z 1 1 1 1 Z Z 1 Z Z 1 Z Z Z 1 0 1 Z 0 1 1 1 	0.000000	8.082228	0.000000	0.000000	0.000000	0.000000	23.226392	8.082228	0.000000	8.082228	8.082228	8.082228	8.082228	0.000000	0.000000	8.082228	0.000000	0.000000	8.082228	0.000000	0.000000	0.000000	8.082228	23.226392	8.082228	0.000000	23.226392	8.082228	8.082228	8.082228	0.001539	0.789455	0.095562	0.000034	0.002963	0.110448	
345000	-108.196029	1673	1	11	'0 0 Z Z Z Z 0 0 Z 0 0 0 0 0 Z Z 0 0 0 Z 0 0 0 0 Z 0 0 0 Z Z 	7.413812	7.413812	0.000000	0.000000	0.000000	0.000000	7.413812	7.413812	0.000000	7.413812	7.413812	7.413812	7.413812	7.413812	0.000000	0.000000	7.413812	7.413812	7.413812	0.000000	7.413812	7.413812	7.413812	7.413812	0.000000	7.413812	7.413812	7.413812	0.000000	0.000000	0.025962	0.342462	0.553203	0.026305	0.026023	0.026044	
346000	-103.887854	1308	1	16	'Z 0 0 Z Z Z 0 0 Z 0 0 Z 0 Z Z Z 0 0 0 Z 0 Z Z 0 Z 0 0 Z Z Z 	0.000000	13.414169	13.414169	0.000000	0.000000	0.000000	13.414169	13.414169	0.000000	13.414169	13.414169	0.000000	13.414169	0.000000	0.000000	0.000000	13.414169	13.414169	13.414169	0.000000	13.414169	0.000000	0.000000	13.414169	0.000000	13.414169	13.414169	0.000000	0.000000	0.000000	0.004367	0.865044	0.008368	0.079710	0.001856	0.040655	
347000	-101.907876	2063	1	13	'0 0 0 Z 0 Z 0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 0 0 0 Z 0 Z 0 Z 	7.422937	7.422937	7.422937	0.000000	7.422937	0.000000	7.422937	7.422937	0.000000	7.422937	7.422937	0.000000	7.422937	0.000000	0.000000	0.000000	7.422937	0.000000	7.422937	0.000000	0.000000	7.422937	7.422937	7.422937	7.422937	0.000000	7.422937	0.000000	7.422937	0.000000	0.028350	0.930153	0.008175	0.003517	0.028350	0.001454	
348000	-101.855916	2484	1	11	'0 0 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z 0 0 0 Z Z 0 Z Z 0 Z Z 0 0 0 0 	9.482991	9.482991	9.482991	9.482991	9.482991	0.000000	9.482991	9.482991	0.000000	9.482991	9.482991	0.000000	9.482991	0.000000	0.000000	9.482991	9.482991	9.482991	0.000000	0.000000	9.482991	0.000000	0.000000	9.482991	0.000000	0.000000	9.482991	9.482991	9.482991	9.482991	0.016906	0.933390	0.003814	0.028816	0.000128	0.016947	
349000	-96.258512	217	1	16	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z 0 Z Z Z 0 0 Z 0 Z Z 	11.264780	11.264780	11.264780	11.264780	11.264780	0.000000	11.264780	0.000000	0.000000	0.000000	11.264780	0.000000	11.264780	0.000000	0.000000	11.264780	0.000000	11.264780	0.000000	0.000000	11.264780	0.000000	0.000000	0.000000	11.264780	11.264780	0.000000	11.264780	0.000000	0.000000	0.012388	0.986923	0.000377	0.000136	0.000040	0.000136	
350000	-92.266758	1292	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 0 0 Z 0 0 Z Z 	0.000000	17.318630	17.318630	17.318630	17.318630	0.000000	17.318630	0.000000	0.000000	0.000000	17.318630	0.000000	17.318630	0.000000	0.000000	0.000000	0.000000	17.318630	0.000000	0.000000	17.318630	17.318630	17.318630	17.318630	17.318630	0.000000	17.318630	17.318630	0.000000	0.000000	0.006849	0.831124	0.000222	0.000003	0.053149	0.108653	
