Options:
Model:                           MultiState
Tree File Name:                  data/austronesian.bttrees
Data File Name:                  data/austronesian.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/05-Sep-13_02.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4116353616
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/05-Sep-13_02.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      4199
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
753000	-97.312336	150	1	17	'0 0 Z 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 0 Z Z 0 Z Z 	15.758800	15.758800	0.000000	15.758800	0.000000	0.000000	15.758800	0.000000	0.000000	15.758800	15.758800	0.000000	15.758800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.758800	15.758800	15.758800	15.758800	15.758800	0.000000	0.000000	15.758800	0.000000	0.000000	0.084506	0.883349	0.002621	0.000000	0.029500	0.000024	
754000	-97.339830	11	1	19	'Z 0 Z 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 0 Z 0 Z 0 Z Z Z Z 0 Z Z 	0.000000	11.563535	0.000000	11.563535	0.000000	0.000000	11.563535	0.000000	0.000000	11.563535	11.563535	0.000000	11.563535	0.000000	0.000000	0.000000	0.000000	11.563535	11.563535	0.000000	11.563535	0.000000	11.563535	0.000000	0.000000	0.000000	0.000000	11.563535	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
755000	-93.180583	2664	1	17	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 Z Z Z 0 Z 0 	0.000000	14.154187	14.154187	14.154187	14.154187	0.000000	14.154187	0.000000	0.000000	0.000000	14.154187	0.000000	14.154187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.154187	14.154187	14.154187	14.154187	0.000000	0.000000	0.000000	14.154187	0.000000	14.154187	0.002234	0.943063	0.000102	0.000000	0.051444	0.003157	
756000	-96.695714	3132	1	17	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z Z 0 Z 0 Z 0 Z 0 0 	0.000000	13.473082	0.000000	13.473082	13.473082	0.000000	13.473082	0.000000	0.000000	0.000000	13.473082	0.000000	13.473082	0.000000	0.000000	0.000000	0.000000	13.473082	0.000000	13.473082	0.000000	0.000000	13.473082	0.000000	13.473082	0.000000	13.473082	0.000000	13.473082	13.473082	0.000472	0.982960	0.000032	0.000473	0.000472	0.015591	
757000	-97.085994	2452	1	18	'Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 Z 0 0 Z Z 0 0 	0.000000	19.518372	0.000000	19.518372	0.000000	0.000000	19.518372	0.000000	0.000000	0.000000	19.518372	0.000000	19.518372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.518372	19.518372	19.518372	0.000000	19.518372	19.518372	0.000000	0.000000	19.518372	19.518372	0.002883	0.936313	0.000078	0.000000	0.059141	0.001584	
758000	-96.502106	916	1	16	'Z Z Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 Z 0 0 Z 0 0 0 	0.000000	0.000000	0.000000	21.973488	21.973488	0.000000	21.973488	0.000000	0.000000	0.000000	21.973488	0.000000	21.973488	0.000000	0.000000	0.000000	0.000000	21.973488	0.000000	0.000000	21.973488	21.973488	21.973488	0.000000	21.973488	21.973488	0.000000	21.973488	21.973488	21.973488	0.001350	0.960622	0.000033	0.000000	0.036939	0.001056	
759000	-95.538664	876	1	17	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 Z 0 Z Z 	0.000000	10.890717	10.890717	10.890717	10.890717	0.000000	10.890717	0.000000	0.000000	0.000000	10.890717	0.000000	10.890717	0.000000	0.000000	0.000000	0.000000	10.890717	0.000000	0.000000	10.890717	0.000000	10.890717	10.890717	0.000000	10.890717	0.000000	10.890717	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
760000	-98.719403	3522	1	11	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 Z 0 Z 0 0 0 0 0 0 Z 0 	18.213741	18.213741	18.213741	18.213741	18.213741	0.000000	18.213741	0.000000	0.000000	0.000000	18.213741	0.000000	18.213741	0.000000	0.000000	0.000000	18.213741	18.213741	18.213741	0.000000	18.213741	0.000000	18.213741	18.213741	18.213741	18.213741	18.213741	18.213741	0.000000	18.213741	0.072586	0.730124	0.032884	0.071017	0.018491	0.074898	
761000	-97.078282	1791	1	21	'Z 0 Z Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	14.408758	0.000000	0.000000	14.408758	0.000000	14.408758	0.000000	0.000000	0.000000	14.408758	0.000000	14.408758	0.000000	0.000000	0.000000	0.000000	0.000000	14.408758	0.000000	0.000000	0.000000	14.408758	14.408758	0.000000	14.408758	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
762000	-99.200289	338	1	17	'Z 0 Z Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 Z 0 Z 0 0 Z 0 Z 0 Z Z 	0.000000	13.983228	0.000000	0.000000	13.983228	0.000000	13.983228	0.000000	0.000000	0.000000	13.983228	0.000000	13.983228	0.000000	0.000000	0.000000	13.983228	13.983228	13.983228	0.000000	13.983228	0.000000	13.983228	13.983228	0.000000	13.983228	0.000000	13.983228	0.000000	0.000000	0.000005	0.962246	0.001035	0.036173	0.000535	0.000005	
763000	-93.889111	61	1	17	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 Z Z Z Z 0 Z Z 	15.976307	15.976307	15.976307	15.976307	15.976307	0.000000	15.976307	0.000000	0.000000	0.000000	15.976307	0.000000	15.976307	0.000000	0.000000	0.000000	0.000000	15.976307	0.000000	0.000000	15.976307	15.976307	15.976307	0.000000	0.000000	0.000000	0.000000	15.976307	0.000000	0.000000	0.049042	0.879658	0.002186	0.000040	0.069035	0.000040	
764000	-96.475676	4025	1	19	'0 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 Z 0 Z Z 0 Z Z 	16.641201	16.641201	0.000000	16.641201	0.000000	0.000000	16.641201	0.000000	0.000000	0.000000	16.641201	0.000000	16.641201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.641201	16.641201	16.641201	0.000000	16.641201	0.000000	0.000000	16.641201	0.000000	0.000000	0.083342	0.855787	0.003038	0.000000	0.057791	0.000042	
765000	-94.397984	1594	1	16	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 Z 0 Z 0 Z Z 	17.174410	17.174410	17.174410	17.174410	17.174410	0.000000	17.174410	0.000000	0.000000	0.000000	17.174410	0.000000	17.174410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.174410	17.174410	17.174410	17.174410	0.000000	17.174410	0.000000	17.174410	0.000000	0.000000	0.066618	0.854787	0.005085	0.000000	0.067774	0.005736	
766000	-94.500521	438	1	16	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 0 0 Z 0 0 Z 	20.926304	20.926304	0.000000	20.926304	20.926304	0.000000	20.926304	0.000000	0.000000	0.000000	20.926304	0.000000	20.926304	0.000000	0.000000	0.000000	0.000000	20.926304	0.000000	0.000000	0.000000	0.000000	20.926304	20.926304	20.926304	20.926304	0.000000	20.926304	20.926304	0.000000	0.098054	0.885649	0.008089	0.000394	0.000735	0.007079	
767000	-95.735917	1679	1	16	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z 0 0 Z 0 Z 0 	11.109406	11.109406	0.000000	11.109406	11.109406	0.000000	11.109406	0.000000	0.000000	0.000000	11.109406	0.000000	11.109406	0.000000	0.000000	0.000000	0.000000	11.109406	0.000000	0.000000	11.109406	0.000000	11.109406	0.000000	11.109406	11.109406	0.000000	11.109406	0.000000	11.109406	0.016485	0.982753	0.000485	0.000001	0.000138	0.000138	
768000	-98.829109	3867	1	13	'0 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 0 Z 0 Z Z 0 0 0 Z 0 0 0 	9.983584	9.983584	9.983584	0.000000	9.983584	0.000000	9.983584	0.000000	0.000000	0.000000	9.983584	0.000000	9.983584	0.000000	0.000000	9.983584	0.000000	9.983584	9.983584	0.000000	9.983584	0.000000	0.000000	9.983584	9.983584	9.983584	0.000000	9.983584	9.983584	9.983584	0.012131	0.987333	0.000350	0.000078	0.000030	0.000078	
769000	-97.920638	3047	1	15	'Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z 0 0 Z 0 Z Z 0 Z Z 0 0 Z Z 	0.000000	9.424793	9.424793	9.424793	9.424793	0.000000	9.424793	0.000000	0.000000	9.424793	9.424793	0.000000	9.424793	0.000000	0.000000	9.424793	0.000000	9.424793	9.424793	0.000000	9.424793	0.000000	0.000000	9.424793	0.000000	0.000000	9.424793	9.424793	0.000000	0.000000	0.000325	0.955324	0.000003	0.000002	0.000001	0.044344	
770000	-95.441987	2971	1	18	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 Z Z Z Z Z Z 0 0 	16.300636	16.300636	16.300636	16.300636	16.300636	0.000000	16.300636	0.000000	0.000000	0.000000	16.300636	0.000000	16.300636	0.000000	0.000000	0.000000	0.000000	16.300636	0.000000	0.000000	0.000000	16.300636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.300636	16.300636	0.043639	0.922251	0.003027	0.000075	0.029942	0.001067	
771000	-95.218514	1380	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 Z Z Z 0 0 0 0 0 	0.000000	12.211752	12.211752	12.211752	12.211752	0.000000	12.211752	0.000000	0.000000	0.000000	12.211752	0.000000	12.211752	0.000000	0.000000	0.000000	0.000000	12.211752	0.000000	0.000000	12.211752	12.211752	0.000000	0.000000	0.000000	12.211752	12.211752	12.211752	12.211752	12.211752	0.001364	0.947148	0.000037	0.000000	0.018695	0.032756	
772000	-94.063404	1212	1	18	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 Z 0 Z Z Z 0 	0.000000	16.859155	0.000000	16.859155	16.859155	0.000000	16.859155	0.000000	0.000000	0.000000	16.859155	0.000000	16.859155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.859155	16.859155	16.859155	16.859155	0.000000	16.859155	0.000000	0.000000	0.000000	16.859155	0.000369	0.978898	0.000003	0.000000	0.020333	0.000397	
773000	-95.630644	1787	1	13	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 0 Z 0 0 0 0 0 0 Z 	14.411208	14.411208	14.411208	14.411208	14.411208	0.000000	14.411208	0.000000	0.000000	0.000000	14.411208	0.000000	14.411208	0.000000	0.000000	14.411208	0.000000	0.000000	0.000000	0.000000	14.411208	14.411208	0.000000	14.411208	14.411208	14.411208	14.411208	14.411208	14.411208	0.000000	0.021427	0.935859	0.000988	0.000099	0.017355	0.024272	
774000	-98.865345	197	1	14	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 0 0 0 Z Z 0 0 0 Z 0 Z 0 Z Z 	0.000000	13.306870	13.306870	13.306870	13.306870	0.000000	13.306870	0.000000	0.000000	0.000000	13.306870	0.000000	13.306870	0.000000	0.000000	13.306870	13.306870	13.306870	13.306870	0.000000	0.000000	13.306870	13.306870	13.306870	0.000000	13.306870	0.000000	13.306870	0.000000	0.000000	0.003406	0.886773	0.002479	0.048365	0.058857	0.000121	
775000	-97.448025	4083	1	16	'Z 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 0 0 0 Z 0 Z 0 	0.000000	27.183262	27.183262	0.000000	27.183262	0.000000	27.183262	0.000000	0.000000	0.000000	27.183262	0.000000	27.183262	0.000000	0.000000	0.000000	0.000000	27.183262	0.000000	0.000000	0.000000	27.183262	27.183262	27.183262	27.183262	27.183262	0.000000	27.183262	0.000000	27.183262	0.000029	0.956541	0.000000	0.000000	0.041932	0.001497	
776000	-98.551429	2702	1	17	'Z 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z 0 0 Z 0 Z Z 0 Z 0 	0.000000	23.242753	23.242753	0.000000	23.242753	0.000000	23.242753	0.000000	0.000000	0.000000	23.242753	0.000000	23.242753	0.000000	0.000000	0.000000	0.000000	23.242753	0.000000	23.242753	0.000000	23.242753	23.242753	0.000000	23.242753	0.000000	0.000000	23.242753	0.000000	23.242753	0.000113	0.915477	0.000006	0.000113	0.080304	0.003985	
777000	-97.941801	503	1	14	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 0 0 	0.000000	14.067713	14.067713	0.000000	14.067713	0.000000	14.067713	0.000000	0.000000	0.000000	0.000000	0.000000	14.067713	0.000000	0.000000	14.067713	0.000000	14.067713	14.067713	14.067713	0.000000	14.067713	14.067713	0.000000	14.067713	14.067713	0.000000	14.067713	14.067713	14.067713	0.000007	0.969637	0.000004	0.000318	0.029716	0.000318	
778000	-95.808644	1680	1	17	'Z 0 Z Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z Z 0 Z Z 0 0 0 0 Z 	0.000000	19.668938	0.000000	0.000000	19.668938	0.000000	19.668938	0.000000	0.000000	0.000000	0.000000	0.000000	19.668938	0.000000	0.000000	19.668938	0.000000	19.668938	19.668938	19.668938	0.000000	0.000000	19.668938	0.000000	0.000000	19.668938	19.668938	19.668938	19.668938	0.000000	0.002033	0.940504	0.000071	0.001827	0.000001	0.055564	
779000	-96.640932	411	1	15	'0 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 0 Z Z Z Z 0 0 0 0 0 	26.232988	26.232988	26.232988	26.232988	0.000000	0.000000	26.232988	0.000000	0.000000	0.000000	0.000000	0.000000	26.232988	0.000000	0.000000	26.232988	0.000000	26.232988	0.000000	26.232988	26.232988	0.000000	0.000000	0.000000	0.000000	26.232988	26.232988	26.232988	26.232988	26.232988	0.064554	0.855729	0.001018	0.011661	0.002437	0.064601	
780000	-95.693981	3769	1	16	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 0 0 Z 0 0 Z Z 0 Z 0 	0.000000	23.809496	23.809496	0.000000	0.000000	0.000000	23.809496	0.000000	0.000000	0.000000	0.000000	0.000000	23.809496	0.000000	0.000000	23.809496	0.000000	23.809496	23.809496	23.809496	23.809496	23.809496	0.000000	23.809496	23.809496	0.000000	0.000000	23.809496	0.000000	23.809496	0.000463	0.893095	0.000587	0.007445	0.090616	0.007794	
781000	-95.212190	4059	1	17	'Z 0 Z Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 Z Z Z 0 0 0 	0.000000	22.533179	0.000000	0.000000	0.000000	0.000000	22.533179	0.000000	0.000000	0.000000	0.000000	0.000000	22.533179	0.000000	0.000000	22.533179	0.000000	22.533179	22.533179	22.533179	0.000000	22.533179	22.533179	22.533179	0.000000	0.000000	0.000000	22.533179	22.533179	22.533179	0.000161	0.781129	0.002534	0.021832	0.170568	0.023776	
782000	-95.586112	295	1	17	'0 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 0 0 Z Z Z 0 Z 	19.152122	19.152122	19.152122	19.152122	0.000000	0.000000	19.152122	0.000000	0.000000	0.000000	0.000000	0.000000	19.152122	0.000000	0.000000	19.152122	0.000000	19.152122	19.152122	0.000000	0.000000	0.000000	19.152122	19.152122	19.152122	0.000000	0.000000	0.000000	19.152122	0.000000	0.029421	0.970052	0.000013	0.000506	0.000006	0.000003	
783000	-93.588058	3136	1	17	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z Z 0 Z 0 Z 0 0 Z 0 	0.000000	22.038865	22.038865	0.000000	0.000000	0.000000	22.038865	0.000000	0.000000	0.000000	0.000000	0.000000	22.038865	0.000000	0.000000	22.038865	0.000000	22.038865	22.038865	22.038865	0.000000	0.000000	22.038865	0.000000	22.038865	0.000000	22.038865	22.038865	0.000000	22.038865	0.000011	0.957187	0.000016	0.000846	0.000890	0.041050	
784000	-93.452901	2896	1	19	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 Z Z 0 Z Z 0 Z Z 0 0 	0.000000	17.249448	17.249448	0.000000	0.000000	0.000000	17.249448	0.000000	0.000000	0.000000	0.000000	0.000000	17.249448	0.000000	0.000000	17.249448	0.000000	17.249448	0.000000	17.249448	0.000000	0.000000	17.249448	0.000000	0.000000	17.249448	0.000000	0.000000	17.249448	17.249448	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
785000	-95.216394	702	1	17	'Z 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 Z Z Z 0 0 Z Z 0 0 0 	0.000000	17.452802	17.452802	17.452802	0.000000	0.000000	17.452802	0.000000	0.000000	0.000000	0.000000	0.000000	17.452802	0.000000	0.000000	17.452802	0.000000	17.452802	0.000000	17.452802	0.000000	0.000000	0.000000	17.452802	17.452802	0.000000	0.000000	17.452802	17.452802	17.452802	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
786000	-96.811473	3171	1	16	'Z 0 0 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 Z Z 0 Z 0 Z 0 0 0 Z 	0.000000	33.184398	33.184398	33.184398	33.184398	0.000000	33.184398	0.000000	0.000000	0.000000	0.000000	0.000000	33.184398	0.000000	0.000000	33.184398	0.000000	33.184398	0.000000	33.184398	0.000000	0.000000	33.184398	0.000000	33.184398	0.000000	33.184398	33.184398	33.184398	0.000000	0.016069	0.816245	0.001553	0.016184	0.015942	0.134006	
787000	-95.439099	1400	1	13	'Z 0 0 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 Z 0 0 0 0 0 	0.000000	20.607958	20.607958	20.607958	20.607958	0.000000	20.607958	0.000000	0.000000	0.000000	0.000000	0.000000	20.607958	0.000000	0.000000	20.607958	0.000000	20.607958	0.000000	0.000000	20.607958	20.607958	20.607958	20.607958	0.000000	20.607958	20.607958	20.607958	20.607958	20.607958	0.002369	0.926883	0.000001	0.000045	0.033546	0.037155	
788000	-95.262958	2890	1	16	'Z 0 Z 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z 0 Z 0 0 0 0 0 Z 	0.000000	18.595561	0.000000	18.595561	18.595561	0.000000	18.595561	0.000000	0.000000	0.000000	0.000000	0.000000	18.595561	0.000000	0.000000	18.595561	0.000000	18.595561	0.000000	0.000000	18.595561	0.000000	18.595561	0.000000	18.595561	18.595561	18.595561	18.595561	18.595561	0.000000	0.002003	0.950647	0.000001	0.000043	0.002003	0.045302	
789000	-94.471362	2918	1	14	'0 0 Z Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 Z 0 0 Z 0 0 0 0 0 	21.944514	21.944514	0.000000	0.000000	21.944514	0.000000	21.944514	0.000000	0.000000	0.000000	0.000000	0.000000	21.944514	0.000000	0.000000	21.944514	0.000000	21.944514	21.944514	0.000000	21.944514	0.000000	21.944514	21.944514	0.000000	21.944514	21.944514	21.944514	21.944514	21.944514	0.131224	0.759760	0.000789	0.010794	0.010774	0.086659	
790000	-100.986795	1162	1	13	'0 0 0 Z 0 Z 0 Z 0 Z Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 0 0 0 0 0 0 Z 	21.967498	21.967498	21.967498	0.000000	21.967498	0.000000	21.967498	0.000000	21.967498	0.000000	0.000000	0.000000	21.967498	0.000000	0.000000	21.967498	0.000000	21.967498	21.967498	0.000000	0.000000	0.000000	21.967498	21.967498	21.967498	21.967498	21.967498	21.967498	21.967498	0.000000	0.110990	0.762472	0.000434	0.007222	0.007260	0.111623	
791000	-96.067374	2401	1	14	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 0 Z 0 Z 0 0 0 0 0 Z Z Z 0 Z 	0.000000	12.258384	12.258384	12.258384	12.258384	0.000000	12.258384	0.000000	0.000000	0.000000	12.258384	0.000000	12.258384	0.000000	0.000000	12.258384	12.258384	0.000000	12.258384	0.000000	12.258384	12.258384	12.258384	12.258384	12.258384	0.000000	0.000000	0.000000	12.258384	0.000000	0.000099	0.982675	0.000078	0.009065	0.008054	0.000028	
792000	-99.722090	3082	1	19	'Z Z 0 Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 0 Z 0 Z 0 Z Z 	0.000000	0.000000	35.838122	0.000000	35.838122	0.000000	35.838122	0.000000	0.000000	0.000000	0.000000	0.000000	35.838122	0.000000	0.000000	35.838122	0.000000	35.838122	35.838122	0.000000	0.000000	0.000000	35.838122	35.838122	0.000000	35.838122	0.000000	35.838122	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
793000	-100.361428	1024	1	19	'Z Z 0 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z 0 0 Z 0 Z Z Z Z 	0.000000	0.000000	16.064327	16.064327	16.064327	0.000000	16.064327	0.000000	0.000000	0.000000	0.000000	0.000000	16.064327	0.000000	0.000000	16.064327	0.000000	16.064327	0.000000	0.000000	16.064327	0.000000	16.064327	16.064327	0.000000	16.064327	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
794000	-96.602956	2333	1	21	'Z Z 0 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z 0 Z Z Z Z Z Z Z 	0.000000	0.000000	23.154037	23.154037	23.154037	0.000000	23.154037	0.000000	0.000000	0.000000	0.000000	0.000000	23.154037	0.000000	0.000000	23.154037	0.000000	23.154037	0.000000	0.000000	23.154037	0.000000	23.154037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
795000	-96.714629	194	1	15	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z 0 0 Z 0 0 Z 0 Z 0 0 0 	14.877639	0.000000	14.877639	14.877639	14.877639	0.000000	14.877639	0.000000	0.000000	0.000000	14.877639	0.000000	14.877639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.877639	14.877639	0.000000	14.877639	14.877639	0.000000	14.877639	0.000000	14.877639	14.877639	14.877639	0.009896	0.989135	0.000558	0.000001	0.000205	0.000205	
796000	-97.870635	2764	1	13	'Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 Z 0 0 0 0 Z 0 Z 0 0 0 0 	0.000000	9.608993	9.608993	9.608993	0.000000	0.000000	9.608993	0.000000	0.000000	0.000000	9.608993	0.000000	9.608993	0.000000	0.000000	0.000000	9.608993	9.608993	0.000000	9.608993	9.608993	9.608993	9.608993	0.000000	9.608993	0.000000	9.608993	9.608993	9.608993	9.608993	0.002848	0.847291	0.003342	0.053089	0.043300	0.050130	
797000	-96.648372	1681	1	14	'0 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z 0 0 0 0 Z Z 0 0 0 	23.347136	23.347136	23.347136	23.347136	0.000000	0.000000	23.347136	0.000000	0.000000	0.000000	23.347136	0.000000	23.347136	0.000000	0.000000	0.000000	0.000000	23.347136	0.000000	23.347136	0.000000	23.347136	23.347136	23.347136	23.347136	0.000000	0.000000	23.347136	23.347136	23.347136	0.083768	0.839930	0.007480	0.000819	0.062858	0.005145	
798000	-94.100026	2867	1	14	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 Z Z 0 0 0 	18.408862	18.408862	18.408862	18.408862	18.408862	0.000000	18.408862	0.000000	0.000000	0.000000	18.408862	0.000000	18.408862	0.000000	0.000000	0.000000	0.000000	18.408862	0.000000	0.000000	18.408862	0.000000	18.408862	18.408862	18.408862	0.000000	0.000000	18.408862	18.408862	18.408862	0.051868	0.943974	0.002337	0.000050	0.001681	0.000090	
799000	-93.048524	1771	1	16	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 Z 0 0 Z 0 0 0 	0.000000	16.927933	16.927933	16.927933	16.927933	0.000000	16.927933	0.000000	0.000000	0.000000	16.927933	0.000000	16.927933	0.000000	0.000000	0.000000	0.000000	16.927933	0.000000	0.000000	0.000000	0.000000	16.927933	0.000000	16.927933	16.927933	0.000000	16.927933	16.927933	16.927933	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
800000	-100.606726	3823	1	13	'Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	16.150149	0.000000	16.150149	0.000000	0.000000	16.150149	0.000000	0.000000	0.000000	16.150149	0.000000	16.150149	0.000000	0.000000	0.000000	16.150149	16.150149	16.150149	0.000000	16.150149	16.150149	16.150149	16.150149	16.150149	16.150149	16.150149	16.150149	16.150149	0.000000	0.003345	0.748393	0.008648	0.096535	0.068363	0.074715	
