Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/bantu-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/bantu-iroquois-matri.anvunclocalresidence-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1861353029
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-iroquois-matri.anvunclocalresidence-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.318841,0.043478,0.289855,0.347826)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-81.815344	54	2	2	'1 Z 0 0 1 0 Z 0 	D	3.749965	0.000000	11.039243	11.039243	3.749965	11.039243	0.000000	11.039243	0.348024	0.044221	0.280366	0.327389	
12000	-86.277099	750	1	2	'0 Z 0 0 0 0 Z 0 	D	8.242836	0.000000	8.242836	8.242836	8.242836	8.242836	0.000000	8.242836	0.304424	0.043421	0.289584	0.362572	
13000	-85.640421	444	1	2	'0 Z 0 0 0 0 Z 0 	D	5.475032	0.000000	5.475032	5.475032	5.475032	5.475032	0.000000	5.475032	0.287938	0.043271	0.290888	0.377902	
14000	-85.043829	474	1	1	'0 0 0 0 0 0 Z 0 	D	2.766249	2.766249	2.766249	2.766249	2.766249	2.766249	0.000000	2.766249	0.401565	0.035008	0.336098	0.227329	
15000	-87.617485	490	1	2	'0 0 0 0 0 0 Z Z 	D	1.751117	1.751117	1.751117	1.751117	1.751117	1.751117	0.000000	0.000000	0.646244	0.019755	0.334001	0.000000	
16000	-81.428880	545	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.084975	3.084975	3.084975	3.084975	3.084975	3.084975	3.084975	0.409822	0.035307	0.297790	0.257082	
17000	-84.315283	123	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.127809	2.127809	2.127809	2.127809	2.127809	2.127809	0.000000	0.642641	0.023056	0.302315	0.031988	
18000	-84.295940	939	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.395528	4.395528	4.395528	4.395528	4.395528	4.395528	4.395528	0.367702	0.039662	0.292741	0.299896	
19000	-82.551788	806	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.225138	4.225138	4.225138	4.225138	4.225138	4.225138	4.225138	0.346924	0.041353	0.291442	0.320281	
20000	-83.948223	461	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.406657	2.406657	2.406657	2.406657	2.406657	2.406657	0.000000	0.022739	0.594602	0.382659	
21000	-84.184982	422	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.802600	2.802600	2.802600	2.802600	2.802600	2.802600	0.000000	0.033025	0.496691	0.470284	
22000	-85.944394	884	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.961512	1.961512	1.961512	1.961512	1.961512	1.961512	0.000000	0.025142	0.593473	0.381386	
23000	-84.489879	514	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.234822	2.234822	2.234822	2.234822	2.234822	2.234822	0.000000	0.025756	0.562376	0.411868	
24000	-83.870003	344	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.595764	2.595764	2.595764	2.595764	2.595764	2.595764	0.000000	0.657919	0.026980	0.271661	0.043439	
25000	-81.582620	931	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.339908	2.339908	2.339908	2.339908	2.339908	2.339908	0.000000	0.677991	0.025797	0.258989	0.037223	
26000	-84.070924	263	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.569295	4.569295	4.569295	4.569295	4.569295	4.569295	4.569295	0.344908	0.041530	0.291259	0.322303	
27000	-83.372342	889	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.617637	3.617637	3.617637	3.617637	3.617637	3.617637	3.617637	0.347999	0.041568	0.290582	0.319850	
28000	-84.728050	762	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.452396	2.452396	2.452396	2.452396	2.452396	2.452396	0.000000	0.025875	0.564166	0.409958	
29000	-83.044840	416	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.015661	4.015661	4.015661	4.015661	4.015661	4.015661	4.015661	0.346912	0.041340	0.291464	0.320284	
30000	-81.119528	516	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.534162	3.534162	3.534162	3.534162	3.534162	3.534162	3.534162	0.381942	0.038182	0.294704	0.285172	
31000	-81.756949	429	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.076047	3.076047	3.076047	3.076047	3.076047	3.076047	3.076047	0.396675	0.038735	0.289395	0.275196	
32000	-83.175004	590	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	2.266877	0.000000	2.266877	2.266877	2.266877	2.266877	2.266877	0.640535	0.001889	0.278281	0.079294	
33000	-83.178867	194	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.684813	3.684813	3.684813	3.684813	3.684813	3.684813	3.684813	0.363084	0.039938	0.292752	0.304225	
34000	-81.272048	968	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.595947	3.595947	3.595947	3.595947	3.595947	3.595947	3.595947	0.406423	0.036997	0.292639	0.263941	
35000	-80.692551	516	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	2.571140	2.571140	2.571140	2.571140	2.571140	2.571140	0.000000	0.631043	0.028151	0.289026	0.051780	
36000	-82.049585	708	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.111463	2.111463	2.111463	2.111463	2.111463	2.111463	2.111463	0.575106	0.024756	0.272983	0.127155	
37000	-83.137846	583	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.576369	4.576369	4.576369	4.576369	4.576369	4.576369	4.576369	0.346096	0.041325	0.291680	0.320900	
38000	-81.689131	265	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.533106	2.533106	2.533106	2.533106	2.533106	2.533106	0.000000	0.022085	0.599304	0.378611	
