Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-high.polygyny.bttrees
Data File Name:                  ./data/uto-iroquois-high.polygyny.btdata
Log File Name:                   ./output/uto-iroquois-high.polygyny-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2003141732
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-high.polygyny-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.727273,0.090909,0.090909,0.090909)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.121603
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-18.860393	300	1	0	'0 0 0 0 	14.313231	14.313231	14.313231	14.313231	0.996599	0.001512	0.001866	0.000023	
12000	-17.093984	686	1	0	'0 0 0 0 	24.827209	24.827209	24.827209	24.827209	0.998147	0.000742	0.001104	0.000007	
13000	-17.730503	105	1	0	'0 0 0 0 	22.094336	22.094336	22.094336	22.094336	0.999362	0.000449	0.000188	0.000001	
14000	-16.524581	553	1	0	'0 0 0 0 	22.962759	22.962759	22.962759	22.962759	0.989187	0.001460	0.009243	0.000109	
15000	-16.917920	562	1	0	'0 0 0 0 	22.212427	22.212427	22.212427	22.212427	0.998737	0.000352	0.000908	0.000003	
16000	-16.812119	397	1	0	'0 0 0 0 	27.264275	27.264275	27.264275	27.264275	0.995764	0.001137	0.003071	0.000028	
17000	-17.401390	600	1	0	'0 0 0 0 	20.141935	20.141935	20.141935	20.141935	0.996123	0.001372	0.002477	0.000027	
18000	-16.831992	763	1	0	'0 0 0 0 	42.765210	42.765210	42.765210	42.765210	0.994674	0.001605	0.003674	0.000047	
19000	-17.405736	327	1	0	'0 0 0 0 	20.221255	20.221255	20.221255	20.221255	0.995276	0.001268	0.003421	0.000035	
20000	-17.726152	703	1	0	'0 0 0 0 	19.362242	19.362242	19.362242	19.362242	0.999607	0.000110	0.000283	0.000000	
21000	-17.997058	55	1	0	'0 0 0 0 	22.301810	22.301810	22.301810	22.301810	0.996263	0.001449	0.002262	0.000026	
22000	-17.376898	428	1	0	'0 0 0 0 	27.489463	27.489463	27.489463	27.489463	0.999074	0.000281	0.000644	0.000001	
23000	-17.141323	318	1	0	'0 0 0 0 	16.141090	16.141090	16.141090	16.141090	0.999873	0.000120	0.000007	0.000000	
24000	-16.888578	985	1	0	'0 0 0 0 	29.778777	29.778777	29.778777	29.778777	0.995161	0.001243	0.003560	0.000036	
25000	-18.666940	21	1	0	'0 0 0 0 	10.828667	10.828667	10.828667	10.828667	0.999881	0.000083	0.000035	0.000000	
26000	-16.135952	954	1	0	'0 0 0 0 	31.665047	31.665047	31.665047	31.665047	0.996479	0.001278	0.002220	0.000023	
27000	-17.281614	951	1	0	'0 0 0 0 	15.784355	15.784355	15.784355	15.784355	0.998767	0.000620	0.000610	0.000003	
28000	-19.722615	304	1	0	'0 0 0 0 	8.492011	8.492011	8.492011	8.492011	0.998525	0.000303	0.001169	0.000003	
29000	-16.437897	102	1	0	'0 0 0 0 	28.139802	28.139802	28.139802	28.139802	0.997972	0.001971	0.000057	0.000001	
30000	-17.022486	683	1	0	'0 0 0 0 	16.264084	16.264084	16.264084	16.264084	0.998509	0.000592	0.000894	0.000004	
31000	-17.455661	995	1	0	'0 0 0 0 	22.526752	22.526752	22.526752	22.526752	0.997878	0.000550	0.001565	0.000007	
32000	-17.097791	951	1	0	'0 0 0 0 	17.343725	17.343725	17.343725	17.343725	0.998511	0.000749	0.000736	0.000004	
33000	-20.006224	874	1	0	'0 0 0 0 	8.456949	8.456949	8.456949	8.456949	0.999224	0.000170	0.000604	0.000001	
34000	-16.508770	14	1	0	'0 0 0 0 	25.515106	25.515106	25.515106	25.515106	0.996375	0.001256	0.002345	0.000024	
35000	-18.842795	765	1	0	'0 0 0 0 	11.600100	11.600100	11.600100	11.600100	0.998059	0.000384	0.001552	0.000005	
36000	-17.632075	586	1	0	'0 0 0 0 	22.870392	22.870392	22.870392	22.870392	0.998913	0.000451	0.000634	0.000002	
37000	-16.723114	894	1	0	'0 0 0 0 	17.174213	17.174213	17.174213	17.174213	0.999798	0.000152	0.000050	0.000000	
