Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-crow-high.polygyny.bttrees
Data File Name:                  ./data/austronesian-crow-high.polygyny.btdata
Log File Name:                   ./output/austronesian-crow-high.polygyny-dep.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2294636177
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   100
Iterations:                      160000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-crow-high.polygyny-dep.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.812500,0.112500,0.050000,0.025000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 1.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
12200	-61.319505	547	1	2	'0 0 Z 0 Z 0 0 0 	D	0.484620	0.484620	0.000000	0.484620	0.000000	0.484620	0.484620	0.484620	1.000000	0.000000	0.000000	0.000000	
12300	-60.290549	568	1	2	'0 0 Z Z 0 0 0 0 	D	0.609515	0.609515	0.000000	0.000000	0.609515	0.609515	0.609515	0.609515	0.999937	0.000000	0.000063	0.000000	
12400	-60.853014	746	1	1	'0 0 0 Z 0 0 0 0 	D	0.517160	0.517160	0.517160	0.000000	0.517160	0.517160	0.517160	0.517160	0.999691	0.000224	0.000085	0.000000	
12500	-60.867513	431	1	3	'0 0 Z Z 0 0 Z 0 	D	0.860989	0.860989	0.000000	0.000000	0.860989	0.860989	0.000000	0.860989	0.999735	0.000000	0.000265	0.000000	
12600	-61.031532	722	1	2	'0 0 0 Z 0 0 Z 0 	D	0.408067	0.408067	0.408067	0.000000	0.408067	0.408067	0.000000	0.408067	0.999989	0.000008	0.000003	0.000000	
12700	-59.423840	615	1	1	'0 0 0 Z 0 0 0 0 	D	0.589614	0.589614	0.589614	0.000000	0.589614	0.589614	0.589614	0.589614	0.999410	0.000427	0.000162	0.000000	
12800	-60.422333	213	1	1	'0 0 0 Z 0 0 0 0 	D	0.426631	0.426631	0.426631	0.000000	0.426631	0.426631	0.426631	0.426631	0.999671	0.000235	0.000094	0.000000	
12900	-62.579335	617	1	1	'0 0 0 Z 0 0 0 0 	D	1.076288	1.076288	1.076288	0.000000	1.076288	1.076288	1.076288	1.076288	0.997087	0.002186	0.000721	0.000005	
13000	-59.611690	405	1	1	'0 0 0 0 0 0 Z 0 	D	0.559939	0.559939	0.559939	0.559939	0.559939	0.559939	0.000000	0.559939	0.999313	0.000475	0.000211	0.000000	
13100	-60.285026	989	1	1	'0 0 0 0 0 0 Z 0 	D	0.731293	0.731293	0.731293	0.731293	0.731293	0.731293	0.000000	0.731293	0.999233	0.000531	0.000236	0.000000	
13200	-61.565545	411	1	1	'0 0 0 0 0 0 Z 0 	D	1.034775	1.034775	1.034775	1.034775	1.034775	1.034775	0.000000	1.034775	0.999363	0.000441	0.000196	0.000000	
13300	-58.932062	529	2	1	'0 0 0 Z 0 0 1 1 	D	0.451004	0.451004	0.451004	0.000000	0.451004	0.451004	0.159318	0.159318	0.999287	0.000511	0.000202	0.000000	
13400	-59.707484	13	1	4	'0 0 0 Z Z 0 Z Z 	D	0.523605	0.523605	0.523605	0.000000	0.000000	0.523605	0.000000	0.000000	0.999970	0.000030	0.000000	0.000000	
13500	-60.592249	483	1	3	'0 0 0 Z 0 0 Z Z 	D	0.440898	0.440898	0.440898	0.000000	0.440898	0.440898	0.000000	0.000000	0.999570	0.000309	0.000121	0.000000	
13600	-59.752400	894	1	1	'0 0 0 0 0 0 0 Z 	D	0.604719	0.604719	0.604719	0.604719	0.604719	0.604719	0.604719	0.000000	0.999058	0.000652	0.000290	0.000000	
13700	-57.966152	20	2	1	'1 1 1 1 0 0 0 Z 	D	0.426930	0.426930	0.426930	0.426930	2.886747	2.886747	2.886747	0.000000	0.995640	0.000446	0.003911	0.000003	
13800	-56.766850	35	1	1	'0 0 0 0 0 0 0 Z 	D	0.605626	0.605626	0.605626	0.605626	0.605626	0.605626	0.605626	0.000000	0.999975	0.000017	0.000008	0.000000	
13900	-59.516220	584	1	1	'0 0 0 0 0 0 0 Z 	D	0.594145	0.594145	0.594145	0.594145	0.594145	0.594145	0.594145	0.000000	0.998153	0.001278	0.000568	0.000001	
14000	-61.073327	421	1	1	'0 0 0 0 0 0 0 Z 	D	0.414849	0.414849	0.414849	0.414849	0.414849	0.414849	0.414849	0.000000	0.999947	0.000037	0.000016	0.000000	
14100	-60.137095	461	1	1	'0 0 0 0 0 0 0 Z 	D	0.645799	0.645799	0.645799	0.645799	0.645799	0.645799	0.645799	0.000000	0.999592	0.000282	0.000126	0.000000	
14200	-60.051359	278	1	1	'0 0 0 0 0 0 0 Z 	D	0.644916	0.644916	0.644916	0.644916	0.644916	0.644916	0.644916	0.000000	0.999631	0.000255	0.000114	0.000000	
14300	-60.299843	607	1	1	'0 0 0 0 0 0 0 Z 	D	0.661391	0.661391	0.661391	0.661391	0.661391	0.661391	0.661391	0.000000	0.999532	0.000324	0.000144	0.000000	
14400	-60.349718	996	1	1	'0 0 0 0 0 0 0 Z 	D	0.362165	0.362165	0.362165	0.362165	0.362165	0.362165	0.362165	0.000000	0.999967	0.000023	0.000010	0.000000	
14500	-59.079562	150	1	3	'0 0 0 0 0 Z Z Z 	D	0.476742	0.476742	0.476742	0.476742	0.476742	0.000000	0.000000	0.000000	0.999377	0.000410	0.000213	0.000000	
14600	-60.838647	864	1	3	'0 0 0 Z 0 0 Z Z 	D	0.831642	0.831642	0.831642	0.000000	0.831642	0.831642	0.000000	0.000000	0.999591	0.000323	0.000086	0.000000	
14700	-61.419934	645	1	3	'0 0 0 Z 0 0 Z Z 	D	0.348602	0.348602	0.348602	0.000000	0.348602	0.348602	0.000000	0.000000	0.999994	0.000004	0.000002	0.000000	
14800	-56.978525	35	1	3	'0 0 0 Z 0 0 Z Z 	D	0.602056	0.602056	0.602056	0.000000	0.602056	0.602056	0.000000	0.000000	0.999972	0.000020	0.000007	0.000000	
14900	-60.426265	824	1	2	'0 0 0 Z 0 0 Z 0 	D	0.514563	0.514563	0.514563	0.000000	0.514563	0.514563	0.000000	0.514563	0.999868	0.000096	0.000035	0.000000	
15000	-59.585310	724	1	2	'0 0 0 Z 0 0 Z 0 	D	0.570692	0.570692	0.570692	0.000000	0.570692	0.570692	0.000000	0.570692	0.999226	0.000558	0.000217	0.000000	
15100	-59.063745	241	1	1	'0 0 0 0 0 0 Z 0 	D	0.497661	0.497661	0.497661	0.497661	0.497661	0.497661	0.000000	0.497661	0.999907	0.000064	0.000029	0.000000	
15200	-58.542114	150	1	1	'0 0 0 0 0 0 Z 0 	D	0.524985	0.524985	0.524985	0.524985	0.524985	0.524985	0.000000	0.524985	0.999256	0.000515	0.000229	0.000000	
15300	-61.194734	242	1	1	'0 0 0 0 0 Z 0 0 	D	0.472548	0.472548	0.472548	0.472548	0.472548	0.000000	0.472548	0.472548	0.999348	0.000435	0.000216	0.000000	
15400	-60.879675	876	1	2	'0 0 0 Z Z 0 0 0 	D	0.613209	0.613209	0.613209	0.000000	0.000000	0.613209	0.613209	0.613209	0.999515	0.000485	0.000000	0.000000	
15500	-60.474882	243	1	1	'0 0 0 0 Z 0 0 0 	D	0.728323	0.728323	0.728323	0.728323	0.000000	0.728323	0.728323	0.728323	0.999476	0.000524	0.000000	0.000000	
15600	-60.252105	901	1	2	'0 0 0 Z Z 0 0 0 	D	0.545175	0.545175	0.545175	0.000000	0.000000	0.545175	0.545175	0.545175	0.999967	0.000033	0.000000	0.000000	
15700	-60.772017	422	1	2	'0 0 0 Z Z 0 0 0 	D	0.515331	0.515331	0.515331	0.000000	0.000000	0.515331	0.515331	0.515331	0.999599	0.000401	0.000000	0.000000	
15800	-60.318145	265	1	2	'0 0 Z 0 Z 0 0 0 	D	0.495196	0.495196	0.000000	0.495196	0.000000	0.495196	0.495196	0.495196	1.000000	0.000000	0.000000	0.000000	
15900	-62.055285	378	1	2	'0 0 Z 0 Z 0 0 0 	D	0.843432	0.843432	0.000000	0.843432	0.000000	0.843432	0.843432	0.843432	1.000000	0.000000	0.000000	0.000000	
16000	-60.598800	267	1	1	'0 0 0 0 Z 0 0 0 	D	0.568441	0.568441	0.568441	0.568441	0.000000	0.568441	0.568441	0.568441	0.999967	0.000033	0.000000	0.000000	
16100	-60.893004	556	1	3	'0 0 Z Z Z 0 0 0 	D	0.641796	0.641796	0.000000	0.000000	0.000000	0.641796	0.641796	0.641796	1.000000	0.000000	0.000000	0.000000	
16200	-60.374461	249	1	2	'0 0 Z 0 Z 0 0 0 	D	0.615897	0.615897	0.000000	0.615897	0.000000	0.615897	0.615897	0.615897	1.000000	0.000000	0.000000	0.000000	
16300	-59.498257	230	1	1	'0 0 Z 0 0 0 0 0 	D	0.446847	0.446847	0.000000	0.446847	0.446847	0.446847	0.446847	0.446847	0.999865	0.000000	0.000135	0.000000	
16400	-59.589076	173	2	1	'1 1 Z 1 0 1 1 1 	D	0.535035	0.535035	0.000000	0.535035	0.138958	0.535035	0.535035	0.535035	1.000000	0.000000	0.000000	0.000000	
16500	-61.679867	80	2	2	'1 1 Z Z 1 0 0 1 	D	0.575082	0.575082	0.000000	0.000000	0.575082	0.083453	0.083453	0.575082	0.999956	0.000000	0.000044	0.000000	
16600	-59.223078	80	1	2	'0 0 0 Z 0 0 Z 0 	D	0.586585	0.586585	0.586585	0.000000	0.586585	0.586585	0.000000	0.586585	0.999857	0.000105	0.000038	0.000000	
16700	-59.778354	764	1	1	'0 0 0 Z 0 0 0 0 	D	0.453074	0.453074	0.453074	0.000000	0.453074	0.453074	0.453074	0.453074	0.999947	0.000038	0.000015	0.000000	
16800	-59.583760	962	1	2	'0 0 0 0 0 0 Z Z 	D	0.723777	0.723777	0.723777	0.723777	0.723777	0.723777	0.000000	0.000000	0.998631	0.000948	0.000421	0.000000	
16900	-60.069297	678	1	2	'0 0 0 0 0 0 Z Z 	D	0.746435	0.746435	0.746435	0.746435	0.746435	0.746435	0.000000	0.000000	0.998084	0.001326	0.000589	0.000000	
17000	-59.514569	249	1	1	'0 0 0 0 0 0 0 Z 	D	0.590515	0.590515	0.590515	0.590515	0.590515	0.590515	0.590515	0.000000	0.999632	0.000255	0.000113	0.000000	
17100	-60.589091	835	1	1	'0 0 0 0 0 0 Z 0 	D	0.848559	0.848559	0.848559	0.848559	0.848559	0.848559	0.000000	0.848559	0.999530	0.000325	0.000144	0.000000	
17200	-59.391435	938	1	2	'0 0 0 0 0 0 Z Z 	D	0.432064	0.432064	0.432064	0.432064	0.432064	0.432064	0.000000	0.000000	0.999985	0.000011	0.000005	0.000000	
17300	-59.515221	891	1	0	'0 0 0 0 0 0 0 0 	I	0.475209	0.475209	0.475209	0.475209	0.475209	0.475209	0.475209	0.475209	0.999766	0.000162	0.000072	0.000000	
17400	-60.100143	559	1	3	'0 0 Z Z 0 0 Z 0 	D	0.473918	0.473918	0.000000	0.000000	0.473918	0.473918	0.000000	0.473918	0.999931	0.000000	0.000069	0.000000	
17500	-59.891805	993	1	3	'0 0 Z Z 0 0 Z 0 	D	0.725822	0.725822	0.000000	0.000000	0.725822	0.725822	0.000000	0.725822	0.999936	0.000000	0.000064	0.000000	
17600	-62.448828	209	1	3	'0 0 Z Z 0 0 Z 0 	D	0.315727	0.315727	0.000000	0.000000	0.315727	0.315727	0.000000	0.315727	0.999993	0.000000	0.000007	0.000000	
17700	-60.086847	98	1	3	'0 0 Z Z 0 0 Z 0 	D	0.771539	0.771539	0.000000	0.000000	0.771539	0.771539	0.000000	0.771539	0.999947	0.000000	0.000053	0.000000	
17800	-59.650510	843	1	3	'0 0 0 Z 0 0 Z Z 	D	0.609199	0.609199	0.609199	0.000000	0.609199	0.609199	0.000000	0.000000	0.999314	0.000504	0.000182	0.000000	
17900	-62.073349	558	2	3	'0 1 1 Z 1 0 Z Z 	D	0.982298	1.033885	1.033885	0.000000	1.033885	0.982298	0.000000	0.000000	0.998982	0.000839	0.000179	0.000000	
18000	-58.348233	652	2	2	'0 1 0 0 1 0 Z Z 	D	0.729954	0.277239	0.729954	0.729954	0.277239	0.729954	0.000000	0.000000	0.999909	0.000088	0.000003	0.000000	
18100	-60.646707	472	1	2	'0 0 0 0 0 Z 0 Z 	D	0.510837	0.510837	0.510837	0.510837	0.510837	0.000000	0.510837	0.000000	0.999713	0.000191	0.000096	0.000000	
18200	-60.378612	69	1	1	'0 0 0 0 0 0 0 Z 	D	0.401064	0.401064	0.401064	0.401064	0.401064	0.401064	0.401064	0.000000	0.999740	0.000180	0.000080	0.000000	
18300	-60.794900	58	1	1	'0 0 0 0 0 0 0 Z 	D	0.817444	0.817444	0.817444	0.817444	0.817444	0.817444	0.817444	0.000000	0.999565	0.000301	0.000134	0.000000	
18400	-60.562228	751	1	1	'0 0 0 0 0 0 0 Z 	D	0.427635	0.427635	0.427635	0.427635	0.427635	0.427635	0.427635	0.000000	0.999780	0.000152	0.000068	0.000000	
18500	-60.447396	730	1	0	'0 0 0 0 0 0 0 0 	I	0.463544	0.463544	0.463544	0.463544	0.463544	0.463544	0.463544	0.463544	0.999742	0.000179	0.000079	0.000000	
18600	-60.809122	269	1	2	'0 0 0 0 Z Z 0 0 	D	0.507439	0.507439	0.507439	0.507439	0.000000	0.000000	0.507439	0.507439	0.999970	0.000030	0.000000	0.000000	
18700	-60.922984	821	1	2	'0 0 Z 0 0 Z 0 0 	D	0.483092	0.483092	0.000000	0.483092	0.483092	0.000000	0.483092	0.483092	0.999552	0.000000	0.000448	0.000000	
18800	-60.675187	765	1	2	'0 0 Z 0 0 Z 0 0 	D	0.663919	0.663919	0.000000	0.663919	0.663919	0.000000	0.663919	0.663919	0.999842	0.000000	0.000158	0.000000	
18900	-61.687697	980	1	2	'0 0 Z 0 0 Z 0 0 	D	0.731455	0.731455	0.000000	0.731455	0.731455	0.000000	0.731455	0.731455	0.999641	0.000000	0.000359	0.000000	
19000	-60.165545	428	1	2	'0 0 0 0 0 Z 0 Z 	D	0.605161	0.605161	0.605161	0.605161	0.605161	0.000000	0.605161	0.000000	0.998599	0.000921	0.000480	0.000000	
19100	-60.138113	53	1	2	'0 0 0 0 0 Z 0 Z 	D	0.721438	0.721438	0.721438	0.721438	0.721438	0.000000	0.721438	0.000000	0.998346	0.001083	0.000570	0.000001	
19200	-60.774934	830	1	2	'0 0 Z 0 Z 0 0 0 	D	0.604782	0.604782	0.000000	0.604782	0.000000	0.604782	0.604782	0.604782	1.000000	0.000000	0.000000	0.000000	
19300	-60.541762	915	1	2	'0 0 Z 0 Z 0 0 0 	D	0.480931	0.480931	0.000000	0.480931	0.000000	0.480931	0.480931	0.480931	1.000000	0.000000	0.000000	0.000000	
19400	-59.837614	913	1	1	'0 0 0 0 Z 0 0 0 	D	0.527925	0.527925	0.527925	0.527925	0.000000	0.527925	0.527925	0.527925	0.999973	0.000027	0.000000	0.000000	
19500	-59.407446	118	1	1	'0 0 0 0 Z 0 0 0 	D	0.546267	0.546267	0.546267	0.546267	0.000000	0.546267	0.546267	0.546267	0.999726	0.000274	0.000000	0.000000	
19600	-61.421201	424	1	2	'0 0 0 Z Z 0 0 0 	D	0.707543	0.707543	0.707543	0.000000	0.000000	0.707543	0.707543	0.707543	0.999035	0.000965	0.000000	0.000000	
19700	-60.033162	188	1	2	'0 0 Z 0 Z 0 0 0 	D	0.586925	0.586925	0.000000	0.586925	0.000000	0.586925	0.586925	0.586925	1.000000	0.000000	0.000000	0.000000	
19800	-59.705206	900	1	2	'0 0 Z Z 0 0 0 0 	D	0.550753	0.550753	0.000000	0.000000	0.550753	0.550753	0.550753	0.550753	0.999662	0.000000	0.000337	0.000000	
19900	-59.249503	823	1	2	'0 0 Z 0 Z 0 0 0 	D	0.562345	0.562345	0.000000	0.562345	0.000000	0.562345	0.562345	0.562345	1.000000	0.000000	0.000000	0.000000	
20000	-60.262682	417	1	2	'0 0 Z Z 0 0 0 0 	D	0.363906	0.363906	0.000000	0.000000	0.363906	0.363906	0.363906	0.363906	0.999975	0.000000	0.000025	0.000000	
20100	-61.733756	36	1	3	'0 0 Z Z Z 0 0 0 	D	0.330011	0.330011	0.000000	0.000000	0.000000	0.330011	0.330011	0.330011	1.000000	0.000000	0.000000	0.000000	
20200	-60.086767	123	1	3	'0 0 Z Z Z 0 0 0 	D	0.659107	0.659107	0.000000	0.000000	0.000000	0.659107	0.659107	0.659107	1.000000	0.000000	0.000000	0.000000	
20300	-59.044071	287	1	1	'0 0 0 0 Z 0 0 0 	D	0.581946	0.581946	0.581946	0.581946	0.000000	0.581946	0.581946	0.581946	0.999956	0.000044	0.000000	0.000000	
20400	-60.699520	163	1	2	'0 0 Z 0 Z 0 0 0 	D	0.581133	0.581133	0.000000	0.581133	0.000000	0.581133	0.581133	0.581133	1.000000	0.000000	0.000000	0.000000	
20500	-60.988194	804	1	2	'0 0 Z 0 Z 0 0 0 	D	0.756803	0.756803	0.000000	0.756803	0.000000	0.756803	0.756803	0.756803	1.000000	0.000000	0.000000	0.000000	
20600	-60.477425	299	1	1	'0 0 0 Z 0 0 0 0 	D	0.452729	0.452729	0.452729	0.000000	0.452729	0.452729	0.452729	0.452729	0.999239	0.000544	0.000217	0.000000	
20700	-60.182174	888	1	1	'0 0 0 0 0 0 Z 0 	D	0.791264	0.791264	0.791264	0.791264	0.791264	0.791264	0.000000	0.791264	0.999711	0.000200	0.000089	0.000000	
20800	-62.204770	303	1	3	'0 0 Z Z Z 0 0 0 	D	0.828967	0.828967	0.000000	0.000000	0.000000	0.828967	0.828967	0.828967	1.000000	0.000000	0.000000	0.000000	
20900	-59.969152	813	1	2	'0 0 Z Z 0 0 0 0 	D	0.573185	0.573185	0.000000	0.000000	0.573185	0.573185	0.573185	0.573185	0.999847	0.000000	0.000153	0.000000	
21000	-61.757598	368	1	2	'0 0 0 Z Z 0 0 0 	D	0.761041	0.761041	0.761041	0.000000	0.000000	0.761041	0.761041	0.761041	0.999441	0.000559	0.000000	0.000000	
21100	-60.966569	995	1	2	'0 0 Z Z 0 0 0 0 	D	0.487303	0.487303	0.000000	0.000000	0.487303	0.487303	0.487303	0.487303	0.999723	0.000000	0.000277	0.000000	
21200	-60.032854	778	1	1	'0 0 0 0 0 0 Z 0 	D	0.630706	0.630706	0.630706	0.630706	0.630706	0.630706	0.000000	0.630706	0.999746	0.000176	0.000078	0.000000	
21300	-59.661648	41	1	1	'0 0 0 0 0 0 Z 0 	D	0.601422	0.601422	0.601422	0.601422	0.601422	0.601422	0.000000	0.601422	0.999906	0.000065	0.000029	0.000000	
21400	-59.517505	437	1	1	'0 0 0 0 0 0 Z 0 	D	0.522460	0.522460	0.522460	0.522460	0.522460	0.522460	0.000000	0.522460	0.998445	0.001076	0.000478	0.000001	
21500	-61.891655	321	1	4	'0 0 0 Z Z 0 Z Z 	D	0.339932	0.339932	0.339932	0.000000	0.000000	0.339932	0.000000	0.000000	0.999945	0.000055	0.000000	0.000000	
21600	-60.671002	608	1	3	'0 0 0 Z 0 0 Z Z 	D	0.668900	0.668900	0.668900	0.000000	0.668900	0.668900	0.000000	0.000000	0.998398	0.001173	0.000429	0.000000	
21700	-60.073102	137	2	3	'1 0 1 Z 1 0 Z Z 	D	1.153132	0.412334	1.153132	0.000000	1.153132	0.412334	0.000000	0.000000	0.999150	0.000635	0.000214	0.000000	
21800	-58.334906	529	1	2	'0 0 0 0 0 0 Z Z 	D	0.479245	0.479245	0.479245	0.479245	0.479245	0.479245	0.000000	0.000000	0.999261	0.000512	0.000227	0.000000	
21900	-60.842497	435	1	1	'0 0 0 0 0 0 0 Z 	D	0.885098	0.885098	0.885098	0.885098	0.885098	0.885098	0.885098	0.000000	0.999179	0.000568	0.000253	0.000000	
22000	-60.334745	983	1	0	'0 0 0 0 0 0 0 0 	I	0.433642	0.433642	0.433642	0.433642	0.433642	0.433642	0.433642	0.433642	0.999975	0.000017	0.000008	0.000000	
22100	-59.546003	179	1	0	'0 0 0 0 0 0 0 0 	I	0.597794	0.597794	0.597794	0.597794	0.597794	0.597794	0.597794	0.597794	0.999975	0.000017	0.000008	0.000000	
22200	-59.424505	418	1	1	'0 0 0 0 0 0 0 Z 	D	0.601763	0.601763	0.601763	0.601763	0.601763	0.601763	0.601763	0.000000	0.999195	0.000557	0.000248	0.000000	
22300	-60.115994	959	1	1	'0 0 0 0 0 0 0 Z 	D	0.506056	0.506056	0.506056	0.506056	0.506056	0.506056	0.506056	0.000000	0.999637	0.000252	0.000112	0.000000	
22400	-59.771969	958	1	1	'0 0 0 Z 0 0 0 0 	D	0.602210	0.602210	0.602210	0.000000	0.602210	0.602210	0.602210	0.602210	0.999916	0.000061	0.000022	0.000000	
22500	-61.237661	568	1	1	'0 0 0 0 Z 0 0 0 	D	0.352925	0.352925	0.352925	0.352925	0.000000	0.352925	0.352925	0.352925	0.999972	0.000028	0.000000	0.000000	
22600	-60.090751	996	1	2	'0 0 0 0 0 Z 0 Z 	D	0.444781	0.444781	0.444781	0.444781	0.444781	0.000000	0.444781	0.000000	0.999942	0.000038	0.000020	0.000000	
22700	-60.512196	158	1	3	'0 0 0 0 0 Z Z Z 	D	0.440557	0.440557	0.440557	0.440557	0.440557	0.000000	0.000000	0.000000	0.999539	0.000306	0.000155	0.000000	
22800	-61.504092	820	1	2	'0 0 0 0 0 Z 0 Z 	D	0.946663	0.946663	0.946663	0.946663	0.946663	0.000000	0.946663	0.000000	0.999432	0.000316	0.000252	0.000000	
22900	-59.592831	378	1	1	'0 0 0 0 0 0 0 Z 	D	0.498481	0.498481	0.498481	0.498481	0.498481	0.498481	0.498481	0.000000	0.999623	0.000261	0.000116	0.000000	
