Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/uto-iroquois-matri.anvunclocalresidence-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1449100612
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-matri.anvunclocalresidence-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.409091,0.409091,0.181818,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.121603
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-22.496437	603	1	2	'0 0 0 0 Z Z 0 0 	D	26.933365	26.933365	26.933365	26.933365	0.000000	0.000000	26.933365	26.933365	0.958853	0.041147	0.000000	0.000000	
22000	-21.764586	887	1	2	'0 0 0 0 0 Z 0 Z 	D	39.640822	39.640822	39.640822	39.640822	39.640822	0.000000	39.640822	0.000000	0.977340	0.016150	0.006510	0.000000	
23000	-21.126131	614	1	3	'0 0 0 Z 0 0 Z Z 	D	49.321765	49.321765	49.321765	0.000000	49.321765	49.321765	0.000000	0.000000	0.914795	0.071038	0.014166	0.000000	
24000	-22.224428	257	1	4	'0 0 0 Z Z 0 Z Z 	D	36.030626	36.030626	36.030626	0.000000	0.000000	36.030626	0.000000	0.000000	0.961562	0.038438	0.000000	0.000000	
25000	-22.435057	281	1	4	'0 0 0 Z Z Z 0 Z 	D	23.826702	23.826702	23.826702	0.000000	0.000000	0.000000	23.826702	0.000000	0.975909	0.024091	0.000000	0.000000	
26000	-20.350485	974	1	2	'0 0 0 Z 0 Z 0 0 	D	63.634996	63.634996	63.634996	0.000000	63.634996	0.000000	63.634996	63.634996	0.766251	0.194794	0.038955	0.000000	
27000	-21.373009	248	1	5	'0 0 0 Z Z Z Z Z 	D	26.530679	26.530679	26.530679	0.000000	0.000000	0.000000	0.000000	0.000000	0.987857	0.012143	0.000000	0.000000	
28000	-19.986953	616	1	4	'0 0 0 Z Z Z 0 Z 	D	54.897584	54.897584	54.897584	0.000000	0.000000	0.000000	54.897584	0.000000	0.898258	0.101742	0.000000	0.000000	
29000	-23.038430	491	1	2	'0 0 0 0 Z Z 0 0 	D	20.717752	20.717752	20.717752	20.717752	0.000000	0.000000	20.717752	20.717752	0.988015	0.011985	0.000000	0.000000	
30000	-21.242782	199	1	1	'0 0 0 0 0 Z 0 0 	D	25.443837	25.443837	25.443837	25.443837	25.443837	0.000000	25.443837	25.443837	0.957906	0.031372	0.010722	0.000000	
31000	-22.028862	469	1	2	'0 0 0 0 0 Z 0 Z 	D	33.303118	33.303118	33.303118	33.303118	33.303118	0.000000	33.303118	0.000000	0.993033	0.005505	0.001461	0.000000	
32000	-22.634201	132	1	2	'0 0 0 Z Z 0 0 0 	D	28.290430	28.290430	28.290430	0.000000	0.000000	28.290430	28.290430	28.290430	0.944480	0.055517	0.000003	0.000000	
33000	-20.851701	266	1	2	'0 0 0 Z 0 Z 0 0 	D	48.844182	48.844182	48.844182	0.000000	48.844182	0.000000	48.844182	48.844182	0.916687	0.082406	0.000907	0.000000	
34000	-22.129601	545	1	2	'0 Z 0 0 Z 0 0 0 	D	64.727688	0.000000	64.727688	64.727688	0.000000	64.727688	64.727688	64.727688	0.601516	0.398367	0.000117	0.000000	
35000	-21.827763	564	1	2	'0 0 0 0 0 Z 0 Z 	D	28.258609	28.258609	28.258609	28.258609	28.258609	0.000000	28.258609	0.000000	0.977630	0.008046	0.014325	0.000000	
36000	-23.123042	355	1	1	'0 0 0 Z 0 0 0 0 	D	24.364617	24.364617	24.364617	0.000000	24.364617	24.364617	24.364617	24.364617	0.984161	0.011628	0.004211	0.000000	
37000	-21.507140	886	1	2	'0 0 0 0 0 Z 0 Z 	D	63.697002	63.697002	63.697002	63.697002	63.697002	0.000000	63.697002	0.000000	0.943512	0.048661	0.007827	0.000000	
38000	-20.074631	468	1	3	'0 0 0 Z Z Z 0 0 	D	57.341800	57.341800	57.341800	0.000000	0.000000	0.000000	57.341800	57.341800	0.900137	0.099863	0.000000	0.000000	
39000	-23.197976	905	1	2	'0 0 0 Z 0 Z 0 0 	D	20.496556	20.496556	20.496556	0.000000	20.496556	0.000000	20.496556	20.496556	0.978221	0.018408	0.003370	0.000000	
40000	-26.943183	144	1	2	'0 0 0 0 0 Z 0 Z 	D	10.096167	10.096167	10.096167	10.096167	10.096167	0.000000	10.096167	0.000000	0.995129	0.002811	0.002060	0.000000	
41000	-21.166363	484	1	3	'0 0 0 Z Z Z 0 0 	D	34.795555	34.795555	34.795555	0.000000	0.000000	0.000000	34.795555	34.795555	0.943255	0.056745	0.000000	0.000000	
42000	-21.522562	607	1	2	'0 0 0 Z Z 0 0 0 	D	41.915525	41.915525	41.915525	0.000000	0.000000	41.915525	41.915525	41.915525	0.863150	0.136809	0.000041	0.000000	
43000	-20.288775	454	1	2	'0 0 0 Z 0 Z 0 0 	D	50.548672	50.548672	50.548672	0.000000	50.548672	0.000000	50.548672	50.548672	0.864843	0.108255	0.026902	0.000000	
44000	-20.025717	24	1	2	'0 0 0 Z Z 0 0 0 	D	61.366808	61.366808	61.366808	0.000000	0.000000	61.366808	61.366808	61.366808	0.744630	0.255268	0.000102	0.000000	
45000	-23.001786	133	1	4	'0 Z 0 0 Z Z Z 0 	D	40.826584	0.000000	40.826584	40.826584	0.000000	0.000000	0.000000	40.826584	0.595690	0.404310	0.000000	0.000000	
46000	-21.726429	458	1	1	'0 0 0 Z 0 0 0 0 	D	38.618410	38.618410	38.618410	0.000000	38.618410	38.618410	38.618410	38.618410	0.939098	0.060699	0.000203	0.000000	
47000	-21.492615	287	1	2	'0 0 0 0 0 Z 0 Z 	D	40.025191	40.025191	40.025191	40.025191	40.025191	0.000000	40.025191	0.000000	0.972574	0.020254	0.007172	0.000000	
48000	-20.891675	123	1	2	'0 0 0 0 Z Z 0 0 	D	44.228028	44.228028	44.228028	44.228028	0.000000	0.000000	44.228028	44.228028	0.942884	0.057116	0.000000	0.000000	
49000	-23.786896	608	1	2	'0 0 0 Z Z 0 0 0 	D	19.135213	19.135213	19.135213	0.000000	0.000000	19.135213	19.135213	19.135213	0.993032	0.006968	0.000000	0.000000	
50000	-19.855245	213	1	4	'0 0 0 Z Z Z 0 Z 	D	44.767119	44.767119	44.767119	0.000000	0.000000	0.000000	44.767119	0.000000	0.944400	0.055600	0.000000	0.000000	
51000	-20.192295	140	1	2	'0 0 0 Z Z 0 0 0 	D	46.624129	46.624129	46.624129	0.000000	0.000000	46.624129	46.624129	46.624129	0.956036	0.043959	0.000005	0.000000	
52000	-20.462583	894	1	4	'0 0 0 Z Z 0 Z Z 	D	41.140140	41.140140	41.140140	0.000000	0.000000	41.140140	0.000000	0.000000	0.898631	0.101369	0.000000	0.000000	
53000	-20.354784	61	1	1	'0 0 0 Z 0 0 0 0 	D	58.954525	58.954525	58.954525	0.000000	58.954525	58.954525	58.954525	58.954525	0.916781	0.080822	0.002396	0.000000	
54000	-22.125129	729	1	4	'0 0 0 Z Z Z 0 Z 	D	25.857236	25.857236	25.857236	0.000000	0.000000	0.000000	25.857236	0.000000	0.982905	0.017095	0.000000	0.000000	
55000	-19.738263	948	1	4	'0 0 0 Z Z Z Z 0 	D	41.330639	41.330639	41.330639	0.000000	0.000000	0.000000	0.000000	41.330639	0.952056	0.047944	0.000000	0.000000	
56000	-23.952098	638	1	4	'0 0 0 0 Z Z Z Z 	D	22.784946	22.784946	22.784946	22.784946	0.000000	0.000000	0.000000	0.000000	0.996904	0.003096	0.000000	0.000000	
57000	-22.047953	705	1	1	'0 0 0 0 0 0 Z 0 	D	44.570144	44.570144	44.570144	44.570144	44.570144	44.570144	0.000000	44.570144	0.946315	0.042809	0.010876	0.000000	
58000	-21.438112	811	1	1	'0 0 0 0 0 0 0 Z 	D	37.793781	37.793781	37.793781	37.793781	37.793781	37.793781	37.793781	0.000000	0.971400	0.017735	0.010865	0.000000	
59000	-20.747891	17	1	2	'0 0 0 Z 0 Z 0 0 	D	40.478067	40.478067	40.478067	0.000000	40.478067	0.000000	40.478067	40.478067	0.912576	0.081042	0.006382	0.000000	
60000	-21.234863	938	1	2	'0 0 0 Z 0 0 Z 0 	D	34.809081	34.809081	34.809081	0.000000	34.809081	34.809081	0.000000	34.809081	0.943259	0.055715	0.001025	0.000000	
61000	-22.301330	580	1	2	'0 0 0 Z 0 Z 0 0 	D	30.581246	30.581246	30.581246	0.000000	30.581246	0.000000	30.581246	30.581246	0.960781	0.028979	0.010240	0.000000	
62000	-20.953353	193	1	2	'0 0 0 Z Z 0 0 0 	D	39.422060	39.422060	39.422060	0.000000	0.000000	39.422060	39.422060	39.422060	0.955233	0.044765	0.000002	0.000000	
63000	-19.757312	726	1	1	'0 0 0 Z 0 0 0 0 	D	0.700173	0.700173	0.700173	0.000000	0.700173	0.700173	0.700173	0.700173	0.409091	0.409091	0.181818	0.000000	
64000	-22.035410	303	1	2	'0 0 0 Z 0 Z 0 0 	D	27.044309	27.044309	27.044309	0.000000	27.044309	0.000000	27.044309	27.044309	0.981922	0.013779	0.004300	0.000000	
65000	-22.853755	331	1	2	'0 Z 0 0 0 0 Z 0 	D	58.395243	0.000000	58.395243	58.395243	58.395243	58.395243	0.000000	58.395243	0.227200	0.235757	0.537043	0.000000	
66000	-23.542834	763	1	3	'0 0 0 Z 0 0 Z Z 	D	21.699986	21.699986	21.699986	0.000000	21.699986	21.699986	0.000000	0.000000	0.979192	0.015962	0.004846	0.000000	
67000	-22.500009	105	1	3	'0 0 0 Z Z Z 0 0 	D	23.776899	23.776899	23.776899	0.000000	0.000000	0.000000	23.776899	23.776899	0.838721	0.161279	0.000000	0.000000	
68000	-24.888210	923	1	2	'0 0 0 0 Z Z 0 0 	D	12.248408	12.248408	12.248408	12.248408	0.000000	0.000000	12.248408	12.248408	0.992707	0.007293	0.000000	0.000000	
69000	-21.732939	307	1	3	'0 0 0 Z Z Z 0 0 	D	28.353574	28.353574	28.353574	0.000000	0.000000	0.000000	28.353574	28.353574	0.980792	0.019208	0.000000	0.000000	
70000	-21.671541	494	1	3	'0 0 0 0 Z Z 0 Z 	D	32.967664	32.967664	32.967664	32.967664	0.000000	0.000000	32.967664	0.000000	0.981712	0.018288	0.000000	0.000000	
71000	-20.573746	166	1	3	'0 0 0 Z Z Z 0 0 	D	34.573137	34.573137	34.573137	0.000000	0.000000	0.000000	34.573137	34.573137	0.957428	0.042572	0.000000	0.000000	
72000	-20.108584	414	1	2	'0 0 0 Z Z 0 0 0 	D	68.420009	68.420009	68.420009	0.000000	0.000000	68.420009	68.420009	68.420009	0.852301	0.147631	0.000068	0.000000	
73000	-20.811749	344	1	3	'0 0 0 Z Z Z 0 0 	D	45.151343	45.151343	45.151343	0.000000	0.000000	0.000000	45.151343	45.151343	0.869223	0.130777	0.000000	0.000000	
74000	-26.003463	138	1	2	'0 0 0 0 0 0 Z Z 	D	18.933297	18.933297	18.933297	18.933297	18.933297	18.933297	0.000000	0.000000	0.985866	0.007529	0.006605	0.000000	
75000	-22.973661	840	1	1	'0 0 0 0 Z 0 0 0 	D	21.492664	21.492664	21.492664	21.492664	0.000000	21.492664	21.492664	21.492664	0.785977	0.214023	0.000000	0.000000	
76000	-20.882663	748	1	4	'0 0 0 Z Z 0 Z Z 	D	43.368010	43.368010	43.368010	0.000000	0.000000	43.368010	0.000000	0.000000	0.892484	0.107516	0.000000	0.000000	
77000	-20.001694	591	1	4	'0 0 0 Z Z Z Z 0 	D	41.880503	41.880503	41.880503	0.000000	0.000000	0.000000	0.000000	41.880503	0.940941	0.059059	0.000000	0.000000	
78000	-21.462259	429	1	2	'0 0 0 Z 0 0 Z 0 	D	24.771782	24.771782	24.771782	0.000000	24.771782	24.771782	0.000000	24.771782	0.980747	0.011521	0.007732	0.000000	
79000	-20.417516	905	1	2	'0 0 0 Z Z 0 0 0 	D	55.157501	55.157501	55.157501	0.000000	0.000000	55.157501	55.157501	55.157501	0.844445	0.155541	0.000014	0.000000	
80000	-22.909410	503	1	1	'0 0 0 0 0 0 Z 0 	D	46.984121	46.984121	46.984121	46.984121	46.984121	46.984121	0.000000	46.984121	0.939528	0.050027	0.010446	0.000000	
81000	-21.779899	730	1	1	'0 0 0 Z 0 0 0 0 	D	59.611019	59.611019	59.611019	0.000000	59.611019	59.611019	59.611019	59.611019	0.920454	0.070018	0.009529	0.000000	
82000	-20.656483	237	1	4	'0 0 0 Z Z Z Z 0 	D	26.463391	26.463391	26.463391	0.000000	0.000000	0.000000	0.000000	26.463391	0.977263	0.022737	0.000000	0.000000	
83000	-20.909044	357	1	3	'0 0 0 Z 0 0 Z Z 	D	38.917148	38.917148	38.917148	0.000000	38.917148	38.917148	0.000000	0.000000	0.899604	0.095300	0.005095	0.000000	
84000	-24.183482	915	1	3	'0 0 0 0 0 Z Z Z 	D	21.621671	21.621671	21.621671	21.621671	21.621671	0.000000	0.000000	0.000000	0.993452	0.006497	0.000050	0.000000	
85000	-19.388733	169	1	4	'0 0 0 Z Z Z Z 0 	D	60.686049	60.686049	60.686049	0.000000	0.000000	0.000000	0.000000	60.686049	0.871821	0.128179	0.000000	0.000000	
86000	-22.011222	605	1	1	'0 0 0 0 0 Z 0 0 	D	29.703721	29.703721	29.703721	29.703721	29.703721	0.000000	29.703721	29.703721	0.931597	0.063994	0.004408	0.000000	
87000	-21.812158	530	1	2	'0 0 0 0 0 Z 0 Z 	D	32.629566	32.629566	32.629566	32.629566	32.629566	0.000000	32.629566	0.000000	0.952778	0.030308	0.016913	0.000000	
88000	-24.214108	860	1	1	'0 0 0 0 0 0 Z 0 	D	20.277033	20.277033	20.277033	20.277033	20.277033	20.277033	0.000000	20.277033	0.972887	0.018764	0.008349	0.000000	
89000	-22.286815	996	1	3	'0 0 0 0 Z Z 0 Z 	D	21.202047	21.202047	21.202047	21.202047	0.000000	0.000000	21.202047	0.000000	0.994661	0.005339	0.000000	0.000000	
90000	-21.213867	526	1	4	'0 0 0 Z Z Z 0 Z 	D	30.385184	30.385184	30.385184	0.000000	0.000000	0.000000	30.385184	0.000000	0.978284	0.021716	0.000000	0.000000	
91000	-21.674161	194	1	2	'0 0 0 Z Z 0 0 0 	D	25.692400	25.692400	25.692400	0.000000	0.000000	25.692400	25.692400	25.692400	0.968999	0.030999	0.000001	0.000000	
92000	-19.776859	766	1	3	'0 0 0 Z Z Z 0 0 	D	74.288981	74.288981	74.288981	0.000000	0.000000	0.000000	74.288981	74.288981	0.712269	0.287731	0.000000	0.000000	
93000	-20.862471	590	1	3	'0 0 0 0 Z Z 0 Z 	D	51.865629	51.865629	51.865629	51.865629	0.000000	0.000000	51.865629	0.000000	0.967990	0.032010	0.000000	0.000000	
94000	-24.576266	630	1	4	'0 0 0 0 Z Z Z Z 	D	20.676243	20.676243	20.676243	20.676243	0.000000	0.000000	0.000000	0.000000	0.993306	0.006694	0.000000	0.000000	
95000	-24.690515	864	1	1	'0 0 0 0 0 Z 0 0 	D	17.031081	17.031081	17.031081	17.031081	17.031081	0.000000	17.031081	17.031081	0.984362	0.009546	0.006092	0.000000	
96000	-19.668932	455	1	4	'0 0 0 Z Z Z Z 0 	D	58.041928	58.041928	58.041928	0.000000	0.000000	0.000000	0.000000	58.041928	0.872953	0.127047	0.000000	0.000000	
97000	-20.376682	811	1	4	'0 0 0 Z Z Z 0 Z 	D	26.075666	26.075666	26.075666	0.000000	0.000000	0.000000	26.075666	0.000000	0.987090	0.012910	0.000000	0.000000	
98000	-21.477713	803	1	3	'0 0 0 0 Z Z 0 Z 	D	43.388362	43.388362	43.388362	43.388362	0.000000	0.000000	43.388362	0.000000	0.970980	0.029020	0.000000	0.000000	
99000	-24.200239	281	1	1	'0 0 0 Z 0 0 0 0 	D	18.376041	18.376041	18.376041	0.000000	18.376041	18.376041	18.376041	18.376041	0.980100	0.014522	0.005377	0.000000	
100000	-21.681469	163	1	4	'0 0 0 Z Z 0 Z Z 	D	23.274644	23.274644	23.274644	0.000000	0.000000	23.274644	0.000000	0.000000	0.969904	0.030096	0.000000	0.000000	
101000	-24.742606	180	1	5	'0 0 0 Z Z Z Z Z 	D	12.106135	12.106135	12.106135	0.000000	0.000000	0.000000	0.000000	0.000000	0.998108	0.001892	0.000000	0.000000	
102000	-23.284043	76	1	2	'0 0 0 0 0 0 Z Z 	D	42.879221	42.879221	42.879221	42.879221	42.879221	42.879221	0.000000	0.000000	0.947864	0.037204	0.014932	0.000000	
103000	-20.725856	318	1	1	'0 0 0 Z 0 0 0 0 	D	42.102639	42.102639	42.102639	0.000000	42.102639	42.102639	42.102639	42.102639	0.967096	0.032422	0.000482	0.000000	
104000	-24.678759	527	1	5	'0 0 0 Z Z Z Z Z 	D	13.762622	13.762622	13.762622	0.000000	0.000000	0.000000	0.000000	0.000000	0.994307	0.005693	0.000000	0.000000	
105000	-18.706352	811	1	4	'0 0 0 Z Z Z Z 0 	D	51.107676	51.107676	51.107676	0.000000	0.000000	0.000000	0.000000	51.107676	0.927714	0.072286	0.000000	0.000000	
106000	-19.631391	478	1	4	'0 0 0 Z Z Z Z 0 	D	61.601897	61.601897	61.601897	0.000000	0.000000	0.000000	0.000000	61.601897	0.882416	0.117584	0.000000	0.000000	
107000	-21.396485	691	1	3	'0 0 0 0 Z Z 0 Z 	D	58.296194	58.296194	58.296194	58.296194	0.000000	0.000000	58.296194	0.000000	0.975978	0.024022	0.000000	0.000000	
108000	-21.277552	925	1	4	'0 0 0 Z Z 0 Z Z 	D	45.869463	45.869463	45.869463	0.000000	0.000000	45.869463	0.000000	0.000000	0.954405	0.045595	0.000000	0.000000	
109000	-22.953786	965	1	0	'0 0 0 0 0 0 0 0 	I	30.198429	30.198429	30.198429	30.198429	30.198429	30.198429	30.198429	30.198429	0.972628	0.023353	0.004019	0.000000	
110000	-19.660881	495	1	4	'0 0 0 Z Z Z Z 0 	D	50.227204	50.227204	50.227204	0.000000	0.000000	0.000000	0.000000	50.227204	0.930029	0.069971	0.000000	0.000000	
111000	-19.063076	854	1	3	'0 0 0 Z Z Z 0 0 	D	55.110259	55.110259	55.110259	0.000000	0.000000	0.000000	55.110259	55.110259	0.842092	0.157908	0.000000	0.000000	
112000	-18.888257	811	1	4	'0 0 0 Z Z Z Z 0 	D	45.589887	45.589887	45.589887	0.000000	0.000000	0.000000	0.000000	45.589887	0.946766	0.053234	0.000000	0.000000	
113000	-21.426283	88	1	1	'0 0 0 0 Z 0 0 0 	D	32.064674	32.064674	32.064674	32.064674	0.000000	32.064674	32.064674	32.064674	0.986871	0.013129	0.000000	0.000000	
114000	-22.229821	300	1	2	'0 0 0 Z 0 Z 0 0 	D	33.974071	33.974071	33.974071	0.000000	33.974071	0.000000	33.974071	33.974071	0.944004	0.041187	0.014809	0.000000	
115000	-23.016270	576	1	1	'0 0 0 0 0 0 0 Z 	D	23.752307	23.752307	23.752307	23.752307	23.752307	23.752307	23.752307	0.000000	0.977964	0.015783	0.006253	0.000000	
116000	-20.582855	505	1	4	'0 0 0 Z Z Z Z 0 	D	51.656173	51.656173	51.656173	0.000000	0.000000	0.000000	0.000000	51.656173	0.938715	0.061285	0.000000	0.000000	
117000	-20.159610	534	1	2	'0 0 0 Z Z 0 0 0 	D	54.325702	54.325702	54.325702	0.000000	0.000000	54.325702	54.325702	54.325702	0.942530	0.057462	0.000007	0.000000	
118000	-19.853737	378	1	4	'0 0 0 Z Z Z 0 Z 	D	46.538490	46.538490	46.538490	0.000000	0.000000	0.000000	46.538490	0.000000	0.901431	0.098569	0.000000	0.000000	
119000	-25.538055	986	1	1	'0 0 0 0 0 0 0 Z 	D	17.162865	17.162865	17.162865	17.162865	17.162865	17.162865	17.162865	0.000000	0.990205	0.005646	0.004149	0.000000	
120000	-20.151973	205	1	4	'0 0 0 Z Z Z 0 Z 	D	31.342348	31.342348	31.342348	0.000000	0.000000	0.000000	31.342348	0.000000	0.960029	0.039971	0.000000	0.000000	
121000	-21.255305	555	1	4	'0 0 0 Z Z 0 Z Z 	D	31.278189	31.278189	31.278189	0.000000	0.000000	31.278189	0.000000	0.000000	0.964920	0.035080	0.000000	0.000000	
122000	-20.850794	70	1	2	'0 0 0 Z 0 0 Z 0 	D	50.207948	50.207948	50.207948	0.000000	50.207948	50.207948	0.000000	50.207948	0.879313	0.101910	0.018777	0.000000	
123000	-23.878190	836	1	2	'0 0 0 0 0 0 Z Z 	D	18.805346	18.805346	18.805346	18.805346	18.805346	18.805346	0.000000	0.000000	0.987236	0.006468	0.006296	0.000000	
124000	-23.198046	599	1	3	'0 0 0 Z 0 0 Z Z 	D	19.729605	19.729605	19.729605	0.000000	19.729605	19.729605	0.000000	0.000000	0.974866	0.020978	0.004156	0.000000	
125000	-21.512967	152	1	1	'0 0 0 Z 0 0 0 0 	D	37.616600	37.616600	37.616600	0.000000	37.616600	37.616600	37.616600	37.616600	0.926914	0.068834	0.004252	0.000000	
126000	-22.875962	622	1	3	'0 0 0 0 Z Z 0 Z 	D	26.298741	26.298741	26.298741	26.298741	0.000000	0.000000	26.298741	0.000000	0.961612	0.038388	0.000000	0.000000	
127000	-22.027202	805	1	1	'0 0 0 0 0 Z 0 0 	D	51.463450	51.463450	51.463450	51.463450	51.463450	0.000000	51.463450	51.463450	0.882309	0.111561	0.006130	0.000000	
128000	-21.820896	214	2	1	'1 0 1 0 1 0 1 Z 	D	35.534483	14.176679	35.534483	14.176679	35.534483	14.176679	35.534483	0.000000	0.979841	0.009306	0.010853	0.000000	
129000	-21.851504	425	1	4	'0 0 0 Z Z Z 0 Z 	D	24.707528	24.707528	24.707528	0.000000	0.000000	0.000000	24.707528	0.000000	0.968280	0.031720	0.000000	0.000000	
130000	-20.114309	511	1	3	'0 0 0 Z Z Z 0 0 	D	46.037621	46.037621	46.037621	0.000000	0.000000	0.000000	46.037621	46.037621	0.907669	0.092331	0.000000	0.000000	
131000	-22.313249	264	1	1	'0 0 0 0 Z 0 0 0 	D	30.228743	30.228743	30.228743	30.228743	0.000000	30.228743	30.228743	30.228743	0.973841	0.026159	0.000000	0.000000	
132000	-22.011236	43	1	2	'0 0 0 Z 0 0 Z 0 	D	31.509727	31.509727	31.509727	0.000000	31.509727	31.509727	0.000000	31.509727	0.966571	0.027569	0.005860	0.000000	
133000	-22.353425	513	1	4	'0 0 0 Z Z Z Z 0 	D	24.219046	24.219046	24.219046	0.000000	0.000000	0.000000	0.000000	24.219046	0.985049	0.014951	0.000000	0.000000	
134000	-21.914295	383	1	2	'0 0 0 Z 0 0 Z 0 	D	24.901652	24.901652	24.901652	0.000000	24.901652	24.901652	0.000000	24.901652	0.983021	0.008243	0.008736	0.000000	
135000	-23.292398	798	1	3	'0 0 0 Z 0 0 Z Z 	D	21.281403	21.281403	21.281403	0.000000	21.281403	21.281403	0.000000	0.000000	0.969945	0.029947	0.000108	0.000000	
136000	-19.938367	287	1	2	'0 0 0 Z Z 0 0 0 	D	56.454908	56.454908	56.454908	0.000000	0.000000	56.454908	56.454908	56.454908	0.937895	0.062101	0.000004	0.000000	
137000	-20.498118	636	1	4	'0 0 0 Z Z Z 0 Z 	D	41.167395	41.167395	41.167395	0.000000	0.000000	0.000000	41.167395	0.000000	0.886240	0.113760	0.000000	0.000000	
138000	-23.353835	580	1	1	'0 0 0 0 0 0 0 Z 	D	31.136052	31.136052	31.136052	31.136052	31.136052	31.136052	31.136052	0.000000	0.967568	0.021330	0.011102	0.000000	
