Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-hawaiian-bi.localresidence.bttrees
Data File Name:                  ./data/bantu-hawaiian-bi.localresidence.btdata
Log File Name:                   ./output/bantu-hawaiian-bi.localresidence-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4268064021
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-hawaiian-bi.localresidence-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.739130,0.130435,0.130435,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
59000	-46.010521	724	1	2	'0 0 0 0 0 Z 0 Z 	D	0.779507	0.779507	0.779507	0.779507	0.779507	0.000000	0.779507	0.000000	0.889217	0.007331	0.103452	0.000000	
60000	-46.734433	906	1	4	'0 0 0 Z Z Z 0 Z 	D	0.538052	0.538052	0.538052	0.000000	0.000000	0.000000	0.538052	0.000000	0.995830	0.004170	0.000000	0.000000	
61000	-47.468712	962	1	2	'0 0 Z 0 0 Z 0 0 	D	0.774290	0.774290	0.000000	0.774290	0.774290	0.000000	0.774290	0.774290	0.918711	0.000023	0.081266	0.000000	
62000	-48.331752	464	1	4	'0 0 Z Z 0 Z 0 Z 	D	0.741903	0.741903	0.000000	0.000000	0.741903	0.000000	0.741903	0.000000	0.873617	0.000000	0.126383	0.000000	
63000	-47.072273	636	1	2	'0 0 0 Z 0 Z 0 0 	D	0.763186	0.763186	0.763186	0.000000	0.763186	0.000000	0.763186	0.763186	0.877943	0.012305	0.109752	0.000000	
64000	-47.544472	850	1	2	'0 0 0 Z 0 0 Z 0 	D	0.657993	0.657993	0.657993	0.000000	0.657993	0.657993	0.000000	0.657993	0.927902	0.006624	0.065474	0.000000	
65000	-45.885707	369	1	1	'0 0 0 Z 0 0 0 0 	D	0.625428	0.625428	0.625428	0.000000	0.625428	0.625428	0.625428	0.625428	0.913991	0.007260	0.078748	0.000000	
66000	-47.991296	829	1	2	'0 0 Z 0 Z 0 0 0 	D	0.506316	0.506316	0.000000	0.506316	0.000000	0.506316	0.506316	0.506316	1.000000	0.000000	0.000000	0.000000	
67000	-47.963171	655	1	2	'0 0 0 Z 0 0 Z 0 	D	0.776576	0.776576	0.776576	0.000000	0.776576	0.776576	0.000000	0.776576	0.933386	0.007013	0.059601	0.000000	
68000	-46.087419	341	1	4	'0 0 Z Z 0 Z 0 Z 	D	0.641699	0.641699	0.000000	0.000000	0.641699	0.000000	0.641699	0.000000	0.879270	0.000000	0.120730	0.000000	
69000	-49.202515	162	1	2	'0 0 0 Z Z 0 0 0 	D	0.667825	0.667825	0.667825	0.000000	0.000000	0.667825	0.667825	0.667825	0.989830	0.009626	0.000544	0.000000	
70000	-45.612490	600	1	3	'0 0 Z 0 Z Z 0 0 	D	0.801076	0.801076	0.000000	0.801076	0.000000	0.000000	0.801076	0.801076	1.000000	0.000000	0.000000	0.000000	
71000	-45.295773	884	1	3	'0 0 0 Z Z Z 0 0 	D	0.583406	0.583406	0.583406	0.000000	0.000000	0.000000	0.583406	0.583406	0.995003	0.004997	0.000000	0.000000	
72000	-46.248951	289	1	1	'0 0 0 0 0 0 Z 0 	D	0.679175	0.679175	0.679175	0.679175	0.679175	0.679175	0.000000	0.679175	0.931306	0.010237	0.058458	0.000000	
73000	-46.992272	936	1	1	'0 0 0 0 0 0 0 Z 	D	0.576881	0.576881	0.576881	0.576881	0.576881	0.576881	0.576881	0.000000	0.932448	0.003869	0.063683	0.000000	
74000	-46.208011	287	1	4	'0 0 Z Z 0 Z 0 Z 	D	0.642824	0.642824	0.000000	0.000000	0.642824	0.000000	0.642824	0.000000	0.900435	0.000000	0.099565	0.000000	
75000	-46.501207	139	1	3	'0 0 0 0 0 Z Z Z 	D	0.815034	0.815034	0.815034	0.815034	0.815034	0.000000	0.000000	0.000000	0.889387	0.007576	0.103038	0.000000	
76000	-50.253113	255	1	4	'0 0 0 Z Z Z Z 0 	D	0.492043	0.492043	0.492043	0.000000	0.000000	0.000000	0.000000	0.492043	0.997312	0.002688	0.000000	0.000000	
77000	-46.574917	649	1	4	'0 0 0 Z Z Z Z 0 	D	0.875098	0.875098	0.875098	0.000000	0.000000	0.000000	0.000000	0.875098	0.987885	0.012115	0.000000	0.000000	
78000	-46.192458	79	1	2	'0 0 0 Z 0 Z 0 0 	D	0.885439	0.885439	0.885439	0.000000	0.885439	0.000000	0.885439	0.885439	0.903041	0.008585	0.088374	0.000000	
79000	-47.879981	70	1	3	'0 0 Z Z Z 0 0 0 	D	0.553515	0.553515	0.000000	0.000000	0.000000	0.553515	0.553515	0.553515	1.000000	0.000000	0.000000	0.000000	
80000	-48.766290	348	1	0	'0 0 0 0 0 0 0 0 	I	0.717281	0.717281	0.717281	0.717281	0.717281	0.717281	0.717281	0.717281	0.916931	0.013368	0.069701	0.000000	
81000	-49.171388	247	1	2	'0 0 Z 0 Z 0 0 0 	D	0.771482	0.771482	0.000000	0.771482	0.000000	0.771482	0.771482	0.771482	1.000000	0.000000	0.000000	0.000000	
82000	-44.958760	233	1	4	'0 0 Z Z 0 Z 0 Z 	D	0.640881	0.640881	0.000000	0.000000	0.640881	0.000000	0.640881	0.000000	0.877078	0.000000	0.122922	0.000000	
83000	-47.255675	671	1	3	'0 0 Z Z Z 0 0 0 	D	0.803581	0.803581	0.000000	0.000000	0.000000	0.803581	0.803581	0.803581	1.000000	0.000000	0.000000	0.000000	
84000	-47.762762	507	1	3	'0 0 Z Z Z 0 0 0 	D	0.589997	0.589997	0.000000	0.000000	0.000000	0.589997	0.589997	0.589997	1.000000	0.000000	0.000000	0.000000	
85000	-46.185827	270	1	2	'0 0 0 Z 0 0 Z 0 	D	0.681166	0.681166	0.681166	0.000000	0.681166	0.681166	0.000000	0.681166	0.929139	0.007221	0.063640	0.000000	
86000	-47.245648	964	1	1	'0 0 0 Z 0 0 0 0 	D	0.663851	0.663851	0.663851	0.000000	0.663851	0.663851	0.663851	0.663851	0.936159	0.004661	0.059180	0.000000	
87000	-47.041585	937	1	4	'0 0 0 Z Z Z Z 0 	D	0.518055	0.518055	0.518055	0.000000	0.000000	0.000000	0.000000	0.518055	0.995581	0.004419	0.000000	0.000000	
88000	-47.670611	872	1	2	'0 0 0 Z 0 Z 0 0 	D	0.678713	0.678713	0.678713	0.000000	0.678713	0.000000	0.678713	0.678713	0.881470	0.010581	0.107949	0.000000	
89000	-44.120324	600	1	4	'0 0 Z Z 0 Z Z 0 	D	0.662136	0.662136	0.000000	0.000000	0.662136	0.000000	0.000000	0.662136	0.863841	0.000000	0.136159	0.000000	
90000	-45.727763	1	1	3	'0 0 0 Z Z Z 0 0 	D	0.667558	0.667558	0.667558	0.000000	0.000000	0.000000	0.667558	0.667558	0.993977	0.006023	0.000000	0.000000	
91000	-47.583273	782	1	4	'0 0 0 Z Z 0 Z Z 	D	0.659607	0.659607	0.659607	0.000000	0.000000	0.659607	0.000000	0.000000	0.993921	0.006079	0.000000	0.000000	
92000	-46.949821	216	1	1	'0 0 0 Z 0 0 0 0 	D	0.623543	0.623543	0.623543	0.000000	0.623543	0.623543	0.623543	0.623543	0.928628	0.004914	0.066458	0.000000	
93000	-46.045766	754	1	2	'0 0 0 0 0 Z 0 Z 	D	0.644823	0.644823	0.644823	0.644823	0.644823	0.000000	0.644823	0.000000	0.880869	0.005727	0.113404	0.000000	
94000	-44.163120	600	1	3	'0 0 Z Z 0 Z 0 0 	D	0.701663	0.701663	0.000000	0.000000	0.701663	0.000000	0.701663	0.701663	0.861149	0.000000	0.138851	0.000000	
95000	-44.697204	875	1	4	'0 0 Z Z 0 Z Z 0 	D	0.761406	0.761406	0.000000	0.000000	0.761406	0.000000	0.000000	0.761406	0.907054	0.000000	0.092946	0.000000	
96000	-48.172417	819	1	2	'0 0 0 Z 0 Z 0 0 	D	0.775356	0.775356	0.775356	0.000000	0.775356	0.000000	0.775356	0.775356	0.889357	0.010687	0.099956	0.000000	
97000	-49.887435	928	1	2	'0 0 0 0 Z Z 0 0 	D	0.347896	0.347896	0.347896	0.347896	0.000000	0.000000	0.347896	0.347896	0.997740	0.002260	0.000000	0.000000	
98000	-50.272490	295	1	3	'0 0 0 0 Z Z 0 Z 	D	0.359876	0.359876	0.359876	0.359876	0.000000	0.000000	0.359876	0.000000	0.998484	0.001516	0.000000	0.000000	
99000	-46.012184	899	1	4	'0 0 Z Z 0 Z 0 Z 	D	0.611090	0.611090	0.000000	0.000000	0.611090	0.000000	0.611090	0.000000	0.925973	0.000000	0.074027	0.000000	
100000	-46.530526	233	1	2	'0 0 0 0 Z Z 0 0 	D	0.824137	0.824137	0.824137	0.824137	0.000000	0.000000	0.824137	0.824137	0.981029	0.018971	0.000000	0.000000	
101000	-45.591546	1	1	3	'0 0 Z Z 0 Z 0 0 	D	0.569073	0.569073	0.000000	0.000000	0.569073	0.000000	0.569073	0.569073	0.872099	0.000000	0.127901	0.000000	
102000	-46.300380	132	1	4	'0 0 Z Z 0 Z 0 Z 	D	0.902440	0.902440	0.000000	0.000000	0.902440	0.000000	0.902440	0.000000	0.875857	0.000000	0.124143	0.000000	
103000	-45.872138	174	1	2	'0 0 0 Z 0 Z 0 0 	D	0.801683	0.801683	0.801683	0.000000	0.801683	0.000000	0.801683	0.801683	0.914389	0.006196	0.079415	0.000000	
104000	-46.442391	883	1	3	'0 0 Z Z 0 Z 0 0 	D	1.008518	1.008518	0.000000	0.000000	1.008518	0.000000	1.008518	1.008518	0.887855	0.000000	0.112145	0.000000	
105000	-48.804084	308	1	1	'0 0 Z 0 0 0 0 0 	D	0.433799	0.433799	0.000000	0.433799	0.433799	0.433799	0.433799	0.433799	0.918684	0.000011	0.081305	0.000000	
106000	-47.347570	9	1	4	'0 0 Z Z 0 Z 0 Z 	D	0.466887	0.466887	0.000000	0.000000	0.466887	0.000000	0.466887	0.000000	0.911138	0.000000	0.088862	0.000000	
107000	-46.917508	699	1	3	'0 0 Z Z Z 0 0 0 	D	0.449625	0.449625	0.000000	0.000000	0.000000	0.449625	0.449625	0.449625	1.000000	0.000000	0.000000	0.000000	
108000	-47.223543	303	1	3	'0 0 Z Z 0 Z 0 0 	D	0.439467	0.439467	0.000000	0.000000	0.439467	0.000000	0.439467	0.439467	0.923490	0.000000	0.076510	0.000000	
109000	-46.111228	728	1	2	'0 0 0 0 0 Z 0 Z 	D	0.684604	0.684604	0.684604	0.684604	0.684604	0.000000	0.684604	0.000000	0.910708	0.005406	0.083885	0.000000	
110000	-47.621038	246	1	3	'0 0 Z Z Z 0 0 0 	D	0.657042	0.657042	0.000000	0.000000	0.000000	0.657042	0.657042	0.657042	1.000000	0.000000	0.000000	0.000000	
111000	-46.623614	899	1	2	'0 0 Z 0 0 Z 0 0 	D	0.722692	0.722692	0.000000	0.722692	0.722692	0.000000	0.722692	0.722692	0.922516	0.000028	0.077456	0.000000	
112000	-45.161491	219	1	2	'0 0 Z 0 0 Z 0 0 	D	0.771402	0.771402	0.000000	0.771402	0.771402	0.000000	0.771402	0.771402	0.903602	0.000058	0.096340	0.000000	
113000	-46.916092	332	1	2	'0 0 Z 0 0 Z 0 0 	D	0.776123	0.776123	0.000000	0.776123	0.776123	0.000000	0.776123	0.776123	0.919371	0.000036	0.080593	0.000000	
114000	-46.654795	368	1	3	'0 0 0 0 0 Z Z Z 	D	0.414965	0.414965	0.414965	0.414965	0.414965	0.000000	0.000000	0.000000	0.938240	0.001657	0.060104	0.000000	
115000	-47.988455	792	1	4	'0 0 Z 0 0 Z Z Z 	D	0.560243	0.560243	0.000000	0.560243	0.560243	0.000000	0.000000	0.000000	0.896199	0.000000	0.103801	0.000000	
116000	-46.890037	389	1	4	'0 0 0 Z Z Z Z 0 	D	0.851833	0.851833	0.851833	0.000000	0.000000	0.000000	0.000000	0.851833	0.990571	0.009429	0.000000	0.000000	
117000	-44.593209	368	1	4	'0 0 Z Z 0 Z Z 0 	D	0.718917	0.718917	0.000000	0.000000	0.718917	0.000000	0.000000	0.718917	0.926648	0.000000	0.073352	0.000000	
118000	-46.183472	810	1	2	'0 0 0 Z 0 Z 0 0 	D	0.698647	0.698647	0.698647	0.000000	0.698647	0.000000	0.698647	0.698647	0.896403	0.006692	0.096905	0.000000	
119000	-48.435969	736	1	1	'0 0 0 0 0 0 0 Z 	D	1.026951	1.026951	1.026951	1.026951	1.026951	1.026951	1.026951	0.000000	0.910457	0.015087	0.074457	0.000000	
120000	-45.174932	474	1	2	'0 0 0 Z 0 Z 0 0 	D	0.739941	0.739941	0.739941	0.000000	0.739941	0.000000	0.739941	0.739941	0.909838	0.006815	0.083347	0.000000	
121000	-47.692430	589	1	2	'0 0 0 0 0 Z 0 Z 	D	0.493987	0.493987	0.493987	0.493987	0.493987	0.000000	0.493987	0.000000	0.916317	0.002294	0.081389	0.000000	
122000	-46.833314	357	1	1	'0 0 0 0 0 0 Z 0 	D	0.586696	0.586696	0.586696	0.586696	0.586696	0.586696	0.000000	0.586696	0.921680	0.008520	0.069800	0.000000	
123000	-46.137233	54	1	4	'0 0 0 Z Z Z 0 Z 	D	0.769693	0.769693	0.769693	0.000000	0.000000	0.000000	0.769693	0.000000	0.991054	0.008946	0.000000	0.000000	
124000	-47.842408	786	1	1	'0 0 0 0 0 Z 0 0 	D	1.051301	1.051301	1.051301	1.051301	1.051301	0.000000	1.051301	1.051301	0.895615	0.016079	0.088307	0.000000	
125000	-47.124020	297	1	2	'0 0 0 Z 0 Z 0 0 	D	0.832085	0.832085	0.832085	0.000000	0.832085	0.000000	0.832085	0.832085	0.884110	0.009815	0.106075	0.000000	
126000	-45.097197	838	1	2	'0 0 0 Z 0 Z 0 0 	D	0.829606	0.829606	0.829606	0.000000	0.829606	0.000000	0.829606	0.829606	0.900207	0.009836	0.089957	0.000000	
127000	-49.272485	752	1	3	'0 0 0 0 0 Z Z Z 	D	1.182382	1.182382	1.182382	1.182382	1.182382	0.000000	0.000000	0.000000	0.858104	0.015831	0.126065	0.000000	
128000	-47.089008	533	1	3	'0 0 Z Z 0 Z 0 0 	D	0.708278	0.708278	0.000000	0.000000	0.708278	0.000000	0.708278	0.708278	0.889478	0.000000	0.110522	0.000000	
129000	-48.101233	838	1	4	'0 0 0 Z Z Z 0 Z 	D	1.198065	1.198065	1.198065	0.000000	0.000000	0.000000	1.198065	0.000000	0.978446	0.021554	0.000000	0.000000	
130000	-47.734010	160	1	2	'0 0 Z 0 0 Z 0 0 	D	0.959038	0.959038	0.000000	0.959038	0.959038	0.000000	0.959038	0.959038	0.901348	0.000155	0.098497	0.000000	
131000	-46.298242	354	1	3	'0 0 Z Z 0 Z 0 0 	D	0.599667	0.599667	0.000000	0.000000	0.599667	0.000000	0.599667	0.599667	0.908023	0.000000	0.091977	0.000000	
132000	-47.026051	45	1	4	'0 0 Z Z 0 Z 0 Z 	D	1.119683	1.119683	0.000000	0.000000	1.119683	0.000000	1.119683	0.000000	0.878103	0.000000	0.121897	0.000000	
133000	-49.443623	109	1	2	'0 0 0 Z 0 0 Z 0 	D	0.404796	0.404796	0.404796	0.000000	0.404796	0.404796	0.000000	0.404796	0.919465	0.002284	0.078251	0.000000	
134000	-47.536701	92	1	4	'0 0 Z Z 0 Z Z 0 	D	0.807008	0.807008	0.000000	0.000000	0.807008	0.000000	0.000000	0.807008	0.883708	0.000000	0.116292	0.000000	
135000	-46.910677	181	1	2	'0 0 0 0 0 Z 0 Z 	D	0.567179	0.567179	0.567179	0.567179	0.567179	0.000000	0.567179	0.000000	0.922129	0.003351	0.074520	0.000000	
136000	-47.310040	540	1	3	'0 0 Z Z 0 0 Z 0 	D	0.636951	0.636951	0.000000	0.000000	0.636951	0.636951	0.000000	0.636951	0.917598	0.000000	0.082402	0.000000	
137000	-48.240953	917	1	3	'0 0 0 Z Z Z 0 0 	D	0.840366	0.840366	0.840366	0.000000	0.000000	0.000000	0.840366	0.840366	0.993398	0.006602	0.000000	0.000000	
138000	-47.525937	416	1	4	'0 0 0 Z Z Z 0 Z 	D	0.443516	0.443516	0.443516	0.000000	0.000000	0.000000	0.443516	0.000000	0.996228	0.003772	0.000000	0.000000	
