Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-eskimo-bi.linealdescent.bttrees
Data File Name:                  ./data/austronesian-eskimo-bi.linealdescent.btdata
Log File Name:                   ./output/austronesian-eskimo-bi.linealdescent-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3025499891
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-eskimo-bi.linealdescent-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.447059,0.388235,0.141176,0.023529)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       85
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-82.356819	244	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.754831	0.000000	3.754831	0.000000	3.754831	0.000000	3.754831	3.754831	0.000000	0.000000	0.000000	1.000000	
12000	-83.110210	874	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.052762	0.000000	4.052762	0.000000	4.052762	0.000000	4.052762	4.052762	0.000000	0.000000	0.000000	1.000000	
13000	-81.635658	28	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.563706	0.000000	3.563706	0.000000	3.563706	0.000000	3.563706	3.563706	0.000000	0.000000	0.000000	1.000000	
14000	-87.416607	842	1	2	'0 0 0 Z 0 0 Z 0 	D	4.454125	4.454125	4.454125	0.000000	4.454125	4.454125	0.000000	4.454125	0.512664	0.454718	0.032198	0.000420	
15000	-81.534636	725	2	3	'1 0 1 Z 1 0 Z Z 	D	4.690958	0.194627	4.690958	0.000000	4.690958	0.194627	0.000000	0.000000	0.001405	0.000122	0.998472	0.000000	
16000	-87.701370	356	1	1	'0 0 0 Z 0 0 0 0 	D	1.810708	1.810708	1.810708	0.000000	1.810708	1.810708	1.810708	1.810708	0.854087	0.053860	0.086811	0.005242	
17000	-81.998026	214	2	2	'1 Z 1 0 1 0 Z 0 	D	2.425152	0.000000	2.425152	0.373163	2.425152	0.373163	0.000000	0.373163	0.000048	0.001071	0.998648	0.000232	
18000	-81.858948	184	2	1	'1 Z 1 0 1 0 1 0 	D	4.054152	0.000000	4.054152	0.627796	4.054152	0.627796	4.054152	0.627796	0.000067	0.000810	0.988890	0.010234	
19000	-80.393697	147	2	1	'1 Z 1 0 1 0 1 0 	D	4.214934	0.000000	4.214934	0.613621	4.214934	0.613621	4.214934	0.613621	0.000042	0.001068	0.989291	0.009600	
20000	-89.963150	700	1	1	'0 Z 0 0 0 0 0 0 	D	2.163782	0.000000	2.163782	2.163782	2.163782	2.163782	2.163782	2.163782	0.010436	0.119184	0.831581	0.038799	
21000	-81.551890	993	2	3	'0 Z 0 1 0 1 Z Z 	D	3.536840	0.000000	3.536840	0.075557	3.536840	0.075557	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
22000	-80.617158	384	2	3	'0 Z 0 1 0 1 Z Z 	D	3.697243	0.000000	3.697243	0.185668	3.697243	0.185668	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
23000	-82.036417	645	2	2	'0 Z 0 1 0 Z 0 0 	D	4.487689	0.000000	4.487689	0.331173	4.487689	0.000000	4.487689	4.487689	0.000726	0.009077	0.689408	0.300788	
24000	-88.566214	287	1	1	'0 0 0 Z 0 0 0 0 	D	1.455300	1.455300	1.455300	0.000000	1.455300	1.455300	1.455300	1.455300	0.884526	0.040658	0.071322	0.003495	
25000	-87.770694	468	1	2	'0 0 0 Z 0 0 Z 0 	D	2.080331	2.080331	2.080331	0.000000	2.080331	2.080331	0.000000	2.080331	0.842004	0.128657	0.029245	0.000094	
26000	-85.924861	651	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.089990	0.000000	2.089990	0.000000	2.089990	0.000000	2.089990	2.089990	0.000000	0.000000	0.000000	1.000000	
27000	-83.580494	1000	2	4	'0 Z 0 Z 1 Z Z 0 	D	6.217817	0.000000	6.217817	0.000000	4.629475	0.000000	0.000000	6.217817	0.000000	0.000000	0.000000	1.000000	
28000	-83.530512	179	2	4	'0 Z 0 Z 1 Z Z 0 	D	4.395462	0.000000	4.395462	0.000000	4.273317	0.000000	0.000000	4.395462	0.000000	0.000000	0.000000	1.000000	
29000	-82.824008	270	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.991561	0.000000	3.991561	0.000000	3.991561	0.000000	3.991561	3.991561	0.000000	0.000000	0.000000	1.000000	
30000	-87.842378	618	1	1	'0 0 0 Z 0 0 0 0 	D	2.899730	2.899730	2.899730	0.000000	2.899730	2.899730	2.899730	2.899730	0.590706	0.287086	0.108044	0.014163	
31000	-82.157646	631	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.322956	0.000000	3.322956	0.000000	3.322956	0.000000	3.322956	3.322956	0.000000	0.000000	0.000000	1.000000	
