Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-iroquois-high.polygyny.bttrees
Data File Name:                  ./data/austronesian-iroquois-high.polygyny.btdata
Log File Name:                   ./output/austronesian-iroquois-high.polygyny-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2224027852
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-high.polygyny-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.762500,0.087500,0.100000,0.050000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-66.621847	491	1	0	'0 0 0 0 	0.978124	0.978124	0.978124	0.978124	0.999409	0.000275	0.000315	0.000000	
12000	-68.331300	525	1	0	'0 0 0 0 	0.590762	0.590762	0.590762	0.590762	0.999850	0.000070	0.000080	0.000000	
13000	-66.156946	835	1	0	'0 0 0 0 	0.628441	0.628441	0.628441	0.628441	0.999776	0.000104	0.000119	0.000000	
14000	-65.413589	877	2	0	'0 1 0 1 	2.664639	12.133589	2.664639	12.133589	0.764090	0.086531	0.100024	0.049355	
15000	-67.293938	427	1	0	'0 0 0 0 	0.537498	0.537498	0.537498	0.537498	0.998439	0.000727	0.000831	0.000003	
16000	-66.826471	824	1	0	'0 0 0 0 	0.887949	0.887949	0.887949	0.887949	0.999156	0.000394	0.000450	0.000001	
17000	-66.332179	958	1	0	'0 0 0 0 	0.658103	0.658103	0.658103	0.658103	0.999880	0.000056	0.000064	0.000000	
18000	-66.764073	832	1	0	'0 0 0 0 	0.610725	0.610725	0.610725	0.610725	0.998041	0.000912	0.001042	0.000004	
19000	-66.447617	536	1	0	'0 0 0 0 	0.859018	0.859018	0.859018	0.859018	0.998305	0.000789	0.000902	0.000003	
20000	-66.949045	691	1	0	'0 0 0 0 	0.949129	0.949129	0.949129	0.949129	0.999068	0.000435	0.000497	0.000001	
