Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/uto-iroquois-uni.linealdescent.bttrees
Data File Name:                  ./data/uto-iroquois-uni.linealdescent.btdata
Log File Name:                   ./output/uto-iroquois-uni.linealdescent-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            171115851
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-uni.linealdescent-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.782609,0.043478,0.000000,0.173913)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.127349
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       23
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-9.736339	30	1	2	'0 Z 0 0 0 0 0 Z 	D	25.377823	0.000000	25.377823	25.377823	25.377823	25.377823	25.377823	0.000000	0.993640	0.006130	0.000000	0.000229	
12000	-10.696970	843	1	2	'0 0 0 Z 0 0 Z 0 	D	16.902018	16.902018	16.902018	0.000000	16.902018	16.902018	0.000000	16.902018	0.999979	0.000020	0.000000	0.000001	
13000	-9.825228	954	1	2	'0 0 0 0 0 0 Z Z 	D	13.654833	13.654833	13.654833	13.654833	13.654833	13.654833	0.000000	0.000000	0.997943	0.002057	0.000000	0.000000	
14000	-9.326774	929	1	4	'0 Z 0 0 Z 0 Z Z 	D	24.026085	0.000000	24.026085	24.026085	0.000000	24.026085	0.000000	0.000000	0.996451	0.003549	0.000000	0.000000	
15000	-10.150276	689	1	2	'0 Z 0 0 0 0 Z 0 	D	18.964069	0.000000	18.964069	18.964069	18.964069	18.964069	0.000000	18.964069	0.999778	0.000222	0.000000	0.000000	
16000	-11.673276	478	1	4	'0 Z 0 0 0 Z Z Z 	D	10.329778	0.000000	10.329778	10.329778	10.329778	0.000000	0.000000	0.000000	0.996306	0.003694	0.000000	0.000000	
17000	-11.303045	126	1	2	'0 0 Z 0 Z 0 0 0 	D	13.208455	13.208455	0.000000	13.208455	0.000000	13.208455	13.208455	13.208455	1.000000	0.000000	0.000000	0.000000	
18000	-14.690509	357	1	2	'0 0 0 0 Z Z 0 0 	D	3.050640	3.050640	3.050640	3.050640	0.000000	0.000000	3.050640	3.050640	0.998766	0.001234	0.000000	0.000000	
19000	-9.896108	117	1	2	'0 Z 0 0 Z 0 0 0 	D	19.577579	0.000000	19.577579	19.577579	0.000000	19.577579	19.577579	19.577579	0.998817	0.001173	0.000000	0.000010	
20000	-10.316801	382	1	3	'0 Z 0 0 Z Z 0 0 	D	15.468580	0.000000	15.468580	15.468580	0.000000	0.000000	15.468580	15.468580	0.995879	0.004037	0.000000	0.000084	
21000	-11.051139	447	1	3	'0 0 Z Z 0 0 Z 0 	D	15.965374	15.965374	0.000000	0.000000	15.965374	15.965374	0.000000	15.965374	0.999998	0.000000	0.000000	0.000002	
22000	-10.258539	988	1	1	'0 0 0 0 0 0 0 Z 	D	19.360604	19.360604	19.360604	19.360604	19.360604	19.360604	19.360604	0.000000	0.998650	0.001342	0.000000	0.000008	
23000	-11.520790	198	1	1	'0 0 Z 0 0 0 0 0 	D	17.499908	17.499908	0.000000	17.499908	17.499908	17.499908	17.499908	17.499908	0.999996	0.000000	0.000000	0.000004	
24000	-13.522902	155	1	0	'0 0 0 0 0 0 0 0 	I	2.624229	2.624229	2.624229	2.624229	2.624229	2.624229	2.624229	2.624229	0.999846	0.000154	0.000000	0.000001	
25000	-9.867315	684	1	4	'0 Z 0 0 0 Z Z Z 	D	18.063699	0.000000	18.063699	18.063699	18.063699	0.000000	0.000000	0.000000	0.997465	0.002535	0.000000	0.000000	
26000	-8.766248	294	1	4	'0 Z 0 0 0 Z Z Z 	D	33.676421	0.000000	33.676421	33.676421	33.676421	0.000000	0.000000	0.000000	0.999736	0.000264	0.000000	0.000000	
27000	-12.711366	128	1	3	'0 0 Z Z Z 0 0 0 	D	8.073099	8.073099	0.000000	0.000000	0.000000	8.073099	8.073099	8.073099	1.000000	0.000000	0.000000	0.000000	
28000	-11.255723	152	1	3	'0 0 0 Z 0 0 Z Z 	D	12.087988	12.087988	12.087988	0.000000	12.087988	12.087988	0.000000	0.000000	0.999993	0.000007	0.000000	0.000000	
29000	-10.001942	957	1	3	'0 Z 0 0 Z Z 0 0 	D	27.555571	0.000000	27.555571	27.555571	0.000000	0.000000	27.555571	27.555571	0.999862	0.000138	0.000000	0.000000	
30000	-11.523961	605	1	2	'0 0 Z 0 Z 0 0 0 	D	6.999723	6.999723	0.000000	6.999723	0.000000	6.999723	6.999723	6.999723	1.000000	0.000000	0.000000	0.000000	
31000	-9.713928	809	1	3	'0 Z 0 0 0 0 Z Z 	D	31.574855	0.000000	31.574855	31.574855	31.574855	31.574855	0.000000	0.000000	0.994512	0.005488	0.000000	0.000000	
32000	-9.466775	61	1	4	'0 Z 0 0 Z 0 Z Z 	D	15.657192	0.000000	15.657192	15.657192	0.000000	15.657192	0.000000	0.000000	0.999860	0.000140	0.000000	0.000000	
33000	-9.625033	7	1	2	'0 Z 0 0 0 0 0 Z 	D	35.536778	0.000000	35.536778	35.536778	35.536778	35.536778	35.536778	0.000000	0.991055	0.008484	0.000000	0.000461	
34000	-10.391004	778	1	2	'0 Z 0 0 0 0 0 Z 	D	17.858455	0.000000	17.858455	17.858455	17.858455	17.858455	17.858455	0.000000	0.997287	0.002681	0.000000	0.000031	
35000	-11.151075	497	1	3	'0 0 0 Z 0 0 Z Z 	D	22.162117	22.162117	22.162117	0.000000	22.162117	22.162117	0.000000	0.000000	0.999842	0.000158	0.000000	0.000000	
36000	-14.273640	631	1	2	'0 0 0 0 Z Z 0 0 	D	4.208376	4.208376	4.208376	4.208376	0.000000	0.000000	4.208376	4.208376	0.992729	0.007232	0.000000	0.000039	
37000	-10.509895	242	1	1	'0 0 0 0 0 0 Z 0 	D	12.008711	12.008711	12.008711	12.008711	12.008711	12.008711	0.000000	12.008711	0.998827	0.001172	0.000000	0.000001	
38000	-11.380738	614	1	4	'0 0 Z 0 0 Z Z Z 	D	25.929994	25.929994	0.000000	25.929994	25.929994	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
39000	-11.059847	597	1	2	'0 Z 0 0 0 0 Z 0 	D	7.682634	0.000000	7.682634	7.682634	7.682634	7.682634	0.000000	7.682634	0.999148	0.000851	0.000000	0.000001	
40000	-10.162212	252	1	4	'0 Z 0 0 Z 0 Z Z 	D	14.843039	0.000000	14.843039	14.843039	0.000000	14.843039	0.000000	0.000000	0.999971	0.000029	0.000000	0.000000	
41000	-12.273636	260	1	4	'0 0 0 0 Z Z Z Z 	D	7.370475	7.370475	7.370475	7.370475	0.000000	0.000000	0.000000	0.000000	0.998811	0.001189	0.000000	0.000000	
42000	-10.434420	962	1	2	'0 0 0 Z 0 0 Z 0 	D	18.480077	18.480077	18.480077	0.000000	18.480077	18.480077	0.000000	18.480077	0.999958	0.000039	0.000000	0.000003	
43000	-11.040104	221	1	3	'0 0 0 Z 0 0 Z Z 	D	15.095788	15.095788	15.095788	0.000000	15.095788	15.095788	0.000000	0.000000	0.999975	0.000025	0.000000	0.000000	
44000	-11.123802	4	1	4	'0 Z 0 0 Z 0 Z Z 	D	10.552013	0.000000	10.552013	10.552013	0.000000	10.552013	0.000000	0.000000	0.999931	0.000069	0.000000	0.000000	
45000	-9.577832	244	1	5	'0 Z 0 0 Z Z Z Z 	D	22.336298	0.000000	22.336298	22.336298	0.000000	0.000000	0.000000	0.000000	0.994161	0.005839	0.000000	0.000000	
46000	-9.847958	811	1	3	'0 Z 0 0 Z Z 0 0 	D	29.257821	0.000000	29.257821	29.257821	0.000000	0.000000	29.257821	29.257821	0.995795	0.004093	0.000000	0.000112	
47000	-15.809526	836	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	11.075504	11.075504	0.000000	11.075504	11.075504	11.075504	0.000000	0.983841	0.000000	0.016159	
48000	-9.224723	761	1	4	'0 Z 0 0 Z 0 Z Z 	D	17.111701	0.000000	17.111701	17.111701	0.000000	17.111701	0.000000	0.000000	0.992147	0.007853	0.000000	0.000000	
49000	-10.881850	6	1	4	'0 Z Z 0 Z Z 0 0 	D	38.683675	0.000000	0.000000	38.683675	0.000000	0.000000	38.683675	38.683675	1.000000	0.000000	0.000000	0.000000	
50000	-11.790675	169	1	3	'0 0 Z Z 0 0 Z 0 	D	9.394712	9.394712	0.000000	0.000000	9.394712	9.394712	0.000000	9.394712	0.999999	0.000000	0.000000	0.000001	
51000	-9.631705	530	1	4	'0 Z 0 0 Z Z Z 0 	D	26.017852	0.000000	26.017852	26.017852	0.000000	0.000000	0.000000	26.017852	0.990695	0.009305	0.000000	0.000000	
52000	-12.249099	705	1	1	'0 0 0 0 Z 0 0 0 	D	7.988145	7.988145	7.988145	7.988145	0.000000	7.988145	7.988145	7.988145	0.999015	0.000977	0.000000	0.000008	
53000	-10.040243	362	1	4	'0 Z 0 0 0 Z Z Z 	D	12.697141	0.000000	12.697141	12.697141	12.697141	0.000000	0.000000	0.000000	0.997503	0.002497	0.000000	0.000000	
54000	-10.197489	465	1	4	'0 Z 0 0 Z Z Z 0 	D	12.981586	0.000000	12.981586	12.981586	0.000000	0.000000	0.000000	12.981586	0.999904	0.000096	0.000000	0.000000	
55000	-11.762042	85	1	1	'0 0 Z 0 0 0 0 0 	D	22.885899	22.885899	0.000000	22.885899	22.885899	22.885899	22.885899	22.885899	0.999901	0.000000	0.000000	0.000099	
56000	-9.513136	425	1	4	'0 Z 0 0 Z Z Z 0 	D	27.550933	0.000000	27.550933	27.550933	0.000000	0.000000	0.000000	27.550933	0.998167	0.001833	0.000000	0.000000	
57000	-11.752262	572	1	1	'0 0 Z 0 0 0 0 0 	D	7.632050	7.632050	0.000000	7.632050	7.632050	7.632050	7.632050	7.632050	1.000000	0.000000	0.000000	0.000000	
58000	-10.134983	988	1	1	'0 Z 0 0 0 0 0 0 	D	20.219033	0.000000	20.219033	20.219033	20.219033	20.219033	20.219033	20.219033	0.997664	0.002306	0.000000	0.000030	
59000	-11.435412	993	1	3	'0 0 Z Z 0 0 Z 0 	D	19.384824	19.384824	0.000000	0.000000	19.384824	19.384824	0.000000	19.384824	0.999969	0.000000	0.000000	0.000031	
60000	-9.888964	983	1	4	'0 Z 0 0 Z Z Z 0 	D	19.266989	0.000000	19.266989	19.266989	0.000000	0.000000	0.000000	19.266989	0.997441	0.002559	0.000000	0.000000	
61000	-11.372821	205	1	2	'0 0 Z 0 0 Z 0 0 	D	13.275232	13.275232	0.000000	13.275232	13.275232	0.000000	13.275232	13.275232	0.999999	0.000000	0.000000	0.000001	
62000	-10.799069	199	1	2	'0 0 Z 0 Z 0 0 0 	D	13.167096	13.167096	0.000000	13.167096	0.000000	13.167096	13.167096	13.167096	1.000000	0.000000	0.000000	0.000000	
63000	-10.785738	166	1	3	'0 Z 0 0 Z Z 0 0 	D	16.614546	0.000000	16.614546	16.614546	0.000000	0.000000	16.614546	16.614546	0.994000	0.005910	0.000000	0.000090	
64000	-10.781303	839	1	2	'0 0 Z 0 Z 0 0 0 	D	8.898310	8.898310	0.000000	8.898310	0.000000	8.898310	8.898310	8.898310	1.000000	0.000000	0.000000	0.000000	
65000	-9.647514	566	1	2	'0 Z 0 0 0 0 Z 0 	D	21.205069	0.000000	21.205069	21.205069	21.205069	21.205069	0.000000	21.205069	0.999558	0.000442	0.000000	0.000000	
66000	-9.596053	61	1	2	'0 0 0 0 0 0 Z Z 	D	20.531617	20.531617	20.531617	20.531617	20.531617	20.531617	0.000000	0.000000	0.999884	0.000116	0.000000	0.000000	
67000	-9.569086	213	1	4	'0 Z 0 0 Z 0 Z Z 	D	23.264967	0.000000	23.264967	23.264967	0.000000	23.264967	0.000000	0.000000	0.995605	0.004395	0.000000	0.000000	
68000	-9.078149	766	1	3	'0 Z 0 0 0 0 Z Z 	D	32.605365	0.000000	32.605365	32.605365	32.605365	32.605365	0.000000	0.000000	0.985300	0.014700	0.000000	0.000000	
69000	-10.513303	717	1	2	'0 Z 0 0 Z 0 0 0 	D	25.841304	0.000000	25.841304	25.841304	0.000000	25.841304	25.841304	25.841304	0.999812	0.000187	0.000000	0.000001	
70000	-9.139482	966	1	2	'0 Z 0 0 0 0 Z 0 	D	20.031186	0.000000	20.031186	20.031186	20.031186	20.031186	0.000000	20.031186	0.999992	0.000008	0.000000	0.000000	
71000	-10.933577	877	1	2	'0 0 0 0 0 0 Z Z 	D	7.361131	7.361131	7.361131	7.361131	7.361131	7.361131	0.000000	0.000000	0.999624	0.000376	0.000000	0.000000	
72000	-10.243014	868	1	4	'0 Z 0 0 Z 0 Z Z 	D	10.152650	0.000000	10.152650	10.152650	0.000000	10.152650	0.000000	0.000000	0.999899	0.000101	0.000000	0.000000	
73000	-10.838542	651	1	1	'0 0 0 0 0 0 0 Z 	D	31.894587	31.894587	31.894587	31.894587	31.894587	31.894587	31.894587	0.000000	0.998822	0.001151	0.000000	0.000027	
74000	-10.863326	926	1	1	'0 0 0 0 0 0 Z 0 	D	13.990078	13.990078	13.990078	13.990078	13.990078	13.990078	0.000000	13.990078	0.999894	0.000106	0.000000	0.000000	
75000	-10.833531	584	1	1	'0 0 Z 0 0 0 0 0 	D	18.687866	18.687866	0.000000	18.687866	18.687866	18.687866	18.687866	18.687866	0.999998	0.000000	0.000000	0.000002	
76000	-9.151540	573	1	4	'0 Z 0 0 0 Z Z Z 	D	25.768558	0.000000	25.768558	25.768558	25.768558	0.000000	0.000000	0.000000	0.998036	0.001964	0.000000	0.000000	
77000	-11.415664	134	1	1	'0 0 0 0 0 0 Z 0 	D	4.965266	4.965266	4.965266	4.965266	4.965266	4.965266	0.000000	4.965266	0.999946	0.000054	0.000000	0.000000	
78000	-9.335086	963	1	4	'0 Z 0 0 Z 0 Z Z 	D	20.971364	0.000000	20.971364	20.971364	0.000000	20.971364	0.000000	0.000000	0.996645	0.003355	0.000000	0.000000	
79000	-8.783319	342	1	3	'0 Z 0 0 0 0 Z Z 	D	22.395877	0.000000	22.395877	22.395877	22.395877	22.395877	0.000000	0.000000	0.995152	0.004848	0.000000	0.000000	
80000	-10.785597	474	1	2	'0 0 0 0 0 0 Z Z 	D	39.325873	39.325873	39.325873	39.325873	39.325873	39.325873	0.000000	0.000000	0.990015	0.009985	0.000000	0.000000	
81000	-10.759156	940	1	4	'0 0 Z Z 0 0 Z Z 	D	19.702503	19.702503	0.000000	0.000000	19.702503	19.702503	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
82000	-11.447321	715	1	2	'0 Z 0 0 0 0 0 Z 	D	9.607587	0.000000	9.607587	9.607587	9.607587	9.607587	9.607587	0.000000	0.997977	0.001989	0.000000	0.000034	
83000	-9.677220	644	1	4	'0 Z 0 0 0 Z Z Z 	D	20.428822	0.000000	20.428822	20.428822	20.428822	0.000000	0.000000	0.000000	0.999039	0.000961	0.000000	0.000000	
84000	-9.319926	165	1	3	'0 Z 0 0 0 0 Z Z 	D	30.306169	0.000000	30.306169	30.306169	30.306169	30.306169	0.000000	0.000000	0.999383	0.000617	0.000000	0.000000	
85000	-11.835569	83	1	2	'0 0 0 Z Z 0 0 0 	D	5.100119	5.100119	5.100119	0.000000	0.000000	5.100119	5.100119	5.100119	0.999994	0.000002	0.000000	0.000004	
86000	-11.275684	228	1	1	'0 0 0 0 Z 0 0 0 	D	17.392365	17.392365	17.392365	17.392365	0.000000	17.392365	17.392365	17.392365	0.998825	0.001159	0.000000	0.000016	
87000	-11.347995	843	1	4	'0 0 0 Z Z 0 Z Z 	D	8.764316	8.764316	8.764316	0.000000	0.000000	8.764316	0.000000	0.000000	0.999995	0.000005	0.000000	0.000000	
88000	-9.545128	241	1	3	'0 Z 0 0 0 0 Z Z 	D	24.560329	0.000000	24.560329	24.560329	24.560329	24.560329	0.000000	0.000000	0.996615	0.003385	0.000000	0.000000	
89000	-10.675896	193	1	1	'0 0 0 0 0 0 Z 0 	D	26.615361	26.615361	26.615361	26.615361	26.615361	26.615361	0.000000	26.615361	0.997037	0.002950	0.000000	0.000013	
90000	-8.621466	573	1	4	'0 Z 0 0 Z 0 Z Z 	D	41.445492	0.000000	41.445492	41.445492	0.000000	41.445492	0.000000	0.000000	0.997321	0.002679	0.000000	0.000000	
91000	-10.026010	167	1	2	'0 Z 0 0 Z 0 0 0 	D	23.405472	0.000000	23.405472	23.405472	0.000000	23.405472	23.405472	23.405472	0.997317	0.002651	0.000000	0.000032	
92000	-8.907680	894	1	2	'0 Z 0 0 0 0 0 Z 	D	27.446799	0.000000	27.446799	27.446799	27.446799	27.446799	27.446799	0.000000	0.999926	0.000074	0.000000	0.000000	
93000	-10.824759	664	1	1	'0 0 Z 0 0 0 0 0 	D	7.226680	7.226680	0.000000	7.226680	7.226680	7.226680	7.226680	7.226680	1.000000	0.000000	0.000000	0.000000	
94000	-10.494462	291	1	2	'0 Z 0 0 0 0 Z 0 	D	17.542342	0.000000	17.542342	17.542342	17.542342	17.542342	0.000000	17.542342	0.997243	0.002752	0.000000	0.000006	
95000	-10.314282	602	1	2	'0 Z 0 0 Z 0 0 0 	D	32.321025	0.000000	32.321025	32.321025	0.000000	32.321025	32.321025	32.321025	0.999414	0.000581	0.000000	0.000005	
96000	-10.395610	387	1	2	'0 Z 0 0 Z 0 0 0 	D	29.822119	0.000000	29.822119	29.822119	0.000000	29.822119	29.822119	29.822119	0.998781	0.001209	0.000000	0.000010	
97000	-11.235960	305	1	1	'0 0 0 0 Z 0 0 0 	D	14.168448	14.168448	14.168448	14.168448	0.000000	14.168448	14.168448	14.168448	0.998967	0.001023	0.000000	0.000009	
98000	-11.486978	567	1	3	'0 Z 0 0 Z Z 0 0 	D	6.985328	0.000000	6.985328	6.985328	0.000000	0.000000	6.985328	6.985328	0.998594	0.001402	0.000000	0.000004	
99000	-10.611922	234	1	4	'0 0 0 0 Z Z Z Z 	D	21.567394	21.567394	21.567394	21.567394	0.000000	0.000000	0.000000	0.000000	0.997014	0.002986	0.000000	0.000000	
100000	-9.716224	909	1	5	'0 Z 0 0 Z Z Z Z 	D	24.075419	0.000000	24.075419	24.075419	0.000000	0.000000	0.000000	0.000000	0.999949	0.000051	0.000000	0.000000	
101000	-10.354615	429	1	1	'0 0 Z 0 0 0 0 0 	D	19.314714	19.314714	0.000000	19.314714	19.314714	19.314714	19.314714	19.314714	0.999986	0.000000	0.000000	0.000014	
102000	-10.782677	679	1	1	'0 0 0 0 0 0 0 Z 	D	9.486244	9.486244	9.486244	9.486244	9.486244	9.486244	9.486244	0.000000	0.999766	0.000234	0.000000	0.000000	
103000	-10.242030	868	1	2	'0 Z 0 0 0 0 0 Z 	D	11.533681	0.000000	11.533681	11.533681	11.533681	11.533681	11.533681	0.000000	0.999874	0.000126	0.000000	0.000000	
104000	-9.771264	602	1	2	'0 Z 0 0 0 0 Z 0 	D	34.775759	0.000000	34.775759	34.775759	34.775759	34.775759	0.000000	34.775759	0.999327	0.000668	0.000000	0.000004	
105000	-11.333345	308	1	3	'0 0 0 Z 0 0 Z Z 	D	12.647358	12.647358	12.647358	0.000000	12.647358	12.647358	0.000000	0.000000	0.999986	0.000014	0.000000	0.000000	
106000	-10.932311	592	1	1	'0 0 0 0 Z 0 0 0 	D	16.677502	16.677502	16.677502	16.677502	0.000000	16.677502	16.677502	16.677502	0.996963	0.002977	0.000000	0.000060	
107000	-9.279504	430	1	1	'0 Z 0 0 0 0 0 0 	D	49.831776	0.000000	49.831776	49.831776	49.831776	49.831776	49.831776	49.831776	0.998560	0.001392	0.000000	0.000048	
108000	-9.572483	234	1	3	'0 Z 0 0 0 0 Z Z 	D	14.396242	0.000000	14.396242	14.396242	14.396242	14.396242	0.000000	0.000000	0.998372	0.001628	0.000000	0.000000	
109000	-13.084669	59	1	3	'0 0 0 0 0 Z Z Z 	D	6.903062	6.903062	6.903062	6.903062	6.903062	0.000000	0.000000	0.000000	0.999988	0.000012	0.000000	0.000000	
110000	-10.128533	411	1	3	'0 Z 0 0 Z Z 0 0 	D	23.654567	0.000000	23.654567	23.654567	0.000000	0.000000	23.654567	23.654567	0.996359	0.003565	0.000000	0.000076	
111000	-10.889097	118	1	3	'0 0 0 0 0 Z Z Z 	D	33.158697	33.158697	33.158697	33.158697	33.158697	0.000000	0.000000	0.000000	0.999963	0.000037	0.000000	0.000000	
112000	-10.190292	260	1	1	'0 Z 0 0 0 0 0 0 	D	23.313191	0.000000	23.313191	23.313191	23.313191	23.313191	23.313191	23.313191	0.996843	0.002957	0.000000	0.000199	
113000	-9.171170	13	1	4	'0 Z 0 0 Z 0 Z Z 	D	23.210216	0.000000	23.210216	23.210216	0.000000	23.210216	0.000000	0.000000	0.995931	0.004069	0.000000	0.000000	
114000	-10.201359	337	1	1	'0 0 0 0 0 0 Z 0 	D	16.571520	16.571520	16.571520	16.571520	16.571520	16.571520	0.000000	16.571520	0.999918	0.000082	0.000000	0.000000	
115000	-11.004795	194	1	1	'0 0 Z 0 0 0 0 0 	D	8.834493	8.834493	0.000000	8.834493	8.834493	8.834493	8.834493	8.834493	0.999998	0.000000	0.000000	0.000002	
116000	-10.143433	880	1	3	'0 Z 0 0 Z Z 0 0 	D	26.209391	0.000000	26.209391	26.209391	0.000000	0.000000	26.209391	26.209391	0.990075	0.009385	0.000000	0.000540	
