Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.permitted.bttrees
Data File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.permitted.btdata
Log File Name:                   ./output/uto-hawaiian-absenceofcousinmarriage.permitted-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            743277233
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-hawaiian-absenceofcousinmarriage.permitted-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.000000,0.263158,0.105263,0.631579)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.104381
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       19
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-12.902286	923	1	2	'0 0 0 0 Z Z 0 0 	D	16.046071	16.046071	16.046071	16.046071	0.000000	0.000000	16.046071	16.046071	0.000000	0.009714	0.000000	0.990286	
22000	-12.729894	304	1	2	'0 0 0 Z 0 Z 0 0 	D	22.980792	22.980792	22.980792	0.000000	22.980792	0.000000	22.980792	22.980792	0.000000	0.000000	0.000000	1.000000	
23000	-13.583880	881	1	2	'0 0 Z 0 Z 0 0 0 	D	15.340656	15.340656	0.000000	15.340656	0.000000	15.340656	15.340656	15.340656	0.000000	0.013798	0.000349	0.985853	
24000	-15.716889	597	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	5.060100	0.000000	0.000000	5.060100	5.060100	5.060100	5.060100	0.000000	0.000000	0.000027	0.999973	
25000	-13.781393	580	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	14.425974	14.425974	0.000000	14.425974	14.425974	14.425974	0.000000	0.016029	0.000175	0.983796	
26000	-13.080657	932	1	3	'0 0 Z Z Z 0 0 0 	D	20.660045	20.660045	0.000000	0.000000	0.000000	20.660045	20.660045	20.660045	0.000000	0.000000	0.000304	0.999696	
27000	-14.615163	774	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	9.565790	0.000000	9.565790	9.565790	9.565790	9.565790	9.565790	0.000000	0.013294	0.000018	0.986688	
28000	-13.561353	246	1	4	'0 Z Z Z Z 0 0 0 	D	12.990635	0.000000	0.000000	0.000000	0.000000	12.990635	12.990635	12.990635	0.000000	0.000000	0.000519	0.999481	
29000	-12.817898	736	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	27.286997	27.286997	0.000000	27.286997	27.286997	0.000000	0.009879	0.000000	0.990121	
30000	-15.505063	991	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	29.118361	29.118361	29.118361	0.000000	29.118361	0.000000	1.000000	0.000000	0.000000	
31000	-12.376622	370	1	2	'0 0 0 0 Z Z 0 0 	D	25.905892	25.905892	25.905892	25.905892	0.000000	0.000000	25.905892	25.905892	0.000000	0.001937	0.000000	0.998063	
32000	-13.173829	643	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	14.102274	14.102274	0.000000	14.102274	14.102274	14.102274	0.000000	0.004993	0.000397	0.994610	
33000	-12.617836	225	1	1	'0 0 0 Z 0 0 0 0 	D	19.192258	19.192258	19.192258	0.000000	19.192258	19.192258	19.192258	19.192258	0.000000	0.000000	0.000811	0.999189	
34000	-11.709977	655	1	3	'0 0 Z Z 0 Z 0 0 	D	38.643905	38.643905	0.000000	0.000000	38.643905	0.000000	38.643905	38.643905	0.000000	0.000000	0.000000	1.000000	
35000	-12.495971	731	1	2	'0 0 Z 0 0 Z 0 0 	D	27.835533	27.835533	0.000000	27.835533	27.835533	0.000000	27.835533	27.835533	0.000000	0.043772	0.000000	0.956228	
36000	-15.427264	795	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	9.003446	9.003446	9.003446	9.003446	9.003446	9.003446	0.000000	0.020631	0.000125	0.979244	
37000	-12.662866	909	1	4	'Z Z 0 0 Z Z 0 0 	D	0.000000	0.000000	24.832505	24.832505	0.000000	0.000000	24.832505	24.832505	0.000000	0.000307	0.000000	0.999693	
38000	-12.721324	911	1	3	'0 Z 0 0 Z Z 0 0 	D	48.901516	0.000000	48.901516	48.901516	0.000000	0.000000	48.901516	48.901516	0.000000	0.042173	0.000000	0.957827	
39000	-13.749810	947	1	3	'0 0 0 Z Z Z 0 0 	D	16.056259	16.056259	16.056259	0.000000	0.000000	0.000000	16.056259	16.056259	0.000000	0.000000	0.000000	1.000000	
40000	-11.715968	651	1	4	'0 Z Z Z Z 0 0 0 	D	23.854032	0.000000	0.000000	0.000000	0.000000	23.854032	23.854032	23.854032	0.000000	0.000000	0.003270	0.996730	
41000	-12.859628	573	1	3	'0 Z 0 0 Z Z 0 0 	D	27.114548	0.000000	27.114548	27.114548	0.000000	0.000000	27.114548	27.114548	0.000000	0.008534	0.000000	0.991466	
42000	-12.948042	886	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	26.333984	26.333984	0.000000	26.333984	26.333984	26.333984	0.000000	0.005314	0.002227	0.992459	
43000	-12.254296	37	1	2	'0 Z 0 0 Z 0 0 0 	D	42.084250	0.000000	42.084250	42.084250	0.000000	42.084250	42.084250	42.084250	0.000000	0.047544	0.001021	0.951435	
44000	-13.672427	678	1	3	'0 0 Z 0 Z Z 0 0 	D	16.707696	16.707696	0.000000	16.707696	0.000000	0.000000	16.707696	16.707696	0.000000	0.005935	0.000000	0.994065	
45000	-12.529902	407	1	4	'0 Z Z 0 Z Z 0 0 	D	25.300860	0.000000	0.000000	25.300860	0.000000	0.000000	25.300860	25.300860	0.000000	0.000429	0.000000	0.999571	
46000	-15.451275	498	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	10.372470	10.372470	0.000000	10.372470	10.372470	10.372470	0.000000	0.005615	0.000069	0.994316	
47000	-13.136178	845	1	4	'0 Z Z Z Z 0 0 0 	D	17.399057	0.000000	0.000000	0.000000	0.000000	17.399057	17.399057	17.399057	0.000000	0.000000	0.000145	0.999855	
48000	-12.498054	957	1	3	'0 0 Z Z Z 0 0 0 	D	20.950563	20.950563	0.000000	0.000000	0.000000	20.950563	20.950563	20.950563	0.000000	0.000000	0.001298	0.998702	
49000	-12.931309	469	1	1	'0 Z 0 0 0 0 0 0 	D	19.281975	0.000000	19.281975	19.281975	19.281975	19.281975	19.281975	19.281975	0.000000	0.000502	0.000534	0.998964	
50000	-13.428978	9	1	2	'0 0 0 Z Z 0 0 0 	D	18.476174	18.476174	18.476174	0.000000	0.000000	18.476174	18.476174	18.476174	0.000000	0.000000	0.002791	0.997209	
51000	-12.079554	373	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	28.901804	0.000000	0.000000	28.901804	28.901804	28.901804	28.901804	0.000000	0.000000	0.000437	0.999563	
52000	-11.463411	172	1	3	'0 0 Z Z Z 0 0 0 	D	54.713139	54.713139	0.000000	0.000000	0.000000	54.713139	54.713139	54.713139	0.000000	0.000000	0.010560	0.989440	
53000	-12.254133	951	1	3	'0 0 0 Z Z Z 0 0 	D	28.125515	28.125515	28.125515	0.000000	0.000000	0.000000	28.125515	28.125515	0.000000	0.000000	0.000000	1.000000	
54000	-13.011233	159	1	3	'0 Z 0 0 Z Z 0 0 	D	20.040804	0.000000	20.040804	20.040804	0.000000	0.000000	20.040804	20.040804	0.000000	0.013684	0.000000	0.986316	
55000	-11.952288	241	1	4	'0 Z Z Z Z 0 0 0 	D	28.635024	0.000000	0.000000	0.000000	0.000000	28.635024	28.635024	28.635024	0.000000	0.000000	0.001650	0.998350	
56000	-12.512425	286	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	26.860990	26.860990	26.860990	26.860990	26.860990	0.000000	0.000250	0.003187	0.996563	
57000	-13.751993	902	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	14.652770	14.652770	0.000000	14.652770	14.652770	0.000000	0.000050	0.000000	0.999950	
58000	-12.958133	83	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	10.858340	0.000000	0.000000	10.858340	10.858340	10.858340	0.000000	0.000000	0.000144	0.999856	
59000	-11.894559	174	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	51.435597	0.000000	0.000000	51.435597	51.435597	51.435597	0.000000	0.000000	0.002135	0.997865	
60000	-12.795724	25	1	3	'0 0 Z Z Z 0 0 0 	D	18.525175	18.525175	0.000000	0.000000	0.000000	18.525175	18.525175	18.525175	0.000000	0.000000	0.000398	0.999602	
61000	-14.992427	762	1	1	'0 0 Z 0 0 0 0 0 	D	9.396657	9.396657	0.000000	9.396657	9.396657	9.396657	9.396657	9.396657	0.000000	0.000067	0.000639	0.999294	
62000	-13.592934	847	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	17.208976	0.000000	0.000000	17.208976	17.208976	17.208976	0.000000	0.000000	0.000438	0.999562	
63000	-11.975790	320	1	3	'0 0 Z Z 0 Z 0 0 	D	27.284777	27.284777	0.000000	0.000000	27.284777	0.000000	27.284777	27.284777	0.000000	0.000000	0.000000	1.000000	
64000	-12.418736	259	1	5	'Z Z Z Z Z 0 0 0 	D	0.000000	0.000000	0.000000	0.000000	0.000000	17.174411	17.174411	17.174411	0.000000	0.000000	0.000629	0.999371	
65000	-12.453200	836	1	2	'0 0 Z 0 0 Z 0 0 	D	21.974542	21.974542	0.000000	21.974542	21.974542	0.000000	21.974542	21.974542	0.000000	0.038676	0.000000	0.961324	
66000	-15.224774	205	1	1	'0 0 0 Z 0 0 0 0 	D	7.155472	7.155472	7.155472	0.000000	7.155472	7.155472	7.155472	7.155472	0.000000	0.000000	0.000013	0.999987	
67000	-13.976525	761	1	1	'0 Z 0 0 0 0 0 0 	D	10.940616	0.000000	10.940616	10.940616	10.940616	10.940616	10.940616	10.940616	0.000000	0.027869	0.000027	0.972105	
68000	-12.663824	162	1	3	'0 0 0 Z Z Z 0 0 	D	16.563832	16.563832	16.563832	0.000000	0.000000	0.000000	16.563832	16.563832	0.000000	0.000000	0.000000	1.000000	
69000	-15.004670	610	1	2	'0 0 Z Z 0 0 0 0 	D	8.507339	8.507339	0.000000	0.000000	8.507339	8.507339	8.507339	8.507339	0.000000	0.000000	0.000069	0.999931	
70000	-13.763464	246	1	2	'0 0 0 Z Z 0 0 0 	D	13.166300	13.166300	13.166300	0.000000	0.000000	13.166300	13.166300	13.166300	0.000000	0.000000	0.000534	0.999466	
71000	-12.418993	141	1	3	'0 0 Z Z 0 Z 0 0 	D	25.085731	25.085731	0.000000	0.000000	25.085731	0.000000	25.085731	25.085731	0.000000	0.000000	0.000000	1.000000	
72000	-15.827574	589	2	2	'Z Z 1 0 1 1 0 1 	D	0.000000	0.000000	12.394475	5.190604	12.394475	12.394475	5.190604	12.394475	0.000000	0.006607	0.000180	0.993213	
73000	-12.820823	776	1	3	'0 0 Z Z Z 0 0 0 	D	23.565347	23.565347	0.000000	0.000000	0.000000	23.565347	23.565347	23.565347	0.000000	0.000000	0.000344	0.999656	
74000	-12.870210	134	1	2	'0 0 Z 0 0 Z 0 0 	D	12.091350	12.091350	0.000000	12.091350	12.091350	0.000000	12.091350	12.091350	0.000000	0.001759	0.000000	0.998241	
75000	-13.356921	323	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	15.239476	15.239476	0.000000	15.239476	15.239476	0.000000	0.008172	0.000000	0.991828	
76000	-13.426520	989	1	2	'0 0 Z Z 0 0 0 0 	D	14.777731	14.777731	0.000000	0.000000	14.777731	14.777731	14.777731	14.777731	0.000000	0.000000	0.000433	0.999567	
77000	-13.536785	175	1	1	'0 0 0 Z 0 0 0 0 	D	19.982410	19.982410	19.982410	0.000000	19.982410	19.982410	19.982410	19.982410	0.000000	0.000000	0.000264	0.999736	
78000	-12.079539	1	1	3	'0 0 Z Z 0 Z 0 0 	D	21.016322	21.016322	0.000000	0.000000	21.016322	0.000000	21.016322	21.016322	0.000000	0.000000	0.000000	1.000000	
79000	-11.218712	162	1	4	'0 Z Z Z Z 0 0 0 	D	34.516119	0.000000	0.000000	0.000000	0.000000	34.516119	34.516119	34.516119	0.000000	0.000000	0.001868	0.998132	
80000	-11.830797	545	1	2	'0 0 Z Z 0 0 0 0 	D	34.610624	34.610624	0.000000	0.000000	34.610624	34.610624	34.610624	34.610624	0.000000	0.000000	0.003968	0.996032	
81000	-14.087402	404	1	3	'0 0 Z 0 Z Z 0 0 	D	12.046124	12.046124	0.000000	12.046124	0.000000	0.000000	12.046124	12.046124	0.000000	0.006650	0.000000	0.993350	
82000	-11.972000	866	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	46.753536	0.000000	0.000000	46.753536	46.753536	46.753536	46.753536	0.000000	0.000000	0.005473	0.994527	
83000	-12.292445	162	1	1	'0 0 0 Z 0 0 0 0 	D	22.391133	22.391133	22.391133	0.000000	22.391133	22.391133	22.391133	22.391133	0.000000	0.000000	0.000604	0.999396	
84000	-12.511059	507	1	3	'0 0 Z Z 0 Z 0 0 	D	22.914676	22.914676	0.000000	0.000000	22.914676	0.000000	22.914676	22.914676	0.000000	0.000000	0.000000	1.000000	
85000	-13.288697	954	1	4	'0 Z Z Z Z 0 0 0 	D	14.343664	0.000000	0.000000	0.000000	0.000000	14.343664	14.343664	14.343664	0.000000	0.000000	0.000532	0.999468	
86000	-12.590648	290	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	18.087916	0.000000	0.000000	0.000000	18.087916	18.087916	18.087916	0.000000	0.000000	0.000356	0.999644	
87000	-13.334211	323	1	4	'0 Z Z 0 Z Z 0 0 	D	14.988409	0.000000	0.000000	14.988409	0.000000	0.000000	14.988409	14.988409	0.000000	0.008025	0.000000	0.991975	
88000	-12.144015	527	1	2	'0 0 Z Z 0 0 0 0 	D	19.048672	19.048672	0.000000	0.000000	19.048672	19.048672	19.048672	19.048672	0.000000	0.000000	0.001072	0.998928	
89000	-13.374958	636	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	20.183569	20.183569	20.183569	20.183569	20.183569	20.183569	20.183569	0.000000	0.014171	0.001547	0.984282	
90000	-13.127718	245	1	3	'0 0 Z Z 0 Z 0 0 	D	14.259612	14.259612	0.000000	0.000000	14.259612	0.000000	14.259612	14.259612	0.000000	0.000000	0.000000	1.000000	
91000	-13.923998	931	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	12.245311	0.000000	0.000000	0.000000	12.245311	12.245311	12.245311	0.000000	0.000000	0.000157	0.999843	
92000	-12.086804	388	1	4	'0 Z Z Z Z 0 0 0 	D	35.510141	0.000000	0.000000	0.000000	0.000000	35.510141	35.510141	35.510141	0.000000	0.000000	0.001000	0.999000	
93000	-11.547841	123	1	3	'0 0 Z Z 0 Z 0 0 	D	34.510300	34.510300	0.000000	0.000000	34.510300	0.000000	34.510300	34.510300	0.000000	0.000000	0.000000	1.000000	
94000	-12.864371	813	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	16.118536	0.000000	0.000000	16.118536	16.118536	16.118536	16.118536	0.000000	0.000000	0.000207	0.999793	
95000	-13.235830	504	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	20.304349	0.000000	0.000000	20.304349	20.304349	20.304349	0.000000	0.000000	0.000764	0.999236	
96000	-14.433891	160	1	1	'0 0 Z 0 0 0 0 0 	D	12.731312	12.731312	0.000000	12.731312	12.731312	12.731312	12.731312	12.731312	0.000000	0.010175	0.000258	0.989567	
97000	-17.349684	457	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	4.890737	4.890737	4.890737	4.890737	4.890737	4.890737	0.000000	0.004516	0.000027	0.995456	
98000	-13.038127	7	1	1	'0 0 Z 0 0 0 0 0 	D	18.317106	18.317106	0.000000	18.317106	18.317106	18.317106	18.317106	18.317106	0.000000	0.024042	0.000376	0.975581	
99000	-12.112844	161	1	1	'0 0 0 Z 0 0 0 0 	D	23.430563	23.430563	23.430563	0.000000	23.430563	23.430563	23.430563	23.430563	0.000000	0.000000	0.000856	0.999144	
100000	-12.126168	605	1	3	'0 0 Z Z 0 Z 0 0 	D	20.765229	20.765229	0.000000	0.000000	20.765229	0.000000	20.765229	20.765229	0.000000	0.000000	0.000000	1.000000	
101000	-13.185579	760	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	15.428013	0.000000	15.428013	15.428013	15.428013	15.428013	15.428013	0.000000	0.013453	0.000223	0.986323	
102000	-12.168590	451	1	3	'0 0 Z Z 0 Z 0 0 	D	30.576670	30.576670	0.000000	0.000000	30.576670	0.000000	30.576670	30.576670	0.000000	0.000000	0.000000	1.000000	
103000	-11.992343	342	1	4	'Z 0 Z 0 Z Z 0 0 	D	0.000000	36.764776	0.000000	36.764776	0.000000	0.000000	36.764776	36.764776	0.000000	0.042827	0.000000	0.957173	
104000	-12.857202	617	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	25.030989	0.000000	0.000000	25.030989	25.030989	25.030989	0.000000	0.000000	0.007432	0.992568	
105000	-14.508336	743	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	10.070359	0.000000	10.070359	10.070359	10.070359	10.070359	10.070359	0.000000	0.006852	0.000203	0.992945	
106000	-11.644756	473	1	4	'Z 0 Z 0 Z Z 0 0 	D	0.000000	33.302165	0.000000	33.302165	0.000000	0.000000	33.302165	33.302165	0.000000	0.056256	0.000000	0.943744	
107000	-11.845110	469	1	4	'Z 0 Z 0 Z Z 0 0 	D	0.000000	28.921456	0.000000	28.921456	0.000000	0.000000	28.921456	28.921456	0.000000	0.001494	0.000000	0.998506	
108000	-12.650300	432	1	3	'0 0 Z 0 Z Z 0 0 	D	28.763021	28.763021	0.000000	28.763021	0.000000	0.000000	28.763021	28.763021	0.000000	0.072223	0.000000	0.927777	
109000	-12.977817	495	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	24.738890	24.738890	0.000000	24.738890	24.738890	24.738890	0.000000	0.016066	0.001805	0.982129	
110000	-12.598364	519	1	2	'0 0 0 Z Z 0 0 0 	D	16.203651	16.203651	16.203651	0.000000	0.000000	16.203651	16.203651	16.203651	0.000000	0.000000	0.000288	0.999712	
111000	-14.818916	823	1	3	'0 Z 0 0 Z Z 0 0 	D	8.101807	0.000000	8.101807	8.101807	0.000000	0.000000	8.101807	8.101807	0.000000	0.000111	0.000000	0.999889	
112000	-15.178228	403	1	1	'0 0 0 0 Z 0 0 0 	D	9.711376	9.711376	9.711376	9.711376	0.000000	9.711376	9.711376	9.711376	0.000000	0.004634	0.000131	0.995235	
113000	-12.180626	31	1	4	'0 Z Z Z Z 0 0 0 	D	29.119391	0.000000	0.000000	0.000000	0.000000	29.119391	29.119391	29.119391	0.000000	0.000000	0.002871	0.997129	
114000	-12.772258	363	1	5	'Z Z Z 0 Z Z 0 0 	D	0.000000	0.000000	0.000000	22.038351	0.000000	0.000000	22.038351	22.038351	0.000000	0.025777	0.000000	0.974223	
115000	-13.131391	745	1	1	'0 Z 0 0 0 0 0 0 	D	62.089734	0.000000	62.089734	62.089734	62.089734	62.089734	62.089734	62.089734	0.000000	0.051437	0.003152	0.945411	
116000	-12.419349	221	1	4	'0 Z Z Z Z 0 0 0 	D	19.165930	0.000000	0.000000	0.000000	0.000000	19.165930	19.165930	19.165930	0.000000	0.000000	0.000600	0.999400	
117000	-12.055819	128	1	3	'0 0 Z Z 0 Z 0 0 	D	37.379596	37.379596	0.000000	0.000000	37.379596	0.000000	37.379596	37.379596	0.000000	0.000000	0.000000	1.000000	
118000	-12.590393	836	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	19.516601	0.000000	19.516601	19.516601	19.516601	19.516601	19.516601	0.000000	0.033195	0.000555	0.966251	
119000	-11.688363	83	1	1	'0 0 Z 0 0 0 0 0 	D	20.107552	20.107552	0.000000	20.107552	20.107552	20.107552	20.107552	20.107552	0.000000	0.012256	0.000461	0.987283	
120000	-13.636466	43	1	2	'0 0 Z Z 0 0 0 0 	D	11.421051	11.421051	0.000000	0.000000	11.421051	11.421051	11.421051	11.421051	0.000000	0.000000	0.000182	0.999818	
121000	-13.117986	747	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	17.571469	17.571469	17.571469	17.571469	17.571469	0.000000	0.011338	0.000201	0.988461	
122000	-12.751556	664	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	16.892741	16.892741	0.000000	16.892741	16.892741	0.000000	0.010576	0.000000	0.989424	
123000	-16.060395	549	1	2	'0 0 Z 0 Z 0 0 0 	D	8.062963	8.062963	0.000000	8.062963	0.000000	8.062963	8.062963	8.062963	0.000000	0.010312	0.000023	0.989666	
124000	-12.732430	884	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	35.378686	35.378686	35.378686	35.378686	35.378686	35.378686	35.378686	0.000000	0.033561	0.001607	0.964832	
125000	-12.890055	538	1	1	'0 0 0 0 0 Z 0 0 	D	33.361195	33.361195	33.361195	33.361195	33.361195	0.000000	33.361195	33.361195	0.000000	0.014757	0.000000	0.985243	
126000	-12.348132	333	1	3	'0 0 Z 0 Z Z 0 0 	D	22.200763	22.200763	0.000000	22.200763	0.000000	0.000000	22.200763	22.200763	0.000000	0.035285	0.000000	0.964715	
127000	-11.494051	942	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	50.316699	0.000000	0.000000	50.316699	50.316699	50.316699	50.316699	0.000000	0.000000	0.001756	0.998244	
128000	-13.691606	562	1	1	'0 Z 0 0 0 0 0 0 	D	13.317135	0.000000	13.317135	13.317135	13.317135	13.317135	13.317135	13.317135	0.000000	0.007363	0.000197	0.992440	
129000	-12.273372	782	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	29.622166	29.622166	0.000000	29.622166	29.622166	0.000000	0.064880	0.000000	0.935120	
130000	-13.231301	733	1	2	'0 Z 0 0 Z 0 0 0 	D	17.093260	0.000000	17.093260	17.093260	0.000000	17.093260	17.093260	17.093260	0.000000	0.019657	0.000502	0.979842	
131000	-12.914627	878	1	1	'0 0 0 0 Z 0 0 0 	D	35.691512	35.691512	35.691512	35.691512	0.000000	35.691512	35.691512	35.691512	0.000000	0.001078	0.005762	0.993160	
132000	-13.597925	850	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	14.911794	14.911794	14.911794	14.911794	14.911794	14.911794	14.911794	0.000000	0.035460	0.000103	0.964438	
133000	-12.167013	975	1	3	'0 0 0 Z Z Z 0 0 	D	25.297931	25.297931	25.297931	0.000000	0.000000	0.000000	25.297931	25.297931	0.000000	0.000000	0.000000	1.000000	
134000	-12.494465	600	1	1	'0 0 Z 0 0 0 0 0 	D	20.084937	20.084937	0.000000	20.084937	20.084937	20.084937	20.084937	20.084937	0.000000	0.023860	0.000638	0.975502	
135000	-13.619839	844	1	0	'0 0 0 0 0 0 0 0 	I	25.963592	25.963592	25.963592	25.963592	25.963592	25.963592	25.963592	25.963592	0.000000	0.003692	0.003669	0.992639	
136000	-12.142717	551	1	2	'0 0 0 Z 0 Z 0 0 	D	34.522775	34.522775	34.522775	0.000000	34.522775	0.000000	34.522775	34.522775	0.000000	0.000000	0.000000	1.000000	
137000	-12.059846	651	1	2	'0 0 Z 0 0 Z 0 0 	D	23.285262	23.285262	0.000000	23.285262	23.285262	0.000000	23.285262	23.285262	0.000000	0.003386	0.000000	0.996614	
138000	-12.542144	823	1	2	'0 Z 0 0 Z 0 0 0 	D	23.107576	0.000000	23.107576	23.107576	0.000000	23.107576	23.107576	23.107576	0.000000	0.000928	0.001414	0.997658	
