Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-eskimo-neo.localresidence.bttrees
Data File Name:                  ./data/austronesian-eskimo-neo.localresidence.btdata
Log File Name:                   ./output/austronesian-eskimo-neo.localresidence-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1849203747
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      65000000
Burn in:                         55000000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-eskimo-neo.localresidence-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.809524,0.023810,0.142857,0.023810)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
55001000	-47.388215	935	1.390178	4.553674	0.298699	3.596114	0.752084	0.003626	0.237793	0.006497	
55002000	-47.999525	95	1.141917	6.606727	0.438036	3.709396	0.680949	0.006044	0.298017	0.014990	
55003000	-42.370361	198	0.128607	2.525994	0.261943	7.401833	0.003766	0.000139	0.824023	0.172073	
55004000	-44.248456	868	0.180933	2.611544	0.519717	3.264783	0.012606	0.000065	0.959336	0.027992	
55005000	-43.464033	346	0.181864	2.775848	0.302013	2.394396	0.005831	0.000007	0.987643	0.006519	
55006000	-43.144457	865	0.102862	3.191136	0.646632	6.413037	0.020123	0.000304	0.902213	0.077360	
55007000	-42.292803	7	0.012892	2.754369	0.283183	6.482989	0.001124	0.000025	0.886105	0.112745	
55008000	-44.118166	888	0.027549	4.377021	0.453628	3.095898	0.000305	0.000001	0.984955	0.014738	
55009000	-43.459499	875	0.119718	3.795285	0.217045	0.805597	0.035577	0.000004	0.963861	0.000558	
55010000	-43.520061	758	0.033428	2.523856	0.797581	17.238350	0.006579	0.000196	0.849647	0.143577	
55011000	-47.235460	394	0.109119	4.162829	4.305572	42.387707	0.003930	0.000116	0.853676	0.142279	
55012000	-44.117631	863	0.022353	2.992763	0.810397	32.599094	0.004840	0.000142	0.852862	0.142156	
55013000	-45.350994	250	0.503002	3.515023	0.439308	4.104933	0.137525	0.000899	0.830790	0.030785	
55014000	-43.816289	464	0.018816	4.292476	0.346887	3.562672	0.005001	0.000033	0.959050	0.035916	
55015000	-42.932396	727	0.016810	4.095481	0.407270	11.248768	0.000185	0.000006	0.838170	0.161639	
55016000	-44.874196	77	0.389016	2.435326	0.620129	9.225588	0.173924	0.004560	0.715254	0.106262	
55017000	-45.401374	145	0.399411	3.002060	0.715040	15.651918	0.076746	0.002327	0.785900	0.135027	
55018000	-45.416606	591	0.008630	4.851831	0.258379	12.052458	0.002559	0.000125	0.781225	0.216091	
55019000	-43.180065	927	0.111566	3.792659	0.240265	0.035290	0.054185	0.000000	0.945814	0.000001	
55020000	-45.388291	580	0.671729	4.511554	0.228965	0.867544	0.246537	0.000022	0.753051	0.000389	
55021000	-45.457668	865	0.591186	3.156423	0.636651	7.431373	0.223597	0.004418	0.694260	0.077725	
55022000	-42.657574	278	0.177511	3.421866	0.240819	6.015782	0.048980	0.001229	0.831560	0.118232	
55023000	-42.959221	84	0.048511	3.954809	0.432893	5.955758	0.011251	0.000172	0.909565	0.079012	
55024000	-45.116824	989	0.254593	2.682934	0.419698	1.499645	0.043328	0.000021	0.953999	0.002651	
55025000	-43.520852	605	0.206102	2.744783	0.307847	3.245722	0.031322	0.000122	0.947616	0.020940	
55026000	-44.038988	414	0.283881	3.730476	0.558749	6.299612	0.024202	0.000359	0.899801	0.075638	
55027000	-43.899074	95	0.194905	1.953031	0.354557	12.151957	0.129131	0.004561	0.721840	0.144469	
55028000	-49.007049	305	0.654596	6.504314	0.860364	7.920548	0.319896	0.006753	0.601406	0.071944	
55029000	-43.119501	119	0.077326	1.741420	0.227565	6.636318	0.029345	0.000950	0.819338	0.150367	
55030000	-44.008082	676	0.246067	4.226417	0.383017	4.027379	0.045917	0.000281	0.921842	0.031960	
55031000	-47.865432	274	0.088881	4.054048	6.518739	53.704112	0.000833	0.000025	0.856408	0.142735	
55032000	-44.296286	415	0.094006	2.373986	0.041255	8.665239	0.000295	0.000221	0.190271	0.809213	
55033000	-43.028415	521	0.175867	3.250126	0.191247	5.758689	0.046556	0.001158	0.834627	0.117660	
55034000	-44.568452	820	0.144854	3.258726	1.085081	16.664787	0.003911	0.000115	0.853235	0.142738	
55035000	-42.780578	90	0.122209	2.973964	0.218493	8.247278	0.003969	0.000210	0.766277	0.229545	
55036000	-44.620248	872	0.302676	3.450447	0.110863	1.190989	0.048591	0.000006	0.950788	0.000616	
55037000	-46.796579	852	1.005752	4.497277	0.199430	8.820177	0.540034	0.028476	0.332222	0.099268	
55038000	-43.998156	615	0.268503	3.914203	0.193455	0.442535	0.083235	0.000003	0.916573	0.000189	
55039000	-45.028091	987	0.066946	3.391439	0.054113	11.225498	0.002955	0.001629	0.241394	0.754023	
55040000	-46.775766	893	0.740068	5.767776	0.190593	2.498019	0.345055	0.000616	0.647772	0.006556	
55041000	-45.304561	11	0.305398	2.721729	0.870556	19.426981	0.084534	0.002506	0.781669	0.131292	
55042000	-44.582986	600	0.006100	1.469869	0.169462	9.101235	0.000328	0.000033	0.639876	0.359763	
55043000	-46.087979	743	0.791636	4.013250	0.296612	10.074587	0.280132	0.013936	0.550689	0.155242	
55044000	-45.066899	584	0.444534	3.551383	0.537183	9.714287	0.124332	0.003667	0.747133	0.124868	
55045000	-43.254374	590	0.159871	3.167902	0.595652	8.605200	0.008544	0.000221	0.864542	0.126693	
55046000	-44.946306	83	0.020236	3.248608	0.334073	20.171012	0.005768	0.000175	0.848486	0.145571	
55047000	-47.146485	581	0.211594	2.939821	0.829572	2.681988	0.009669	0.000016	0.981212	0.009103	
55048000	-47.740745	710	0.197445	4.372753	0.638578	0.143259	0.079221	0.000001	0.920695	0.000083	
55049000	-43.574514	994	0.114468	4.149250	0.207535	4.436811	0.052176	0.000709	0.879430	0.067685	
55050000	-43.339925	97	0.037812	2.369674	0.622979	4.938558	0.000207	0.000002	0.946979	0.052813	
55051000	-44.549766	610	0.463651	3.296698	0.449146	8.257795	0.085101	0.002402	0.786694	0.125803	
